actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
33,PT08M04.00S,2024-12-10T00:47:48.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,11,9,2024-12-10T00:47:50Z,330000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M00.00S,2024-12-10T00:47:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,5.206964520367937,50.73529411764706,1610612752,11,11,2024-12-10T00:47:58Z,340000,False,-4.0,-4.0,1,left,J. Hart running Layup (2 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,2.0,,,,,,,,,,,,,
36,PT07M37.00S,2024-12-10T00:48:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,94.56307490144546,51.470588235294116,1610612761,11,11,2024-12-10T00:48:39Z,360000,False,7.0,-1.0,1,right,MISS G. Dick driving Layup,[1641711],1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
37,PT07M34.00S,2024-12-10T00:48:37.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,11,2024-12-10T00:48:39Z,370000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M24.00S,2024-12-10T00:48:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,19.628777923784497,46.81372549019608,1610612752,11,11,2024-12-10T00:52:58Z,380000,False,16.0,132.0,1,left,MISS K. Towns 13' Layup - blocked,"[1626157, 1627751]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,13.3,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
50,PT07M24.00S,2024-12-10T00:48:47.3Z,1,REGULAR,block,,[],1627751,,,1610612752,11,11,2024-12-10T00:52:58Z,385000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2024-12-10T00:48:47.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,11,2024-12-10T00:52:58Z,387500,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,49.0,,,,,,,,,,,,,,,,,
39,PT07M24.00S,2024-12-10T00:49:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,11,2024-12-10T00:52:58Z,390000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT07M12.00S,2024-12-10T00:52:08.7Z,1,REGULAR,foul,personal,[],1628969,,,1610612761,11,11,2024-12-10T00:53:07Z,400000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1627751]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,1.0,0.0,Poeltl,1627751.0,,,,,,,
43,PT07M06.00S,2024-12-10T00:52:45.9Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,11,11,2024-12-10T00:52:50Z,430000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1626157]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,,,,Towns,1626157.0
44,PT07M06.00S,2024-12-10T00:52:45.9Z,1,REGULAR,steal,,[],1626157,,,1610612752,11,11,2024-12-10T00:54:51Z,440000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M04.00S,2024-12-10T00:52:50.6Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612752,11,11,2024-12-10T00:55:10Z,450000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1630534]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Agbaji,1630534.0
46,PT07M04.00S,2024-12-10T00:52:50.6Z,1,REGULAR,steal,,[],1630534,,,1610612761,11,11,2024-12-10T00:53:24Z,460000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
47,PT06M57.00S,2024-12-10T00:52:54.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630534,73.9323258869908,16.42156862745098,1610612761,11,11,2024-12-10T00:53:02Z,470000,False,-168.0,193.0,1,right,MISS O. Agbaji 25' running 3PT,[1630534],1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
48,PT06M55.00S,2024-12-10T00:52:57.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,11,11,2024-12-10T00:52:57Z,480000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT06M43.00S,2024-12-10T00:53:27.1Z,1,REGULAR,3pt,Jump Shot,[],1626157,30.962549277266753,67.64705882352942,1610612752,11,11,2024-12-10T00:53:31Z,500000,False,-88.0,239.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
54,PT06M39.00S,2024-12-10T00:53:31.1Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,11,11,2024-12-10T00:53:31Z,510000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,,
55,PT06M32.00S,2024-12-10T00:53:37.1Z,1,REGULAR,3pt,Jump Shot,[],1629628,78.79434954007884,9.068627450980392,1610612761,11,11,2024-12-10T00:53:44Z,520000,False,-205.0,147.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
56,PT06M31.00S,2024-12-10T00:53:38.1Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,11,11,2024-12-10T00:55:53Z,530000,False,,,0,,G. Dick REBOUND (Off:1 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,55.0,4.0,3.0,1.0,,,,,,,,,,,,,,
57,PT06M29.00S,2024-12-10T00:53:43.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641711,93.77463863337714,50.49019607843137,1610612761,11,11,2024-12-10T00:57:07Z,540000,False,2.0,6.0,1,right,MISS G. Dick fadeaway Shot,[1641711],1610612761.0,TOR,fadeaway,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2024-12-10T00:53:44.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,11,2024-12-10T00:57:07Z,550000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT06M04.00S,2024-12-10T00:54:06.1Z,1,REGULAR,2pt,Jump Shot,[],1628404,5.732588699080158,80.14705882352942,1610612752,11,11,2024-12-10T00:54:12Z,560000,False,-151.0,1.0,1,left,MISS J. Hart 15' step back Shot,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,15.07,Missed,,,,,,,,,,,,,,,,,,
60,PT06M03.00S,2024-12-10T00:54:07.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,11,11,2024-12-10T00:54:52Z,570000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT05M56.00S,2024-12-10T00:54:13.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,68.67608409986859,73.2843137254902,1610612761,11,11,2024-12-10T00:54:22Z,580000,False,116.0,242.0,1,right,MISS S. Barnes 26' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
62,PT05M54.00S,2024-12-10T00:54:15.7Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612761,11,11,2024-12-10T00:54:33Z,590000,False,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,61.0,1.0,0.0,1.0,,,,,,,,,,,,,,
63,PT05M51.00S,2024-12-10T00:54:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.51182654402102,49.26470588235294,1610612761,13,11,2024-12-10T00:54:28Z,600000,False,-4.0,8.0,1,right,R. Barrett putback Layup (5 PTS),[1629628],1610612761.0,TOR,putback,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,5.0,,,,,,,,,,,,,
64,PT05M33.00S,2024-12-10T00:54:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.338370565045992,51.225490196078425,1610612752,13,13,2024-12-10T00:54:42Z,610000,False,-6.0,-2.0,1,left,J. Hart reverse Layup (4 PTS) (J. Brunson 1 AST),"[1628404, 1628973]",1610612752.0,NYK,reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,4.0,,,,,,,J. Brunson,1628973.0,1.0,,,,
66,PT05M05.00S,2024-12-10T00:55:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629628,96.00854139290408,3.9215686274509802,1610612761,16,13,2024-12-10T00:55:08Z,630000,False,-230.0,-15.0,1,right,R. Barrett 3PT  (8 PTS) (O. Agbaji 1 AST),"[1629628, 1630534]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,8.0,,,,,,,O. Agbaji,1630534.0,1.0,,,,
68,PT04M39.00S,2024-12-10T00:55:35.4Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,16,13,2024-12-10T00:55:43Z,650000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,,,,,
73,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,16,13,2024-12-10T00:56:03Z,700000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612761,16,13,2024-12-10T00:56:03Z,710000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,16,13,2024-12-10T00:56:03Z,720000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,in,[],1630540,,,1610612761,16,13,2024-12-10T00:56:03Z,730000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,out,[],1628404,,,1610612761,16,13,2024-12-10T00:56:20Z,735000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612761,16,13,2024-12-10T00:56:20Z,737500,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,16,13,2024-12-10T00:56:43Z,738750,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M39.00S,2024-12-10T00:55:38.9Z,1,REGULAR,substitution,out,[],1630534,,,1610612761,16,13,2024-12-10T00:56:43Z,739375,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M26.00S,2024-12-10T00:56:06.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,69.85873850197109,23.284313725490197,1610612761,19,13,2024-12-10T00:56:23Z,740000,False,-134.0,231.0,1,right,D. Mitchell 26' 3PT  (3 PTS) (R. Barrett 1 AST),"[1630558, 1629628]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.67,Made,,,,,3.0,,,,,,,R. Barrett,1629628.0,1.0,,,,
81,PT04M11.00S,2024-12-10T00:56:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,14.799605781865965,47.794117647058826,1610612752,19,15,2024-12-10T00:56:27Z,760000,False,11.0,87.0,1,left,P. Achiuwa 8' floating Jump Shot (2 PTS),[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,8.73,Made,,,,,2.0,,,,,,,,,,,,,
82,PT03M56.00S,2024-12-10T00:56:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,89.96386333771353,39.21568627450981,1610612761,19,15,2024-12-10T01:00:35Z,770000,False,-54.0,42.0,1,right,MISS J. Mogbo 6' driving Layup,[1642367],1610612761.0,TOR,driving,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
83,PT03M55.00S,2024-12-10T00:56:38.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,19,15,2024-12-10T01:00:35Z,780000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,,
84,PT03M52.00S,2024-12-10T00:56:42.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612761,21,15,2024-12-10T01:00:51Z,790000,False,0.0,0.0,1,right,J. Poeltl putback Layup (2 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
87,PT03M39.00S,2024-12-10T00:56:56.3Z,1,REGULAR,foul,personal,[],1630558,,,1610612752,21,15,2024-12-10T00:57:04Z,800000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1628973]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,1628481.0,,1.0,0.0,Brunson,1628973.0,,,,,,,
89,PT03M39.00S,2024-12-10T00:57:03.3Z,1,REGULAR,substitution,out,[],1641711,,,1610612752,21,15,2024-12-10T00:57:10Z,820000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M39.00S,2024-12-10T00:57:03.3Z,1,REGULAR,substitution,out,[],1627751,,,1610612752,21,15,2024-12-10T00:57:10Z,830000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
