actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
194,PT10M30.00S,2025-03-08T01:13:24.0Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,30,27,2025-03-08T01:19:29Z,1880000,False,,,0,,W. Kessler REBOUND (Off:3 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,193.0,6.0,3.0,3.0,,,,,,
195,PT10M28.00S,2025-03-08T01:13:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,93.38042049934296,48.03921568627451,1610612762,30,27,2025-03-08T01:19:27Z,1890000,False,-10.0,10.0,1,right,MISS W. Kessler putback Layup,[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,1.38,Missed,,,,,,,,,,,,,,,
196,PT10M26.00S,2025-03-08T01:13:28.0Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,30,27,2025-03-08T01:13:30Z,1900000,False,,,0,,O. Robinson REBOUND (Off:0 Def:2),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,
197,PT10M23.00S,2025-03-08T01:13:31.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631197,6.652431011826544,51.225490196078425,1610612761,32,27,2025-03-08T01:13:38Z,1910000,False,-6.0,10.0,1,left,J. Rhoden running DUNK (3 PTS) (I. Quickley 2 AST),"[1631197, 1630193]",1610612761.0,TOR,running,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,1.17,Made,3.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,
199,PT10M14.00S,2025-03-08T01:13:39.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,93.9060446780552,51.225490196078425,1610612762,32,29,2025-03-08T01:13:45Z,1930000,False,6.0,5.0,1,right,K. Filipowski driving DUNK (12 PTS) (K. George 2 AST),"[1642271, 1641718]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,0.78,Made,12.0,K. George,1641718.0,2.0,,,,,,,,,,,
201,PT09M59.00S,2025-03-08T01:13:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630639,6.1268068331143235,3.6764705882352944,1610612761,32,29,2025-03-08T01:14:01Z,1950000,False,232.0,5.0,1,left,MISS A. Lawson 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Right Corner 3,24+ Right,,,,23.17,Missed,,,,,,,,,,,,,,,
202,PT09M57.00S,2025-03-08T01:13:57.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,32,29,2025-03-08T01:16:29Z,1960000,False,,,0,,W. Kessler REBOUND (Off:3 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,,,201.0,7.0,4.0,3.0,,,,,,
203,PT09M54.00S,2025-03-08T01:14:04.7Z,2,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612762,32,29,2025-03-08T01:14:15Z,1970000,False,,,0,,J. Rhoden shooting personal FOUL (1 PF) (Sexton 2 FT),"[1631197, 1629012]",1610612761.0,TOR,shooting,,,Rhoden,J. Rhoden,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627529.0,,,,,1.0,0.0,Sexton,1629012.0,,
205,PT09M54.00S,2025-03-08T01:14:36.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612762,32,30,2025-03-08T01:15:00Z,1990000,False,,,0,,C. Sexton Free Throw 1 of 2 (5 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
206,PT09M54.00S,2025-03-08T01:14:36.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612762,32,30,2025-03-08T01:15:00Z,2000000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
207,PT09M52.00S,2025-03-08T01:14:38.7Z,2,REGULAR,rebound,defensive,[],1631197,,,1610612761,32,30,2025-03-08T01:15:00Z,2010000,False,,,0,,J. Rhoden REBOUND (Off:2 Def:1),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,206.0,3.0,1.0,2.0,,,,,,
208,PT09M40.00S,2025-03-08T01:15:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631115,5.601182654402102,52.94117647058824,1610612761,32,30,2025-03-08T01:15:13Z,2020000,False,-15.0,0.0,1,left,MISS O. Robinson cutting Layup,[1631115],1610612761.0,TOR,cutting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,,
209,PT09M37.00S,2025-03-08T01:15:11.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,32,30,2025-03-08T01:15:13Z,2030000,False,,,0,,W. Kessler REBOUND (Off:3 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,208.0,8.0,5.0,3.0,,,,,,
210,PT09M29.00S,2025-03-08T01:15:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,94.69448094612353,55.14705882352941,1610612762,32,30,2025-03-08T01:15:28Z,2040000,False,26.0,-3.0,1,right,MISS C. Sexton driving finger roll Layup,[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,2.58,Missed,,,,,,,,,,,,,,,
211,PT09M26.00S,2025-03-08T01:15:23.4Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,32,30,2025-03-08T01:15:23Z,2050000,False,,,0,,W. Kessler REBOUND (Off:4 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,210.0,9.0,5.0,4.0,,,,,,
212,PT09M26.00S,2025-03-08T01:15:23.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,94.40999984741211,50.0,1610612762,32,30,2025-03-08T01:15:56Z,2060000,False,0.0,0.0,1,right,MISS W. Kessler tip Layup,[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
213,PT09M26.00S,2025-03-08T01:15:23.4Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,32,30,2025-03-08T01:15:56Z,2070000,False,,,0,,W. Kessler REBOUND (Off:5 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,212.0,10.0,5.0,5.0,,,,,,
216,PT09M26.00S,2025-03-08T01:15:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,32,32,2025-03-08T01:15:33Z,2100000,False,0.0,0.0,1,right,W. Kessler putback Layup (6 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
217,PT09M26.00S,2025-03-08T01:15:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,32,32,2025-03-08T01:15:37Z,2110000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M19.00S,2025-03-08T01:18:30.9Z,2,REGULAR,2pt,Jump Shot,[],1630193,4.418528252299605,72.30392156862744,1610612761,32,32,2025-03-08T01:21:33Z,2120000,False,-112.0,-11.0,1,left,MISS I. Quickley 11' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,11.2,Missed,,,,,,,,,,,,,,,
219,PT09M16.00S,2025-03-08T01:18:33.9Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,32,32,2025-03-08T01:18:37Z,2130000,False,,,0,,W. Kessler REBOUND (Off:5 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,218.0,11.0,6.0,5.0,,,,,,
220,PT09M09.00S,2025-03-08T01:18:40.4Z,2,REGULAR,3pt,Jump Shot,[],1641718,69.85873850197109,29.901960784313726,1610612762,32,32,2025-03-08T01:18:45Z,2140000,False,-100.0,231.0,1,right,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,25.17,Missed,,,,,,,,,,,,,,,
221,PT09M07.00S,2025-03-08T01:18:42.4Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,32,32,2025-03-08T01:18:45Z,2150000,False,,,0,,O. Robinson REBOUND (Off:0 Def:3),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,220.0,3.0,3.0,0.0,,,,,,
222,PT08M59.00S,2025-03-08T01:18:50.8Z,2,REGULAR,3pt,Jump Shot,[],1631115,31.750985545335087,50.73529411764706,1610612761,35,32,2025-03-08T01:18:55Z,2160000,False,-4.0,246.0,1,left,O. Robinson 24' 3PT  (3 PTS) (S. Barnes 1 AST),"[1631115, 1630567]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,,24.6,Made,3.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,
224,PT08M38.00S,2025-03-08T01:19:11.3Z,2,REGULAR,3pt,Jump Shot,[],1642262,72.48685939553219,19.852941176470587,1610612762,35,32,2025-03-08T01:19:15Z,2180000,False,-151.0,206.0,1,right,MISS C. Williams 25' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.53,Missed,,,,,,,,,,,,,,,
225,PT08M36.00S,2025-03-08T01:19:13.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,35,32,2025-03-08T01:19:15Z,2190000,False,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,224.0,3.0,1.0,2.0,,,,,,
226,PT08M33.00S,2025-03-08T01:19:19.3Z,2,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612761,35,32,2025-03-08T01:19:29Z,2200000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Rhoden 2 FT),"[1629012, 1631197]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627529.0,,,,,1.0,0.0,Rhoden,1631197.0,,
228,PT08M33.00S,2025-03-08T01:19:49.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631197,,,1610612761,36,32,2025-03-08T01:19:49Z,2220000,False,,,0,,J. Rhoden Free Throw 1 of 2 (4 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
229,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,36,32,2025-03-08T01:20:03Z,2230000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,36,32,2025-03-08T01:20:03Z,2240000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,out,[],1631115,,,1610612761,36,32,2025-03-08T01:20:03Z,2250000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,out,[],1641718,,,1610612761,36,32,2025-03-08T01:20:03Z,2260000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,in,[],1630658,,,1610612761,36,32,2025-03-08T01:20:03Z,2270000,False,,,0,,SUB in: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,36,32,2025-03-08T01:20:03Z,2280000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,36,32,2025-03-08T01:20:03Z,2290000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M33.00S,2025-03-08T01:19:50.0Z,2,REGULAR,substitution,in,[],1641729,,,1610612761,36,32,2025-03-08T01:20:03Z,2300000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M33.00S,2025-03-08T01:20:14.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631197,,,1610612761,37,32,2025-03-08T01:20:14Z,2310000,False,,,0,,J. Rhoden Free Throw 2 of 2 (5 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
238,PT08M24.00S,2025-03-08T01:20:25.1Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612762,37,32,2025-03-08T01:20:32Z,2320000,False,,,0,,C. Sexton bad pass TURNOVER (5 TO),"[1629012, 1630658]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,5.0,Castleton,1630658.0,,,,,,,,,,,,,,,,,
239,PT08M24.00S,2025-03-08T01:20:25.1Z,2,REGULAR,steal,,[],1630658,,,1610612761,37,32,2025-03-08T01:20:27Z,2330000,False,,,0,,C. Castleton STEAL (1 STL),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
240,PT08M21.00S,2025-03-08T01:20:29.9Z,2,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612761,37,32,2025-03-08T01:20:46Z,2340000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Rhoden 2 FT),"[1629012, 1631197]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,,,,,2.0,0.0,Rhoden,1631197.0,,
242,PT08M21.00S,2025-03-08T01:20:59.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631197,,,1610612761,38,32,2025-03-08T01:20:59Z,2360000,False,,,0,,J. Rhoden Free Throw 1 of 2 (6 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
243,PT08M21.00S,2025-03-08T01:21:01.5Z,2,REGULAR,substitution,out,[],1642262,,,1610612761,38,32,2025-03-08T01:21:06Z,2370000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M21.00S,2025-03-08T01:21:01.5Z,2,REGULAR,substitution,in,[],1642268,,,1610612761,38,32,2025-03-08T01:21:06Z,2380000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M21.00S,2025-03-08T01:21:20.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631197,,,1610612761,39,32,2025-03-08T01:21:20Z,2390000,False,,,0,,J. Rhoden Free Throw 2 of 2 (7 PTS),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
246,PT08M10.00S,2025-03-08T01:21:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.24901445466492,47.30392156862745,1610612762,39,34,2025-03-08T01:21:37Z,2400000,False,-13.0,11.0,1,right,C. Sexton driving Layup (7 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,1.74,Made,7.0,,,,,,,,,,,,,,
247,PT07M53.00S,2025-03-08T01:21:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631197,6.783837056504599,43.627450980392155,1610612761,39,34,2025-03-08T01:21:53Z,2410000,False,32.0,11.0,1,left,MISS J. Rhoden driving finger roll Layup - blocked,"[1631197, 1631117]",1610612761.0,TOR,driving finger roll,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,3.38,Missed,,,,,,,,,,,,,,Kessler,1631117.0
248,PT07M53.00S,2025-03-08T01:21:49.3Z,2,REGULAR,block,,[],1631117,,,1610612761,39,34,2025-03-08T01:21:51Z,2420000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT07M51.00S,2025-03-08T01:21:51.3Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,39,34,2025-03-08T01:21:53Z,2430000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,247.0,2.0,1.0,1.0,,,,,,
250,PT07M50.00S,2025-03-08T01:21:54.1Z,2,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612762,39,34,2025-03-08T01:22:04Z,2440000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Sexton 2 FT),"[1642347, 1629012]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,,,,,1.0,0.0,Sexton,1629012.0,,
252,PT07M50.00S,2025-03-08T01:22:25.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612762,39,35,2025-03-08T01:22:25Z,2460000,False,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
253,PT07M50.00S,2025-03-08T01:22:27.0Z,2,REGULAR,substitution,out,[],1631197,,,1610612762,39,35,2025-03-08T01:22:30Z,2470000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M50.00S,2025-03-08T01:22:27.0Z,2,REGULAR,substitution,in,[],1642419,,,1610612762,39,35,2025-03-08T01:22:30Z,2480000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M50.00S,2025-03-08T01:22:41.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612762,39,36,2025-03-08T01:22:41Z,2490000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
256,PT07M42.00S,2025-03-08T01:22:51.2Z,2,REGULAR,3pt,Jump Shot,[],1642266,32.276609724047304,54.41176470588235,1610612761,42,36,2025-03-08T01:22:55Z,2500000,False,-22.0,251.0,1,left,J. Walter 25' 3PT  (12 PTS) (J. Shead 2 AST),"[1642266, 1642347]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,25.19,Made,12.0,J. Shead,1642347.0,2.0,,,,,,,,,,,
258,PT07M20.00S,2025-03-08T01:23:13.0Z,2,REGULAR,3pt,Jump Shot,[],1629012,67.62483574244416,39.705882352941174,1610612762,42,36,2025-03-08T01:23:20Z,2520000,False,-51.0,252.0,1,right,MISS C. Sexton 25' step back 3PT,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,25.7,Missed,,,,,,,,,,,,,,,
259,PT07M18.00S,2025-03-08T01:23:15.0Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,42,36,2025-03-08T01:23:20Z,2530000,False,,,0,,W. Kessler REBOUND (Off:6 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,258.0,12.0,6.0,6.0,,,,,,
260,PT07M13.00S,2025-03-08T01:23:20.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641729,86.67871222076215,52.94117647058824,1610612762,42,36,2025-03-08T01:23:25Z,2540000,False,15.0,73.0,1,right,MISS B. Sensabaugh 7' driving floating Shot,[1641729],1610612762.0,UTA,driving floating,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,7.42,Missed,,,,,,,,,,,,,,,
261,PT07M10.00S,2025-03-08T01:23:23.2Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,42,36,2025-03-08T01:23:25Z,2550000,False,,,0,,J. Walter REBOUND (Off:2 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,260.0,4.0,2.0,2.0,,,,,,
262,PT07M01.00S,2025-03-08T01:23:31.5Z,2,REGULAR,3pt,Jump Shot,[],1642266,27.94021024967148,77.20588235294117,1610612761,42,36,2025-03-08T01:23:37Z,2560000,False,-136.0,210.0,1,left,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,25.03,Missed,,,,,,,,,,,,,,,
263,PT07M01.00S,2025-03-08T01:23:31.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,42,36,2025-03-08T01:23:37Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,262.0,,,,,,,,,
264,PT07M01.00S,2025-03-08T01:23:37.3Z,2,REGULAR,foul,personal,[],1630658,,,1610612762,42,36,2025-03-08T01:23:50Z,2580000,False,,,0,,C. Castleton loose ball personal FOUL (2 PF),"[1630658, 1642271]",1610612761.0,TOR,loose ball,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,200834.0,,,,,2.0,0.0,Filipowski,1642271.0,,
266,PT07M01.00S,2025-03-08T01:23:45.4Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,42,36,2025-03-08T01:23:51Z,2600000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M01.00S,2025-03-08T01:23:45.4Z,2,REGULAR,substitution,in,[],1630231,,,1610612762,42,36,2025-03-08T01:23:51Z,2610000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M58.00S,2025-03-08T01:24:04.2Z,2,REGULAR,foul,personal,[],1642347,,,1610612762,42,36,2025-03-08T01:24:11Z,2620000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 1642268]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200834.0,,,,,2.0,0.0,Collier,1642268.0,,
270,PT06M38.00S,2025-03-08T01:24:32.7Z,2,REGULAR,3pt,Jump Shot,[],1629012,95.22010512483574,3.6764705882352944,1610612762,42,36,2025-03-08T01:24:39Z,2640000,False,-232.0,-8.0,1,right,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,,,
271,PT06M35.00S,2025-03-08T01:24:35.7Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,42,36,2025-03-08T01:24:39Z,2650000,False,,,0,,W. Kessler REBOUND (Off:7 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,,,270.0,13.0,6.0,7.0,,,,,,
272,PT06M35.00S,2025-03-08T01:24:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630639,,,1610612762,42,36,2025-03-08T01:24:46Z,2660000,False,,,0,,A. Lawson shooting personal FOUL (2 PF) (Kessler 2 FT),"[1630639, 1631117]",1610612761.0,TOR,shooting,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,,,,,2.0,0.0,Kessler,1631117.0,,
274,PT06M35.00S,2025-03-08T01:25:03.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,42,36,2025-03-08T01:25:23Z,2680000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
275,PT06M35.00S,2025-03-08T01:25:03.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,42,36,2025-03-08T01:25:23Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,
276,PT06M35.00S,2025-03-08T01:25:03.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,42,36,2025-03-08T01:25:23Z,2700000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
277,PT06M33.00S,2025-03-08T01:25:05.5Z,2,REGULAR,rebound,defensive,[],1630658,,,1610612761,42,36,2025-03-08T01:25:23Z,2710000,False,,,0,,C. Castleton REBOUND (Off:0 Def:4),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,276.0,4.0,4.0,0.0,,,,,,
