actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-06T00:42:43.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-06T00:42:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-02-06T00:42:49.9Z,1,REGULAR,jumpball,recovered,[],1628991,,,1610612763,0,0,2025-02-06T00:42:49Z,40000,False,,,0,,Jump Ball Z. Edey vs. K. Olynyk: Tip to J. Jackson Jr.,"[1628991, 1641744, 203482]",1610612763.0,MEM,startperiod,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Edey,1641744.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-02-06T00:42:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.22667542706965,40.931372549019606,1610612763,0,2,2025-02-06T00:43:24Z,70000,False,-45.0,39.0,1,right,J. Morant 6' driving Layup (2 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2025-02-06T00:43:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,17.427726675427067,35.294117647058826,1610612761,0,2,2025-02-06T00:43:21Z,80000,False,74.0,111.0,1,left,MISS G. Dick 13' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Right,13.34,Missed,,,,,,,,,,,,,,,,,,
9,PT11M24.00S,2025-02-06T00:43:19.2Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,0,2,2025-02-06T00:43:21Z,90000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Right,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
10,PT11M11.00S,2025-02-06T00:43:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,93.51182654402102,37.745098039215684,1610612763,0,4,2025-02-06T00:43:36Z,100000,False,-61.0,8.0,1,right,J. Wells 6' driving Layup (2 PTS),[1642377],1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M57.00S,2025-02-06T00:43:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,7.5722733245729295,50.0,1610612761,2,4,2025-02-06T00:44:32Z,110000,False,0.0,19.0,1,left,J. Walter cutting Layup (2 PTS) (S. Barnes 1 AST),"[1642266, 1630567]",1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,,,,,S. Barnes,1630567.0,1.0,,,,,,,,,,
13,PT10M41.00S,2025-02-06T00:44:01.4Z,1,REGULAR,3pt,Jump Shot,[],1642377,94.69448094612353,2.450980392156863,1610612763,2,7,2025-02-06T00:44:05Z,130000,False,-238.0,-3.0,1,right,J. Wells 3PT  (5 PTS) (J. Jackson Jr. 1 AST),"[1642377, 1628991]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.77,Made,5.0,,,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
15,PT10M26.00S,2025-02-06T00:44:16.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,33.327858081471746,48.03921568627451,1610612761,2,7,2025-02-06T00:44:22Z,150000,False,10.0,261.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
16,PT10M22.00S,2025-02-06T00:44:21.6Z,1,REGULAR,rebound,offensive,[],203482,,,1610612761,2,7,2025-02-06T00:44:21Z,160000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,
