actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT11M07.00S,2024-10-23T23:45:15.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,2,2024-10-23T23:45:17Z,150000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M56.00S,2024-10-23T23:45:26.3Z,1,REGULAR,3pt,Jump Shot,[],1630193,28.728646517739815,22.54901960784314,1610612761,3,2,2024-10-23T23:45:34Z,160000,False,137.0,218.0,1,left,I. Quickley 25' 3PT step back (3 PTS),[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.72,Made,,,,,3.0,,,,,,,,,,,,,
17,PT10M35.00S,2024-10-23T23:45:50.8Z,1,REGULAR,foul,personal,[],1630534,,,1610612739,3,2,2024-10-23T23:46:22Z,170000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 1628378]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,2882.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,
19,PT10M28.00S,2024-10-23T23:46:40.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,67.62483574244416,24.754901960784316,1610612739,3,2,2024-10-23T23:46:46Z,190000,False,-126.0,252.0,1,right,MISS D. Garland 28' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,28.17,Missed,,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2024-10-23T23:46:43.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,3,2,2024-10-23T23:46:46Z,200000,False,,,0,,J. Pöltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M19.00S,2024-10-23T23:46:48.1Z,1,REGULAR,2pt,Jump Shot,[],1641711,6.521024967148489,27.205882352941174,1610612761,5,2,2024-10-23T23:46:57Z,210000,False,114.0,9.0,1,left,G. Dick 11' pullup Jump Shot (2 PTS) (S. Barnes 1 AST),"[1641711, 1630567]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,11.43,Made,,,,,2.0,,,,,,S. Barnes,1630567.0,1.0,,,,,
23,PT10M05.00S,2024-10-23T23:47:03.1Z,1,REGULAR,2pt,Jump Shot,[],1629636,76.03482260183968,70.34313725490196,1610612739,5,2,2024-10-23T23:47:13Z,230000,False,102.0,173.0,1,right,MISS D. Garland 20' Jump Shot,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,20.05,Missed,,,,,,,,,,,,,,,,,,
24,PT09M59.00S,2024-10-23T23:47:09.1Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,5,2,2024-10-23T23:47:13Z,240000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Right Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT09M54.00S,2024-10-23T23:47:13.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,93.9060446780552,51.225490196078425,1610612739,5,4,2024-10-23T23:47:23Z,250000,False,6.0,5.0,1,right,E. Mobley cutting DUNK (4 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,,,,,,D. Garland,1629636.0,1.0,,,,,
28,PT09M39.00S,2024-10-23T23:47:43.9Z,1,REGULAR,2pt,Jump Shot,[],1630567,5.338370565045992,75.0,1610612761,7,4,2024-10-23T23:47:48Z,280000,False,-125.0,-2.0,1,left,S. Barnes 12' Jump Shot (2 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,12.5,Made,,,,,2.0,,,,,,I. Quickley,1630193.0,1.0,,,,,
30,PT09M19.00S,2024-10-23T23:48:04.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.95729303547962,50.245098039215684,1610612739,7,6,2024-10-23T23:48:10Z,300000,False,1.0,-5.0,1,right,J. Allen alley-oop DUNK (2 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,2.0,,,,,,D. Garland,1629636.0,2.0,,,,,
32,PT09M04.00S,2024-10-23T23:48:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.783837056504599,53.67647058823529,1610612761,7,6,2024-10-23T23:48:30Z,320000,False,-18.0,11.0,1,left,MISS J. Pöltl reverse Layup,[1627751],1610612761.0,TOR,reverse,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2024-10-23T23:48:21.6Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,7,6,2024-10-23T23:48:21Z,330000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT09M00.00S,2024-10-23T23:48:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,7,6,2024-10-23T23:48:39Z,340000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Quickley 2 FT),"[1630596, 1630193]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,1628485.0,1.0,0.0,Quickley,1630193.0,,,,,,,,
36,PT09M00.00S,2024-10-23T23:48:52.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612761,8,6,2024-10-23T23:48:52Z,360000,False,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
37,PT09M00.00S,2024-10-23T23:49:14.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612761,9,6,2024-10-23T23:49:14Z,370000,False,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
38,PT08M49.00S,2024-10-23T23:49:30.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,75.3777923784494,10.049019607843137,1610612739,9,9,2024-10-23T23:52:35Z,380000,False,-200.0,179.0,1,right,D. Mitchell 26' 3PT step back (3 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,3.0,,,,,,,,,,,,,
39,PT08M26.00S,2024-10-23T23:49:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,14.536793692509855,56.86274509803921,1610612761,11,9,2024-10-23T23:50:00Z,390000,False,-34.0,84.0,1,left,S. Barnes 9' floating Jump Shot (4 PTS) (I. Quickley 2 AST),"[1630567, 1630193]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.08,Made,,,,,4.0,,,,,,I. Quickley,1630193.0,2.0,,,,,
41,PT08M15.00S,2024-10-23T23:50:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,89.17542706964521,44.36274509803921,1610612739,11,9,2024-10-23T23:50:09Z,410000,False,-28.0,49.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
42,PT08M10.00S,2024-10-23T23:50:08.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,11,9,2024-10-23T23:50:09Z,420000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M10.00S,2024-10-23T23:50:07.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,11,11,2024-10-23T23:50:07Z,430000,False,0.0,0.0,1,right,J. Allen tip Layup (4 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
44,PT07M53.00S,2024-10-23T23:50:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.63929040735874,50.98039215686274,1610612761,11,11,2024-10-23T23:50:33Z,440000,False,-5.0,104.0,1,left,MISS S. Barnes 10' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.4,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2024-10-23T23:50:29.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,11,11,2024-10-23T23:50:33Z,450000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,,
46,PT07M42.00S,2024-10-23T23:50:35.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,73.80091984231275,15.196078431372548,1610612739,11,11,2024-10-23T23:50:43Z,460000,False,-174.0,194.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2024-10-23T23:50:35.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,11,2024-10-23T23:50:43Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,46.0,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2024-10-23T23:51:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,6.652431011826544,43.627450980392155,1610612761,13,11,2024-10-23T23:51:06Z,490000,False,32.0,10.0,1,left,I. Quickley driving Layup (7 PTS) (S. Barnes 2 AST),"[1630193, 1630567]",1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,7.0,,,,,,S. Barnes,1630567.0,2.0,,,,,
51,PT07M16.00S,2024-10-23T23:51:14.5Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,13,11,2024-10-23T23:51:19Z,510000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1630193]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Quickley,1630193.0,,
52,PT07M16.00S,2024-10-23T23:51:14.5Z,1,REGULAR,steal,,[],1630193,,,1610612761,13,11,2024-10-23T23:51:16Z,520000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
53,PT07M14.00S,2024-10-23T23:51:18.3Z,1,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612761,13,11,2024-10-23T23:51:31Z,530000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1629636, 1630534]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,1.0,0.0,Agbaji,1630534.0,,,,,,,,
55,PT07M14.00S,2024-10-23T23:51:45.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630534,,,1610612761,14,11,2024-10-23T23:52:04Z,550000,False,,,0,,O. Agbaji Free Throw 1 of 2 (1 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
56,PT07M14.00S,2024-10-23T23:51:45.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630534,,,1610612761,14,11,2024-10-23T23:52:04Z,560000,False,,,0,,MISS O. Agbaji Free Throw 2 of 2,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M12.00S,2024-10-23T23:51:47.2Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,14,11,2024-10-23T23:52:04Z,570000,False,,,0,,O. Agbaji REBOUND (Off:2 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,56.0,2.0,0.0,2.0,,,,,,,,,,,,,,
58,PT07M05.00S,2024-10-23T23:52:09.8Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612761,14,11,2024-10-23T23:52:20Z,580000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Dick 2 FT),"[1629731, 1641711]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,1830.0,1.0,0.0,Dick,1641711.0,,,,,,,,
60,PT07M05.00S,2024-10-23T23:52:37.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641711,,,1610612761,15,11,2024-10-23T23:52:37Z,600000,False,,,0,,G. Dick Free Throw 1 of 2 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
61,PT07M05.00S,2024-10-23T23:52:50.4Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641711,,,1610612761,16,11,2024-10-23T23:52:50Z,610000,False,,,0,,G. Dick Free Throw 2 of 2 (4 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
62,PT07M00.00S,2024-10-23T23:53:05.1Z,1,REGULAR,turnover,offensive-kicked-ball,[],1630596,,,1610612739,16,11,2024-10-23T23:54:12Z,620000,False,,,0,,E. Mobley offensive-kicked-ball TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,1830.0,,,,,,,,1.0,,,,
63,PT06M50.00S,2024-10-23T23:53:19.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,15.719448094612352,4.166666666666666,1610612761,16,11,2024-10-23T23:53:29Z,630000,False,229.0,95.0,1,left,MISS S. Barnes 24' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2024-10-23T23:53:24.1Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,16,11,2024-10-23T23:53:24Z,640000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT06M35.00S,2024-10-23T23:53:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,89.96386333771353,49.01960784313725,1610612739,16,11,2024-10-23T23:53:39Z,650000,False,-5.0,42.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2024-10-23T23:53:35.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,16,11,2024-10-23T23:53:35Z,660000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M30.00S,2024-10-23T23:53:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,5.338370565045992,52.94117647058824,1610612761,16,11,2024-10-23T23:53:50Z,670000,False,-15.0,-2.0,1,left,MISS I. Quickley driving Layup - blocked,"[1630193, 1628386]",1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
68,PT06M30.00S,2024-10-23T23:53:38.2Z,1,REGULAR,block,,[],1628386,,,1610612761,16,11,2024-10-23T23:53:40Z,680000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M30.00S,2024-10-23T23:53:38.2Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,16,11,2024-10-23T23:53:50Z,690000,False,,,0,,O. Agbaji REBOUND (Off:3 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,67.0,3.0,0.0,3.0,,,,,,,,,,,,,,
70,PT06M26.00S,2024-10-23T23:53:48.0Z,1,REGULAR,foul,personal,[],1629636,,,1610612761,16,11,2024-10-23T23:53:58Z,700000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1630534]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,1628485.0,2.0,0.0,Agbaji,1630534.0,,,,,,,,
72,PT06M26.00S,2024-10-23T23:53:55.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,16,11,2024-10-23T23:53:55Z,720000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,16,11,2024-10-23T23:56:43Z,730000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612761,16,11,2024-10-23T23:56:43Z,740000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612761,16,11,2024-10-23T23:56:43Z,750000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,16,11,2024-10-23T23:56:43Z,760000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612761,16,11,2024-10-23T23:56:43Z,770000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M26.00S,2024-10-23T23:53:57.0Z,1,REGULAR,substitution,in,[],1630241,,,1610612761,16,11,2024-10-23T23:56:43Z,780000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M03.00S,2024-10-23T23:57:14.6Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612761,16,11,2024-10-23T23:57:19Z,790000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1629731]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Wade,1629731.0,,
80,PT06M03.00S,2024-10-23T23:57:14.6Z,1,REGULAR,steal,,[],1629731,,,1610612739,16,11,2024-10-23T23:58:41Z,800000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M54.00S,2024-10-23T23:57:23.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,86.5473061760841,3.431372549019608,1610612739,16,11,2024-10-23T23:57:28Z,810000,False,-233.0,74.0,1,right,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,24.43,Missed,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2024-10-23T23:57:26.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,16,11,2024-10-23T23:57:28Z,820000,False,,,0,,J. Pöltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Left Corner 3,24+ Left,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT05M44.00S,2024-10-23T23:57:33.7Z,1,REGULAR,3pt,Jump Shot,[],1641711,30.17411300919842,20.34313725490196,1610612761,16,11,2024-10-23T23:57:43Z,830000,False,148.0,231.0,1,left,MISS G. Dick 27' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
84,PT05M40.00S,2024-10-23T23:57:37.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,16,11,2024-10-24T00:12:17Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,83.0,,,,,,,,,,,,,,,,,
