actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-07T00:42:27.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-07T00:42:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-07T00:42:29.4Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612749,0,0,2025-01-07T00:42:29Z,40000,False,,,0,,Jump Ball B. Lopez vs. J. Poeltl: Tip to D. Lillard,"[203081, 201572, 1627751]",1610612749.0,MIL,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Lopez,201572.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-01-07T00:42:40.2Z,1,REGULAR,3pt,Jump Shot,[],1641748,5.863994743758213,3.431372549019608,1610612749,0,0,2025-01-07T00:42:55Z,70000,False,233.0,3.0,1,left,MISS A. Jackson Jr. 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-01-07T00:42:43.2Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,0,0,2025-01-07T00:42:55Z,80000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2025-01-07T00:42:50.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,86.15308804204993,40.931372549019606,1610612761,0,0,2025-01-07T00:42:59Z,90000,False,-45.0,78.0,1,right,MISS R. Barrett 8' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.99,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2025-01-07T00:42:53.6Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2025-01-07T00:42:59Z,100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2025-01-07T00:43:00.4Z,1,REGULAR,3pt,Jump Shot,[],201572,25.837713534822605,16.666666666666664,1610612749,0,0,2025-01-07T00:43:07Z,110000,False,167.0,190.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
12,PT11M23.00S,2025-01-07T00:43:03.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,0,0,2025-01-07T00:43:07Z,120000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,11.0,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-01-07T00:43:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,83.65637319316689,55.14705882352941,1610612761,2,0,2025-01-07T00:44:10Z,140000,False,26.0,101.0,1,right,J. Poeltl 10' floating Jump Shot (2 PTS) (R. Barrett 1 AST),"[1627751, 1629628]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,10.43,Made,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
16,PT10M48.00S,2025-01-07T00:43:42.6Z,1,REGULAR,3pt,Jump Shot,[],203507,29.25427069645204,23.03921568627451,1610612749,2,0,2025-01-07T00:43:46Z,160000,False,135.0,222.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
17,PT10M45.00S,2025-01-07T00:43:45.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,2,0,2025-01-07T00:43:46Z,170000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M26.00S,2025-01-07T00:44:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629628,94.03745072273325,2.696078431372549,1610612761,2,0,2025-01-07T00:44:57Z,180000,False,-237.0,4.0,1,right,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2025-01-07T00:44:07.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,0,2025-01-07T00:44:10Z,190000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M12.00S,2025-01-07T00:44:19.8Z,1,REGULAR,2pt,Jump Shot,[],1627752,5.995400788436268,17.401960784313726,1610612749,2,0,2025-01-07T00:45:41Z,200000,False,163.0,4.0,1,left,MISS T. Prince 16' step back Shot,[1627752],1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right,16.3,Missed,,,,,,,,,,,,,,,,,,
21,PT10M09.00S,2025-01-07T00:44:22.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,2,0,2025-01-07T00:44:23Z,210000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M52.00S,2025-01-07T00:44:40.0Z,1,REGULAR,3pt,Jump Shot,[],1630567,67.88764783180025,65.93137254901961,1610612761,2,0,2025-01-07T00:44:49Z,220000,False,80.0,249.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2025-01-07T00:44:44.0Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,2,0,2025-01-07T00:44:49Z,230000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M41.00S,2025-01-07T00:44:54.7Z,1,REGULAR,foul,personal,[],1627751,,,1610612749,2,0,2025-01-07T00:45:30Z,240000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 203507]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
