actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-22T00:42:48.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-22T00:42:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2024-11-22T00:42:55.0Z,1,REGULAR,jumpball,recovered,[],1629638,,,1610612750,0,0,2024-11-22T00:42:55Z,40000,False,,,0,,Jump Ball R. Gobert vs. J. Poeltl: Tip to N. Alexander-Walker,"[1629638, 203497, 1627751]",1610612750.0,MIN,startperiod,N. Alexander-Walker,1629638.0,Alexander-Walker,N. Alexander-Walker,Gobert,203497.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-11-22T00:43:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.72339027595268,45.34313725490196,1610612750,0,0,2024-11-22T00:43:31Z,70000,False,-23.0,16.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-11-22T00:43:08.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,0,2024-11-22T00:43:31Z,80000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2024-11-22T00:43:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641711,5.338370565045992,49.26470588235294,1610612761,2,0,2024-11-22T00:43:18Z,90000,False,4.0,-2.0,1,left,G. Dick running Layup (2 PTS) (S. Barnes 1 AST),"[1641711, 1630567]",1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,
11,PT11M21.00S,2024-11-22T00:43:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,63.41984231274639,31.61764705882353,1610612750,2,3,2024-11-22T00:44:59Z,110000,False,-92.0,291.0,1,right,A. Edwards 30' 3PT pullup (3 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,30.55,Made,,,,,3.0,,,,,,,,,,,,,
12,PT11M04.00S,2024-11-22T00:43:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,16.90210249671485,43.13725490196079,1610612761,2,3,2024-11-22T00:43:50Z,120000,False,34.0,106.0,1,left,MISS J. Poeltl 11' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2024-11-22T00:43:46.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,2,3,2024-11-22T00:43:50Z,130000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M47.00S,2024-11-22T00:44:00.5Z,1,REGULAR,2pt,Jump Shot,[],1629638,77.87450722733246,22.30392156862745,1610612750,2,3,2024-11-22T00:46:16Z,140000,False,-138.0,155.0,1,right,MISS N. Alexander-Walker 20' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,20.82,Missed,,,,,,,,,,,,,,,,,,
15,PT10M42.00S,2024-11-22T00:44:05.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,2,3,2024-11-22T00:44:05Z,150000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
