actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
27,PT10M08.00S,2021-11-23T00:43:10.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,0,2,2021-11-23T00:43:19Z,270000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
28,PT10M00.00S,2021-11-23T00:43:19.8Z,1,REGULAR,3pt,Jump Shot,[],201569,25.57490144546649,86.27450980392157,1610612745,0,2,2021-11-23T00:45:44Z,280000,-181.0,188.0,1,left,MISS E. Gordon 26' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M58.00S,2021-11-23T00:43:21.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,0,2,2021-11-23T00:43:25Z,290000,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M46.00S,2021-11-23T00:43:33.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,88.12417871222075,72.05882352941177,1610612738,2,2,2021-11-23T00:43:39Z,300000,110.0,59.0,1,right,J. Tatum 12' turnaround fadeaway Jump Shot (2 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,12.51,Made,,,,,,,,,,2.0,,,,,,,,,
31,PT09M18.00S,2021-11-23T00:44:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628464,25.837713534822605,14.215686274509803,1610612745,2,2,2021-11-23T00:44:06Z,310000,179.0,190.0,1,left,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M16.00S,2021-11-23T00:44:03.3Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,2,2,2021-11-23T00:44:06Z,320000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
33,PT09M08.00S,2021-11-23T00:44:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612738,2,2,2021-11-23T00:44:30Z,330000,,,0,,C. Wood shooting personal FOUL (1 PF) (Tatum 2 FT),"[1626174, 1628369]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,101283.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
35,PT09M08.00S,2021-11-23T00:44:50.3Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,3,2,2021-11-23T00:44:50Z,350000,,,0,,J. Tatum Free Throw 1 of 2 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
36,PT09M08.00S,2021-11-23T00:45:05.4Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,4,2,2021-11-23T00:45:05Z,360000,,,0,,J. Tatum Free Throw 2 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
37,PT08M52.00S,2021-11-23T00:45:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,9.017739816031538,43.872549019607845,1610612745,4,2,2021-11-23T00:45:39Z,370000,31.0,32.0,1,left,MISS J. Tate Layup - blocked,"[1630256, 1629057]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,4.45,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,,
66,PT08M52.00S,2021-11-23T00:45:25.0Z,1,REGULAR,block,,[],1629057,,,1610612745,4,2,2021-11-23T00:49:16Z,375000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M45.00S,2021-11-23T00:45:32.0Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,4,2,2021-11-23T00:49:16Z,380000,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
41,PT08M38.00S,2021-11-23T00:45:38.6Z,1,REGULAR,2pt,Jump Shot,[],1628369,91.40932982917214,21.568627450980394,1610612738,6,2,2021-11-23T00:45:42Z,410000,-142.0,28.0,1,right,J. Tatum 14' fadeaway Jump Shot (6 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,14.5,Made,,,,,,,,,,6.0,,,,,,,,,
42,PT08M21.00S,2021-11-23T00:45:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,10.33180026281209,53.18627450980392,1610612745,6,4,2021-11-23T00:46:06Z,420000,-16.0,45.0,1,left,E. Gordon driving Layup (2 PTS) (C. Wood 2 AST),"[201569, 1626174]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,4.73,Made,,,,,,,,,,2.0,C. Wood,1626174.0,2.0,,,,,,
43,PT08M21.00S,2021-11-23T00:46:03.1Z,1,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612745,6,4,2021-11-23T00:46:18Z,430000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Gordon 1 FT),"[1629057, 201569]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,1193.0,1.0,0.0,Gordon,201569.0,,,,,,,,,,
45,PT08M21.00S,2021-11-23T00:46:20.9Z,1,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,6,5,2021-11-23T00:46:20Z,450000,,,0,,E. Gordon Free Throw 1 of 1 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
46,PT08M06.00S,2021-11-23T00:46:39.6Z,1,REGULAR,foul,personal,[],1630224,,,1610612738,6,5,2021-11-23T00:46:48Z,460000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 203935]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,202901.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
48,PT08M01.00S,2021-11-23T00:47:01.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,92.46057818659659,50.245098039215684,1610612738,8,5,2021-11-23T00:47:07Z,480000,1.0,18.0,1,right,J. Tatum cutting DUNK (8 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,1.84,Made,,,,,,,,,,8.0,A. Horford,201143.0,1.0,,,,,,
50,PT07M49.00S,2021-11-23T00:47:16.0Z,1,REGULAR,foul,personal,[],201143,,,1610612745,8,5,2021-11-23T00:47:31Z,500000,,,0,,A. Horford personal FOUL (1 PF),"[201143, 201569]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,1193.0,1.0,0.0,Gordon,201569.0,,,,,,,,,,
52,PT07M42.00S,2021-11-23T00:47:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,12.040078843626807,46.81372549019608,1610612745,8,7,2021-11-23T00:47:45Z,520000,16.0,61.0,1,left,D. Theis 6' cutting Layup (2 PTS) (C. Wood 3 AST),"[1628464, 1626174]",1610612745.0,HOU,cutting,,,Theis,D. Theis,,,,,6.27,Made,,,,,,,,,,2.0,C. Wood,1626174.0,3.0,,,,,,
54,PT07M35.00S,2021-11-23T00:47:45.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,95.48291721419186,70.34313725490196,1610612738,8,7,2021-11-23T00:47:54Z,540000,102.0,-10.0,1,right,MISS J. Brown 10' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,10.22,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M30.00S,2021-11-23T00:47:50.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,8,7,2021-11-23T00:47:54Z,550000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,54.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
56,PT07M16.00S,2021-11-23T00:48:03.8Z,1,REGULAR,3pt,Jump Shot,[],1630256,4.812746386333772,96.32352941176471,1610612745,8,7,2021-11-23T00:48:09Z,560000,-232.0,-7.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2021-11-23T00:48:05.8Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,8,7,2021-11-23T00:48:09Z,570000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
58,PT07M09.00S,2021-11-23T00:48:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201143,92.19776609724047,51.71568627450981,1610612738,10,7,2021-11-23T00:52:28Z,580000,9.0,21.0,1,right,A. Horford cutting Layup (2 PTS) (M. Smart 1 AST),"[201143, 203935]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,2.25,Made,,,,,,,,,,2.0,M. Smart,203935.0,1.0,,,,,,
60,PT06M55.00S,2021-11-23T00:48:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.075558475689881,54.90196078431373,1610612745,10,9,2021-11-23T00:48:30Z,600000,-25.0,-5.0,1,left,J. Green driving Layup (2 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.5,Made,,,,,,,,,,2.0,,,,,,,,,
61,PT06M44.00S,2021-11-23T00:48:35.7Z,1,REGULAR,2pt,Jump Shot,[],1628369,93.9060446780552,19.362745098039216,1610612738,10,9,2021-11-23T00:48:43Z,610000,-153.0,5.0,1,right,MISS J. Tatum 15' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,15.33,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2021-11-23T00:48:37.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,10,9,2021-11-23T00:48:43Z,620000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
63,PT06M35.00S,2021-11-23T00:48:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,7.966491458607096,50.49019607843137,1610612745,10,11,2021-11-23T00:54:10Z,630000,-2.0,22.0,1,left,J. Tate driving Layup (4 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.25,Made,,,,,,,,,,4.0,,,,,,,,,
64,PT06M15.00S,2021-11-23T00:49:05.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,94.30026281208936,48.529411764705884,1610612738,12,11,2021-11-23T00:49:39Z,640000,-7.0,1.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (M. Smart 2 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,0.75,Made,,,,,,,,,,2.0,M. Smart,203935.0,2.0,,,,,,
67,PT06M04.00S,2021-11-23T00:49:17.7Z,1,REGULAR,2pt,Jump Shot,[],1630224,10.5946123521682,24.754901960784316,1610612745,12,11,2021-11-23T00:54:42Z,660000,126.0,47.0,1,left,MISS J. Green 13' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,13.47,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M03.00S,2021-11-23T00:49:18.7Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612745,12,11,2021-11-23T00:49:45Z,670000,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,67.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
69,PT06M00.00S,2021-11-23T00:49:20.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628464,5.863994743758213,48.77450980392157,1610612745,12,13,2021-11-23T00:49:52Z,680000,6.0,3.0,1,left,D. Theis putback DUNK (4 PTS),[1628464],1610612745.0,HOU,putback,,,Theis,D. Theis,,,,,0.66,Made,,,,,,,,,,4.0,,,,,,,,,
70,PT06M00.00S,2021-11-23T00:49:27.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,12,13,2021-11-23T00:49:27Z,690000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,12,13,2021-11-23T00:51:57Z,700000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,12,13,2021-11-23T00:51:57Z,710000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,12,13,2021-11-23T00:51:57Z,720000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,in,[],1629641,,,1610612738,12,13,2021-11-23T00:51:57Z,730000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,12,13,2021-11-23T00:51:57Z,740000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2021-11-23T00:51:39.5Z,1,REGULAR,substitution,in,[],203471,,,1610612738,12,13,2021-11-23T00:51:57Z,750000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2021-11-23T00:52:33.6Z,1,REGULAR,3pt,Jump Shot,[],203935,91.40932982917214,3.1862745098039214,1610612738,15,13,2021-11-23T00:52:38Z,760000,-234.0,28.0,1,right,M. Smart 3PT  (3 PTS) (G. Williams 1 AST),"[203935, 1629684]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.58,Made,,,,,,,,,,3.0,G. Williams,1629684.0,1.0,,,,,,
80,PT05M26.00S,2021-11-23T00:52:48.8Z,1,REGULAR,turnover,bad pass,[],1628464,,,1610612745,15,13,2021-11-23T00:52:53Z,780000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 201143]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0,
81,PT05M26.00S,2021-11-23T00:52:48.8Z,1,REGULAR,steal,,[],201143,,,1610612738,15,13,2021-11-23T00:52:50Z,790000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M22.00S,2021-11-23T00:52:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629641,92.85479632063075,52.20588235294118,1610612738,15,13,2021-11-23T00:53:16Z,800000,11.0,15.0,1,right,MISS R. Langford running finger roll Layup - blocked,"[1629641, 1628464]",1610612738.0,BOS,running finger roll,,,Langford,R. Langford,,,,,1.84,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,,
88,PT05M22.00S,2021-11-23T00:52:53.0Z,1,REGULAR,block,,[],1628464,,,1610612738,15,13,2021-11-23T00:53:16Z,805000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2021-11-23T00:52:58.0Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,15,13,2021-11-23T00:53:16Z,810000,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,82.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
84,PT05M10.00S,2021-11-23T00:53:05.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629641,81.42247043363994,34.80392156862745,1610612738,15,13,2021-11-23T00:56:07Z,820000,-76.0,122.0,1,right,MISS R. Langford 14' pullup Shot,[1629641],1610612738.0,BOS,pullup,,,Langford,R. Langford,,,,,14.38,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M07.00S,2021-11-23T00:53:07.6Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,15,13,2021-11-23T00:53:07Z,830000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,84.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
86,PT05M00.00S,2021-11-23T00:53:14.3Z,1,REGULAR,turnover,bad pass,[],1630256,,,1610612745,15,13,2021-11-23T00:53:22Z,840000,,,0,,J. Tate bad pass TURNOVER (1 TO),"[1630256, 1629641]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,1.0,Langford,1629641.0,
87,PT05M00.00S,2021-11-23T00:53:14.3Z,1,REGULAR,steal,,[],1629641,,,1610612738,15,13,2021-11-23T00:53:16Z,850000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2021-11-23T00:53:36.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,87.72996057818659,58.57843137254902,1610612738,15,13,2021-11-23T00:53:43Z,860000,43.0,63.0,1,right,MISS A. Horford 7' turnaround bank Hook,[201143],1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2021-11-23T00:53:38.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,15,13,2021-11-23T00:53:43Z,870000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,89.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
91,PT04M29.00S,2021-11-23T00:53:46.1Z,1,REGULAR,3pt,Jump Shot,[],201569,33.196452036793694,59.55882352941176,1610612745,15,13,2021-11-23T00:53:54Z,880000,-48.0,260.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
