actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
94,PT05M58.00S,2021-12-23T00:55:27.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,14,10,2021-12-23T00:55:33Z,940000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
95,PT05M38.00S,2021-12-23T00:55:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,6.1268068331143235,58.333333333333336,1610612739,14,12,2021-12-23T00:55:54Z,950000,-42.0,5.0,1,left,D. Wade driving Layup (2 PTS) (K. Love 1 AST),"[1629731, 201567]",1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,4.2,Made,,,,,2.0,K. Love,201567.0,1.0,,,,,,,,,,,
97,PT05M31.00S,2021-12-23T00:55:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.38042049934296,54.65686274509803,1610612738,16,12,2021-12-23T00:56:00Z,970000,23.0,10.0,1,right,J. Brown driving Layup (10 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.52,Made,,,,,10.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,
98,PT05M05.00S,2021-12-23T00:56:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629636,4.944152431011826,96.56862745098039,1610612739,16,12,2021-12-23T00:56:24Z,980000,-233.0,-6.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
99,PT05M03.00S,2021-12-23T00:56:21.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,12,2021-12-23T00:56:24Z,990000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
100,PT04M58.00S,2021-12-23T00:56:26.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,95.0886990801577,95.09803921568627,1610612738,16,12,2021-12-23T00:56:32Z,1000000,225.0,-6.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M56.00S,2021-12-23T00:56:28.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,16,12,2021-12-23T00:56:32Z,1010000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
102,PT04M50.00S,2021-12-23T00:56:34.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,25.04927726675427,12.745098039215685,1610612739,16,15,2021-12-23T00:59:06Z,1020000,186.0,183.0,1,left,C. Osman 26' 3PT running (3 PTS) (D. Garland 1 AST),"[1626224, 1629636]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,26.11,Made,,,,,3.0,D. Garland,1629636.0,1.0,,,,,,,,,,,
104,PT04M47.00S,2021-12-23T00:56:47.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612738,16,15,2021-12-23T00:56:47Z,1040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M30.00S,2021-12-23T00:57:05.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629057,88.12417871222075,34.55882352941176,1610612738,16,15,2021-12-23T00:57:12Z,1050000,-77.0,59.0,1,right,MISS R. Williams III 9' Hook,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2021-12-23T00:57:09.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,16,15,2021-12-23T00:57:12Z,1060000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,105.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
107,PT04M25.00S,2021-12-23T00:57:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,89.96386333771353,56.372549019607845,1610612738,18,15,2021-12-23T00:57:19Z,1070000,32.0,42.0,1,right,R. Williams III putback Layup (5 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,5.26,Made,,,,,5.0,,,,,,,,,,,,,,
108,PT04M10.00S,2021-12-23T00:57:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.09789750328515,45.09803921568628,1610612739,18,15,2021-12-23T01:00:20Z,1080000,25.0,24.0,1,left,MISS L. Markkanen Layup,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
109,PT04M08.00S,2021-12-23T00:57:27.3Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,18,15,2021-12-23T00:57:37Z,1090000,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
110,PT04M08.00S,2021-12-23T00:57:30.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629731,5.590000152587891,50.0,1610612739,18,17,2021-12-23T00:57:43Z,1100000,0.0,0.0,1,left,D. Wade tip Layup (4 PTS),[1629731],1610612739.0,CLE,tip,,,Wade,D. Wade,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
111,PT03M52.00S,2021-12-23T00:57:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630174,90.62089356110381,95.58823529411765,1610612738,21,17,2021-12-23T00:57:47Z,1110000,228.0,36.0,1,right,A. Nesmith 3PT  (3 PTS) (M. Smart 3 AST),"[1630174, 203935]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.07,Made,,,,,3.0,M. Smart,203935.0,3.0,,,,,,,,,,,
113,PT03M41.00S,2021-12-23T00:57:57.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612739,21,17,2021-12-23T00:58:09Z,1130000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1630174, 1628374]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,2005.0,,1.0,0.0,Markkanen,1628374.0,,,,,
116,PT03M41.00S,2021-12-23T00:58:30.8Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,21,18,2021-12-23T01:04:25Z,1150000,,,0,,L. Markkanen Free Throw 1 of 2 (4 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
125,PT03M41.00S,2021-12-23T00:58:30.8Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,21,19,2021-12-23T01:04:25Z,1155000,,,0,,L. Markkanen Free Throw 2 of 2 (5 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
117,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,21,19,2021-12-23T01:04:25Z,1160000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,21,19,2021-12-23T01:04:25Z,1170000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612738,21,19,2021-12-23T01:04:25Z,1180000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,out,[],1629731,,,1610612738,21,19,2021-12-23T01:04:25Z,1190000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,in,[],203471,,,1610612738,21,19,2021-12-23T01:04:25Z,1200000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,in,[],202683,,,1610612738,21,19,2021-12-23T01:04:25Z,1210000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,in,[],201937,,,1610612738,21,19,2021-12-23T01:04:25Z,1220000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M41.00S,2021-12-23T00:58:35.5Z,1,REGULAR,substitution,in,[],1627756,,,1610612738,21,19,2021-12-23T01:04:25Z,1230000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M28.00S,2021-12-23T00:59:18.4Z,1,REGULAR,2pt,Jump Shot,[],1627759,78.0059132720105,22.794117647058822,1610612738,23,19,2021-12-23T01:03:41Z,1235000,-136.0,154.0,1,right,J. Brown 20' pullup Jump Shot (12 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,20.56,Made,,,,,12.0,,,,,,,,,,,,,,
142,PT03M18.00S,2021-12-23T00:59:27.4Z,1,REGULAR,turnover,bad pass,[],1627756,,,1610612739,23,19,2021-12-23T01:02:16Z,1237500,,,0,,D. Valentine bad pass TURNOVER (1 TO),"[1627756, 203935]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,1.0,,,,,Smart,203935.0,,,
143,PT03M18.00S,2021-12-23T00:59:27.4Z,1,REGULAR,steal,,[],203935,,,1610612738,23,19,2021-12-23T01:02:08Z,1238750,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M13.00S,2021-12-23T00:59:42.2Z,1,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612738,23,19,2021-12-23T01:01:28Z,1290000,,,0,,A. Nesmith lost ball out-of-bounds TURNOVER (1 TO),[1630174],1610612738.0,BOS,lost ball,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,1.0,,,,,,,,,
140,PT03M13.00S,2021-12-23T00:59:47.5Z,1,REGULAR,substitution,out,[],1628374,,,1610612739,23,19,2021-12-23T01:00:19Z,1300000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M13.00S,2021-12-23T00:59:47.5Z,1,REGULAR,substitution,in,[],1629605,,,1610612739,23,19,2021-12-23T01:00:19Z,1305000,,,0,,SUB in: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M03.00S,2021-12-23T00:59:52.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201937,15.588042049934298,44.6078431372549,1610612739,23,19,2021-12-23T01:05:39Z,1310000,27.0,94.0,1,left,MISS R. Rubio 9' driving Layup - blocked,"[201937, 1627759]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,9.78,Missed,,,,,,,,,,,,,,,,,,Brown,1627759.0
133,PT03M03.00S,2021-12-23T00:59:52.9Z,1,REGULAR,block,,[],1627759,,,1610612739,23,19,2021-12-23T00:59:56Z,1320000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M59.00S,2021-12-23T00:59:56.9Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,23,19,2021-12-23T01:00:10Z,1330000,,,0,,E. Freedom REBOUND (Off:0 Def:1),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT02M56.00S,2021-12-23T01:00:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.19776609724047,58.08823529411765,1610612738,23,19,2021-12-23T01:06:13Z,1340000,40.0,21.0,1,right,MISS D. Schroder running Layup - blocked,"[203471, 1629605]",1610612738.0,BOS,running,,,Schroder,D. Schroder,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,Fall,1629605.0
136,PT02M56.00S,2021-12-23T01:00:00.1Z,1,REGULAR,block,,[],1629605,,,1610612738,23,19,2021-12-23T01:00:03Z,1350000,,,0,,T. Fall BLOCK (1 BLK),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M56.00S,2021-12-23T01:00:00.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,23,19,2021-12-23T01:00:22Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,
138,PT02M56.00S,2021-12-23T01:00:06.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,23,19,2021-12-23T01:00:06Z,1370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M56.00S,2021-12-23T01:00:09.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,23,19,2021-12-23T01:00:09Z,1380000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M50.00S,2021-12-23T01:03:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1627756,,,1610612738,23,19,2021-12-23T01:03:22Z,1390000,,,0,,D. Valentine shooting personal FOUL (1 PF) (Brown 2 FT),"[1627756, 1627759]",1610612739.0,CLE,shooting,,,Valentine,D. Valentine,,,,,,,,,,,,,,,1627529.0,,1.0,0.0,Brown,1627759.0,,,,,
146,PT02M50.00S,2021-12-23T01:03:36.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,24,19,2021-12-23T01:03:36Z,1410000,,,0,,J. Brown Free Throw 1 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
147,PT02M50.00S,2021-12-23T01:03:50.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,25,19,2021-12-23T01:03:50Z,1420000,,,0,,J. Brown Free Throw 2 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
148,PT02M35.00S,2021-12-23T01:04:10.7Z,1,REGULAR,3pt,Jump Shot,[],201937,4.5499342969776615,95.83333333333334,1610612739,25,19,2021-12-23T01:04:19Z,1430000,-229.0,-10.0,1,left,MISS R. Rubio step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
149,PT02M33.00S,2021-12-23T01:04:12.7Z,1,REGULAR,rebound,offensive,[],201567,,,1610612739,25,19,2021-12-23T01:04:19Z,1440000,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
150,PT02M32.00S,2021-12-23T01:04:14.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,5.075558475689881,49.26470588235294,1610612739,25,21,2021-12-23T01:04:26Z,1450000,4.0,-5.0,1,left,K. Love putback Layup (2 PTS),[201567],1610612739.0,CLE,putback,,,Love,K. Love,,,,,0.61,Made,,,,,2.0,,,,,,,,,,,,,,
151,PT02M23.00S,2021-12-23T01:04:22.5Z,1,REGULAR,2pt,Jump Shot,[],203471,78.26872536136662,42.40196078431372,1610612738,25,21,2021-12-23T01:04:33Z,1460000,-38.0,152.0,1,right,MISS D. Schroder 15' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,15.65,Missed,,,,,,,,,,,,,,,,,,,
152,PT02M22.00S,2021-12-23T01:04:23.5Z,1,REGULAR,rebound,defensive,[],1629605,,,1610612739,25,21,2021-12-23T01:04:33Z,1470000,,,0,,T. Fall REBOUND (Off:2 Def:4),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,151.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
153,PT02M06.00S,2021-12-23T01:04:39.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629605,6.521024967148489,52.20588235294118,1610612739,25,23,2021-12-23T01:04:43Z,1480000,-11.0,9.0,1,left,T. Fall alley-oop DUNK (4 PTS) (R. Rubio 2 AST),"[1629605, 201937]",1610612739.0,CLE,alley-oop,,,Fall,T. Fall,,,,,1.41,Made,,,,,4.0,R. Rubio,201937.0,2.0,,,,,,,,,,,
155,PT01M52.00S,2021-12-23T01:04:53.3Z,1,REGULAR,2pt,Jump Shot,[],1630174,76.03482260183968,35.294117647058826,1610612738,27,23,2021-12-23T01:04:58Z,1500000,-74.0,173.0,1,right,A. Nesmith 18' pullup Jump Shot (5 PTS) (D. Schroder 1 AST),"[1630174, 203471]",1610612738.0,BOS,pullup,,,Nesmith,A. Nesmith,,,,,18.78,Made,,,,,5.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
157,PT01M28.00S,2021-12-23T01:05:17.4Z,1,REGULAR,2pt,Jump Shot,[],201567,4.812746386333772,75.0,1610612739,27,23,2021-12-23T01:05:21Z,1520000,-125.0,-7.0,1,left,MISS K. Love 12' step back Shot,[201567],1610612739.0,CLE,step back,,,Love,K. Love,,,,,12.52,Missed,,,,,,,,,,,,,,,,,,,
158,PT01M26.00S,2021-12-23T01:05:19.4Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,27,23,2021-12-23T01:05:21Z,1530000,,,0,,E. Freedom REBOUND (Off:0 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
159,PT01M21.00S,2021-12-23T01:05:25.2Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612738,27,23,2021-12-23T01:05:28Z,1540000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 201937]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,1.0,,,,,Rubio,201937.0,,,
160,PT01M21.00S,2021-12-23T01:05:25.2Z,1,REGULAR,steal,,[],201937,,,1610612739,27,23,2021-12-23T01:05:26Z,1550000,,,0,,R. Rubio STEAL (3 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M19.00S,2021-12-23T01:05:27.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612739,27,23,2021-12-23T01:08:17Z,1560000,,,0,,D. Schroder take personal FOUL (1 PF) (Rubio 2 FT),"[203471, 201937]",1610612738.0,BOS,take,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1627529.0,,1.0,0.0,Rubio,201937.0,,,,,
163,PT01M19.00S,2021-12-23T01:05:57.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201937,,,1610612739,27,23,2021-12-23T01:05:57Z,1580000,,,0,,MISS R. Rubio Free Throw 1 of 2,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M19.00S,2021-12-23T01:05:57.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,27,23,2021-12-23T01:05:57Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
165,PT01M19.00S,2021-12-23T01:06:06.2Z,1,REGULAR,substitution,out,[],203935,,,1610612739,27,23,2021-12-23T01:06:10Z,1600000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT01M19.00S,2021-12-23T01:06:06.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612739,27,23,2021-12-23T01:06:10Z,1610000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT01M19.00S,2021-12-23T01:06:25.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201937,,,1610612739,27,24,2021-12-23T01:06:25Z,1620000,,,0,,R. Rubio Free Throw 2 of 2 (3 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
168,PT01M09.00S,2021-12-23T01:06:39.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,75.77201051248358,38.23529411764706,1610612738,29,24,2021-12-23T01:06:46Z,1630000,-59.0,175.0,1,right,J. Brown 18' driving floating Jump Shot (16 PTS) (D. Schroder 2 AST),"[1627759, 203471]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,18.48,Made,,,,,16.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
170,PT00M57.10S,2021-12-23T01:06:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.835085413929041,57.84313725490197,1610612739,29,24,2021-12-23T01:06:58Z,1650000,-39.0,21.0,1,left,MISS C. Osman cutting Layup,[1626224],1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M55.00S,2021-12-23T01:06:54.0Z,1,REGULAR,rebound,offensive,[],201567,,,1610612739,29,24,2021-12-23T01:06:54Z,1660000,,,0,,K. Love REBOUND (Off:2 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,170.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
172,PT00M54.10S,2021-12-23T01:06:58.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201567,7.835085413929041,82.59803921568627,1610612739,29,26,2021-12-23T01:09:20Z,1670000,-163.0,21.0,1,left,K. Love 16' step back Jump Shot (4 PTS),[201567],1610612739.0,CLE,step back,,,Love,K. Love,,,,,16.44,Made,,,,,4.0,,,,,,,,,,,,,,
173,PT00M54.10S,2021-12-23T01:07:08.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612738,29,26,2021-12-23T01:09:54Z,1680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M42.40S,2021-12-23T01:07:35.6Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,29,26,2021-12-23T01:07:43Z,1690000,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,,,,,,,,,,,1199.0,1.0,,,,,,,,,
175,PT00M36.80S,2021-12-23T01:07:45.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,36.35019710906702,35.294117647058826,1610612739,29,26,2021-12-23T01:07:54Z,1700000,74.0,289.0,1,left,MISS K. Love 29' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,29.84,Missed,,,,,,,,,,,,,,,,,,,
176,PT00M35.30S,2021-12-23T01:07:48.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,29,26,2021-12-23T01:07:48Z,1710000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,
177,PT00M35.30S,2021-12-23T01:07:51.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,29,26,2021-12-23T01:07:51Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M35.30S,2021-12-23T01:07:56.1Z,1,REGULAR,substitution,out,[],201567,,,1610612738,29,26,2021-12-23T01:08:05Z,1730000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M35.30S,2021-12-23T01:07:56.1Z,1,REGULAR,substitution,in,[],1629731,,,1610612738,29,26,2021-12-23T01:08:05Z,1740000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M29.60S,2021-12-23T01:08:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.68528252299606,42.64705882352941,1610612738,29,26,2021-12-23T01:08:27Z,1750000,-37.0,120.0,1,right,MISS D. Schroder 12' driving floating Shot,[203471],1610612738.0,BOS,driving floating,,,Schroder,D. Schroder,,,,,12.52,Missed,,,,,,,,,,,,,,,,,,,
181,PT00M28.20S,2021-12-23T01:08:20.6Z,1,REGULAR,rebound,offensive,[],202683,,,1610612738,29,26,2021-12-23T01:08:20Z,1760000,,,0,,E. Freedom REBOUND (Off:1 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
182,PT00M16.40S,2021-12-23T01:08:32.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202683,85.89027595269383,44.36274509803921,1610612738,31,26,2021-12-23T01:08:37Z,1770000,-28.0,80.0,1,right,E. Freedom 8' turnaround Hook (2 PTS) (D. Schroder 3 AST),"[202683, 203471]",1610612738.0,BOS,turnaround,,,Freedom,E. Freedom,,,,,8.49,Made,,,,,2.0,D. Schroder,203471.0,3.0,,,,,,,,,,,
184,PT00M02.40S,2021-12-23T01:08:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,18.084756898817346,61.274509803921575,1610612739,31,26,2021-12-23T01:09:13Z,1790000,-56.0,117.0,1,left,MISS D. Wade 13' turnaround fadeaway Shot,[1629731],1610612739.0,CLE,turnaround fadeaway,,,Wade,D. Wade,,,,,13.03,Missed,,,,,,,,,,,,,,,,,,,
185,PT00M00.10S,2021-12-23T01:08:52.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,31,26,2021-12-23T01:13:12Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,
