actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
31,PT09M33.00S,2022-03-30T23:52:58.1Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,5,8,2022-03-30T23:52:58Z,310000,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
32,PT09M19.00S,2022-03-30T23:53:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.469776609724048,58.333333333333336,1610612748,5,8,2022-03-30T23:53:35Z,320000,-42.0,-1.0,1,left,MISS B. Adebayo alley-oop Layup,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2022-03-30T23:53:17.5Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,5,8,2022-03-30T23:53:35Z,330000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M01.00S,2022-03-30T23:53:32.2Z,1,REGULAR,3pt,Jump Shot,[],201143,67.88764783180025,67.64705882352942,1610612738,5,8,2022-03-30T23:53:43Z,340000,88.0,249.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2022-03-30T23:53:34.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,8,2022-03-30T23:53:43Z,350000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT08M52.00S,2022-03-30T23:53:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.886333771353483,42.64705882352941,1610612748,5,10,2022-03-30T23:53:51Z,360000,37.0,31.0,1,left,J. Butler driving Layup (2 PTS) (K. Lowry 2 AST),"[202710, 200768]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,4.81,Made,,,,,2.0,K. Lowry,200768.0,2.0,,,,,,,,,,,
38,PT08M44.00S,2022-03-30T23:53:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,90.3580814717477,52.94117647058824,1610612738,5,10,2022-03-30T23:54:07Z,380000,15.0,38.0,1,right,MISS J. Brown driving floating Shot - blocked,"[1627759, 200782]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,4.08,Missed,,,,,,,,,,,,,,,Tucker,200782.0,,,
39,PT08M44.00S,2022-03-30T23:53:49.4Z,1,REGULAR,block,,[],200782,,,1610612738,5,10,2022-03-30T23:53:52Z,390000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M43.00S,2022-03-30T23:53:50.4Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,5,10,2022-03-30T23:54:07Z,400000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
41,PT08M27.00S,2022-03-30T23:54:09.2Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,5,10,2022-03-30T23:54:53Z,402500,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 201143]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,1.0,,,Horford,201143.0,
42,PT08M27.00S,2022-03-30T23:54:09.2Z,1,REGULAR,steal,,[],201143,,,1610612738,5,10,2022-03-30T23:54:11Z,403750,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M25.00S,2022-03-30T23:54:13.3Z,1,REGULAR,foul,personal,[],1629622,,,1610612738,5,10,2022-03-30T23:54:59Z,405000,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 203935]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,2530.0,1.0,0.0,Smart,203935.0,,,,,,
46,PT08M13.00S,2022-03-30T23:54:39.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,87.99277266754271,95.34313725490196,1610612738,8,10,2022-03-30T23:54:47Z,450000,227.0,60.0,1,right,J. Brown 3PT  (8 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.46,Made,,,,,8.0,M. Smart,203935.0,1.0,,,,,,,,,,,
48,PT07M46.00S,2022-03-30T23:55:05.9Z,1,REGULAR,3pt,Jump Shot,[],202710,24.26084099868594,86.02941176470588,1610612748,8,10,2022-03-30T23:55:12Z,470000,-180.0,176.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M43.00S,2022-03-30T23:55:08.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,8,10,2022-03-30T23:55:12Z,480000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT07M36.00S,2022-03-30T23:55:16.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.17936925098554,72.05882352941177,1610612738,11,10,2022-03-30T23:55:22Z,490000,110.0,265.0,1,right,J. Brown 28' 3PT step back (11 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,28.74,Made,,,,,11.0,,,,,,,,,,,,,,
51,PT07M12.00S,2022-03-30T23:55:40.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,29.911300919842315,67.40196078431373,1610612748,11,13,2022-03-30T23:56:02Z,500000,-87.0,229.0,1,left,M. Strus 24' 3PT  (6 PTS) (P. Tucker 2 AST),"[1629622, 200782]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.47,Made,,,,,6.0,P. Tucker,200782.0,2.0,,,,,,,,,,,
53,PT06M57.00S,2022-03-30T23:55:53.7Z,1,REGULAR,3pt,Jump Shot,[],203935,73.27529566360053,13.970588235294118,1610612738,14,13,2022-03-30T23:55:59Z,520000,-180.0,199.0,1,right,M. Smart 26' 3PT  (3 PTS) (J. Brown 1 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.82,Made,,,,,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
55,PT06M38.00S,2022-03-30T23:56:14.7Z,1,REGULAR,3pt,Jump Shot,[],1629622,30.305519053876477,70.83333333333334,1610612748,14,13,2022-03-30T23:56:35Z,540000,-104.0,232.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M36.00S,2022-03-30T23:56:16.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,14,13,2022-03-30T23:56:35Z,550000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT06M24.00S,2022-03-30T23:56:27.5Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,14,13,2022-03-30T23:56:39Z,560000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 200782]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,,,Tucker,200782.0,
58,PT06M24.00S,2022-03-30T23:56:27.5Z,1,REGULAR,steal,,[],200782,,,1610612748,14,13,2022-03-30T23:56:29Z,570000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M17.00S,2022-03-30T23:56:36.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202710,13.222733245729303,2.696078431372549,1610612748,14,13,2022-03-30T23:56:57Z,580000,237.0,72.0,1,left,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M14.00S,2022-03-30T23:56:39.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,14,13,2022-03-30T23:56:57Z,590000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT06M06.00S,2022-03-30T23:56:45.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,86.46517739816032,3.4543504901960786,1610612738,14,13,2022-03-30T23:57:09Z,600000,-233.0,75.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2022-03-30T23:56:48.4Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,14,13,2022-03-30T23:57:09Z,610000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT05M59.00S,2022-03-30T23:56:53.2Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",200782,7.5722733245729295,50.98039215686274,1610612748,14,13,2022-03-30T23:57:52Z,620000,-5.0,19.0,1,left,MISS P. Tucker turnaround Hook,[200782],1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M57.00S,2022-03-30T23:56:55.2Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,14,13,2022-03-30T23:57:39Z,630000,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
65,PT05M56.00S,2022-03-30T23:56:59.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612748,14,15,2022-03-30T23:58:00Z,640000,0.0,0.0,1,left,J. Butler tip Layup (4 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
66,PT05M28.00S,2022-03-30T23:57:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.80354796320631,52.450980392156865,1610612738,14,15,2022-03-30T23:57:50Z,650000,12.0,25.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M26.00S,2022-03-30T23:57:26.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,14,15,2022-03-30T23:57:50Z,660000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
68,PT05M26.00S,2022-03-30T23:57:30.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,14,15,2022-03-30T23:57:30Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612748,14,15,2022-03-30T23:57:43Z,680000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,out,[],1629684,,,1610612748,14,15,2022-03-30T23:57:43Z,690000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,out,[],202710,,,1610612748,14,15,2022-03-30T23:57:43Z,700000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,in,[],1628464,,,1610612748,14,15,2022-03-30T23:57:43Z,710000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,in,[],1628401,,,1610612748,14,15,2022-03-30T23:57:43Z,720000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M26.00S,2022-03-30T23:57:33.4Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,14,15,2022-03-30T23:57:43Z,730000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2022-03-30T23:58:09.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.046649145860711,50.98039215686274,1610612748,14,17,2022-03-30T23:58:15Z,740000,-5.0,14.0,1,left,B. Adebayo cutting DUNK (4 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.45,Made,,,,,4.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
77,PT04M46.00S,2022-03-30T23:58:31.5Z,1,REGULAR,3pt,Jump Shot,[],203935,74.06373193166885,11.27450980392157,1610612738,17,17,2022-03-30T23:59:42Z,760000,-194.0,191.0,1,right,M. Smart 27' 3PT  (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.22,Made,,,,,6.0,,,,,,,,,,,,,,
78,PT04M38.00S,2022-03-30T23:58:40.3Z,1,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,17,17,2022-03-30T23:59:03Z,770000,,,0,,T. Herro lost ball out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,lost ball,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1.0,,,,,
79,PT04M22.00S,2022-03-30T23:59:00.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203935,65.52233902759527,48.529411764705884,1610612738,17,17,2022-03-30T23:59:10Z,780000,-7.0,272.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M19.00S,2022-03-30T23:59:03.9Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,17,17,2022-03-30T23:59:10Z,790000,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,79.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
81,PT04M09.00S,2022-03-30T23:59:12.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",201143,93.11760840998686,56.86274509803921,1610612738,17,17,2022-03-30T23:59:22Z,800000,34.0,12.0,1,right,MISS A. Horford turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M06.00S,2022-03-30T23:59:15.7Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,17,17,2022-03-30T23:59:22Z,810000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
83,PT04M03.00S,2022-03-30T23:59:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.543363994743759,43.627450980392155,1610612748,17,19,2022-03-30T23:59:39Z,820000,32.0,37.0,1,left,B. Adebayo driving finger roll Layup (6 PTS),[1628389],1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,4.9,Made,,,,,6.0,,,,,,,,,,,,,,
84,PT04M03.00S,2022-03-30T23:59:27.9Z,1,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,17,19,2022-03-30T23:59:34Z,830000,,,0,,D. White shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1628401, 1628389]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,2530.0,1.0,0.0,Adebayo,1628389.0,,,,,,
86,PT04M03.00S,2022-03-31T00:00:03.3Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,17,20,2022-03-31T00:00:03Z,850000,,,0,,B. Adebayo Free Throw 1 of 1 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
87,PT03M55.00S,2022-03-31T00:00:18.5Z,1,REGULAR,foul,personal,[],200768,,,1610612738,17,20,2022-03-31T00:00:28Z,860000,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1628401]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,201640.0,1.0,0.0,White,1628401.0,,,,,,
89,PT03M55.00S,2022-03-31T00:00:28.1Z,1,REGULAR,substitution,out,[],1628389,,,1610612738,17,20,2022-03-31T00:00:31Z,880000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M55.00S,2022-03-31T00:00:28.1Z,1,REGULAR,substitution,in,[],203473,,,1610612738,17,20,2022-03-31T00:00:31Z,890000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M46.00S,2022-03-31T00:00:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,89.96386333771353,52.450980392156865,1610612738,19,20,2022-03-31T00:00:58Z,900000,12.0,42.0,1,right,D. White driving floating Jump Shot (2 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,4.36,Made,,,,,2.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
93,PT03M24.00S,2022-03-31T00:01:13.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],200782,10.463206307490145,44.85294117647059,1610612748,19,22,2022-03-31T00:01:21Z,920000,26.0,46.0,1,left,P. Tucker driving Hook (2 PTS) (T. Herro 2 AST),"[200782, 1629639]",1610612748.0,MIA,driving,,,Tucker,P. Tucker,,,,,5.26,Made,,,,,2.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
