actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
24,PT09M52.00S,2022-01-17T17:44:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.42969776609723,51.95695465686274,1610612740,2,6,2022-01-17T17:44:47Z,240000,10.0,9.0,1,right,H. Jones cutting Layup (2 PTS) (D. Graham 1 AST),"[1630529, 1628984]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,,,,,,Made,2.0,1.35,,,,,D. Graham,1628984.0,1.0,,,,,
26,PT09M33.00S,2022-01-17T17:44:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629684,4.812746386333772,96.56862745098039,1610612738,2,6,2022-01-17T17:45:08Z,260000,-233.0,-7.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Missed,,23.29,,,,,,,,,,,,
27,PT09M30.00S,2022-01-17T17:45:00.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,2,6,2022-01-17T17:45:08Z,270000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,
28,PT09M25.00S,2022-01-17T17:45:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,91.67214191852825,51.71568627450981,1610612740,2,8,2022-01-17T17:45:15Z,280000,9.0,26.0,1,right,J. Hart running finger roll Layup (2 PTS),[1628404],1610612740.0,NOP,running finger roll,,,Hart,J. Hart,,,,,,,,,,Made,2.0,2.72,,,,,,,,,,,,
29,PT09M25.00S,2022-01-17T17:45:09.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,2,8,2022-01-17T17:45:09Z,290000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M07.00S,2022-01-17T17:48:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,8.492115637319317,44.36274509803921,1610612738,2,8,2022-01-17T17:48:28Z,300000,28.0,27.0,1,left,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,,,,,,Missed,,3.92,,,,,,,,,,,,
31,PT09M04.00S,2022-01-17T17:48:19.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,2,8,2022-01-17T17:48:28Z,310000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,
32,PT08M46.00S,2022-01-17T17:48:35.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,76.16622864651774,40.19607843137255,1610612740,2,8,2022-01-17T17:49:05Z,320000,-49.0,172.0,1,right,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,Missed,,17.84,,,,,,,,,,,,
33,PT08M43.00S,2022-01-17T17:48:38.4Z,1,REGULAR,rebound,defensive,[],203471,,,1610612738,2,8,2022-01-17T17:49:05Z,330000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT08M31.00S,2022-01-17T17:48:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.754927726675426,54.65686274509803,1610612738,2,8,2022-01-17T17:49:19Z,340000,-23.0,30.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,Missed,,3.78,,,,,,,,,,,,
35,PT08M29.00S,2022-01-17T17:48:55.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,2,8,2022-01-17T17:49:19Z,350000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,
36,PT08M23.00S,2022-01-17T17:49:03.1Z,1,REGULAR,foul,offensive,[],1630529,,,1610612740,2,8,2022-01-17T17:49:08Z,360000,,,0,,H. Jones charge offensive FOUL (1 PF),"[1630529, 203471]",1610612740.0,NOP,charge,,,Jones,H. Jones,,,,,202027.0,1.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
38,PT08M23.00S,2022-01-17T17:49:03.1Z,1,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,2,8,2022-01-17T17:49:03Z,380000,,,0,,H. Jones offensive foul TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,202027.0,,,,,,,,,,,,,,,1.0,,,,
39,PT08M05.00S,2022-01-17T17:49:35.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201143,8.09789750328515,49.01960784313725,1610612738,4,8,2022-01-17T17:50:00Z,390000,5.0,24.0,1,left,A. Horford driving DUNK (2 PTS) (D. Schroder 1 AST),"[201143, 203471]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,,,,,,Made,2.0,2.41,,,,,D. Schroder,203471.0,1.0,,,,,
41,PT07M42.00S,2022-01-17T17:49:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628984,70.25295663600527,82.1078431372549,1610612740,4,11,2022-01-17T17:50:29Z,410000,161.0,227.0,1,right,D. Graham 27' 3PT  (3 PTS) (B. Ingram 1 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Made,3.0,27.81,,,,,B. Ingram,1627742.0,1.0,,,,,
43,PT07M24.00S,2022-01-17T17:50:15.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,21.895532194480946,69.36274509803921,1610612738,6,11,2022-01-17T17:50:26Z,430000,-97.0,153.0,1,left,J. Brown 18' pullup Jump Shot (4 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,,Made,4.0,18.13,,,,,,,,,,,,
44,PT07M10.00S,2022-01-17T17:50:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.93495400788436,57.59803921568627,1610612740,6,13,2022-01-17T17:50:35Z,440000,38.0,23.0,1,right,J. Valanciunas cutting Layup (4 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,4.0,4.46,,,,,D. Graham,1628984.0,2.0,,,,,
46,PT06M59.00S,2022-01-17T17:50:40.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,28.203022339027594,83.33333333333334,1610612738,6,13,2022-01-17T17:50:49Z,460000,-167.0,213.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,27.02,,,,,,,,,,,,
47,PT06M57.00S,2022-01-17T17:50:42.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,13,2022-01-17T17:50:49Z,470000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,
48,PT06M45.00S,2022-01-17T17:50:55.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,92.72339027595268,49.754901960784316,1610612740,6,15,2022-01-17T17:51:00Z,480000,-1.0,16.0,1,right,J. Valanciunas alley-oop DUNK (6 PTS) (J. Hart 1 AST),"[202685, 1628404]",1610612740.0,NOP,alley-oop,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,6.0,1.59,,,,,J. Hart,1628404.0,1.0,,,,,
50,PT06M32.00S,2022-01-17T17:51:07.2Z,1,REGULAR,3pt,Jump Shot,[],201143,30.56833114323259,33.82352941176471,1610612738,6,15,2022-01-17T17:51:14Z,500000,81.0,235.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,Missed,,24.83,,,,,,,,,,,,
51,PT06M30.00S,2022-01-17T17:51:09.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,6,15,2022-01-17T17:51:14Z,510000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,50.0,4.0,4.0,0.0,,,,,,,,
52,PT06M17.00S,2022-01-17T17:51:25.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,6,15,2022-01-17T17:51:25Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M17.00S,2022-01-17T17:51:29.3Z,1,REGULAR,substitution,out,[],1628369,,,1610612740,6,15,2022-01-17T17:51:39Z,530000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M17.00S,2022-01-17T17:51:29.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612740,6,15,2022-01-17T17:51:39Z,540000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M11.00S,2022-01-17T17:51:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612740,6,15,2022-01-17T17:52:02Z,550000,,,0,,G. Williams shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629684, 1627742]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1628172.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,
57,PT06M11.00S,2022-01-17T17:52:23.3Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,6,16,2022-01-17T17:52:23Z,570000,,,0,,B. Ingram Free Throw 1 of 2 (3 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
58,PT06M11.00S,2022-01-17T17:52:24.2Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,6,16,2022-01-17T17:52:30Z,580000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M11.00S,2022-01-17T17:52:24.2Z,1,REGULAR,substitution,out,[],202685,,,1610612740,6,16,2022-01-17T17:52:30Z,590000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M11.00S,2022-01-17T17:52:24.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,6,16,2022-01-17T17:52:30Z,600000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M11.00S,2022-01-17T17:52:24.2Z,1,REGULAR,substitution,in,[],202066,,,1610612740,6,16,2022-01-17T17:52:30Z,610000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M11.00S,2022-01-17T17:52:49.2Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,6,17,2022-01-17T17:52:49Z,620000,,,0,,B. Ingram Free Throw 2 of 2 (4 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
63,PT05M58.00S,2022-01-17T17:53:03.6Z,1,REGULAR,3pt,Jump Shot,[],1629684,9.806176084099869,2.941176470588235,1610612738,9,17,2022-01-17T17:53:10Z,630000,235.0,40.0,1,left,G. Williams 3PT  (3 PTS) (D. Schroder 2 AST),"[1629684, 203471]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,3.0,23.86,,,,,D. Schroder,203471.0,2.0,,,,,
65,PT05M36.00S,2022-01-17T17:53:27.4Z,1,REGULAR,3pt,Jump Shot,[],1627742,85.49605781865965,1.715686274509804,1610612740,9,17,2022-01-17T17:53:34Z,650000,-241.0,84.0,1,right,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,25.55,,,,,,,,,,,,
66,PT05M33.00S,2022-01-17T17:53:30.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,17,2022-01-17T17:53:34Z,660000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT05M26.00S,2022-01-17T17:53:34.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,22.946780551905388,85.5392156862745,1610612738,12,17,2022-01-17T17:53:43Z,670000,-178.0,163.0,1,left,G. Williams 24' 3PT  (6 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,Made,6.0,24.13,,,,,J. Brown,1627759.0,1.0,,,,,
69,PT05M12.00S,2022-01-17T17:53:49.2Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,12,17,2022-01-17T17:54:03Z,690000,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1626196]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,1.0,Richardson,1626196.0,,
70,PT05M12.00S,2022-01-17T17:53:49.2Z,1,REGULAR,steal,,[],1626196,,,1610612738,12,17,2022-01-17T17:53:51Z,700000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M09.00S,2022-01-17T17:53:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629684,6.521024967148489,48.529411764705884,1610612738,14,17,2022-01-17T17:54:12Z,710000,7.0,9.0,1,left,G. Williams running DUNK (8 PTS) (J. Richardson 1 AST),"[1629684, 1626196]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,,,,,,Made,8.0,1.15,,,,,J. Richardson,1626196.0,1.0,,,,,
73,PT05M09.00S,2022-01-17T17:53:58.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,14,17,2022-01-17T17:53:58Z,730000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M00.00S,2022-01-17T17:57:05.5Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612740,14,17,2022-01-17T17:57:25Z,740000,,,0,,NOP 8-second-violation Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,1628172.0,,,,,,,,,,,,,,,,,,,
75,PT05M00.00S,2022-01-17T17:57:14.6Z,1,REGULAR,substitution,out,[],1628984,,,1610612738,14,17,2022-01-17T17:57:19Z,750000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M00.00S,2022-01-17T17:57:14.6Z,1,REGULAR,substitution,in,[],1630631,,,1610612738,14,17,2022-01-17T17:57:19Z,760000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M53.00S,2022-01-17T17:57:38.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,5.863994743758213,45.09803921568628,1610612738,16,17,2022-01-17T17:58:01Z,770000,25.0,3.0,1,left,J. Brown driving Layup (6 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,Made,6.0,2.46,,,,,,,,,,,,
78,PT04M29.00S,2022-01-17T17:58:05.7Z,1,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,16,17,2022-01-17T17:58:22Z,780000,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,202027.0,,,,,,,,,,,,,,,1.0,,,,
79,PT04M08.00S,2022-01-17T17:58:36.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,16.63929040735874,38.970588235294116,1610612738,16,17,2022-01-17T17:59:02Z,790000,55.0,104.0,1,left,MISS J. Brown 11' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,,,,,,Missed,,11.76,,,,,,,,,,,,
80,PT04M06.00S,2022-01-17T17:58:38.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,16,17,2022-01-17T17:59:02Z,800000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,
81,PT03M58.00S,2022-01-17T17:58:46.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,92.59198423127464,46.07843137254902,1610612740,16,19,2022-01-17T17:59:20Z,810000,-20.0,17.0,1,right,B. Ingram driving DUNK (6 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,,,Made,6.0,2.6,,,,,,,,,,,,
82,PT03M48.00S,2022-01-17T17:58:57.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,16,19,2022-01-17T17:58:57Z,820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M48.00S,2022-01-17T17:59:01.8Z,1,REGULAR,substitution,out,[],1628404,,,1610612738,16,19,2022-01-17T17:59:05Z,830000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M48.00S,2022-01-17T17:59:01.8Z,1,REGULAR,substitution,in,[],1629638,,,1610612738,16,19,2022-01-17T17:59:05Z,840000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M38.00S,2022-01-17T17:59:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,16.557161629434955,49.96553308823529,1610612738,16,19,2022-01-17T18:00:00Z,850000,0.0,103.0,1,left,MISS J. Richardson 10' driving floating Shot,[1626196],1610612738.0,BOS,driving floating,,,Richardson,J. Richardson,,,,,,,,,,Missed,,10.31,,,,,,,,,,,,
86,PT03M36.00S,2022-01-17T17:59:33.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,16,19,2022-01-17T18:00:00Z,860000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,
87,PT03M36.00S,2022-01-17T17:59:42.3Z,1,REGULAR,foul,personal,[],1626196,,,1610612740,16,19,2022-01-17T18:01:30Z,870000,,,0,,J. Richardson loose ball personal FOUL (1 PF),"[1626196, 1629637]",1610612738.0,BOS,loose ball,,,Richardson,J. Richardson,,,,,1626301.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
89,PT03M24.00S,2022-01-17T17:59:58.2Z,1,REGULAR,2pt,Jump Shot,[],1627742,87.72996057818659,82.35294117647058,1610612740,16,21,2022-01-17T18:00:23Z,890000,162.0,63.0,1,right,B. Ingram 17' turnaround Jump Shot (8 PTS) (N. Alexander-Walker 1 AST),"[1627742, 1629638]",1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,,,,,,Made,8.0,17.36,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,
