actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
20,PT10M30.00S,2021-11-01T23:43:06.3Z,1,REGULAR,3pt,Jump Shot,[],1628366,66.17936925098554,60.5392156862745,1610612741,3,6,2021-11-01T23:49:16Z,190000,53.0,265.0,1,right,L. Ball 27' 3PT pullup (3 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,27.06,Made,,,,,,,,3.0,,,,,,,,,,
21,PT10M15.00S,2021-11-01T23:43:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.046649145860711,53.431372549019606,1610612738,5,6,2021-11-01T23:50:28Z,200000,-17.0,14.0,1,left,R. Williams III cutting Layup (2 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,2.2,Made,,,,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,
23,PT10M02.00S,2021-11-01T23:43:34.9Z,1,REGULAR,3pt,Jump Shot,[],202696,67.49342969776609,59.31372549019608,1610612741,5,9,2021-11-01T23:43:42Z,220000,47.0,253.0,1,right,N. Vucevic 25' 3PT  (3 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.74,Made,,,,,,,,3.0,Z. LaVine,203897.0,1.0,,,,,,,
25,PT09M46.00S,2021-11-01T23:43:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,13.091327201051248,35.78431372549019,1610612738,5,9,2021-11-01T23:43:56Z,240000,71.0,71.0,1,left,MISS M. Smart 10' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.02,Missed,,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2021-11-01T23:43:53.1Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,5,9,2021-11-01T23:43:56Z,250000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M41.00S,2021-11-01T23:43:56.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,73.9323258869908,13.480392156862745,1610612741,5,12,2021-11-01T23:44:05Z,260000,-183.0,193.0,1,right,L. Ball 26' 3PT  (6 PTS) (D. DeRozan 1 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.53,Made,,,,,,,,6.0,D. DeRozan,201942.0,1.0,,,,,,,
29,PT09M39.00S,2021-11-01T23:44:08.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,5,12,2021-11-01T23:44:08Z,280000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M26.00S,2021-11-01T23:47:04.4Z,1,REGULAR,3pt,Jump Shot,[],203935,25.969119579500656,18.38235294117647,1610612738,8,12,2021-11-01T23:47:08Z,290000,158.0,192.0,1,left,M. Smart 24' 3PT  (3 PTS) (A. Horford 1 AST),"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.84,Made,,,,,,,,3.0,A. Horford,201143.0,1.0,,,,,,,
32,PT08M58.00S,2021-11-01T23:47:38.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,8,12,2021-11-01T23:47:46Z,310000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,
33,PT08M46.00S,2021-11-01T23:47:57.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,7.835085413929041,47.794117647058826,1610612738,10,12,2021-11-01T23:48:03Z,320000,11.0,21.0,1,left,R. Williams III alley-oop DUNK (4 PTS) (J. Brown 2 AST),"[1629057, 1627759]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.38,Made,,,,,,,,4.0,J. Brown,1627759.0,2.0,,,,,,,
35,PT08M34.00S,2021-11-01T23:48:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628366,64.73390275952694,43.627450980392155,1610612741,10,15,2021-11-01T23:52:16Z,340000,-32.0,279.0,1,right,L. Ball 28' 3PT pullup (9 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,28.08,Made,,,,,,,,9.0,,,,,,,,,,
36,PT08M18.00S,2021-11-01T23:48:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.732588699080158,53.92156862745098,1610612738,10,15,2021-11-01T23:48:36Z,350000,-20.0,1.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,
37,PT08M16.00S,2021-11-01T23:48:28.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,15,2021-11-01T23:48:36Z,360000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M02.00S,2021-11-01T23:48:42.1Z,1,REGULAR,3pt,Jump Shot,[],1629750,93.82391590013141,95.36611519607843,1610612741,10,15,2021-11-01T23:49:15Z,370000,227.0,6.0,1,right,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
39,PT08M01.00S,2021-11-01T23:48:43.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,10,15,2021-11-01T23:49:15Z,380000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M56.00S,2021-11-01T23:48:50.0Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612738,10,15,2021-11-01T23:49:28Z,390000,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Smart 2 FT),"[203897, 203935]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Smart,203935.0,,
42,PT07M56.00S,2021-11-01T23:49:16.0Z,1,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,11,15,2021-11-01T23:49:34Z,410000,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
43,PT07M56.00S,2021-11-01T23:49:16.0Z,1,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,11,15,2021-11-01T23:49:34Z,420000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT07M56.00S,2021-11-01T23:49:16.0Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,11,15,2021-11-01T23:49:34Z,430000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,,
45,PT07M49.00S,2021-11-01T23:49:34.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,93.24901445466492,49.754901960784316,1610612741,11,17,2021-11-01T23:49:43Z,440000,-1.0,11.0,1,right,J. Green alley-oop DUNK (2 PTS) (Z. LaVine 2 AST),"[1629750, 203897]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,1.11,Made,,,,,,,,2.0,Z. LaVine,203897.0,2.0,,,,,,,
47,PT07M38.00S,2021-11-01T23:49:45.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,31.882391590013142,66.66666666666666,1610612738,11,17,2021-11-01T23:49:50Z,460000,-83.0,247.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
48,PT07M36.00S,2021-11-01T23:49:47.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,11,17,2021-11-01T23:49:47Z,470000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M23.00S,2021-11-01T23:49:59.7Z,1,REGULAR,3pt,Jump Shot,[],201942,89.70105124835742,95.83333333333334,1610612741,11,20,2021-11-01T23:50:05Z,480000,229.0,44.0,1,right,D. DeRozan 3PT  (6 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.34,Made,,,,,,,,6.0,Z. LaVine,203897.0,3.0,,,,,,,
51,PT07M08.00S,2021-11-01T23:50:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,12.614980289093298,65.21905637254902,1610612738,13,20,2021-11-01T23:50:20Z,500000,-76.0,66.0,1,left,M. Smart 10' driving floating Jump Shot (6 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.08,Made,,,,,,,,6.0,,,,,,,,,,
52,PT06M59.00S,2021-11-01T23:50:24.2Z,1,REGULAR,turnover,lost ball,[],1628366,,,1610612741,13,20,2021-11-01T23:50:32Z,510000,,,0,,L. Ball lost ball TURNOVER (1 TO),"[1628366, 1627759]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
53,PT06M59.00S,2021-11-01T23:50:24.2Z,1,REGULAR,steal,,[],1627759,,,1610612738,13,20,2021-11-02T00:46:18Z,520000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M58.00S,2021-11-01T23:50:30.6Z,1,REGULAR,foul,personal,[],201942,,,1610612738,13,20,2021-11-01T23:50:42Z,530000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1627759]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Brown,1627759.0,,
56,PT06M58.00S,2021-11-01T23:50:43.9Z,1,REGULAR,substitution,out,[],201143,,,1610612738,13,20,2021-11-01T23:50:54Z,550000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M58.00S,2021-11-01T23:50:43.9Z,1,REGULAR,substitution,in,[],1626196,,,1610612738,13,20,2021-11-01T23:50:54Z,560000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2021-11-01T23:51:03.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,10.200394218134035,31.61764705882353,1610612738,15,20,2021-11-01T23:51:10Z,570000,92.0,43.0,1,left,J. Tatum 10' driving floating bank Jump Shot (2 PTS),[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,10.16,Made,,,,,,,,2.0,,,,,,,,,,
59,PT06M38.00S,2021-11-01T23:51:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,90.80157687253615,38.331035539215684,1610612741,15,20,2021-11-01T23:55:06Z,580000,-58.0,34.0,1,right,MISS Z. LaVine 6' driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,6.75,Missed,,,,,,,,,,,,,,,,,,
60,PT06M37.00S,2021-11-01T23:51:13.5Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,15,20,2021-11-01T23:53:07Z,590000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,,
64,PT06M37.00S,2021-11-01T23:51:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629750,92.85479632063075,50.49019607843137,1610612741,15,20,2021-11-01T23:53:07Z,595000,2.0,15.0,1,right,MISS J. Green tip Layup,[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2021-11-01T23:51:18.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,15,20,2021-11-01T23:53:02Z,597500,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M32.00S,2021-11-01T23:51:21.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627759,10.512483574244415,50.065104166666664,1610612738,17,20,2021-11-01T23:51:55Z,600000,0.0,46.0,1,left,J. Brown floating Jump Shot (2 PTS) (J. Richardson 1 AST),"[1627759, 1626196]",1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,4.63,Made,,,,,,,,2.0,J. Richardson,1626196.0,1.0,,,,,,,
62,PT06M32.00S,2021-11-01T23:51:30.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,17,20,2021-11-01T23:51:30Z,610000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M32.00S,2021-11-01T23:52:55.1Z,1,REGULAR,substitution,out,[],1628369,,,1610612741,17,20,2021-11-01T23:54:09Z,620000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2021-11-01T23:52:55.1Z,1,REGULAR,substitution,in,[],203471,,,1610612741,17,20,2021-11-01T23:54:09Z,630000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M21.00S,2021-11-01T23:54:25.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.72339027595268,52.450980392156865,1610612741,17,22,2021-11-01T23:54:32Z,640000,12.0,16.0,1,right,D. DeRozan driving finger roll Layup (8 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,2.01,Made,,,,,,,,8.0,,,,,,,,,,
69,PT06M03.00S,2021-11-01T23:54:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.565703022339028,58.57843137254902,1610612738,17,22,2021-11-01T23:54:51Z,650000,-43.0,66.0,1,left,MISS J. Brown 7' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,7.84,Missed,,,,,,,,,,,,,,,,,,
70,PT06M01.00S,2021-11-01T23:54:45.9Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,17,22,2021-11-01T23:54:51Z,660000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M36.00S,2021-11-01T23:55:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,80.76544021024968,37.00980392156863,1610612741,17,24,2021-11-01T23:55:14Z,670000,-65.0,128.0,1,right,N. Vucevic 14' Jump Shot (5 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,14.38,Made,,,,,,,,5.0,D. DeRozan,201942.0,2.0,,,,,,,
73,PT05M18.00S,2021-11-01T23:55:28.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,5.206964520367937,3.6764705882352944,1610612738,17,24,2021-11-01T23:55:32Z,690000,232.0,-4.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
74,PT05M16.00S,2021-11-01T23:55:30.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,24,2021-11-01T23:55:32Z,700000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,,,
75,PT05M08.00S,2021-11-01T23:55:38.6Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612741,17,24,2021-11-01T23:56:51Z,710000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 203471]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,2.0,Schroder,203471.0,,,,,,,,,,,
76,PT05M08.00S,2021-11-01T23:55:38.6Z,1,REGULAR,steal,,[],203471,,,1610612738,17,24,2021-11-01T23:55:41Z,720000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2021-11-01T23:55:44.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626196,17.16491458607096,93.87254901960785,1610612738,20,24,2021-11-01T23:55:53Z,730000,-219.0,109.0,1,left,J. Richardson 24' 3PT  (3 PTS) (D. Schroder 1 AST),"[1626196, 203471]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.49,Made,,,,,,,,3.0,D. Schroder,203471.0,1.0,,,,,,,
79,PT04M43.00S,2021-11-01T23:56:02.8Z,1,REGULAR,2pt,Jump Shot,[],201942,93.77463863337714,23.52941176470588,1610612741,20,24,2021-11-01T23:56:08Z,750000,-132.0,6.0,1,right,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.25,Missed,,,,,,,,,,,,,,,,,,
80,PT04M41.00S,2021-11-01T23:56:04.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,20,24,2021-11-01T23:56:08Z,760000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT04M34.00S,2021-11-01T23:56:12.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203935,14.668199737187912,2.2058823529411766,1610612738,23,24,2021-11-01T23:56:20Z,770000,239.0,85.0,1,left,M. Smart 25' 3PT  (9 PTS) (D. Schroder 2 AST),"[203935, 203471]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.38,Made,,,,,,,,9.0,D. Schroder,203471.0,2.0,,,,,,,
83,PT04M34.00S,2021-11-01T23:56:18.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,23,24,2021-11-01T23:56:18Z,790000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612741,23,24,2021-11-01T23:57:41Z,800000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,23,24,2021-11-01T23:57:41Z,810000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,23,24,2021-11-01T23:57:41Z,820000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,23,24,2021-11-01T23:57:41Z,830000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,in,[],1628369,,,1610612741,23,24,2021-11-01T23:57:41Z,840000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,23,24,2021-11-01T23:57:41Z,850000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,23,24,2021-11-01T23:57:41Z,860000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M34.00S,2021-11-01T23:56:23.5Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,23,24,2021-11-01T23:57:41Z,870000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M11.00S,2021-11-01T23:58:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627936,68.01905387647832,28.921568627450984,1610612741,23,24,2021-11-01T23:58:58Z,880000,-105.0,248.0,1,right,MISS A. Caruso 26' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
93,PT04M09.00S,2021-11-01T23:58:06.8Z,1,REGULAR,rebound,defensive,[],203471,,,1610612738,23,24,2021-11-01T23:58:14Z,890000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT03M54.00S,2021-11-01T23:58:22.2Z,1,REGULAR,2pt,Jump Shot,[],203471,20.97568988173456,47.05882352941176,1610612738,23,24,2021-11-01T23:58:29Z,900000,15.0,145.0,1,left,MISS D. Schroder 14' Jump Shot,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,14.54,Missed,,,,,,,,,,,,,,,,,,
95,PT03M52.00S,2021-11-01T23:58:24.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,23,24,2021-11-01T23:58:29Z,910000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,,,,,
