actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT04M58.00S,2022-02-13T19:24:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,64.86530880420499,52.94117647058824,1610612738,9,19,2022-02-13T19:24:33Z,890000,15.0,278.0,1,right,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2022-02-13T19:24:29.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,19,2022-02-13T19:24:33Z,900000,,,0,,C. Capela REBOUND (Off:0 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,89.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
91,PT04M42.00S,2022-02-13T19:24:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,14.668199737187912,49.754901960784316,1610612737,9,19,2022-02-13T19:25:07Z,910000,1.0,85.0,1,left,MISS D. Gallinari 8' turnaround fadeaway Shot,[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
92,PT04M37.00S,2022-02-13T19:24:51.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,9,19,2022-02-13T19:25:07Z,920000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,
93,PT04M37.00S,2022-02-13T19:24:52.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,9,19,2022-02-13T19:24:52Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M28.00S,2022-02-13T19:25:11.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,9,19,2022-02-13T19:25:11Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2022-02-13T19:25:32.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.51182654402102,48.529411764705884,1610612738,11,19,2022-02-13T19:25:36Z,950000,-7.0,8.0,1,right,R. Williams III DUNK (4 PTS) (G. Williams 1 AST),"[1629057, 1629684]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.13,Made,,,,,4.0,G. Williams,1629684.0,1.0,,,,,,,,,,,
97,PT04M00.00S,2022-02-13T19:25:52.3Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612737,11,19,2022-02-13T19:25:56Z,970000,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1629684]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,1.0,Williams,1629684.0,,,,,,
98,PT04M00.00S,2022-02-13T19:25:52.3Z,1,REGULAR,steal,,[],1629684,,,1610612738,11,19,2022-02-13T19:38:02Z,980000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M55.00S,2022-02-13T19:25:57.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203935,91.14651773981603,43.872549019607845,1610612738,11,19,2022-02-13T19:26:29Z,990000,-31.0,31.0,1,right,MISS M. Smart running finger roll Layup - blocked,"[203935, 1628989]",1610612738.0,BOS,running finger roll,,,Smart,M. Smart,,,,,4.33,Missed,,,,,,,,,Huerter,1628989.0,,,,,,,,,
107,PT03M55.00S,2022-02-13T19:25:57.4Z,1,REGULAR,block,,[],1628989,,,1610612738,11,19,2022-02-13T19:34:18Z,995000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2022-02-13T19:25:59.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,19,2022-02-13T19:34:18Z,1000000,,,0,,C. Capela REBOUND (Off:0 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,99.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
120,PT03M46.00S,2022-02-13T19:26:01.8Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,11,19,2022-02-13T19:27:45Z,1005000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1628401]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2.0,White,1628401.0,,,,,,
121,PT03M46.00S,2022-02-13T19:26:01.8Z,1,REGULAR,steal,,[],1628401,,,1610612738,11,19,2022-02-13T19:27:45Z,1007500,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M43.00S,2022-02-13T19:26:11.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",203935,90.62089356110381,51.71568627450981,1610612738,13,19,2022-02-13T19:30:42Z,1030000,9.0,36.0,1,right,M. Smart running finger roll Layup (4 PTS) (D. White 1 AST),"[203935, 1628401]",1610612738.0,BOS,running finger roll,,,Smart,M. Smart,,,,,3.67,Made,,,,,4.0,D. White,1628401.0,1.0,,,,,,,,,,,
105,PT03M43.00S,2022-02-13T19:26:20.7Z,1,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612738,13,19,2022-02-13T19:26:48Z,1050000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Smart 1 FT),"[1628989, 203935]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Smart,203935.0,
465,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,13,19,2022-02-13T20:51:53Z,1105000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612738,13,19,2022-02-13T20:51:53Z,1127500,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,out,[],201568,,,1610612738,13,19,2022-02-13T20:51:53Z,1138750,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,out,[],203991,,,1610612738,13,19,2022-02-13T20:51:53Z,1144375,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,13,19,2022-02-13T20:51:53Z,1147187,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,in,[],1629631,,,1610612738,13,19,2022-02-13T20:51:53Z,1148593,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,in,[],1630168,,,1610612738,13,19,2022-02-13T20:51:53Z,1149296,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M43.00S,2022-02-13T19:26:54.5Z,1,REGULAR,substitution,in,[],1626153,,,1610612738,13,19,2022-02-13T20:51:53Z,1149648,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M43.00S,2022-02-13T19:27:28.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203935,,,1610612738,13,19,2022-02-13T19:30:42Z,1150000,,,0,,MISS M. Smart Free Throw 1 of 1,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
117,PT03M43.00S,2022-02-13T19:27:28.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,13,19,2022-02-13T19:29:30Z,1160000,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
118,PT03M31.00S,2022-02-13T19:27:39.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,21.107095926412615,8.088235294117647,1610612737,13,22,2022-02-13T19:28:32Z,1170000,210.0,146.0,1,left,D. Hunter 25' 3PT  (6 PTS) (T. Young 2 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.54,Made,,,,,6.0,T. Young,1629027.0,2.0,,,,,,,,,,,
122,PT03M13.00S,2022-02-13T19:27:58.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,92.59198423127464,69.36274509803921,1610612738,13,22,2022-02-13T19:31:50Z,1190000,97.0,17.0,1,right,MISS J. Tatum 9' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,9.83,Missed,,,,,,,,,,,,,,,,,,,
123,PT03M11.00S,2022-02-13T19:28:00.9Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,13,22,2022-02-13T19:28:39Z,1200000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
124,PT03M00.00S,2022-02-13T19:28:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.703679369250986,37.254901960784316,1610612737,13,22,2022-02-13T19:28:43Z,1210000,64.0,20.0,1,left,MISS D. Wright 6' driving Layup - blocked,"[1626153, 1629057]",1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,6.67,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,,
125,PT03M00.00S,2022-02-13T19:28:09.7Z,1,REGULAR,block,,[],1629057,,,1610612737,13,22,2022-02-13T19:28:12Z,1220000,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M57.00S,2022-02-13T19:28:12.7Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,13,22,2022-02-13T19:32:06Z,1230000,,,0,,D. Hunter REBOUND (Off:1 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
127,PT02M50.00S,2022-02-13T19:28:19.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203992,32.40801576872536,42.64705882352941,1610612737,13,22,2022-02-13T19:34:26Z,1240000,37.0,252.0,1,left,MISS B. Bogdanovic 25' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M48.00S,2022-02-13T19:28:21.4Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612737,13,22,2022-02-13T19:28:46Z,1250000,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
129,PT02M46.00S,2022-02-13T19:28:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,6.652431011826544,45.83333333333333,1610612737,13,24,2022-02-13T19:34:40Z,1260000,21.0,10.0,1,left,D. Wright putback Layup (2 PTS),[1626153],1610612737.0,ATL,putback,,,Wright,D. Wright,,,,,2.31,Made,,,,,2.0,,,,,,,,,,,,,,
132,PT02M33.00S,2022-02-13T19:28:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,91.40932982917214,39.46078431372549,1610612738,13,24,2022-02-13T19:32:28Z,1270000,-53.0,28.0,1,right,MISS J. Tatum floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,5.98,Missed,,,,,,,,,,,,,,,,,,,
133,PT02M31.00S,2022-02-13T19:28:40.7Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,13,24,2022-02-13T19:32:28Z,1280000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
134,PT02M11.00S,2022-02-13T19:28:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,10.068988173455978,57.35294117647059,1610612737,13,26,2022-02-13T19:32:50Z,1290000,-37.0,42.0,1,left,O. Okongwu cutting Layup (2 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,5.59,Made,,,,,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,
136,PT01M52.00S,2022-02-13T19:29:18.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.5407358738502,51.9607843137255,1610612738,13,26,2022-02-13T19:29:37Z,1310000,10.0,27.0,1,right,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M50.00S,2022-02-13T19:29:20.5Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,13,26,2022-02-13T19:29:20Z,1320000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
138,PT01M45.00S,2022-02-13T19:29:25.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,36.61300919842313,19.607843137254903,1610612737,13,26,2022-02-13T19:36:10Z,1330000,152.0,292.0,1,left,MISS T. Young 32' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,32.89,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M41.00S,2022-02-13T19:29:29.1Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,13,26,2022-02-13T19:36:10Z,1340000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
140,PT01M34.00S,2022-02-13T19:29:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,8.229303547963205,46.32352941176471,1610612737,13,26,2022-02-13T19:37:52Z,1350000,18.0,25.0,1,left,MISS O. Okongwu Layup - blocked,"[1630168, 1628401]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,3.1,Missed,,,,,,,,,White,1628401.0,,,,,,,,,
141,PT01M34.00S,2022-02-13T19:29:36.3Z,1,REGULAR,block,,[],1628401,,,1610612737,13,26,2022-02-13T19:29:39Z,1360000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M30.00S,2022-02-13T19:29:40.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,26,2022-02-13T19:29:48Z,1370000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,140.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
143,PT01M19.00S,2022-02-13T19:29:51.1Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,13,26,2022-02-13T19:33:42Z,1380000,,,0,,R. Williams III bad pass TURNOVER (2 TO),"[1629057, 1629027]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,2.0,Young,1629027.0,,,,,,
144,PT01M19.00S,2022-02-13T19:29:51.1Z,1,REGULAR,steal,,[],1629027,,,1610612737,13,26,2022-02-13T19:29:52Z,1390000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M10.00S,2022-02-13T19:30:00.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,30.305519053876477,10.784313725490197,1610612737,13,26,2022-02-13T19:39:12Z,1400000,196.0,232.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,30.41,Missed,,,,,,,,,,,,,,,,,,,
146,PT01M07.00S,2022-02-13T19:30:03.3Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,13,26,2022-02-13T19:30:03Z,1410000,,,0,,T. Young REBOUND (Off:2 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,145.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
147,PT01M07.00S,2022-02-13T19:30:12.0Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612737,13,26,2022-02-13T19:32:47Z,1420000,,,0,,G. Williams shooting personal FOUL (1 PF) (Young 2 FT),"[1629684, 1629027]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Young,1629027.0,
149,PT01M07.00S,2022-02-13T19:30:23.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,13,26,2022-02-13T19:30:23Z,1440000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M07.00S,2022-02-13T19:33:11.0Z,1,REGULAR,substitution,out,[],203935,,,1610612737,13,26,2022-02-13T19:33:24Z,1450000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M07.00S,2022-02-13T19:33:11.0Z,1,REGULAR,substitution,out,[],1629057,,,1610612737,13,26,2022-02-13T19:33:24Z,1460000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M07.00S,2022-02-13T19:33:11.0Z,1,REGULAR,substitution,in,[],1630202,,,1610612737,13,26,2022-02-13T19:33:24Z,1470000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M07.00S,2022-02-13T19:33:11.0Z,1,REGULAR,substitution,in,[],201143,,,1610612737,13,26,2022-02-13T19:33:24Z,1480000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M07.00S,2022-02-13T19:33:48.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,13,27,2022-02-13T19:33:48Z,1490000,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
155,PT01M07.00S,2022-02-13T19:34:03.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629027,,,1610612737,13,28,2022-02-13T19:34:03Z,1500000,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
156,PT00M50.70S,2022-02-13T19:34:25.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626153,,,1610612738,13,28,2022-02-13T19:34:36Z,1510000,,,0,,D. Wright shooting personal FOUL (1 PF) (White 2 FT),"[1626153, 1628401]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,White,1628401.0,
158,PT00M50.70S,2022-02-13T19:34:48.7Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,14,28,2022-02-13T19:34:48Z,1530000,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
159,PT00M50.70S,2022-02-13T19:35:04.6Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,15,28,2022-02-13T19:35:04Z,1540000,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
160,PT00M38.50S,2022-02-13T19:35:19.4Z,1,REGULAR,2pt,Jump Shot,[],203992,23.258869908015768,76.00337009803921,1610612737,15,28,2022-02-13T19:35:28Z,1550000,-130.0,166.0,1,left,MISS B. Bogdanovic 21' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,21.09,Missed,,,,,,,,,,,,,,,,,,,
161,PT00M35.20S,2022-02-13T19:35:22.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,15,28,2022-02-13T19:35:28Z,1560000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,160.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
162,PT00M31.20S,2022-02-13T19:35:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,92.59198423127464,45.09803921568628,1610612738,17,28,2022-02-13T19:35:35Z,1570000,-25.0,17.0,1,right,J. Tatum running Layup (4 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,2.99,Made,,,,,4.0,,,,,,,,,,,,,,
163,PT00M09.10S,2022-02-13T19:35:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629027,35.8245729303548,20.833333333333336,1610612737,17,28,2022-02-13T19:40:44Z,1580000,146.0,284.0,1,left,MISS T. Young 31' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,31.95,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M05.90S,2022-02-13T19:35:56.3Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,17,28,2022-02-13T19:35:59Z,1590000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
165,PT00M01.20S,2022-02-13T19:36:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,90.75229960578186,53.18627450980392,1610612738,17,28,2022-02-13T19:36:10Z,1600000,16.0,34.0,1,right,MISS P. Pritchard running finger roll Layup,[1630202],1610612738.0,BOS,running finger roll,,,Pritchard,P. Pritchard,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
166,PT00M01.20S,2022-02-13T19:36:01.0Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612737,17,28,2022-02-13T19:36:10Z,1610000,,,0,,D. Wright REBOUND (Off:1 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,165.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-02-13T19:36:07.7Z,1,REGULAR,period,end,[],0,,,1610612737,17,28,2022-02-13T19:36:07Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-02-13T19:39:16.1Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,17,28,2022-02-13T19:39:43Z,1630000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-02-13T19:39:16.1Z,2,REGULAR,substitution,in,['startperiod'],101150,,,1610612737,17,28,2022-02-13T19:39:43Z,1640000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-02-13T19:39:43.9Z,2,REGULAR,period,start,[],0,,,1610612737,17,28,2022-02-13T19:39:43Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M41.00S,2022-02-13T19:40:02.6Z,2,REGULAR,2pt,Jump Shot,[],101150,8.360709592641262,88.23529411764706,1610612737,17,28,2022-02-13T19:41:23Z,1660000,-191.0,26.0,1,left,MISS L. Williams 19' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,19.3,Missed,,,,,,,,,,,,,,,,,,,
172,PT11M37.00S,2022-02-13T19:40:06.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,17,28,2022-02-13T19:40:11Z,1670000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
173,PT11M24.00S,2022-02-13T19:40:17.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,90.09526938239159,95.34313725490196,1610612738,20,28,2022-02-13T19:40:28Z,1680000,227.0,41.0,1,right,D. White 3PT  (5 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,23.03,Made,,,,,5.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,
175,PT11M11.00S,2022-02-13T19:40:35.8Z,2,REGULAR,turnover,out-of-bounds,[],101150,,,1610612737,20,28,2022-02-13T19:40:47Z,1700000,,,0,,L. Williams lost ball out-of-bounds TURNOVER (1 TO),[101150],1610612737.0,ATL,lost ball,,,Williams,L. Williams,,,,,,,,,,,,,,,,,1.0,,,1627961.0,,,,,
176,PT11M00.00S,2022-02-13T19:40:48.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,79.58278580814718,93.38235294117648,1610612738,20,28,2022-02-13T19:40:53Z,1710000,217.0,139.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M57.00S,2022-02-13T19:40:51.5Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,20,28,2022-02-13T19:40:51Z,1720000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,176.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
