actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT11M01.00S,2022-01-06T00:45:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,88.51839684625493,45.83333333333333,1610612738,2,0,2022-01-06T00:45:30Z,160000,-21.0,55.0,1,right,MISS J. Brown running finger roll Layup,[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M59.00S,2022-01-06T00:45:20.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,2,0,2022-01-06T00:45:30Z,170000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
19,PT10M59.00S,2022-01-06T00:45:21.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629057,94.40999984741211,50.0,1610612738,4,0,2022-01-06T00:45:36Z,180000,0.0,0.0,1,right,R. Williams III tip DUNK (2 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
20,PT10M47.00S,2022-01-06T00:45:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,12.697109067017081,53.67647058823529,1610612759,4,2,2022-01-06T00:45:39Z,190000,-18.0,67.0,1,left,D. Vassell 6' driving floating Jump Shot (2 PTS) (D. Murray 1 AST),"[1630170, 1627749]",1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,6.94,Made,,,,,,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,
22,PT10M38.00S,2022-01-06T00:45:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612738,4,2,2022-01-06T00:45:52Z,210000,,,0,,D. White shooting personal FOUL (1 PF) (Brown 2 FT),"[1628401, 1627759]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,1201.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,
24,PT10M38.00S,2022-01-06T00:46:07.8Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,5,2,2022-01-06T00:46:22Z,230000,,,0,,J. Brown Free Throw 1 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
25,PT10M38.00S,2022-01-06T00:46:07.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,5,2,2022-01-06T00:46:22Z,240000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M36.00S,2022-01-06T00:46:09.8Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,5,2,2022-01-06T00:46:22Z,250000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT10M24.00S,2022-01-06T00:46:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,20.318659658344284,34.31372549019608,1610612759,5,2,2022-01-06T00:46:35Z,260000,78.0,138.0,1,left,MISS D. White 15' driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,15.92,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M22.00S,2022-01-06T00:46:33.2Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612759,5,2,2022-01-06T00:46:35Z,270000,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
29,PT10M18.00S,2022-01-06T00:46:37.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627751,7.178055190538765,71.56862745098039,1610612759,5,2,2022-01-06T00:47:25Z,280000,-108.0,15.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.88,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M16.00S,2022-01-06T00:46:39.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,5,2,2022-01-06T00:46:49Z,290000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
31,PT10M00.00S,2022-01-06T00:46:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.48948751642575,53.67647058823529,1610612738,5,2,2022-01-06T00:47:00Z,300000,18.0,37.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.12,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M59.00S,2022-01-06T00:46:55.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,5,2,2022-01-06T00:47:00Z,310000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
33,PT09M53.00S,2022-01-06T00:47:02.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,12.089356110381077,3.209252450980392,1610612759,5,5,2022-01-06T00:47:30Z,320000,234.0,61.0,1,left,D. Vassell 24' 3PT  (5 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.18,Made,,,,,,,,,,5.0,K. Johnson,1629640.0,1.0,,,,,,
35,PT09M42.00S,2022-01-06T00:47:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.15965834428384,61.51960784313726,1610612738,7,5,2022-01-06T00:47:25Z,340000,58.0,125.0,1,right,J. Brown 13' floating Jump Shot (5 PTS),[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,13.73,Made,,,,,,,,,,5.0,,,,,,,,,
36,PT09M27.00S,2022-01-06T00:47:28.2Z,1,REGULAR,2pt,Jump Shot,[],1630170,20.45006570302234,57.59803921568627,1610612759,7,7,2022-01-06T00:47:34Z,350000,-38.0,140.0,1,left,D. Vassell 14' pullup Jump Shot (7 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,14.48,Made,,,,,,,,,,7.0,,,,,,,,,
37,PT09M11.00S,2022-01-06T00:47:44.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,91.40932982917214,48.529411764705884,1610612738,9,7,2022-01-06T00:47:49Z,360000,-7.0,28.0,1,right,R. Williams III alley-oop DUNK (4 PTS) (M. Smart 2 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.93,Made,,,,,,,,,,4.0,M. Smart,203935.0,2.0,,,,,,
39,PT08M59.00S,2022-01-06T00:47:55.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,8.623521681997373,78.43137254901961,1610612759,9,9,2022-01-06T00:48:02Z,380000,-142.0,29.0,1,left,D. Murray 14' pullup Jump Shot (2 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.5,Made,,,,,,,,,,2.0,,,,,,,,,
40,PT08M44.00S,2022-01-06T00:48:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,87.33574244415243,44.6078431372549,1610612738,9,9,2022-01-06T00:48:18Z,390000,-27.0,67.0,1,right,MISS J. Brown 7' driving Layup - blocked,"[1627759, 1627751]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,7.18,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
41,PT08M44.00S,2022-01-06T00:48:11.0Z,1,REGULAR,block,,[],1627751,,,1610612738,9,9,2022-01-06T00:48:13Z,400000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M42.00S,2022-01-06T00:48:13.0Z,1,REGULAR,rebound,offensive,[],203935,,,1610612738,9,9,2022-01-06T00:51:51Z,410000,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
43,PT08M39.00S,2022-01-06T00:48:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,92.06636005256242,95.83333333333334,1610612738,9,9,2022-01-06T00:48:21Z,420000,229.0,22.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M36.00S,2022-01-06T00:48:19.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,9,9,2022-01-06T00:48:21Z,430000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
45,PT08M30.00S,2022-01-06T00:48:24.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,31.882391590013142,37.254901960784316,1610612759,9,9,2022-01-06T00:48:29Z,440000,64.0,247.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2022-01-06T00:48:26.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,9,2022-01-06T00:48:29Z,450000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
47,PT08M15.00S,2022-01-06T00:48:41.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.80091984231275,15.196078431372548,1610612738,9,9,2022-01-06T00:48:48Z,460000,-174.0,194.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M13.00S,2022-01-06T00:48:43.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,9,9,2022-01-06T00:48:48Z,470000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
49,PT08M05.00S,2022-01-06T00:48:53.4Z,1,REGULAR,foul,personal,[],203935,,,1610612759,9,9,2022-01-06T00:49:17Z,480000,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1628401]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1627539.0,1.0,0.0,White,1628401.0,,,,,,,,,,
51,PT07M56.00S,2022-01-06T00:49:19.7Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.56833114323259,33.088235294117645,1610612759,9,12,2022-01-06T00:49:27Z,500000,85.0,235.0,1,left,K. Johnson 24' 3PT  (3 PTS) (D. White 1 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.96,Made,,,,,,,,,,3.0,D. White,1628401.0,1.0,,,,,,
53,PT07M37.00S,2022-01-06T00:49:40.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,9,12,2022-01-06T00:49:40Z,520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M29.00S,2022-01-06T00:50:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.19776609724047,55.63725490196079,1610612738,9,12,2022-01-06T00:50:10Z,530000,28.0,21.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1630170]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.5,Missed,,,,,,,,,,,,,,,,,Vassell,1630170.0,
55,PT07M29.00S,2022-01-06T00:50:06.0Z,1,REGULAR,block,,[],1630170,,,1610612738,9,12,2022-01-06T00:55:34Z,540000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M27.00S,2022-01-06T00:50:08.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,9,12,2022-01-06T00:50:10Z,550000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT07M25.00S,2022-01-06T00:50:10.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627749,20.18725361366623,56.86274509803921,1610612759,9,14,2022-01-06T00:50:20Z,560000,-34.0,137.0,1,left,D. Murray 14' running pullup Jump Shot (4 PTS),[1627749],1610612759.0,SAS,running pullup,,,Murray,D. Murray,,,,,14.15,Made,,,,,,,,,,4.0,,,,,,,,,
58,PT07M11.00S,2022-01-06T00:50:24.4Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,9,14,2022-01-06T00:50:27Z,570000,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1627749]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,
59,PT07M11.00S,2022-01-06T00:50:24.4Z,1,REGULAR,steal,,[],1627749,,,1610612759,9,14,2022-01-06T00:50:26Z,580000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M05.00S,2022-01-06T00:50:30.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,23.209592641261498,53.92156862745098,1610612759,9,14,2022-01-06T00:50:43Z,590000,-20.0,166.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.69,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M03.00S,2022-01-06T00:50:32.2Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,14,2022-01-06T00:50:43Z,600000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT06M53.00S,2022-01-06T00:50:42.1Z,1,REGULAR,3pt,Jump Shot,[],1627759,73.40670170827858,14.460784313725492,1610612738,12,14,2022-01-06T00:50:48Z,610000,-178.0,197.0,1,right,J. Brown 26' 3PT  (8 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.57,Made,,,,,,,,,,8.0,M. Smart,203935.0,3.0,,,,,,
64,PT06M33.00S,2022-01-06T00:51:01.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,29.911300919842315,27.205882352941174,1610612759,12,17,2022-01-06T00:51:06Z,630000,114.0,229.0,1,left,D. White 25' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1628401, 1627751]",1610612759.0,SAS,,,,White,D. White,,,,,25.55,Made,,,,,,,,,,3.0,J. Poeltl,1627751.0,1.0,,,,,,
66,PT06M32.00S,2022-01-06T00:51:06.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,12,17,2022-01-06T00:51:06Z,650000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,12,17,2022-01-06T00:54:06Z,660000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,out,[],1627749,,,1610612738,12,17,2022-01-06T00:54:06Z,670000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,out,[],1630170,,,1610612738,12,17,2022-01-06T00:54:06Z,680000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,12,17,2022-01-06T00:54:06Z,690000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,in,[],1628966,,,1610612738,12,17,2022-01-06T00:54:06Z,700000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M32.00S,2022-01-06T00:53:45.9Z,1,REGULAR,substitution,in,[],1627854,,,1610612738,12,17,2022-01-06T00:54:06Z,710000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M12.00S,2022-01-06T00:54:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.85479632063075,45.34313725490196,1610612738,12,17,2022-01-06T00:54:36Z,720000,-23.0,15.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2022-01-06T00:54:26.4Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,12,17,2022-01-06T00:54:36Z,730000,,,0,,J. Tatum REBOUND (Off:1 Def:0),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
75,PT06M10.00S,2022-01-06T00:54:28.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,14,17,2022-01-06T00:54:46Z,740000,0.0,0.0,1,right,J. Tatum tip Layup (2 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
76,PT06M01.00S,2022-01-06T00:54:35.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,20.05584756898817,43.13725490196079,1610612759,14,17,2022-01-06T00:54:42Z,750000,34.0,136.0,1,left,MISS J. Poeltl 14' Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,14.03,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2022-01-06T00:54:39.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,14,17,2022-01-06T00:54:42Z,760000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
78,PT05M48.00S,2022-01-06T00:54:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,92.9862023653088,52.20588235294118,1610612738,16,17,2022-01-06T00:54:59Z,770000,11.0,13.0,1,right,A. Horford driving Layup (2 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,1.73,Made,,,,,,,,,,2.0,M. Smart,203935.0,4.0,,,,,,
80,PT05M33.00S,2022-01-06T00:55:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.703679369250986,46.07843137254902,1610612759,16,17,2022-01-06T00:55:10Z,790000,20.0,20.0,1,left,MISS K. Bates-Diop driving Layup - blocked,"[1628966, 201143]",1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,2.79,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
81,PT05M33.00S,2022-01-06T00:55:02.7Z,1,REGULAR,block,,[],201143,,,1610612759,16,17,2022-01-06T00:55:04Z,800000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M32.00S,2022-01-06T00:55:03.7Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,16,17,2022-01-06T00:55:10Z,810000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
83,PT05M31.00S,2022-01-06T00:55:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,6.1268068331143235,50.245098039215684,1610612759,16,19,2022-01-06T00:55:16Z,820000,-1.0,5.0,1,left,K. Bates-Diop putback Layup (2 PTS),[1628966],1610612759.0,SAS,putback,,,Bates-Diop,K. Bates-Diop,,,,,0.52,Made,,,,,,,,,,2.0,,,,,,,,,
84,PT05M16.00S,2022-01-06T00:55:19.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.33311432325887,78.18627450980392,1610612738,16,19,2022-01-06T00:55:25Z,830000,141.0,236.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M14.00S,2022-01-06T00:55:21.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,16,19,2022-01-06T00:55:25Z,840000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
86,PT05M04.00S,2022-01-06T00:55:32.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,6.964520367936925,58.111213235294116,1610612759,16,21,2022-01-06T01:00:22Z,850000,-41.0,13.0,1,left,D. White driving floating Jump Shot (5 PTS),[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,4.26,Made,,,,,,,,,,5.0,,,,,,,,,
87,PT04M48.00S,2022-01-06T00:55:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.11760840998686,55.63725490196079,1610612738,16,21,2022-01-06T00:55:56Z,860000,28.0,12.0,1,right,MISS A. Horford Layup,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
