actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
25,PT09M25.00S,2022-01-26T00:43:50.5Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,6,4,2022-01-26T00:43:54Z,250000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,
26,PT09M12.00S,2022-01-26T00:44:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,90.48948751642575,56.372549019607845,1610612738,6,4,2022-01-26T00:44:18Z,260000,32.0,37.0,1,right,MISS M. Smart driving finger roll Layup,[203935],1610612738.0,BOS,,Smart,M. Smart,driving finger roll,4.88,Missed,,,,,,,,,,,,,,,,,
27,PT09M11.00S,2022-01-26T00:44:04.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,6,4,2022-01-26T00:44:10Z,270000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,26.0,3.0,2.0,1.0,,,,,,,,,,,,,
28,PT09M10.00S,2022-01-26T00:44:05.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,91.80354796320631,49.50980392156863,1610612738,8,4,2022-01-26T00:44:15Z,280000,-2.0,25.0,1,right,R. Williams III putback DUNK (2 PTS),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,putback,2.46,Made,,,,,2.0,,,,,,,,,,,,
29,PT08M56.00S,2022-01-26T00:44:18.0Z,1,REGULAR,3pt,Jump Shot,[],203084,32.53942181340342,67.40196078431373,1610612758,8,4,2022-01-26T00:44:25Z,290000,-87.0,253.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,Barnes,H. Barnes,,26.79,Missed,,,,,,,,,,,,,,,,,
30,PT08M54.00S,2022-01-26T00:44:20.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,8,4,2022-01-26T00:44:25Z,300000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,Horford,A. Horford,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT08M48.00S,2022-01-26T00:44:27.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,73.53810775295663,84.06862745098039,1610612738,11,4,2022-01-26T00:46:26Z,310000,170.0,196.0,1,right,J. Brown 25' 3PT pullup (6 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,Brown,J. Brown,pullup,25.98,Made,,,,,6.0,J. Tatum,1628369.0,2.0,,,,,,,,,
33,PT08M36.00S,2022-01-26T00:44:38.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,32.933639947437584,40.19607843137255,1610612758,11,4,2022-01-26T00:44:52Z,330000,49.0,257.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612758.0,SAC,,Haliburton,T. Haliburton,pullup,26.17,Missed,,,,,,,,,,,,,,,,,
34,PT08M34.00S,2022-01-26T00:44:40.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,11,4,2022-01-26T00:46:40Z,340000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,Horford,A. Horford,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT08M23.00S,2022-01-26T00:44:50.9Z,1,REGULAR,2pt,Jump Shot,[],201143,90.88370565045992,68.62745098039215,1610612738,11,4,2022-01-26T00:48:33Z,350000,93.0,33.0,1,right,MISS A. Horford 9' driving floating bank Shot,[201143],1610612738.0,BOS,,Horford,A. Horford,driving floating bank,9.88,Missed,,,,,,,,,,,,,,,,,
36,PT08M22.00S,2022-01-26T00:44:51.9Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,11,4,2022-01-26T00:45:42Z,360000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,35.0,4.0,2.0,2.0,,,,,,,,,,,,,
37,PT08M22.00S,2022-01-26T00:44:54.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612738,11,4,2022-01-26T00:45:47Z,370000,0.0,0.0,1,right,MISS R. Williams III tip Layup,[1629057],1610612738.0,BOS,,Williams III,R. Williams III,tip,0.0,Missed,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2022-01-26T00:44:56.8Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,11,4,2022-01-26T00:45:47Z,380000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,Horford,A. Horford,,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,
39,PT08M12.00S,2022-01-26T00:45:03.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,69.85873850197109,77.20588235294117,1610612738,14,4,2022-01-26T00:45:35Z,390000,136.0,231.0,1,right,J. Tatum 26' 3PT step back (6 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,26.79,Made,,,,,6.0,,,,,,,,,,,,
40,PT08M05.00S,2022-01-26T00:45:24.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,14,4,2022-01-26T00:45:24Z,400000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M57.00S,2022-01-26T00:48:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.831143232588698,77.20588235294117,1610612758,14,4,2022-01-26T00:48:35Z,410000,-136.0,237.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612758.0,SAC,,Haliburton,T. Haliburton,,27.35,Missed,,,,,,,,,,,,,,,,,
42,PT07M55.00S,2022-01-26T00:48:29.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,14,4,2022-01-26T00:48:35Z,420000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,
43,PT07M43.00S,2022-01-26T00:48:40.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,69.99014454664915,77.20588235294117,1610612738,14,4,2022-01-26T00:48:47Z,430000,136.0,230.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,Brown,J. Brown,,26.69,Missed,,,,,,,,,,,,,,,,,
44,PT07M41.00S,2022-01-26T00:48:42.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,14,4,2022-01-26T00:48:47Z,440000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,43.0,,,,,,,,,,,,,,,,
45,PT07M41.00S,2022-01-26T00:48:48.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,14,4,2022-01-26T00:48:48Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M27.00S,2022-01-26T00:49:04.6Z,1,REGULAR,3pt,Jump Shot,[],1628963,5.732588699080158,96.32352941176471,1610612758,14,4,2022-01-26T00:49:11Z,460000,-232.0,1.0,1,left,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,Bagley III,M. Bagley III,,23.16,Missed,,,,,,,,,,,,,,,,,
47,PT07M25.00S,2022-01-26T00:49:06.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,14,4,2022-01-26T00:49:11Z,470000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,Brown,J. Brown,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,
48,PT07M16.00S,2022-01-26T00:49:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,85.75886990801577,36.029411764705884,1610612738,16,4,2022-01-26T00:49:31Z,480000,-70.0,81.0,1,right,J. Brown 10' driving Layup (8 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,,Brown,J. Brown,driving,10.73,Made,,,,,8.0,J. Tatum,1628369.0,3.0,,,,,,,,,
50,PT07M16.00S,2022-01-26T00:49:22.7Z,1,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612738,16,4,2022-01-26T00:49:41Z,500000,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Brown 1 FT),"[1628963, 1627759]",1610612758.0,SAC,1148.0,Bagley III,M. Bagley III,shooting,,,,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,
52,PT07M16.00S,2022-01-26T00:49:47.1Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,17,4,2022-01-26T00:49:47Z,520000,,,0,,J. Brown Free Throw 1 of 1 (9 PTS),[1627759],1610612738.0,BOS,,Brown,J. Brown,,,Made,,,,,9.0,,,,,,,,,,,,
53,PT07M01.00S,2022-01-26T00:50:02.7Z,1,REGULAR,3pt,Jump Shot,[],1629056,30.962549277266753,29.901960784313726,1610612758,17,7,2022-01-26T00:50:21Z,530000,100.0,239.0,1,left,T. Davis 25' 3PT  (3 PTS) (T. Haliburton 2 AST),"[1629056, 1630169]",1610612758.0,SAC,,Davis,T. Davis,,25.88,Made,,,,,3.0,T. Haliburton,1630169.0,2.0,,,,,,,,,
55,PT06M47.00S,2022-01-26T00:50:16.5Z,1,REGULAR,2pt,Jump Shot,[],201143,89.70105124835742,16.176470588235293,1610612738,17,7,2022-01-26T00:50:24Z,550000,-169.0,44.0,1,right,MISS A. Horford 17' pullup Shot,[201143],1610612738.0,BOS,,Horford,A. Horford,pullup,17.48,Missed,,,,,,,,,,,,,,,,,
56,PT06M47.00S,2022-01-26T00:50:16.5Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,17,7,2022-01-26T00:50:24Z,560000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,Davis,T. Davis,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,
57,PT06M27.00S,2022-01-26T00:50:36.2Z,1,REGULAR,2pt,Jump Shot,[],203084,12.040078843626807,33.088235294117645,1610612758,17,7,2022-01-26T00:51:26Z,570000,85.0,61.0,1,left,MISS H. Barnes 10' fadeaway bank Shot,[203084],1610612758.0,SAC,,Barnes,H. Barnes,fadeaway bank,10.41,Missed,,,,,,,,,,,,,,,,,
58,PT06M25.00S,2022-01-26T00:50:38.2Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,17,7,2022-01-26T00:50:45Z,580000,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,Barnes,H. Barnes,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,
59,PT06M23.00S,2022-01-26T00:50:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,10.463206307490145,39.21568627450981,1610612758,17,7,2022-01-26T00:50:51Z,590000,54.0,46.0,1,left,MISS H. Barnes 7' putback Layup - blocked,"[203084, 1629057]",1610612758.0,SAC,,Barnes,H. Barnes,putback,7.08,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,
60,PT06M23.00S,2022-01-26T00:50:40.4Z,1,REGULAR,block,,[],1629057,,,1610612758,17,7,2022-01-26T00:50:42Z,600000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,
61,PT06M21.00S,2022-01-26T00:50:42.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,17,7,2022-01-26T00:50:51Z,610000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,59.0,5.0,3.0,2.0,,,,,,,,,,,,,
62,PT06M18.00S,2022-01-26T00:50:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.85479632063075,53.67647058823529,1610612738,19,7,2022-01-26T00:50:56Z,620000,18.0,15.0,1,right,J. Brown running Layup (11 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,,Brown,J. Brown,running,2.36,Made,,,,,11.0,M. Smart,203935.0,2.0,,,,,,,,,
64,PT06M04.00S,2022-01-26T00:50:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629056,29.122864651773984,24.264705882352942,1610612758,19,7,2022-01-26T00:51:04Z,640000,129.0,221.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,Davis,T. Davis,,25.6,Missed,,,,,,,,,,,,,,,,,
65,PT06M03.00S,2022-01-26T00:50:59.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,19,7,2022-01-26T00:51:04Z,650000,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,Williams III,R. Williams III,,,,64.0,6.0,4.0,2.0,,,,,,,,,,,,,
66,PT05M53.00S,2022-01-26T00:51:11.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,65.65374507227332,57.84313725490197,1610612738,22,7,2022-01-26T00:51:17Z,660000,39.0,270.0,1,right,J. Tatum 27' 3PT step back (9 PTS),[1628369],1610612738.0,BOS,,Tatum,J. Tatum,step back,27.32,Made,,,,,9.0,,,,,,,,,,,,
67,PT05M39.00S,2022-01-26T00:51:23.9Z,1,REGULAR,2pt,Jump Shot,[],1630169,12.171484888304862,28.676470588235293,1610612758,22,7,2022-01-26T00:51:31Z,670000,107.0,62.0,1,left,MISS T. Haliburton 12' driving floating bank Shot,[1630169],1610612758.0,SAC,,Haliburton,T. Haliburton,driving floating bank,12.33,Missed,,,,,,,,,,,,,,,,,
68,PT05M37.00S,2022-01-26T00:51:25.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,22,7,2022-01-26T00:51:31Z,680000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,Brown,J. Brown,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,
69,PT05M33.00S,2022-01-26T00:51:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629057,91.80354796320631,49.26470588235294,1610612738,24,7,2022-01-26T00:51:37Z,690000,-4.0,25.0,1,right,R. Williams III running finger roll Layup (4 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,,Williams III,R. Williams III,running finger roll,2.48,Made,,,,,4.0,J. Brown,1627759.0,1.0,,,,,,,,,
71,PT05M29.00S,2022-01-26T00:51:41.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,24,7,2022-01-26T00:51:41Z,710000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612758,24,7,2022-01-26T00:54:39Z,720000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,
73,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],201143,,,1610612758,24,7,2022-01-26T00:54:39Z,730000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,
74,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],203084,,,1610612758,24,7,2022-01-26T00:54:39Z,740000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,
75,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,24,7,2022-01-26T00:54:39Z,750000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,
76,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,24,7,2022-01-26T00:54:39Z,760000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,
77,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,24,7,2022-01-26T00:54:39Z,770000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,
78,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],1626196,,,1610612758,24,7,2022-01-26T00:54:39Z,780000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,
79,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],1629684,,,1610612758,24,7,2022-01-26T00:54:39Z,790000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,
80,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],203090,,,1610612758,24,7,2022-01-26T00:54:39Z,800000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,
81,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,24,7,2022-01-26T00:54:39Z,810000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,24,7,2022-01-26T00:54:39Z,820000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,
83,PT05M29.00S,2022-01-26T00:54:03.9Z,1,REGULAR,substitution,in,[],1627745,,,1610612758,24,7,2022-01-26T00:54:39Z,830000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,
84,PT05M15.00S,2022-01-26T00:54:51.8Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612758,24,7,2022-01-26T00:54:55Z,840000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 203935]",1610612758.0,SAC,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1.0,,,,,Smart,203935.0
85,PT05M15.00S,2022-01-26T00:54:51.8Z,1,REGULAR,steal,,[],203935,,,1610612738,24,7,2022-01-26T00:54:53Z,850000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2022-01-26T00:54:56.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627759,68.41327201051249,72.30392156862744,1610612738,24,7,2022-01-26T00:55:31Z,860000,112.0,244.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,,Brown,J. Brown,pullup,26.86,Missed,,,,,,,,,,,,,,,,,
87,PT05M09.00S,2022-01-26T00:54:58.5Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,24,7,2022-01-26T00:55:37Z,870000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,Harkless,M. Harkless,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,
88,PT05M02.00S,2022-01-26T00:55:10.8Z,1,REGULAR,foul,personal,[],1627759,,,1610612758,24,7,2022-01-26T00:55:45Z,880000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1630169]",1610612738.0,BOS,1148.0,Brown,J. Brown,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0,,
