actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
65,PT05M16.00S,2022-01-16T01:50:59.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627759,15.982260183968464,50.49019607843137,1610612738,12,11,2022-01-16T01:51:21Z,640000,-2.0,98.0,1,left,MISS J. Brown 9' floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,9.77,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M14.00S,2022-01-16T01:51:01.2Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,12,11,2022-01-16T01:51:01Z,650000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
67,PT05M13.00S,2022-01-16T01:51:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,15.325229960578188,49.754901960784316,1610612738,14,11,2022-01-16T01:52:17Z,660000,1.0,92.0,1,left,J. Brown 9' putback Layup (4 PTS),[1627759],1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,9.16,Made,,,,,4.0,,,,,,,,,,,,,,
68,PT04M57.00S,2022-01-16T01:51:18.1Z,1,REGULAR,2pt,Jump Shot,[],1630245,90.48948751642575,32.35294117647059,1610612741,14,13,2022-01-16T01:51:24Z,670000,-88.0,37.0,1,right,A. Dosunmu 9' driving floating Jump Shot (2 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,9.56,Made,,,,,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,
70,PT04M48.00S,2022-01-16T01:51:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.601182654402102,47.30392156862745,1610612738,16,13,2022-01-16T01:51:41Z,690000,13.0,0.0,1,left,J. Brown driving finger roll Layup (6 PTS) (D. Schroder 1 AST),"[1627759, 203471]",1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,1.35,Made,,,,,6.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
71,PT04M33.00S,2022-01-16T01:51:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.1688567674113,51.470588235294116,1610612741,16,15,2022-01-16T01:51:46Z,700000,7.0,2.0,1,right,A. Dosunmu cutting Layup (4 PTS) (N. Vucevic 3 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,0.77,Made,,,,,4.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,
73,PT04M19.00S,2022-01-16T01:51:56.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,5.601182654402102,51.470588235294116,1610612738,18,15,2022-01-16T01:52:01Z,720000,-7.0,0.0,1,left,J. Tatum cutting DUNK (2 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,0.74,Made,,,,,2.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,
75,PT03M57.00S,2022-01-16T01:52:18.3Z,1,REGULAR,3pt,Jump Shot,[],202696,69.59592641261499,70.34313725490196,1610612741,18,15,2022-01-16T01:52:23Z,740000,102.0,233.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
76,PT03M54.00S,2022-01-16T01:52:21.3Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,18,15,2022-01-16T01:52:28Z,750000,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,75.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
77,PT03M45.00S,2022-01-16T01:52:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.863994743758213,51.9607843137255,1610612738,20,15,2022-01-16T01:52:36Z,760000,-10.0,3.0,1,left,J. Tatum driving reverse Layup (4 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,1.01,Made,,,,,4.0,,,,,,,,,,,,,,
78,PT03M45.00S,2022-01-16T01:52:34.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,20,15,2022-01-16T01:52:34Z,770000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612741,20,15,2022-01-16T01:55:19Z,780000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,out,[],201143,,,1610612741,20,15,2022-01-16T01:55:19Z,790000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,out,[],201942,,,1610612741,20,15,2022-01-16T01:55:19Z,800000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,20,15,2022-01-16T01:55:19Z,810000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,in,[],1629684,,,1610612741,20,15,2022-01-16T01:55:19Z,820000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,in,[],1626196,,,1610612741,20,15,2022-01-16T01:55:19Z,830000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,in,[],1629744,,,1610612741,20,15,2022-01-16T01:55:19Z,840000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M45.00S,2022-01-16T01:54:59.1Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,20,15,2022-01-16T01:55:19Z,850000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M28.00S,2022-01-16T01:55:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.67608409986859,75.98039215686273,1610612741,20,18,2022-01-16T01:55:57Z,860000,130.0,242.0,1,right,C. White 27' 3PT  (5 PTS) (N. Vucevic 4 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,27.46,Made,,,,,5.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,
90,PT03M01.00S,2022-01-16T01:56:14.0Z,1,REGULAR,3pt,Jump Shot,[],1629684,25.04927726675427,83.82352941176471,1610612738,23,18,2022-01-16T01:56:20Z,880000,-169.0,183.0,1,left,G. Williams 24' 3PT  (3 PTS) (J. Richardson 1 AST),"[1629684, 1626196]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.92,Made,,,,,3.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,
