actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M39.00S,2021-12-30T00:41:57.4Z,1,REGULAR,2pt,Jump Shot,[],202694,75.50919842312747,56.86274509803921,1610612746,2,5,2021-12-30T01:16:06Z,160000,34.0,178.0,1,right,M. Morris Sr. 18' pullup Jump Shot (2 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,18.1,Made,,,,,2.0,,,,,,,,,,,,,,
17,PT10M20.00S,2021-12-30T00:42:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,9.280551905387648,62.00980392156863,1610612738,4,5,2021-12-30T00:42:22Z,170000,-60.0,35.0,1,left,R. Langford 6' driving finger roll Layup (2 PTS) (A. Horford 1 AST),"[1629641, 201143]",1610612738.0,BOS,driving finger roll,,,Langford,R. Langford,,,,,6.93,Made,,,,,2.0,A. Horford,201143.0,1.0,,,,,,,,,,,
19,PT10M07.00S,2021-12-30T00:42:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628379,71.56701708278581,79.90196078431373,1610612746,4,8,2021-12-30T00:42:34Z,190000,150.0,215.0,1,right,L. Kennard 26' 3PT pullup (3 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,26.17,Made,,,,,3.0,,,,,,,,,,,,,,
20,PT09M42.00S,2021-12-30T00:42:54.8Z,1,REGULAR,3pt,Jump Shot,[],201143,20.05584756898817,93.62745098039215,1610612738,4,8,2021-12-30T00:43:01Z,200000,-218.0,136.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
21,PT09M38.00S,2021-12-30T00:42:58.8Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,4,8,2021-12-30T00:43:01Z,210000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT09M17.00S,2021-12-30T00:43:19.3Z,1,REGULAR,2pt,Jump Shot,[],202694,94.69448094612353,75.98039215686273,1610612746,4,10,2021-12-30T00:43:27Z,220000,130.0,-3.0,1,right,M. Morris Sr. 12' step back Jump Shot (4 PTS),[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,12.99,Made,,,,,4.0,,,,,,,,,,,,,,
23,PT09M01.00S,2021-12-30T00:43:35.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.178055190538765,46.07843137254902,1610612738,6,10,2021-12-30T00:43:40Z,230000,20.0,15.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (P. Pritchard 1 AST),"[1629057, 1630202]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.47,Made,,,,,2.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,
25,PT08M40.00S,2021-12-30T00:43:58.4Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612746,6,10,2021-12-30T00:44:07Z,250000,,,0,,J. Brown shooting personal FOUL (1 PF) (Zubac 2 FT),"[1627759, 1627826]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Zubac,1627826.0,,,,,,
27,PT08M40.00S,2021-12-30T00:44:25.8Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,6,10,2021-12-30T00:44:25Z,270000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
28,PT08M40.00S,2021-12-30T00:44:25.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,6,10,2021-12-30T00:44:25Z,280000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
29,PT08M40.00S,2021-12-30T00:44:41.1Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,6,11,2021-12-30T00:44:41Z,290000,,,0,,I. Zubac Free Throw 2 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
30,PT08M27.00S,2021-12-30T00:44:57.1Z,1,REGULAR,2pt,Jump Shot,[],1630202,17.0335085413929,80.63725490196079,1610612738,8,11,2021-12-30T00:45:03Z,300000,-153.0,108.0,1,left,P. Pritchard 18' pullup Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,18.72,Made,,,,,2.0,,,,,,,,,,,,,,
31,PT08M00.00S,2021-12-30T00:45:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,85.3646517739816,56.86274509803921,1610612746,8,11,2021-12-30T00:45:33Z,310000,34.0,85.0,1,right,MISS E. Bledsoe 9' fadeaway Shot,[202339],1610612746.0,LAC,fadeaway,,,Bledsoe,E. Bledsoe,,,,,9.18,Missed,,,,,,,,,,,,,,,,,,,
32,PT07M57.00S,2021-12-30T00:45:26.4Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,8,11,2021-12-30T00:45:33Z,320000,,,0,,I. Zubac REBOUND (Off:2 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,31.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
33,PT07M46.00S,2021-12-30T00:45:36.5Z,1,REGULAR,turnover,bad pass,[],202339,,,1610612746,8,11,2021-12-30T00:45:41Z,330000,,,0,,E. Bledsoe bad pass TURNOVER (1 TO),"[202339, 201143]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,
34,PT07M46.00S,2021-12-30T00:45:36.5Z,1,REGULAR,steal,,[],201143,,,1610612738,8,11,2021-12-30T00:45:38Z,340000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT07M40.00S,2021-12-30T00:45:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.5722733245729295,45.588235294117645,1610612738,10,11,2021-12-30T00:45:59Z,350000,22.0,19.0,1,left,J. Brown running finger roll Layup (4 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,2.89,Made,,,,,4.0,,,,,,,,,,,,,,
36,PT07M24.00S,2021-12-30T00:45:58.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,69.99014454664915,80.3921568627451,1610612746,10,11,2021-12-30T00:46:07Z,360000,152.0,230.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
37,PT07M21.00S,2021-12-30T00:46:01.8Z,1,REGULAR,rebound,defensive,[],1629641,,,1610612738,10,11,2021-12-30T00:46:07Z,370000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT07M15.00S,2021-12-30T00:46:09.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627759,12.697109067017081,68.38235294117648,1610612738,10,11,2021-12-30T00:46:42Z,380000,-92.0,67.0,1,left,MISS J. Brown 11' driving bank Shot,[1627759],1610612738.0,BOS,driving bank,,,Brown,J. Brown,,,,,11.37,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M13.00S,2021-12-30T00:46:11.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,10,11,2021-12-30T00:46:42Z,390000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
40,PT07M13.00S,2021-12-30T00:46:13.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,12,11,2021-12-30T00:46:56Z,400000,0.0,0.0,1,left,R. Williams III tip DUNK (4 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
41,PT07M13.00S,2021-12-30T00:46:16.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,12,11,2021-12-30T00:46:16Z,410000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT06M53.00S,2021-12-30T00:49:32.2Z,1,REGULAR,2pt,Jump Shot,[],1628379,77.34888304862024,47.05882352941176,1610612746,12,11,2021-12-30T00:49:40Z,420000,-15.0,160.0,1,right,MISS L. Kennard 16' Jump Shot,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,16.11,Missed,,,,,,,,,,,,,,,,,,,
43,PT06M50.00S,2021-12-30T00:49:35.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,12,11,2021-12-30T00:49:40Z,430000,,,0,,I. Zubac REBOUND (Off:3 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,42.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
44,PT06M47.00S,2021-12-30T00:49:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,62.63140604467805,25.0,1610612746,12,11,2021-12-30T00:50:03Z,440000,-125.0,299.0,1,right,MISS M. Morris Sr. 32' 3PT - blocked,"[202694, 201143]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,32.39,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
45,PT06M47.00S,2021-12-30T00:49:37.4Z,1,REGULAR,block,,[],201143,,,1610612746,12,11,2021-12-30T00:56:03Z,450000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M43.00S,2021-12-30T00:49:41.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,12,11,2021-12-30T00:50:03Z,460000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
47,PT06M35.00S,2021-12-30T00:49:50.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629641,25.443495400788436,16.176470588235293,1610612738,12,11,2021-12-30T00:50:47Z,470000,169.0,187.0,1,left,MISS R. Langford 25' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
48,PT06M30.00S,2021-12-30T00:49:55.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,12,11,2021-12-30T00:50:47Z,480000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
49,PT06M24.00S,2021-12-30T00:49:59.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629611,78.71222076215506,66.07689950980392,1610612746,12,13,2021-12-30T00:57:02Z,490000,80.0,148.0,1,right,T. Mann 16' pullup Jump Shot (5 PTS),[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,16.81,Made,,,,,5.0,,,,,,,,,,,,,,
50,PT06M15.00S,2021-12-30T00:50:12.1Z,1,REGULAR,3pt,Jump Shot,[],201143,30.436925098554536,20.098039215686274,1610612738,12,13,2021-12-30T00:51:28Z,500000,150.0,234.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.73,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M13.00S,2021-12-30T00:50:14.1Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,12,13,2021-12-30T00:51:28Z,510000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
52,PT05M58.00S,2021-12-30T00:50:27.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202694,89.43823915900131,50.245098039215684,1610612746,12,15,2021-12-30T00:51:51Z,520000,1.0,47.0,1,right,M. Morris Sr. Hook (6 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,4.68,Made,,,,,6.0,,,,,,,,,,,,,,
53,PT05M39.00S,2021-12-30T00:50:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.966491458607096,42.15686274509804,1610612738,14,15,2021-12-30T00:52:03Z,530000,39.0,22.0,1,left,P. Pritchard driving Layup (4 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,4.51,Made,,,,,4.0,,,,,,,,,,,,,,
54,PT05M23.00S,2021-12-30T00:51:02.1Z,1,REGULAR,2pt,Jump Shot,[],1628379,76.5604467805519,51.71568627450981,1610612746,14,15,2021-12-30T00:52:57Z,540000,9.0,168.0,1,right,MISS L. Kennard 16' Jump Shot,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
55,PT05M21.00S,2021-12-30T00:51:04.1Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,14,15,2021-12-30T00:52:57Z,550000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
56,PT05M15.00S,2021-12-30T00:51:12.7Z,1,REGULAR,foul,personal,[],202339,,,1610612738,14,15,2021-12-30T00:51:16Z,560000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 1630202]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Pritchard,1630202.0,,,,,,
58,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,14,15,2021-12-30T00:51:27Z,580000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,out,[],201143,,,1610612738,14,15,2021-12-30T00:51:27Z,590000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,out,[],1628379,,,1610612738,14,15,2021-12-30T00:51:27Z,600000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,14,15,2021-12-30T00:51:27Z,610000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,in,[],1626196,,,1610612738,14,15,2021-12-30T00:51:27Z,620000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M15.00S,2021-12-30T00:51:19.3Z,1,REGULAR,substitution,in,[],1629599,,,1610612738,14,15,2021-12-30T00:51:27Z,630000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M03.00S,2021-12-30T00:51:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,8.492115637319317,50.0,1610612738,14,15,2021-12-30T00:53:39Z,640000,0.0,27.0,1,left,MISS J. Richardson driving finger roll Layup - blocked,"[1626196, 1627826]",1610612738.0,BOS,driving finger roll,,,Richardson,J. Richardson,,,,,2.73,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0,
113,PT05M03.00S,2021-12-30T00:51:51.4Z,1,REGULAR,block,,[],1627826,,,1610612738,14,15,2021-12-30T01:01:45Z,645000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M01.00S,2021-12-30T00:51:53.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,14,15,2021-12-30T00:53:39Z,650000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
66,PT04M57.00S,2021-12-30T00:51:57.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,92.9862023653088,52.69607843137255,1610612746,14,17,2021-12-30T00:54:18Z,660000,13.0,13.0,1,right,T. Mann running DUNK (7 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,1.9,Made,,,,,7.0,,,,,,,,,,,,,,
67,PT04M42.00S,2021-12-30T00:52:13.8Z,1,REGULAR,3pt,Jump Shot,[],1629641,31.488173455978973,73.2843137254902,1610612738,14,17,2021-12-30T00:54:45Z,670000,-116.0,243.0,1,left,MISS R. Langford 26' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
68,PT04M40.00S,2021-12-30T00:52:15.8Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,14,17,2021-12-30T00:54:45Z,680000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
69,PT04M21.00S,2021-12-30T00:52:33.6Z,1,REGULAR,2pt,Jump Shot,[],202694,90.93298291721419,28.41988357843137,1610612746,14,19,2021-12-30T00:55:07Z,690000,-108.0,33.0,1,right,M. Morris Sr. 11' turnaround fadeaway Jump Shot (8 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,11.27,Made,,,,,8.0,,,,,,,,,,,,,,
70,PT04M01.00S,2021-12-30T00:52:52.8Z,1,REGULAR,turnover,bad pass,[],1630202,,,1610612738,14,19,2021-12-30T00:55:22Z,700000,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 202339]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,1.0,Bledsoe,202339.0,,,
71,PT04M01.00S,2021-12-30T00:52:52.8Z,1,REGULAR,steal,,[],202339,,,1610612746,14,19,2021-12-30T01:04:28Z,710000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT03M39.00S,2021-12-30T00:53:14.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,93.38042049934296,97.79411764705883,1610612746,14,22,2021-12-30T00:53:29Z,720000,239.0,10.0,1,right,A. Coffey 3PT  (3 PTS) (T. Mann 1 AST),"[1629599, 1629611]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.92,Made,,,,,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,
74,PT03M38.00S,2021-12-30T00:53:21.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,14,22,2021-12-30T00:53:21Z,740000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT03M38.00S,2021-12-30T00:55:45.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612738,14,22,2021-12-30T00:56:05Z,760000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT03M38.00S,2021-12-30T00:55:45.5Z,1,REGULAR,substitution,in,[],201586,,,1610612738,14,22,2021-12-30T00:56:05Z,770000,,,0,,SUB in: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT03M38.00S,2021-12-30T00:55:45.5Z,1,REGULAR,substitution,in,[],1630553,,,1610612738,14,22,2021-12-30T00:56:05Z,780000,,,0,,SUB in: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M38.00S,2021-12-30T00:55:45.5Z,1,REGULAR,substitution,out,[],202339,,,1610612738,14,22,2021-12-30T00:57:34Z,785000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT03M28.00S,2021-12-30T00:56:21.7Z,1,REGULAR,3pt,Jump Shot,[],1626196,32.40801576872536,45.34313725490196,1610612738,14,22,2021-12-30T00:56:46Z,790000,23.0,252.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
80,PT03M25.00S,2021-12-30T00:56:24.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,14,22,2021-12-30T00:56:46Z,800000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
81,PT03M18.00S,2021-12-30T00:56:38.4Z,1,REGULAR,foul,offensive,[],201586,,,1610612746,14,22,2021-12-30T00:57:02Z,810000,,,0,,S. Ibaka offensive FOUL (1 PF),"[201586, 1629684]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,201639.0,1.0,0.0,Williams,1629684.0,,,,,,
