actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
25,PT09M46.00S,2022-03-02T00:50:33.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,6.258212877792378,54.41176470588235,1610612737,4,0,2022-03-02T00:50:48Z,250000,-22.0,6.0,1,left,MISS T. Young driving reverse Layup - blocked,"[1629027, 201143]",1610612737.0,ATL,driving reverse,,,Young,T. Young,,,,,2.3,Missed,,,,,Horford,201143.0,,,,,,,,,,,,,
26,PT09M46.00S,2022-03-02T00:50:33.7Z,1,REGULAR,block,,[],201143,,,1610612737,4,0,2022-03-02T00:50:35Z,260000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M46.00S,2022-03-02T00:50:33.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,4,0,2022-03-02T00:50:41Z,270000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,
28,PT09M46.00S,2022-03-02T00:50:39.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,4,0,2022-03-02T00:50:39Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2022-03-02T00:50:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,81.553876478318,36.029411764705884,1610612738,4,0,2022-03-02T00:51:05Z,290000,-70.0,121.0,1,right,MISS J. Tatum 13' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,13.97,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2022-03-02T00:51:01.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,0,2022-03-02T00:51:05Z,300000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,
31,PT09M23.00S,2022-03-02T00:51:07.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,11.251642575558476,56.127450980392155,1610612737,4,0,2022-03-02T00:51:16Z,310000,-31.0,53.0,1,left,MISS D. Hunter 6' driving Layup - blocked,"[1629631, 201143]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,6.15,Missed,,,,,Horford,201143.0,,,,,,,,,,,,,
32,PT09M23.00S,2022-03-02T00:51:07.6Z,1,REGULAR,block,,[],201143,,,1610612737,4,0,2022-03-02T00:51:09Z,320000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2022-03-02T00:51:09.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,4,0,2022-03-02T00:51:16Z,330000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,
34,PT09M15.00S,2022-03-02T00:51:14.8Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,4,0,2022-03-02T00:51:21Z,340000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1628989]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,2.0,Huerter,1628989.0,
35,PT09M15.00S,2022-03-02T00:51:14.8Z,1,REGULAR,steal,,[],1628989,,,1610612737,4,0,2022-03-02T00:51:16Z,350000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M14.00S,2022-03-02T00:51:19.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628989,7.703679369250986,45.34313725490196,1610612737,4,0,2022-03-02T00:52:54Z,360000,23.0,20.0,1,left,MISS K. Huerter running Layup - blocked,"[1628989, 201143]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,3.06,Missed,,,,,Horford,201143.0,,,,,,,,,,,,,
37,PT09M14.00S,2022-03-02T00:51:19.4Z,1,REGULAR,block,,[],201143,,,1610612737,4,0,2022-03-02T00:51:22Z,370000,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M12.00S,2022-03-02T00:51:21.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,4,0,2022-03-02T00:52:54Z,380000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,
39,PT09M12.00S,2022-03-02T00:51:25.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,4,0,2022-03-02T00:51:25Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M12.00S,2022-03-02T00:51:38.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,4,0,2022-03-02T00:51:38Z,400000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M12.00S,2022-03-02T00:54:28.0Z,1,REGULAR,substitution,out,[],1627759,,,1610612737,4,0,2022-03-02T00:54:42Z,410000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT09M12.00S,2022-03-02T00:54:28.0Z,1,REGULAR,substitution,in,[],1628401,,,1610612737,4,0,2022-03-02T00:54:42Z,420000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M57.00S,2022-03-02T00:55:16.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201568,14.931011826544022,74.26470588235294,1610612737,4,0,2022-03-02T00:55:22Z,430000,-121.0,88.0,1,left,MISS D. Gallinari 14' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M54.00S,2022-03-02T00:55:19.4Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,4,0,2022-03-02T00:55:22Z,440000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,
45,PT08M40.00S,2022-03-02T00:55:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.75229960578186,46.07843137254902,1610612738,4,0,2022-03-02T00:55:45Z,450000,-20.0,34.0,1,right,MISS J. Tatum cutting finger roll Layup,[1628369],1610612738.0,BOS,cutting finger roll,,,Tatum,J. Tatum,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M39.00S,2022-03-02T00:55:33.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,0,2022-03-02T00:55:36Z,460000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,
47,PT08M25.00S,2022-03-02T00:55:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,14.931011826544022,63.970588235294116,1610612737,4,0,2022-03-02T00:56:43Z,470000,-70.0,88.0,1,left,MISS D. Hunter 11' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,11.23,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M21.00S,2022-03-02T00:55:51.5Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,4,0,2022-03-02T01:02:01Z,480000,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,
49,PT08M16.00S,2022-03-02T00:55:57.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,91.67214191852825,63.23529411764706,1610612738,4,0,2022-03-02T00:56:09Z,490000,66.0,26.0,1,right,MISS A. Horford 7' driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,7.1,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M12.00S,2022-03-02T00:56:00.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,0,2022-03-02T00:56:00Z,500000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,49.0,4.0,3.0,1.0,,,,,,,,,
51,PT08M04.00S,2022-03-02T00:56:09.7Z,1,REGULAR,2pt,Jump Shot,[],1629027,25.18068331143233,73.0392156862745,1610612737,4,2,2022-03-02T00:57:14Z,510000,-115.0,184.0,1,left,T. Young 21' step back Jump Shot (2 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,21.73,Made,2.0,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2022-03-02T00:56:25.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,71.82982917214193,71.56862745098039,1610612738,6,2,2022-03-02T00:56:33Z,520000,108.0,212.0,1,right,J. Tatum 23' pullup Jump Shot (2 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,23.81,Made,2.0,,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2022-03-02T00:56:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.30946123521682,58.08823529411765,1610612737,6,4,2022-03-02T00:56:55Z,530000,-40.0,16.0,1,left,T. Young driving finger roll Layup (4 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,4.35,Made,4.0,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2022-03-02T00:57:03.0Z,1,REGULAR,3pt,Jump Shot,[],201143,91.40932982917214,95.09803921568627,1610612738,6,4,2022-03-02T00:57:07Z,540000,225.0,28.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M07.00S,2022-03-02T00:57:06.0Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,6,4,2022-03-02T00:57:07Z,550000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,
56,PT06M57.00S,2022-03-02T00:57:15.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,10.068988173455978,39.705882352941174,1610612737,6,4,2022-03-02T00:57:20Z,560000,51.0,42.0,1,left,MISS C. Capela 6' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M56.00S,2022-03-02T00:57:16.4Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,6,4,2022-03-02T00:57:20Z,570000,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,
58,PT06M47.00S,2022-03-02T00:57:26.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.3107752956636,40.19607843137255,1610612738,6,4,2022-03-02T00:58:11Z,580000,-49.0,264.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M42.00S,2022-03-02T00:57:31.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,4,2022-03-02T00:59:27Z,590000,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,58.0,5.0,4.0,1.0,,,,,,,,,
60,PT06M37.00S,2022-03-02T00:57:36.4Z,1,REGULAR,3pt,Jump Shot,[],1629631,12.697109067017081,3.1862745098039214,1610612737,6,4,2022-03-02T00:57:42Z,600000,234.0,67.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M33.00S,2022-03-02T00:57:40.4Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,6,4,2022-03-02T01:00:13Z,610000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,
62,PT06M24.00S,2022-03-02T00:57:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.85479632063075,44.6078431372549,1610612738,8,4,2022-03-02T00:57:55Z,620000,-27.0,15.0,1,right,D. White cutting Layup (2 PTS) (J. Tatum 2 AST),"[1628401, 1628369]",1610612738.0,BOS,cutting,,,White,D. White,,,,,3.07,Made,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
64,PT06M18.00S,2022-03-02T00:57:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,7.703679369250986,47.549019607843135,1610612737,8,6,2022-03-02T00:58:03Z,640000,12.0,20.0,1,left,K. Huerter running Layup (2 PTS) (T. Young 1 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,2.34,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,,
66,PT06M10.00S,2022-03-02T00:58:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.72339027595268,51.225490196078425,1610612738,10,6,2022-03-02T00:58:20Z,660000,6.0,16.0,1,right,M. Smart cutting Layup (2 PTS) (D. White 1 AST),"[203935, 1628401]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,1.7,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,,
68,PT05M54.00S,2022-03-02T00:58:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.200394218134035,49.01960784313725,1610612737,10,8,2022-03-02T00:58:33Z,680000,5.0,43.0,1,left,T. Young driving floating Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,4.37,Made,6.0,,,,,,,,,,,,,,,,,,
69,PT05M35.00S,2022-03-02T00:58:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,89.56964520367937,45.09803921568628,1610612738,10,8,2022-03-02T00:58:43Z,690000,-25.0,46.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1628989]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.17,Missed,,,,,Huerter,1628989.0,,,,,,,,,,,,,
70,PT05M35.00S,2022-03-02T00:58:37.3Z,1,REGULAR,block,,[],1628989,,,1610612738,10,8,2022-03-02T00:58:39Z,700000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M33.00S,2022-03-02T00:58:39.3Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,10,8,2022-03-02T00:58:43Z,710000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,
72,PT05M31.00S,2022-03-02T00:58:42.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201568,23.078186596583443,87.00980392156863,1610612737,10,11,2022-03-02T00:58:47Z,720000,-185.0,164.0,1,left,D. Gallinari 24' 3PT  (3 PTS) (K. Huerter 1 AST),"[201568, 1628989]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.75,Made,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,,
74,PT05M13.00S,2022-03-02T00:59:00.4Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612738,10,11,2022-03-02T00:59:05Z,740000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1629631]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,2.0,Hunter,1629631.0,
75,PT05M13.00S,2022-03-02T00:59:00.4Z,1,REGULAR,steal,,[],1629631,,,1610612737,10,11,2022-03-02T00:59:03Z,750000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M04.00S,2022-03-02T00:59:09.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201568,24.52365308804205,82.84313725490196,1610612737,10,11,2022-03-02T01:00:28Z,760000,-164.0,178.0,1,left,MISS D. Gallinari 24' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M01.00S,2022-03-02T00:59:12.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,11,2022-03-02T00:59:15Z,770000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,
78,PT04M50.00S,2022-03-02T00:59:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.85479632063075,52.20588235294118,1610612738,12,11,2022-03-02T01:00:43Z,780000,11.0,15.0,1,right,J. Tatum driving Layup (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.84,Made,4.0,,,,,,,,,,,,,,,,,,
79,PT04M44.00S,2022-03-02T00:59:33.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,12,11,2022-03-02T00:59:33Z,790000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,out,[],201143,,,1610612737,12,11,2022-03-02T01:02:49Z,800000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,12,11,2022-03-02T01:02:49Z,810000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,out,[],203991,,,1610612737,12,11,2022-03-02T01:02:49Z,820000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,in,[],1629684,,,1610612737,12,11,2022-03-02T01:02:49Z,830000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,12,11,2022-03-02T01:02:49Z,840000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M44.00S,2022-03-02T01:02:27.6Z,1,REGULAR,substitution,in,[],203992,,,1610612737,12,11,2022-03-02T01:02:49Z,850000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
