actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
26,PT10M39.00S,2022-02-17T00:43:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,7.5722733245729295,54.166666666666664,1610612765,4,0,2022-02-17T00:44:01Z,260000,-21.0,19.0,1,left,MISS C. Cunningham Layup - blocked,"[1630595, 201143]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,2.8,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
27,PT10M39.00S,2022-02-17T00:43:43.4Z,1,REGULAR,block,,[],201143,,,1610612765,4,0,2022-02-17T00:43:45Z,270000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M36.00S,2022-02-17T00:43:46.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,4,0,2022-02-17T00:44:01Z,280000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
29,PT10M18.00S,2022-02-17T00:44:05.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.67608409986859,26.715686274509803,1610612738,4,0,2022-02-17T00:44:33Z,290000,-116.0,242.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M15.00S,2022-02-17T00:44:08.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,0,2022-02-17T00:44:33Z,300000,,,0,,C. Cunningham REBOUND (Off:2 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
31,PT10M07.00S,2022-02-17T00:44:17.8Z,1,REGULAR,foul,personal,[],1628401,,,1610612765,4,0,2022-02-17T00:44:24Z,310000,,,0,,D. White personal FOUL (1 PF),"[1628401, 1630180]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,1199.0,1.0,0.0,Bey,1630180.0,,,,,,,
33,PT09M58.00S,2022-02-17T00:44:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.808804204993432,78.43137254901961,1610612765,4,3,2022-02-17T00:44:51Z,330000,-142.0,209.0,1,left,S. Bey 25' 3PT  (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.27,Made,,,,,,,,,,,,,3.0,,,,,,
34,PT09M37.00S,2022-02-17T00:45:06.2Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,4,3,2022-02-17T00:45:16Z,340000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 202709]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,1.0,Joseph,202709.0,,,,,,,,,,,,
35,PT09M37.00S,2022-02-17T00:45:06.2Z,1,REGULAR,steal,,[],202709,,,1610612765,4,3,2022-02-17T00:45:08Z,350000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M33.00S,2022-02-17T00:45:08.8Z,1,REGULAR,turnover,bad pass,[],202709,,,1610612765,4,3,2022-02-17T00:45:50Z,360000,,,0,,C. Joseph bad pass TURNOVER (2 TO),"[202709, 201143]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,2.0,Horford,201143.0,,,,,,,,,,,,
37,PT09M33.00S,2022-02-17T00:45:08.8Z,1,REGULAR,steal,,[],201143,,,1610612738,4,3,2022-02-17T00:45:11Z,370000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M30.00S,2022-02-17T00:45:11.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,93.11760840998686,49.01960784313725,1610612738,6,3,2022-02-17T00:47:50Z,380000,-5.0,12.0,1,right,J. Brown cutting Layup (5 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,1.31,Made,,,,,,,,,,,,,5.0,J. Tatum,1628369.0,1.0,,,
40,PT09M15.00S,2022-02-17T00:45:26.8Z,1,REGULAR,2pt,Jump Shot,[],1630595,14.273981603153747,24.019607843137255,1610612765,6,5,2022-02-17T00:48:39Z,400000,130.0,82.0,1,left,C. Cunningham 15' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,15.35,Made,,,,,,,,,,,,,2.0,,,,,,
41,PT09M05.00S,2022-02-17T00:45:37.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.5735873850197,59.31372549019608,1610612738,9,5,2022-02-17T00:45:43Z,410000,47.0,262.0,1,right,J. Brown 26' 3PT  (8 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.58,Made,,,,,,,,,,,,,8.0,J. Tatum,1628369.0,2.0,,,
43,PT08M48.00S,2022-02-17T00:45:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.1268068331143235,54.65686274509803,1610612765,9,7,2022-02-17T00:46:01Z,430000,-23.0,5.0,1,left,I. Stewart Layup (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.39,Made,,,,,,,,,,,,,2.0,C. Cunningham,1630595.0,1.0,,,
45,PT08M30.00S,2022-02-17T00:46:12.6Z,1,REGULAR,2pt,Jump Shot,[],1627759,85.23324572930355,25.49019607843137,1610612738,9,7,2022-02-17T00:50:20Z,450000,-123.0,86.0,1,right,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2022-02-17T00:46:14.6Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,9,7,2022-02-17T00:46:27Z,460000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
47,PT08M15.00S,2022-02-17T00:46:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,8.09789750328515,42.64705882352941,1610612765,9,7,2022-02-17T00:47:52Z,470000,37.0,24.0,1,left,MISS J. Grant Jump Shot - blocked,"[203924, 1629684]",1610612765.0,DET,,,,Grant,J. Grant,,,,,4.37,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
48,PT08M15.00S,2022-02-17T00:46:31.1Z,1,REGULAR,block,,[],1629684,,,1610612765,9,7,2022-02-17T00:46:36Z,480000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M15.00S,2022-02-17T00:46:31.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,9,7,2022-02-17T00:55:38Z,490000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,
49,PT08M15.00S,2022-02-17T00:47:37.2Z,1,REGULAR,jumpball,recovered,[],1629684,,,1610612738,9,7,2022-02-17T00:55:28Z,500000,,,0,,Jump Ball G. Williams vs. J. Grant: Tip to G. Williams,"[1629684, 1629684, 203924]",1610612738.0,BOS,heldball,G. Williams,1629684.0,Williams,G. Williams,Williams,1629684.0,Grant,203924.0,,,,,,,,,,,,,,,,,,,,,
83,PT08M13.00S,2022-02-17T00:47:42.1Z,1,REGULAR,jumpball,recovered,[],1629684,,,1610612738,9,7,2022-02-17T00:55:06Z,525000,,,0,,Jump Ball J. Brown vs. S. Bey: Tip to G. Williams,"[1629684, 1627759, 1630180]",1610612738.0,BOS,outofbounds,G. Williams,1629684.0,Williams,G. Williams,Brown,1627759.0,Bey,1630180.0,,,,,,,,,,,,,,,,,,,,,
53,PT08M00.00S,2022-02-17T00:47:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,71.56701708278581,82.35294117647058,1610612738,9,7,2022-02-17T00:47:56Z,530000,162.0,215.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2022-02-17T00:47:50.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,9,7,2022-02-17T00:47:56Z,540000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
55,PT07M45.00S,2022-02-17T00:48:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.229303547963205,53.67647058823529,1610612765,9,9,2022-02-17T00:56:11Z,550000,-18.0,25.0,1,left,I. Stewart driving Layup (4 PTS) (J. Grant 1 AST),"[1630191, 203924]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,3.1,Made,,,,,,,,,,,,,4.0,J. Grant,203924.0,1.0,,,
56,PT07M33.00S,2022-02-17T00:48:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612738,9,9,2022-02-17T00:48:27Z,560000,,,0,,S. Bey shooting personal FOUL (1 PF) (Brown 2 FT),"[1630180, 1627759]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,,,,1628172.0,1.0,0.0,Brown,1627759.0,,,,,,,
59,PT07M33.00S,2022-02-17T00:48:39.4Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,10,9,2022-02-17T00:48:39Z,580000,,,0,,J. Brown Free Throw 1 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,,,,9.0,,,,,,
60,PT07M33.00S,2022-02-17T00:48:51.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,11,9,2022-02-17T00:48:51Z,590000,,,0,,J. Brown Free Throw 2 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,,,,10.0,,,,,,
61,PT07M22.00S,2022-02-17T00:49:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,33.065045992115635,23.284313725490197,1610612765,11,12,2022-02-17T00:49:16Z,600000,134.0,258.0,1,left,S. Bey 29' 3PT  (6 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,29.08,Made,,,,,,,,,,,,,6.0,C. Cunningham,1630595.0,2.0,,,
63,PT06M57.00S,2022-02-17T00:49:29.9Z,1,REGULAR,2pt,Jump Shot,[],201143,94.30026281208936,79.41176470588235,1610612738,13,12,2022-02-17T00:49:37Z,620000,147.0,1.0,1,right,A. Horford 14' Jump Shot (3 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,14.71,Made,,,,,,,,,,,,,3.0,J. Tatum,1628369.0,3.0,,,
65,PT06M39.00S,2022-02-17T00:49:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630595,21.76412614980289,45.588235294117645,1610612765,13,12,2022-02-17T00:49:56Z,640000,22.0,152.0,1,left,MISS C. Cunningham 15' turnaround fadeaway Shot,[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,15.37,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M36.00S,2022-02-17T00:49:51.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,13,12,2022-02-17T00:49:56Z,650000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,65.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
67,PT06M34.00S,2022-02-17T00:49:53.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630191,11.251642575558476,48.28431372549019,1610612765,13,14,2022-02-17T00:50:01Z,660000,9.0,53.0,1,left,I. Stewart Hook (6 PTS) (S. Bey 1 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,5.4,Made,,,,,,,,,,,,,6.0,S. Bey,1630180.0,1.0,,,
69,PT06M21.00S,2022-02-17T00:50:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,83.78777923784494,54.90196078431373,1610612738,15,14,2022-02-17T00:50:12Z,680000,25.0,100.0,1,right,J. Tatum 10' turnaround fadeaway Jump Shot (2 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,10.29,Made,,,,,,,,,,,,,2.0,A. Horford,201143.0,1.0,,,
71,PT05M59.00S,2022-02-17T00:50:28.0Z,1,REGULAR,3pt,Jump Shot,[],203924,33.85348226018397,31.372549019607842,1610612765,15,17,2022-02-17T00:50:33Z,700000,93.0,266.0,1,left,J. Grant 28' 3PT  (3 PTS) (C. Cunningham 3 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,28.15,Made,,,,,,,,,,,,,3.0,C. Cunningham,1630595.0,3.0,,,
73,PT05M45.00S,2022-02-17T00:50:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,52.94117647058824,1610612738,17,17,2022-02-17T00:59:01Z,720000,15.0,15.0,1,right,J. Brown driving Layup (12 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.08,Made,,,,,,,,,,,,,12.0,J. Tatum,1628369.0,4.0,,,
74,PT05M34.00S,2022-02-17T00:50:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612765,17,17,2022-02-17T00:51:06Z,730000,,,0,,G. Williams shooting personal FOUL (1 PF) (Grant 2 FT),"[1629684, 203924]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,101284.0,1.0,0.0,Grant,203924.0,,,,,,,
77,PT05M34.00S,2022-02-17T00:51:05.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,17,17,2022-02-17T00:51:05Z,750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2022-02-17T00:53:23.3Z,1,REGULAR,substitution,out,[],1628369,,,1610612765,17,17,2022-02-17T00:54:06Z,760000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2022-02-17T00:53:23.3Z,1,REGULAR,substitution,in,[],1630174,,,1610612765,17,17,2022-02-17T00:54:06Z,770000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M34.00S,2022-02-17T00:54:25.1Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,17,18,2022-02-17T00:54:25Z,780000,,,0,,J. Grant Free Throw 1 of 2 (4 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,,,4.0,,,,,,
81,PT05M34.00S,2022-02-17T00:54:39.2Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,17,19,2022-02-17T00:54:39Z,790000,,,0,,J. Grant Free Throw 2 of 2 (5 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,,,5.0,,,,,,
82,PT05M19.00S,2022-02-17T00:54:58.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,17,19,2022-02-17T00:54:58Z,800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M17.00S,2022-02-17T00:55:17.8Z,1,REGULAR,foul,personal,[],203924,,,1610612738,17,19,2022-02-17T00:55:23Z,810000,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1627759]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,101284.0,1.0,0.0,Brown,1627759.0,,,,,,,
88,PT05M07.00S,2022-02-17T00:55:44.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,90.22667542706965,52.20588235294118,1610612738,19,19,2022-02-17T00:55:59Z,830000,11.0,39.0,1,right,A. Horford driving bank Hook (5 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,driving bank,,,Horford,A. Horford,,,,,4.09,Made,,,,,,,,,,,,,5.0,J. Brown,1627759.0,1.0,,,
89,PT04M53.00S,2022-02-17T00:55:58.0Z,1,REGULAR,2pt,Jump Shot,[],203924,22.026938239159,27.450980392156865,1610612765,19,19,2022-02-17T00:56:04Z,840000,113.0,155.0,1,left,MISS J. Grant 19' step back Shot,[203924],1610612765.0,DET,step back,,,Grant,J. Grant,,,,,19.13,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M50.00S,2022-02-17T00:56:01.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,19,19,2022-02-17T00:56:04Z,850000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
92,PT04M40.00S,2022-02-17T00:56:10.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,79.71419185282524,92.64705882352942,1610612738,19,19,2022-02-17T00:56:15Z,860000,213.0,138.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M38.00S,2022-02-17T00:56:12.7Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,19,19,2022-02-17T00:56:15Z,870000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-02-17T00:56:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,10.988830486202366,39.950980392156865,1610612765,19,19,2022-02-17T00:56:36Z,880000,50.0,51.0,1,left,MISS S. Bey 7' driving finger roll Layup,[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,7.14,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2022-02-17T00:56:29.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,19,19,2022-02-17T00:56:36Z,890000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
96,PT04M18.00S,2022-02-17T00:56:37.8Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,19,19,2022-02-17T00:56:43Z,900000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,,,,,,,1.0,,,1199.0,,,,,,,,,,,
97,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,out,[],1629684,,,1610612765,19,19,2022-02-17T00:56:52Z,910000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M18.00S,2022-02-17T00:56:40.9Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,19,19,2022-02-17T00:56:52Z,920000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
