actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-04-03T17:11:10.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-04-03T17:11:10Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-04-03T17:11:12.6Z,1,REGULAR,jumpball,recovered,[],1629060,,,1610612764,0,0,2022-04-03T17:11:12Z,40000,,,0,,Jump Ball K. Porzingis vs. A. Horford: Tip to R. Hachimura,"[1629060, 204001, 201143]",1610612764.0,WAS,startperiod,R. Hachimura,1629060.0,Hachimura,R. Hachimura,Porzingis,204001.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2022-04-03T17:11:23.4Z,1,REGULAR,3pt,Jump Shot,[],204001,33.19850525624179,58.49417892156863,1610612764,0,0,2022-04-03T17:12:03Z,70000,-42.0,260.0,1,left,MISS K. Porzingis 26' pullup 3PT,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2022-04-03T17:11:26.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2022-04-03T17:11:42Z,80000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M26.00S,2022-04-03T17:11:44.0Z,1,REGULAR,2pt,Jump Shot,[],1628464,92.85479632063075,31.372549019607842,1610612738,0,0,2022-04-03T17:11:51Z,90000,-93.0,15.0,1,right,MISS D. Theis 9' Jump Shot,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2022-04-03T17:11:46.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,0,0,2022-04-03T17:11:51Z,100000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M10.00S,2022-04-03T17:12:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,19.44809461235218,50.84635416666667,1610612764,0,2,2022-04-03T17:13:22Z,110000,-4.0,130.0,1,left,K. Caldwell-Pope 13' pullup Jump Shot (2 PTS) (C. Kispert 1 AST),"[203484, 1630557]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,13.04,Made,,,,,2.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,
13,PT10M57.00S,2022-04-03T17:12:17.9Z,1,REGULAR,violation,kicked ball,[],204001,,,1610612738,0,2,2022-04-03T17:12:23Z,130000,,,0,,K. Porzingis kicked ball VIOLATION,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1627524.0,,,,,,,,,,
14,PT10M53.00S,2022-04-03T17:12:36.1Z,1,REGULAR,3pt,Jump Shot,[],1628464,76.69185282522996,9.803921568627452,1610612738,0,2,2022-04-03T17:12:42Z,140000,-201.0,167.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2022-04-03T17:12:39.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,0,2,2022-04-03T17:12:42Z,150000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
