actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M30.00S,2025-04-10T02:42:36.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,22.026938239159,23.284313725490197,1610612745,2,6,2025-04-10T02:42:41Z,170000,False,134.0,155.0,1,left,MISS J. Green 20' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,20.43,Missed,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2025-04-10T02:42:38.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,6,2025-04-10T02:42:41Z,180000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M22.00S,2025-04-10T02:42:45.1Z,1,REGULAR,3pt,Jump Shot,[],202695,64.47109067017082,60.78431372549019,1610612746,2,6,2025-04-10T02:42:56Z,190000,False,54.0,281.0,1,right,MISS K. Leonard 28' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,28.66,Missed,,,,,,,,,,,,,,,,,,
20,PT10M18.00S,2025-04-10T02:42:49.1Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612746,2,6,2025-04-10T02:42:56Z,200000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M05.00S,2025-04-10T02:43:02.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,92.11563731931669,96.59160539215686,1610612746,5,6,2025-04-10T02:43:08Z,210000,False,233.0,22.0,1,right,D. Jones Jr. 3PT  (3 PTS) (K. Leonard 1 AST),"[1627884, 202695]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.4,Made,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
23,PT09M50.00S,2025-04-10T02:43:16.7Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,5,6,2025-04-10T02:43:20Z,230000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1627739]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,
24,PT09M50.00S,2025-04-10T02:43:16.7Z,1,REGULAR,steal,,[],1627739,,,1610612746,5,6,2025-04-10T02:43:18Z,240000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
25,PT09M47.00S,2025-04-10T02:43:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627739,90.3580814717477,48.03921568627451,1610612746,7,6,2025-04-10T02:43:24Z,250000,False,-10.0,38.0,1,right,K. Dunn running Layup (2 PTS),[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.93,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2025-04-10T02:43:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,19.66162943495401,37.00980392156863,1610612745,7,6,2025-04-10T02:43:40Z,260000,False,65.0,132.0,1,left,MISS J. Green 14' turnaround fadeaway Shot,[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2025-04-10T02:43:37.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,6,2025-04-10T02:43:40Z,270000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,
28,PT09M19.00S,2025-04-10T02:43:47.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,91.01511169513797,49.754901960784316,1610612746,9,6,2025-04-10T02:43:52Z,280000,False,-1.0,32.0,1,right,I. Zubac alley-oop DUNK (4 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.2,Made,4.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
30,PT09M04.00S,2025-04-10T02:44:02.7Z,1,REGULAR,3pt,Jump Shot,[],1641715,29.25427069645204,20.34313725490196,1610612745,9,9,2025-04-10T02:45:23Z,300000,False,148.0,222.0,1,left,C. Whitmore 26' 3PT pullup (3 PTS) (J. Landale 1 AST),"[1641715, 1629111]",1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,26.74,Made,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
32,PT08M49.00S,2025-04-10T02:44:17.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.46057818659659,46.81372549019608,1610612746,11,9,2025-04-10T02:44:21Z,320000,False,-16.0,18.0,1,right,I. Zubac driving DUNK (6 PTS) (K. Dunn 1 AST),"[1627826, 1627739]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.43,Made,6.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
35,PT08M25.00S,2025-04-10T02:45:00.5Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612745,11,9,2025-04-10T02:45:07Z,350000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Whitmore 2 FT),"[202695, 1641715]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,,,1.0,0.0,Whitmore,1641715.0,,
37,PT08M25.00S,2025-04-10T02:45:29.2Z,1,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,11,9,2025-04-10T02:45:29Z,370000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2025-04-10T02:45:29.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,11,9,2025-04-10T02:45:29Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,
39,PT08M25.00S,2025-04-10T02:45:46.3Z,1,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,11,10,2025-04-10T02:45:46Z,390000,False,,,0,,C. Whitmore Free Throw 2 of 2 (4 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
40,PT08M14.00S,2025-04-10T02:45:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.5407358738502,51.9607843137255,1610612746,11,10,2025-04-10T02:46:03Z,400000,False,10.0,27.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
41,PT08M12.00S,2025-04-10T02:46:00.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,11,10,2025-04-10T02:46:00Z,410000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,,,
42,PT08M11.00S,2025-04-10T02:46:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.72339027595268,51.9607843137255,1610612746,11,10,2025-04-10T02:46:07Z,420000,False,10.0,16.0,1,right,MISS I. Zubac tip Layup - blocked,"[1627826, 1631106]",1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,Eason,1631106.0
43,PT08M11.00S,2025-04-10T02:46:02.1Z,1,REGULAR,block,,[],1631106,,,1610612746,11,10,2025-04-10T02:46:04Z,430000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2025-04-10T02:46:02.1Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,11,10,2025-04-10T02:46:07Z,440000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
45,PT08M06.00S,2025-04-10T02:46:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,18.084756898817346,60.5392156862745,1610612745,11,10,2025-04-10T02:46:13Z,450000,False,-53.0,117.0,1,left,MISS T. Eason 12' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,12.88,Missed,,,,,,,,,,,,,,,,,,
46,PT08M02.00S,2025-04-10T02:46:11.5Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,11,10,2025-04-10T02:46:13Z,460000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M56.00S,2025-04-10T02:46:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.14651773981603,50.0,1610612746,13,10,2025-04-10T02:48:10Z,470000,False,0.0,31.0,1,right,K. Dunn driving reverse Layup (4 PTS) (D. Jones Jr. 1 AST),"[1627739, 1627884]",1610612746.0,LAC,driving reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.07,Made,4.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
49,PT07M47.00S,2025-04-10T02:46:27.0Z,1,REGULAR,3pt,Jump Shot,[],1641715,23.99802890932983,85.5392156862745,1610612745,13,10,2025-04-10T02:49:10Z,490000,False,-178.0,173.0,1,left,MISS C. Whitmore 24' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2025-04-10T02:46:29.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,13,10,2025-04-10T02:46:31Z,500000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,49.0,4.0,3.0,1.0,,,,,,,,,,
51,PT07M38.00S,2025-04-10T02:46:35.4Z,1,REGULAR,3pt,Jump Shot,[],201935,70.64717477003943,17.892156862745097,1610612746,16,10,2025-04-10T02:49:46Z,510000,False,-161.0,223.0,1,right,J. Harden 27' 3PT step back (3 PTS) (I. Zubac 1 AST),"[201935, 1627826]",1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.51,Made,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
53,PT07M21.00S,2025-04-10T02:46:51.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,23.99802890932983,31.127450980392158,1610612745,16,10,2025-04-10T02:46:55Z,530000,False,94.0,173.0,1,left,MISS J. Green 19' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,19.72,Missed,,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2025-04-10T02:46:53.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,10,2025-04-10T02:46:55Z,540000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,53.0,5.0,4.0,1.0,,,,,,,,,,
55,PT07M09.00S,2025-04-10T02:47:04.8Z,1,REGULAR,3pt,Jump Shot,[],202695,72.09264126149803,81.12745098039215,1610612746,19,10,2025-04-10T02:47:10Z,550000,False,156.0,210.0,1,right,K. Leonard 26' 3PT  (3 PTS) (J. Harden 2 AST),"[202695, 201935]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.12,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
57,PT07M09.00S,2025-04-10T02:47:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,19,10,2025-04-10T02:47:09Z,570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2025-04-10T02:50:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,8.492115637319317,42.8921568627451,1610612745,19,12,2025-04-10T02:50:52Z,580000,False,36.0,27.0,1,left,C. Whitmore driving floating Jump Shot (6 PTS) (T. Eason 1 AST),"[1641715, 1631106]",1610612745.0,HOU,driving floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,6.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,,
60,PT06M21.00S,2025-04-10T02:50:58.9Z,1,REGULAR,foul,personal,['3freethrow'],1642263,,,1610612746,19,12,2025-04-10T02:51:04Z,600000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Harden 3 FT),"[1642263, 201935]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,,,,1.0,0.0,Harden,201935.0,,
62,PT06M21.00S,2025-04-10T02:51:28.8Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,20,12,2025-04-10T02:51:28Z,620000,False,,,0,,J. Harden Free Throw 1 of 3 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
63,PT06M21.00S,2025-04-10T02:51:40.9Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,21,12,2025-04-10T02:51:40Z,630000,False,,,0,,J. Harden Free Throw 2 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
64,PT06M21.00S,2025-04-10T02:51:57.0Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,22,12,2025-04-10T02:51:57Z,640000,False,,,0,,J. Harden Free Throw 3 of 3 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
65,PT06M08.00S,2025-04-10T02:52:09.2Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,22,12,2025-04-10T02:52:13Z,650000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1627739]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Dunn,1627739.0,,,,,,
66,PT06M08.00S,2025-04-10T02:52:09.2Z,1,REGULAR,steal,,[],1627739,,,1610612746,22,12,2025-04-10T02:52:11Z,660000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2025-04-10T02:52:24.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,79.84559789750328,95.83333333333334,1610612746,22,12,2025-04-10T02:52:28Z,670000,False,229.0,137.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2025-04-10T02:52:27.4Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612745,22,12,2025-04-10T02:52:28Z,680000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,
69,PT05M37.00S,2025-04-10T02:52:40.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,7.178055190538765,55.392156862745104,1610612745,22,14,2025-04-10T02:56:02Z,690000,False,-27.0,15.0,1,left,J. Landale driving bank Hook (2 PTS),[1629111],1610612745.0,HOU,driving bank,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.09,Made,2.0,,,,,,,,,,,,,,,,,
70,PT05M15.00S,2025-04-10T02:53:02.0Z,1,REGULAR,3pt,Jump Shot,[],1627884,86.67871222076215,2.696078431372549,1610612746,22,14,2025-04-10T02:53:07Z,700000,False,-237.0,73.0,1,right,MISS D. Jones Jr. 24' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,24.74,Missed,,,,,,,,,,,,,,,,,,
71,PT05M13.00S,2025-04-10T02:53:04.0Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,22,14,2025-04-10T02:53:07Z,710000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT04M58.00S,2025-04-10T02:53:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.886333771353483,49.26470588235294,1610612745,22,16,2025-04-10T02:53:22Z,720000,False,4.0,31.0,1,left,J. Green driving Layup (2 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.12,Made,2.0,,,,,,,,,,,,,,,,,
73,PT04M41.00S,2025-04-10T02:53:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.70105124835742,41.42156862745098,1610612746,24,16,2025-04-10T02:53:40Z,730000,False,-43.0,44.0,1,right,J. Harden 6' driving floating Jump Shot (8 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,8.0,,,,,,,,,,,,,,,,,
74,PT04M25.00S,2025-04-10T02:53:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,8.360709592641262,47.549019607843135,1610612745,24,18,2025-04-10T02:53:56Z,740000,False,12.0,26.0,1,left,C. Whitmore driving Layup (8 PTS) (J. Landale 2 AST),"[1641715, 1629111]",1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,2.89,Made,8.0,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,
76,PT04M03.00S,2025-04-10T02:54:14.3Z,1,REGULAR,3pt,Jump Shot,[],201935,84.57621550591328,96.81372549019608,1610612746,24,18,2025-04-10T02:54:17Z,760000,False,234.0,92.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right,25.17,Missed,,,,,,,,,,,,,,,,,,
77,PT04M01.00S,2025-04-10T02:54:16.5Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612745,24,18,2025-04-10T02:54:16Z,770000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,
78,PT03M58.00S,2025-04-10T02:54:19.0Z,1,REGULAR,turnover,bad pass,[],1642263,,,1610612745,24,18,2025-04-10T03:01:19Z,780000,False,,,0,,R. Sheppard bad pass TURNOVER (1 TO),"[1642263, 202695]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Leonard,202695.0,,,,,,
79,PT03M58.00S,2025-04-10T02:54:19.0Z,1,REGULAR,steal,,[],202695,,,1610612746,24,18,2025-04-10T02:54:21Z,790000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
80,PT03M55.00S,2025-04-10T02:54:22.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,85.3646517739816,48.77450980392157,1610612746,26,18,2025-04-10T02:54:28Z,800000,False,-6.0,85.0,1,right,K. Leonard 8' driving floating Jump Shot (5 PTS) (J. Harden 3 AST),"[202695, 201935]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,8.53,Made,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
82,PT03M35.00S,2025-04-10T02:54:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.652431011826544,54.65686274509803,1610612745,26,18,2025-04-10T02:54:50Z,820000,False,-23.0,10.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
83,PT03M34.00S,2025-04-10T02:54:43.5Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,26,18,2025-04-10T02:54:50Z,830000,False,,,0,,J. Landale REBOUND (Off:1 Def:3),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,82.0,4.0,3.0,1.0,,,,,,,,,,
