actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
27,PT10M34.00S,2025-03-22T02:43:26.1Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612763,2,0,2025-03-22T02:43:36Z,270000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Aldama 2 FT),"[1627739, 1630583]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,
29,PT10M34.00S,2025-03-22T02:43:51.6Z,1,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,2,1,2025-03-22T02:44:12Z,290000,False,,,0,,S. Aldama Free Throw 1 of 2 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
30,PT10M34.00S,2025-03-22T02:43:51.6Z,1,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,2,1,2025-03-22T02:44:12Z,300000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT10M31.00S,2025-03-22T02:43:54.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,2,1,2025-03-22T02:44:12Z,310000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT10M12.00S,2025-03-22T02:44:33.5Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612746,2,1,2025-03-22T02:44:39Z,320000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Powell 2 FT),"[1630217, 1626181]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,202041.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
34,PT10M12.00S,2025-03-22T02:45:01.0Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,3,1,2025-03-22T02:45:28Z,340000,False,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
35,PT10M12.00S,2025-03-22T02:45:01.0Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,3,1,2025-03-22T02:45:28Z,350000,False,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT10M10.00S,2025-03-22T02:45:03.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,3,1,2025-03-22T02:45:28Z,360000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT10M02.00S,2025-03-22T02:45:26.2Z,1,REGULAR,3pt,Jump Shot,[],1628991,63.41984231274639,43.627450980392155,1610612763,3,1,2025-03-22T02:45:30Z,370000,False,-32.0,291.0,1,right,MISS J. Jackson Jr. 29' step back 3PT,[1628991],1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,29.31,Missed,,,,,,,,,,,,,,,,,,
38,PT09M59.00S,2025-03-22T02:45:29.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,1,2025-03-22T02:45:30Z,380000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT09M38.00S,2025-03-22T02:45:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,7.5722733245729295,40.931372549019606,1610612746,5,1,2025-03-22T02:45:54Z,390000,False,45.0,19.0,1,left,I. Zubac floating Jump Shot (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,,,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,
41,PT09M34.00S,2025-03-22T02:45:55.2Z,1,REGULAR,turnover,bad pass,[],1630590,,,1610612763,5,1,2025-03-22T02:45:58Z,410000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (1 TO),"[1630590, 1626181]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Powell,1626181.0,,
42,PT09M34.00S,2025-03-22T02:45:55.2Z,1,REGULAR,steal,,[],1626181,,,1610612746,5,1,2025-03-22T02:45:57Z,420000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
43,PT09M27.00S,2025-03-22T02:46:01.6Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,5,1,2025-03-22T02:46:05Z,430000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1628991]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,
44,PT09M27.00S,2025-03-22T02:46:01.6Z,1,REGULAR,steal,,[],1628991,,,1610612763,5,1,2025-03-22T02:46:03Z,440000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
45,PT09M24.00S,2025-03-22T02:46:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,94.82588699080158,48.28431372549019,1610612763,5,3,2025-03-22T02:46:09Z,450000,False,-9.0,-4.0,1,right,S. Pippen Jr. running Layup (2 PTS) (S. Aldama 1 AST),"[1630590, 1630583]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,,,,,,2.0,S. Aldama,1630583.0,1.0,,,,,
48,PT08M57.00S,2025-03-22T02:46:46.3Z,1,REGULAR,3pt,Jump Shot,[],1627739,7.5722733245729295,3.1862745098039214,1610612746,8,3,2025-03-22T02:46:50Z,480000,False,234.0,19.0,1,left,K. Dunn 3PT  (3 PTS) (K. Leonard 1 AST),"[1627739, 202695]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.48,Made,,,,,,,,,,3.0,K. Leonard,202695.0,1.0,,,,,
50,PT08M42.00S,2025-03-22T02:47:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,87.07293035479631,38.72549019607843,1610612763,8,3,2025-03-22T02:47:04Z,500000,False,-56.0,69.0,1,right,MISS S. Pippen Jr. 8' floating Shot,[1630590],1610612763.0,MEM,floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.91,Missed,,,,,,,,,,,,,,,,,,
51,PT08M40.00S,2025-03-22T02:47:02.8Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,8,3,2025-03-22T02:47:04Z,510000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT08M28.00S,2025-03-22T02:47:15.0Z,1,REGULAR,3pt,Jump Shot,[],1627739,14.4053876478318,1.715686274509804,1610612746,11,3,2025-03-22T02:47:21Z,520000,False,241.0,83.0,1,left,K. Dunn 25' 3PT  (6 PTS) (J. Harden 2 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,25.52,Made,,,,,,,,,,6.0,J. Harden,201935.0,2.0,,,,,
54,PT08M13.00S,2025-03-22T02:47:30.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,70.12155059132719,81.37254901960785,1610612763,11,6,2025-03-22T02:47:34Z,540000,False,157.0,228.0,1,right,J. Jackson Jr. 27' 3PT  (3 PTS) (S. Pippen Jr. 1 AST),"[1628991, 1630590]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,27.71,Made,,,,,,,,,,3.0,S. Pippen Jr.,1630590.0,1.0,,,,,
56,PT07M48.00S,2025-03-22T02:47:54.6Z,1,REGULAR,3pt,Jump Shot,[],1627739,9.806176084099869,2.450980392156863,1610612746,11,6,2025-03-22T02:47:58Z,560000,False,238.0,40.0,1,left,MISS K. Dunn 24' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
57,PT07M45.00S,2025-03-22T02:47:57.6Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,11,6,2025-03-22T02:47:58Z,570000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT07M40.00S,2025-03-22T02:48:03.4Z,1,REGULAR,3pt,Jump Shot,[],1630217,63.72166557161629,50.62423406862745,1610612763,11,9,2025-03-22T02:48:11Z,580000,False,3.0,289.0,1,right,D. Bane 28' 3PT  (3 PTS) (S. Aldama 2 AST),"[1630217, 1630583]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,28.85,Made,,,,,,,,,,3.0,S. Aldama,1630583.0,2.0,,,,,
60,PT07M23.00S,2025-03-22T02:48:20.5Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612746,11,9,2025-03-22T02:48:24Z,600000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1630217]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Bane,1630217.0,,
61,PT07M23.00S,2025-03-22T02:48:20.5Z,1,REGULAR,steal,,[],1630217,,,1610612763,11,9,2025-03-22T02:48:22Z,610000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2025-03-22T02:48:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,69.72733245729303,79.41176470588235,1610612763,11,9,2025-03-22T02:48:36Z,620000,False,147.0,232.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,27.48,Missed,,,,,,,,,,,,,,,,,,
63,PT07M08.00S,2025-03-22T02:48:35.6Z,1,REGULAR,rebound,offensive,[],1630590,,,1610612763,11,9,2025-03-22T02:48:36Z,630000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:0),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT07M06.00S,2025-03-22T02:48:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630590,93.51182654402102,47.794117647058826,1610612763,11,11,2025-03-22T02:48:41Z,640000,False,-11.0,8.0,1,right,S. Pippen Jr. putback Layup (4 PTS),[1630590],1610612763.0,MEM,putback,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,4.0,,,,,,,,
65,PT06M42.00S,2025-03-22T02:49:01.2Z,1,REGULAR,3pt,Jump Shot,[],201935,34.510512483574246,37.254901960784316,1610612746,14,11,2025-03-22T02:49:25Z,650000,False,64.0,272.0,1,left,J. Harden 27' 3PT step back (3 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.93,Made,,,,,,,,,,3.0,,,,,,,,
67,PT06M28.00S,2025-03-22T02:49:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,72.09264126149803,16.176470588235293,1610612763,14,14,2025-03-22T02:49:38Z,670000,False,-169.0,210.0,1,right,S. Aldama 26' 3PT pullup (4 PTS),[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.95,Made,,,,,,,,,,4.0,,,,,,,,
68,PT06M12.00S,2025-03-22T02:49:40.9Z,1,REGULAR,3pt,Jump Shot,[],201935,33.590670170827856,66.42156862745098,1610612746,14,14,2025-03-22T02:50:06Z,680000,False,-82.0,263.0,1,left,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
69,PT06M10.00S,2025-03-22T02:49:42.9Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,14,14,2025-03-22T02:49:45Z,690000,False,,,0,,J. Wells REBOUND (Off:0 Def:3),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT06M01.00S,2025-03-22T02:49:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.24901445466492,50.245098039215684,1610612763,14,16,2025-03-22T02:49:55Z,700000,False,1.0,11.0,1,right,J. Jackson Jr. driving Layup (5 PTS) (S. Aldama 3 AST),"[1628991, 1630583]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,5.0,S. Aldama,1630583.0,3.0,,,,,
72,PT06M01.00S,2025-03-22T02:49:54.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,14,16,2025-03-22T02:49:54Z,720000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,14,16,2025-03-22T02:52:59Z,730000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,out,[],1630590,,,1610612746,14,16,2025-03-22T02:52:59Z,740000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,out,[],1642377,,,1610612746,14,16,2025-03-22T02:52:59Z,750000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612746,14,16,2025-03-22T02:52:59Z,760000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,in,[],1627884,,,1610612746,14,16,2025-03-22T02:52:59Z,770000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,in,[],1630643,,,1610612746,14,16,2025-03-22T02:52:59Z,780000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,in,[],1631246,,,1610612746,14,16,2025-03-22T02:52:59Z,790000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M01.00S,2025-03-22T02:52:30.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,14,16,2025-03-22T02:52:59Z,800000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M44.00S,2025-03-22T02:53:13.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,3.7614980289093296,96.07843137254902,1610612746,17,16,2025-03-22T02:53:19Z,810000,False,-230.0,-17.0,1,left,D. Jones Jr. 3PT  (3 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.1,Made,,,,,,,,,,3.0,J. Harden,201935.0,3.0,,,,,
83,PT05M32.00S,2025-03-22T02:53:25.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,68.64117936925098,70.99800857843137,1610612763,17,16,2025-03-22T02:53:33Z,830000,False,105.0,242.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
84,PT05M28.00S,2025-03-22T02:53:29.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,17,16,2025-03-22T02:53:33Z,840000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,,,
85,PT05M18.00S,2025-03-22T02:53:39.1Z,1,REGULAR,3pt,Jump Shot,[],1627884,13.222733245729303,2.2058823529411766,1610612746,17,16,2025-03-22T02:53:44Z,850000,False,239.0,72.0,1,left,MISS D. Jones Jr. 24' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,24.96,Missed,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2025-03-22T02:53:42.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,17,16,2025-03-22T02:53:44Z,860000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,
