actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M39.00S,2025-01-16T03:42:24.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,85.49605781865965,48.529411764705884,1610612746,2,2,2025-01-16T03:42:27Z,170000,False,-7.0,84.0,1,right,MISS I. Zubac 8' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
18,PT10M37.00S,2025-01-16T03:42:26.3Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,2,2,2025-01-16T03:42:27Z,180000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M27.00S,2025-01-16T03:42:37.2Z,1,REGULAR,turnover,bad pass,[],1630553,,,1610612751,2,2,2025-01-16T03:42:40Z,190000,False,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 202695]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,Leonard,202695.0,,,,,,
20,PT10M27.00S,2025-01-16T03:42:37.2Z,1,REGULAR,steal,,[],202695,,,1610612746,2,2,2025-01-16T03:42:39Z,200000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2025-01-16T03:42:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627884,91.01511169513797,54.41176470588235,1610612746,2,2,2025-01-16T03:42:48Z,210000,False,22.0,32.0,1,right,MISS D. Jones Jr. running Layup,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2025-01-16T03:42:43.0Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,2,2,2025-01-16T03:42:48Z,220000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M16.00S,2025-01-16T03:42:50.6Z,1,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612751,2,2,2025-01-16T03:42:56Z,230000,False,,,0,,Z. Williams step out-of-bounds TURNOVER (1 TO),[1630533],1610612751.0,BKN,step,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,,,,202058.0,1.0,,,,,,,,,,,,
24,PT09M58.00S,2025-01-16T03:43:22.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,92.72339027595268,2.696078431372549,1610612746,2,2,2025-01-16T03:43:27Z,240000,False,-237.0,16.0,1,right,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2025-01-16T03:43:26.5Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,2,2,2025-01-16T03:43:27Z,250000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,24.0,3.0,3.0,0.0,,,,,,,,,,,,,,
26,PT09M47.00S,2025-01-16T03:43:32.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630533,7.046649145860711,52.94117647058824,1610612751,2,4,2025-01-16T03:43:38Z,260000,False,-15.0,14.0,1,left,Z. Williams running Layup (2 PTS),[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,,,2.0,,,,,,,,,,,
27,PT09M36.00S,2025-01-16T03:43:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.5473061760841,50.0,1610612746,4,4,2025-01-16T03:43:53Z,270000,False,0.0,74.0,1,right,J. Harden 7' driving floating Jump Shot (2 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,2.0,,,,,,,,,,,
28,PT09M14.00S,2025-01-16T03:44:41.5Z,1,REGULAR,jumpball,recovered,[],1631213,,,1610612751,4,4,2025-01-16T03:44:41Z,280000,False,,,0,,Jump Ball N. Claxton vs. J. Harden: Tip to T. Martin,"[1631213, 1629651, 201935]",1610612751.0,BKN,heldball,T. Martin,1631213.0,Martin,T. Martin,Claxton,1629651.0,Harden,201935.0,,,,,,,,,,,,,,,,,,,,,,
31,PT09M07.00S,2025-01-16T03:44:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,11.514454664914586,54.90196078431373,1610612751,4,4,2025-01-16T03:44:52Z,310000,False,-25.0,56.0,1,left,MISS T. Martin 6' driving floating Shot,[1631213],1610612751.0,BKN,driving floating,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
32,PT09M06.00S,2025-01-16T03:44:49.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,4,2025-01-16T03:44:52Z,320000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M01.00S,2025-01-16T03:44:55.5Z,1,REGULAR,2pt,Jump Shot,[],202695,85.89027595269383,68.87254901960785,1610612746,6,4,2025-01-16T03:45:01Z,330000,False,94.0,80.0,1,right,K. Leonard 12' pullup Jump Shot (2 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.38,Made,,,,,,,2.0,N. Powell,1626181.0,1.0,,,,,,,,
35,PT08M47.00S,2025-01-16T03:45:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,16.245072273324574,53.67647058823529,1610612751,6,4,2025-01-16T03:45:15Z,350000,False,-18.0,100.0,1,left,MISS K. Johnson 10' pullup Shot,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,,,,,,,,,,,,,,,,,,
36,PT08M43.00S,2025-01-16T03:45:12.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,4,2025-01-16T03:47:06Z,360000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,35.0,3.0,2.0,1.0,,,,,,,,,,,,,,
37,PT08M36.00S,2025-01-16T03:45:19.5Z,1,REGULAR,2pt,Jump Shot,[],202695,91.19579500657031,74.28768382352942,1610612746,8,4,2025-01-16T03:47:34Z,370000,False,121.0,30.0,1,right,K. Leonard 12' step back Jump Shot (4 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,12.51,Made,,,,,,,4.0,,,,,,,,,,,
38,PT08M21.00S,2025-01-16T03:45:35.1Z,1,REGULAR,3pt,Jump Shot,[],1641730,29.122864651773984,78.43137254901961,1610612751,8,4,2025-01-16T03:45:41Z,380000,False,-142.0,221.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
39,PT08M15.00S,2025-01-16T03:45:41.1Z,1,REGULAR,rebound,offensive,[],1631213,,,1610612751,8,4,2025-01-16T03:45:41Z,390000,False,,,0,,T. Martin REBOUND (Off:1 Def:0),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,38.0,1.0,0.0,1.0,,,,,,,,,,,,,,
40,PT08M11.00S,2025-01-16T03:45:44.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,21.369908015768726,90.93137254901961,1610612751,8,7,2025-01-16T03:48:28Z,400000,False,-205.0,148.0,1,left,T. Martin 25' 3PT pullup (3 PTS),[1631213],1610612751.0,BKN,pullup,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,25.28,Made,,,,,,,3.0,,,,,,,,,,,
41,PT07M50.00S,2025-01-16T03:46:07.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.59198423127464,48.77450980392157,1610612746,10,7,2025-01-16T03:46:10Z,410000,False,-6.0,17.0,1,right,I. Zubac cutting DUNK (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,
63,PT07M33.00S,2025-01-16T03:46:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,9.198423127463863,50.635723039215684,1610612751,10,7,2025-01-16T03:51:41Z,425000,False,-3.0,34.0,1,left,MISS Z. Williams Layup,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
64,PT07M33.00S,2025-01-16T03:46:15.5Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,10,7,2025-01-16T03:51:10Z,427500,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M22.00S,2025-01-16T03:46:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.49605781865965,49.50980392156863,1610612746,10,7,2025-01-16T03:51:14Z,450000,False,-2.0,84.0,1,right,MISS J. Harden 8' driving bank Shot,[201935],1610612746.0,LAC,driving bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
46,PT07M20.00S,2025-01-16T03:46:36.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,7,2025-01-16T03:46:39Z,460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT07M16.00S,2025-01-16T03:46:40.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631213,7.835085413929041,41.17647058823529,1610612751,10,7,2025-01-16T03:52:10Z,470000,False,44.0,21.0,1,left,MISS T. Martin running Layup,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
48,PT07M16.00S,2025-01-16T03:46:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,10,7,2025-01-16T03:47:00Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,47.0,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2025-01-16T03:46:59.3Z,1,REGULAR,foul,personal,[],1630533,,,1610612746,10,7,2025-01-16T03:47:02Z,490000,False,,,0,,Z. Williams loose ball personal FOUL (1 PF),"[1630533, 1627884]",1610612751.0,BKN,loose ball,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,,,1.0,0.0,Jones Jr.,1627884.0,,
51,PT07M15.00S,2025-01-16T03:47:05.2Z,1,REGULAR,substitution,out,[],1630553,,,1610612746,10,7,2025-01-16T03:47:14Z,510000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2025-01-16T03:47:05.2Z,1,REGULAR,substitution,in,[],1630592,,,1610612746,10,7,2025-01-16T03:47:14Z,520000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2025-01-16T03:47:31.5Z,1,REGULAR,turnover,bad pass,[],1626181,,,1610612746,10,7,2025-01-16T03:47:39Z,530000,False,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1629651]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Claxton,1629651.0,,,,,,
54,PT07M04.00S,2025-01-16T03:47:31.5Z,1,REGULAR,steal,,[],1629651,,,1610612751,10,7,2025-01-16T03:47:33Z,540000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
55,PT06M52.00S,2025-01-16T03:47:44.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629651,11.383048620236531,36.76470588235294,1610612751,10,7,2025-01-16T03:47:48Z,550000,False,66.0,55.0,1,left,MISS N. Claxton 8' turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,8.57,Missed,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2025-01-16T03:47:46.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,10,7,2025-01-16T03:47:48Z,560000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Right,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M42.00S,2025-01-16T03:47:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,89.96386333771353,49.50980392156863,1610612746,12,7,2025-01-16T03:48:01Z,570000,False,-2.0,42.0,1,right,J. Harden driving Layup (4 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,,,4.0,,,,,,,,,,,
58,PT06M42.00S,2025-01-16T03:48:02.0Z,1,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612746,12,7,2025-01-16T03:48:06Z,580000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Harden 1 FT),"[1630533, 201935]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,2.0,0.0,Harden,201935.0,,
60,PT06M42.00S,2025-01-16T03:48:08.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,12,7,2025-01-16T03:51:10Z,600000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M42.00S,2025-01-16T03:50:45.5Z,1,REGULAR,substitution,out,[],1629651,,,1610612746,12,7,2025-01-16T03:51:10Z,610000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2025-01-16T03:50:45.5Z,1,REGULAR,substitution,in,[],1630549,,,1610612746,12,7,2025-01-16T03:51:10Z,620000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M42.00S,2025-01-16T03:51:22.3Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,13,7,2025-01-16T03:51:22Z,630000,False,,,0,,J. Harden Free Throw 1 of 1 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
66,PT06M21.00S,2025-01-16T03:51:42.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,6.1268068331143235,50.0,1610612751,13,9,2025-01-16T03:54:39Z,640000,False,0.0,5.0,1,left,Z. Williams cutting DUNK (4 PTS) (T. Martin 2 AST),"[1630533, 1631213]",1610612751.0,BKN,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,4.0,T. Martin,1631213.0,2.0,,,,,,,,
68,PT05M55.00S,2025-01-16T03:52:09.3Z,1,REGULAR,3pt,Jump Shot,[],202695,89.35611038107753,96.59160539215686,1610612746,13,9,2025-01-16T03:52:20Z,660000,False,233.0,48.0,1,right,MISS K. Leonard step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2025-01-16T03:52:11.3Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,13,9,2025-01-16T03:52:13Z,670000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT05M49.00S,2025-01-16T03:52:18.0Z,1,REGULAR,foul,personal,[],201935,,,1610612751,13,9,2025-01-16T03:52:24Z,680000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1630533]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,202058.0,,,,,,,,1.0,0.0,Williams,1630533.0,,
72,PT05M49.00S,2025-01-16T03:52:24.5Z,1,REGULAR,substitution,out,[],1630533,,,1610612751,13,9,2025-01-16T03:52:28Z,700000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2025-01-16T03:52:24.5Z,1,REGULAR,substitution,in,[],1641787,,,1610612751,13,9,2025-01-16T03:52:28Z,710000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M41.00S,2025-01-16T03:52:51.1Z,1,REGULAR,3pt,Jump Shot,[],1631213,19.530223390275953,95.09803921568627,1610612751,13,12,2025-01-16T03:53:01Z,720000,False,-225.0,131.0,1,left,T. Martin 26' 3PT  (6 PTS) (D. Sharpe 1 AST),"[1631213, 1630549]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,,,6.0,D. Sharpe,1630549.0,1.0,,,,,,,,
76,PT05M21.00S,2025-01-16T03:53:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,90.62089356110381,41.42156862745098,1610612746,13,12,2025-01-16T03:57:01Z,740000,False,-43.0,36.0,1,right,MISS D. Jones Jr. Layup,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2025-01-16T03:53:13.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,13,12,2025-01-16T03:57:01Z,750000,False,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
78,PT05M18.00S,2025-01-16T03:53:14.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201935,66.96780551905388,53.431372549019606,1610612746,16,12,2025-01-16T03:56:33Z,760000,False,17.0,258.0,1,right,J. Harden 25' 3PT pullup (8 PTS) (I. Zubac 2 AST),"[201935, 1627826]",1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.86,Made,,,,,,,8.0,I. Zubac,1627826.0,2.0,,,,,,,,
80,PT04M56.00S,2025-01-16T03:53:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,12.828515111695138,39.705882352941174,1610612751,16,12,2025-01-16T03:53:40Z,780000,False,51.0,68.0,1,left,MISS D. Sharpe 8' turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
81,PT04M54.00S,2025-01-16T03:53:38.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,12,2025-01-16T03:53:40Z,790000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,80.0,5.0,3.0,2.0,,,,,,,,,,,,,,
82,PT04M39.00S,2025-01-16T03:53:53.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,89.04402102496715,96.07843137254902,1610612746,16,12,2025-01-16T03:53:58Z,800000,False,230.0,50.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
83,PT04M36.00S,2025-01-16T03:53:56.3Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,16,12,2025-01-16T03:53:58Z,810000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
