actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M14.00S,2024-11-05T03:32:55.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,18.478975032851512,95.83333333333334,1610612759,5,5,2024-11-05T03:33:00Z,190000,False,-229.0,121.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2024-11-05T03:32:57.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,5,5,2024-11-05T03:33:00Z,200000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M08.00S,2024-11-05T03:33:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,92.85479632063075,52.450980392156865,1610612746,7,5,2024-11-05T03:33:08Z,210000,False,12.0,15.0,1,right,T. Mann running reverse Layup (5 PTS),[1629611],1610612746.0,LAC,running reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.92,Made,5.0,,,,,,,,,,,,,,,,,
22,PT09M52.00S,2024-11-05T03:33:17.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.338370565045992,50.98039215686274,1610612759,7,7,2024-11-05T03:33:22Z,220000,False,-5.0,-2.0,1,left,V. Wembanyama cutting DUNK (2 PTS) (C. Paul 1 AST),"[1641705, 101108]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
24,PT09M33.00S,2024-11-05T03:33:37.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.72339027595268,53.431372549019606,1610612746,7,7,2024-11-05T03:33:41Z,240000,False,17.0,16.0,1,right,MISS I. Zubac DUNK - blocked,"[1627826, 1641705]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
25,PT09M33.00S,2024-11-05T03:33:37.0Z,1,REGULAR,block,,[],1641705,,,1610612746,7,7,2024-11-05T03:33:39Z,250000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2024-11-05T03:33:41.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,7,7,2024-11-05T03:33:41Z,260000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,
27,PT09M27.00S,2024-11-05T03:33:41.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,69.85873850197109,23.52941176470588,1610612746,7,7,2024-11-05T03:33:49Z,270000,False,-132.0,231.0,1,right,MISS D. Jones Jr. 26' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2024-11-05T03:33:44.8Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,7,2024-11-05T03:33:49Z,280000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,
29,PT09M18.00S,2024-11-05T03:33:51.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,32.802233902759525,55.392156862745104,1610612759,7,7,2024-11-05T03:33:59Z,290000,False,-27.0,256.0,1,left,MISS V. Wembanyama 25' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
30,PT09M16.00S,2024-11-05T03:33:53.5Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,7,7,2024-11-05T03:33:59Z,300000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,
31,PT09M10.00S,2024-11-05T03:33:59.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,30.831143232588698,34.31372549019608,1610612759,7,10,2024-11-05T03:34:05Z,310000,False,78.0,237.0,1,left,J. Champagnie 24' 3PT  (6 PTS) (C. Paul 2 AST),"[1630577, 101108]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,24.99,Made,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
33,PT08M55.00S,2024-11-05T03:34:13.8Z,1,REGULAR,3pt,Jump Shot,[],201935,71.96123521681997,11.27450980392157,1610612746,7,10,2024-11-05T03:35:45Z,330000,False,-194.0,211.0,1,right,MISS J. Harden 28' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,28.64,Missed,,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2024-11-05T03:34:16.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,7,10,2024-11-05T03:34:18Z,340000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT08M50.00S,2024-11-05T03:34:18.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631110,5.469776609724048,48.03921568627451,1610612759,7,12,2024-11-05T03:37:50Z,350000,False,10.0,-1.0,1,left,J. Sochan running DUNK (4 PTS) (C. Paul 3 AST),"[1631110, 101108]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.99,Made,4.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
37,PT08M30.00S,2024-11-05T03:34:39.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,67.09921156373193,29.166666666666668,1610612746,7,12,2024-11-05T04:14:08Z,370000,False,-104.0,257.0,1,right,MISS N. Powell 27' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
38,PT08M27.00S,2024-11-05T03:34:42.1Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,7,12,2024-11-05T03:34:43Z,380000,False,,,0,,I. Zubac REBOUND (Off:2 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,37.0,2.0,0.0,2.0,,,,,
39,PT08M24.00S,2024-11-05T03:34:44.3Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,7,12,2024-11-05T03:34:47Z,390000,False,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1631110]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sochan,1631110.0
40,PT08M24.00S,2024-11-05T03:34:44.3Z,1,REGULAR,steal,,[],1631110,,,1610612759,7,12,2024-11-05T03:34:45Z,400000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M02.00S,2024-11-05T03:35:08.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,31.225361366622867,31.127450980392158,1610612759,7,12,2024-11-05T03:38:13Z,410000,False,94.0,241.0,1,left,MISS J. Sochan 25' pullup 3PT - blocked,"[1631110, 201935]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,Harden,201935.0,,,
42,PT08M02.00S,2024-11-05T03:35:08.8Z,1,REGULAR,block,,[],201935,,,1610612759,7,12,2024-11-05T03:35:11Z,420000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2024-11-05T03:35:08.8Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,7,12,2024-11-05T03:35:12Z,430000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,41.0,1.0,0.0,1.0,,,,,
44,PT08M02.00S,2024-11-05T03:35:12.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612759,7,12,2024-11-05T03:35:25Z,440000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,1627541.0,,,,,,,,,,,,,
45,PT07M41.00S,2024-11-05T03:35:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629611,91.40932982917214,52.20588235294118,1610612746,7,12,2024-11-05T03:38:45Z,450000,False,11.0,28.0,1,right,MISS T. Mann driving reverse Layup - blocked,"[1629611, 1641705]",1610612746.0,LAC,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,Wembanyama,1641705.0,,,
46,PT07M41.00S,2024-11-05T03:35:47.9Z,1,REGULAR,block,,[],1641705,,,1610612746,7,12,2024-11-05T03:35:50Z,460000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M38.00S,2024-11-05T03:35:50.9Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,7,12,2024-11-05T03:35:55Z,470000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,
48,PT07M35.00S,2024-11-05T03:35:55.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203084,4.812746386333772,53.92156862745098,1610612759,7,14,2024-11-05T03:36:41Z,480000,False,-20.0,-7.0,1,left,H. Barnes running reverse Layup (2 PTS) (C. Paul 4 AST),"[203084, 101108]",1610612759.0,SAS,running reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
50,PT07M35.00S,2024-11-05T03:36:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,7,14,2024-11-05T03:36:02Z,500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M35.00S,2024-11-05T03:38:19.6Z,1,REGULAR,substitution,out,[],1641705,,,1610612746,7,14,2024-11-05T03:38:48Z,510000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M35.00S,2024-11-05T03:38:19.6Z,1,REGULAR,substitution,in,[],1628380,,,1610612746,7,14,2024-11-05T03:38:48Z,520000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M13.00S,2024-11-05T03:39:19.0Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,7,14,2024-11-05T03:39:24Z,530000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 101108]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Paul,101108.0
54,PT07M13.00S,2024-11-05T03:39:19.0Z,1,REGULAR,steal,,[],101108,,,1610612759,7,14,2024-11-05T03:39:21Z,540000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
55,PT07M08.00S,2024-11-05T03:39:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630577,3.1044678055190538,97.05882352941177,1610612759,7,17,2024-11-05T03:39:30Z,550000,False,-235.0,-23.0,1,left,J. Champagnie 3PT running (9 PTS) (H. Barnes 1 AST),"[1630577, 203084]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.65,Made,9.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
57,PT06M50.00S,2024-11-05T03:39:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,82.7365308804205,34.068627450980394,1610612746,7,17,2024-11-05T03:40:14Z,570000,False,-80.0,110.0,1,right,MISS J. Harden 13' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,13.57,Missed,,,,,,,,,,,,,,,,,,
58,PT06M47.00S,2024-11-05T03:39:44.7Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,7,17,2024-11-05T03:39:45Z,580000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,57.0,2.0,1.0,1.0,,,,,
59,PT06M38.00S,2024-11-05T03:39:53.5Z,1,REGULAR,3pt,Jump Shot,[],1628380,30.56833114323259,31.862745098039213,1610612759,7,17,2024-11-05T03:39:58Z,590000,False,91.0,235.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2024-11-05T03:39:56.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,17,2024-11-05T03:39:58Z,600000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,59.0,3.0,1.0,2.0,,,,,
61,PT06M28.00S,2024-11-05T03:40:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,82.34231274638634,41.17647058823529,1610612746,7,17,2024-11-05T03:40:07Z,610000,False,-44.0,113.0,1,right,MISS I. Zubac 12' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2024-11-05T03:40:05.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,7,17,2024-11-05T03:40:05Z,620000,False,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,61.0,4.0,1.0,3.0,,,,,
63,PT06M24.00S,2024-11-05T03:40:07.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,77.34888304862024,6.127450980392156,1610612746,10,17,2024-11-05T03:40:12Z,630000,False,-219.0,160.0,1,right,D. Jones Jr. 27' 3PT  (3 PTS) (T. Mann 1 AST),"[1627884, 1629611]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,27.18,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
65,PT06M05.00S,2024-11-05T03:40:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.850854139290407,48.03921568627451,1610612759,10,19,2024-11-05T03:40:32Z,650000,False,10.0,96.0,1,left,C. Paul 9' pullup Jump Shot (2 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,9.7,Made,2.0,,,,,,,,,,,,,,,,,
66,PT05M48.00S,2024-11-05T03:40:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.67214191852825,52.20588235294118,1610612746,10,19,2024-11-05T03:40:46Z,660000,False,11.0,26.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2024-11-05T03:40:45.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,10,19,2024-11-05T03:40:45Z,670000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,66.0,3.0,3.0,0.0,,,,,
68,PT05M39.00S,2024-11-05T03:40:52.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101108,29.25427069645204,18.872549019607842,1610612759,10,22,2024-11-05T03:40:59Z,680000,False,156.0,222.0,1,left,C. Paul 27' 3PT running pullup (5 PTS),[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,27.15,Made,5.0,,,,,,,,,,,,,,,,,
69,PT05M24.00S,2024-11-05T03:41:07.8Z,1,REGULAR,2pt,Hook,[],1627826,89.70105124835742,27.205882352941174,1610612746,10,22,2024-11-05T03:41:12Z,690000,False,-114.0,44.0,1,right,MISS I. Zubac 12' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,12.23,Missed,,,,,,,,,,,,,,,,,,
70,PT05M24.00S,2024-11-05T03:41:07.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,10,22,2024-11-05T03:41:12Z,700000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,69.0,,,,,,,,
72,PT05M24.00S,2024-11-05T03:41:14.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612759,10,22,2024-11-05T03:41:21Z,720000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M24.00S,2024-11-05T03:41:14.9Z,1,REGULAR,substitution,out,[],203084,,,1610612759,10,22,2024-11-05T03:41:21Z,730000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M24.00S,2024-11-05T03:41:14.9Z,1,REGULAR,substitution,in,[],1630539,,,1610612759,10,22,2024-11-05T03:41:21Z,740000,False,,,0,,SUB in: K. Jones,[1630539],1610612746.0,LAC,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M24.00S,2024-11-05T03:41:14.9Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,10,22,2024-11-05T03:41:21Z,750000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M12.00S,2024-11-05T03:41:36.5Z,1,REGULAR,2pt,Jump Shot,[],101108,23.47240473061761,47.794117647058826,1610612759,10,24,2024-11-05T03:41:40Z,760000,False,11.0,168.0,1,left,C. Paul 16' pullup Jump Shot (7 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.85,Made,7.0,,,,,,,,,,,,,,,,,
77,PT05M00.00S,2024-11-05T03:41:52.8Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612746,10,24,2024-11-05T03:41:59Z,770000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Powell 2 FT),"[1628380, 1626181]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
79,PT05M00.00S,2024-11-05T03:42:18.0Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,11,24,2024-11-05T03:42:18Z,790000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2024-11-05T03:42:35.8Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,12,24,2024-11-05T03:42:35Z,800000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
81,PT04M47.00S,2024-11-05T03:42:51.4Z,1,REGULAR,3pt,Jump Shot,[],101108,30.17411300919842,72.30392156862744,1610612759,12,24,2024-11-05T03:42:55Z,810000,False,-112.0,231.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
82,PT04M44.00S,2024-11-05T03:42:54.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,12,24,2024-11-05T03:42:55Z,820000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,
