actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M58.00S,2025-01-26T03:41:41.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626181,80.23981603153744,20.833333333333336,1610612746,2,0,2025-01-26T03:41:47Z,170000,False,-146.0,133.0,1,right,MISS N. Powell 19' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,19.75,Missed,,,,,,,,,,,,,,,,,,
18,PT10M54.00S,2025-01-26T03:41:45.4Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,2,0,2025-01-26T03:41:47Z,180000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M43.00S,2025-01-26T03:41:56.0Z,1,REGULAR,3pt,Jump Shot,[],203081,28.728646517739815,21.813725490196077,1610612749,2,0,2025-01-26T03:41:59Z,190000,False,141.0,218.0,1,left,MISS D. Lillard 25' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
20,PT10M41.00S,2025-01-26T03:41:58.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,0,2025-01-26T03:41:59Z,200000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT10M19.00S,2025-01-26T03:42:20.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,91.67214191852825,58.82352941176471,1610612746,2,0,2025-01-26T03:42:23Z,210000,False,44.0,26.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2025-01-26T03:42:22.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,0,2025-01-26T03:42:23Z,220000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M12.00S,2025-01-26T03:42:27.6Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,2,0,2025-01-26T03:42:31Z,230000,False,,,0,,D. Lillard lost ball TURNOVER (1 TO),"[203081, 1627826]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Zubac,1627826.0,,,,,
24,PT10M12.00S,2025-01-26T03:42:27.6Z,1,REGULAR,steal,,[],1627826,,,1610612746,2,0,2025-01-26T03:42:29Z,240000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT10M07.00S,2025-01-26T03:42:31.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,72.61826544021025,15.931372549019606,1610612746,2,0,2025-01-26T03:42:39Z,250000,False,-170.0,205.0,1,right,MISS N. Powell 26' running pullup 3PT,[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
26,PT10M04.00S,2025-01-26T03:42:34.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,0,2025-01-26T03:42:39Z,260000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M52.00S,2025-01-26T03:42:47.0Z,1,REGULAR,3pt,Jump Shot,[],1627752,13.222733245729303,1.715686274509804,1610612749,2,3,2025-01-26T03:42:51Z,270000,False,241.0,72.0,1,left,T. Prince 25' 3PT  (3 PTS) (A. Jackson Jr. 1 AST),"[1627752, 1641748]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,25.19,Made,,,,,3.0,A. Jackson Jr.,1641748.0,1.0,,,,,,,,,,
29,PT09M29.00S,2025-01-26T03:43:09.9Z,1,REGULAR,2pt,Jump Shot,[],202695,84.70762155059133,70.58823529411765,1610612746,2,3,2025-01-26T03:43:15Z,290000,False,103.0,91.0,1,right,MISS K. Leonard 13' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.75,Missed,,,,,,,,,,,,,,,,,,
30,PT09M26.00S,2025-01-26T03:43:12.9Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,2,3,2025-01-26T03:43:15Z,300000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M08.00S,2025-01-26T03:43:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,7.178055190538765,57.107843137254896,1610612749,2,5,2025-01-26T03:43:35Z,310000,False,-36.0,15.0,1,left,A. Jackson Jr. reverse Layup (2 PTS) (T. Prince 1 AST),"[1641748, 1627752]",1610612749.0,MIL,reverse,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,2.0,T. Prince,1627752.0,1.0,,,,,,,,,,
33,PT08M51.00S,2025-01-26T03:43:49.6Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612746,2,5,2025-01-26T03:43:55Z,330000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Powell 2 FT),"[203507, 1626181]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Powell,1626181.0
35,PT08M51.00S,2025-01-26T03:44:21.2Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,3,5,2025-01-26T03:44:21Z,350000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
36,PT08M51.00S,2025-01-26T03:44:38.1Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,4,5,2025-01-26T03:44:38Z,360000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
37,PT08M35.00S,2025-01-26T03:44:55.4Z,1,REGULAR,3pt,Jump Shot,[],1627752,25.969119579500656,84.55882352941177,1610612749,4,5,2025-01-26T03:45:00Z,370000,False,-173.0,192.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2025-01-26T03:44:59.4Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,4,5,2025-01-26T03:45:00Z,380000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M27.00S,2025-01-26T03:45:05.2Z,1,REGULAR,foul,personal,[],1641748,,,1610612746,4,5,2025-01-26T03:45:10Z,390000,False,,,0,,A. Jackson Jr. personal FOUL (1 PF),"[1641748, 1626181]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Powell,1626181.0
41,PT08M23.00S,2025-01-26T03:45:33.3Z,1,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,4,5,2025-01-26T03:45:39Z,410000,False,,,0,,I. Zubac bad pass out-of-bounds TURNOVER (1 TO),[1627826],1610612746.0,LAC,bad pass,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,1628951.0,,,,
42,PT08M20.00S,2025-01-26T03:45:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612749,4,5,2025-01-26T03:45:51Z,420000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1627826, 203507]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Antetokounmpo,203507.0
44,PT08M20.00S,2025-01-26T03:46:22.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,4,6,2025-01-26T03:46:22Z,440000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
45,PT08M20.00S,2025-01-26T03:46:45.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,4,7,2025-01-26T03:46:45Z,450000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
46,PT08M08.00S,2025-01-26T03:46:59.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,83.13074901445466,57.107843137254896,1610612746,6,7,2025-01-26T04:54:59Z,460000,False,36.0,106.0,1,right,J. Harden 11' step back Jump Shot (2 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.19,Made,,,,,2.0,,,,,,,,,,,,,
48,PT07M54.00S,2025-01-26T03:47:22.9Z,1,REGULAR,2pt,Jump Shot,[],203507,21.76412614980289,49.50980392156863,1610612749,6,7,2025-01-26T03:47:26Z,480000,False,2.0,152.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,15.21,Missed,,,,,,,,,,,,,,,,,,
49,PT07M52.00S,2025-01-26T03:47:24.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,6,7,2025-01-26T03:47:26Z,490000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M46.00S,2025-01-26T03:47:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.86136662286465,49.01960784313725,1610612746,6,7,2025-01-26T03:47:35Z,500000,False,-5.0,62.0,1,right,MISS N. Powell 6' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2025-01-26T03:47:33.1Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,6,7,2025-01-26T03:47:35Z,510000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M38.00S,2025-01-26T03:47:38.7Z,1,REGULAR,3pt,Jump Shot,[],1627752,7.046649145860711,95.83333333333334,1610612749,6,10,2025-01-26T03:49:21Z,520000,False,-229.0,14.0,1,left,T. Prince 3PT  (6 PTS) (D. Lillard 1 AST),"[1627752, 203081]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.96,Made,,,,,6.0,D. Lillard,203081.0,1.0,,,,,,,,,,
54,PT07M26.00S,2025-01-26T03:47:50.6Z,1,REGULAR,3pt,Jump Shot,[],202695,65.25952693823915,33.57843137254902,1610612746,6,10,2025-01-26T03:47:54Z,540000,False,-82.0,274.0,1,right,MISS K. Leonard 28' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,28.61,Missed,,,,,,,,,,,,,,,,,,
55,PT07M24.00S,2025-01-26T03:47:52.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,6,10,2025-01-26T03:47:54Z,550000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M16.00S,2025-01-26T03:48:01.8Z,1,REGULAR,3pt,Jump Shot,[],201572,32.14520367936925,23.03921568627451,1610612749,6,10,2025-01-26T03:48:07Z,560000,False,135.0,250.0,1,left,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.38,Missed,,,,,,,,,,,,,,,,,,
57,PT07M11.00S,2025-01-26T03:48:06.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,10,2025-01-26T03:48:07Z,570000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT07M07.00S,2025-01-26T03:48:11.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,87.99277266754271,49.01960784313725,1610612746,6,10,2025-01-26T03:48:20Z,580000,False,-5.0,60.0,1,right,MISS J. Harden 6' running Layup - blocked,"[201935, 203081]",1610612746.0,LAC,running,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,Lillard,203081.0,,,,,,,,
59,PT07M07.00S,2025-01-26T03:48:11.2Z,1,REGULAR,block,,[],203081,,,1610612746,6,10,2025-01-26T03:48:14Z,590000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2025-01-26T03:48:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,6,10,2025-01-26T03:48:20Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2025-01-26T03:48:41.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201935,93.29829172141918,30.487898284313726,1610612746,6,10,2025-01-26T03:48:58Z,620000,False,-98.0,10.0,1,right,MISS J. Harden 9' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,9.82,Missed,,,,,,,,,,,,,,,,,,
63,PT06M51.00S,2025-01-26T03:48:44.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,6,10,2025-01-26T03:48:45Z,630000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,
64,PT06M47.00S,2025-01-26T03:48:48.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,8.623521681997373,47.794117647058826,1610612749,6,12,2025-01-26T03:48:53Z,640000,False,11.0,29.0,1,left,G. Antetokounmpo running Layup (4 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,4.0,,,,,,,,,,,,,
65,PT06M24.00S,2025-01-26T03:49:11.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.9862023653088,50.245098039215684,1610612746,8,12,2025-01-26T03:49:14Z,650000,False,1.0,13.0,1,right,I. Zubac DUNK (2 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,2.0,J. Harden,201935.0,2.0,,,,,,,,,,
67,PT06M08.00S,2025-01-26T03:49:26.7Z,1,REGULAR,2pt,Jump Shot,[],203507,23.078186596583443,53.18627450980392,1610612749,8,12,2025-01-26T03:49:31Z,670000,False,-16.0,164.0,1,left,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,16.52,Missed,,,,,,,,,,,,,,,,,,
68,PT06M05.00S,2025-01-26T03:49:29.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,8,12,2025-01-26T03:49:31Z,680000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M59.00S,2025-01-26T03:49:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,85.89027595269383,51.71568627450981,1610612746,10,12,2025-01-26T03:54:16Z,690000,False,9.0,80.0,1,right,K. Leonard 8' driving floating Jump Shot (2 PTS) (J. Harden 3 AST),"[202695, 201935]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,,,,,2.0,J. Harden,201935.0,3.0,,,,,,,,,,
71,PT05M48.00S,2025-01-26T03:49:48.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,10.200394218134035,45.83333333333333,1610612749,10,12,2025-01-26T03:55:18Z,710000,False,21.0,43.0,1,left,MISS G. Antetokounmpo driving DUNK,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
72,PT05M47.00S,2025-01-26T03:49:49.0Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,10,12,2025-01-26T05:06:46Z,720000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,,,
73,PT05M47.00S,2025-01-26T03:49:53.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,5.590000152587891,50.0,1610612749,10,14,2025-01-26T05:06:53Z,730000,False,0.0,0.0,1,left,G. Antetokounmpo putback Layup (6 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
74,PT05M32.00S,2025-01-26T03:50:05.3Z,1,REGULAR,foul,personal,[],1641748,,,1610612746,10,14,2025-01-26T03:50:13Z,740000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1626181]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Powell,1626181.0
76,PT05M32.00S,2025-01-26T03:50:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,14,2025-01-26T03:50:13Z,760000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M32.00S,2025-01-26T03:52:39.6Z,1,REGULAR,substitution,out,[],1641748,,,1610612746,10,14,2025-01-26T03:53:04Z,770000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M32.00S,2025-01-26T03:52:39.6Z,1,REGULAR,substitution,out,[],1627752,,,1610612746,10,14,2025-01-26T03:53:04Z,780000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2025-01-26T03:52:39.6Z,1,REGULAR,substitution,in,[],1629018,,,1610612746,10,14,2025-01-26T03:53:04Z,790000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M32.00S,2025-01-26T03:52:39.6Z,1,REGULAR,substitution,in,[],203114,,,1610612746,10,14,2025-01-26T03:53:04Z,800000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2025-01-26T03:53:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,83.26215505913272,52.94117647058824,1610612746,10,14,2025-01-26T03:53:33Z,810000,False,15.0,105.0,1,right,MISS I. Zubac 10' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,10.58,Missed,,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2025-01-26T03:53:30.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,10,14,2025-01-26T03:53:33Z,820000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
