actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-08T03:40:15.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-08T03:40:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-03-08T03:40:20.2Z,1,REGULAR,jumpball,recovered,[],201587,,,1610612746,0,0,2025-03-08T03:40:20Z,40000,False,,,0,,Jump Ball I. Zubac vs. K. Towns: Tip to N. Batum,"[201587, 1627826, 1626157]",1610612746.0,LAC,startperiod,N. Batum,201587.0,Batum,N. Batum,Zubac,1627826.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-03-08T03:40:26.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.32917214191852,48.03921568627451,1610612746,2,0,2025-03-08T03:40:31Z,70000,False,-10.0,20.0,1,right,I. Zubac cutting DUNK (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2025-03-08T03:40:43.5Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612752,2,0,2025-03-08T03:40:50Z,90000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1627739]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
10,PT11M32.00S,2025-03-08T03:40:43.5Z,1,REGULAR,steal,,[],1627739,,,1610612746,2,0,2025-03-08T03:40:46Z,100000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M25.00S,2025-03-08T03:40:49.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,92.85479632063075,49.754901960784316,1610612746,4,0,2025-03-08T03:41:54Z,110000,False,-1.0,15.0,1,right,I. Zubac cutting DUNK (4 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
13,PT11M03.00S,2025-03-08T03:41:10.8Z,1,REGULAR,3pt,Jump Shot,[],1628404,31.35676741130092,24.754901960784316,1610612752,4,0,2025-03-08T03:41:17Z,130000,False,126.0,242.0,1,left,MISS J. Hart 27' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.32,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2025-03-08T03:41:15.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,0,2025-03-08T03:41:17Z,140000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M51.00S,2025-03-08T03:41:23.6Z,1,REGULAR,2pt,Jump Shot,[],201935,88.04204993429697,76.73866421568627,1610612746,4,0,2025-03-08T03:41:29Z,150000,False,134.0,60.0,1,right,MISS J. Harden 14' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,14.65,Missed,,,,,,,,,,,,,,,,,,
16,PT10M48.00S,2025-03-08T03:41:26.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,4,0,2025-03-08T03:41:29Z,160000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
