actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT03M28.00S,2025-01-23T03:54:19.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,26,28,2025-01-23T03:54:20Z,900000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,90.0,,,,,,2.0,2.0,0.0,,,,,
92,PT03M20.00S,2025-01-23T03:54:27.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,6.783837056504599,47.549019607843135,1610612738,26,30,2025-01-23T03:54:36Z,910000,False,12.0,11.0,1,left,N. Queta Hook (4 PTS) (P. Pritchard 1 AST),"[1629674, 1630202]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.67,P. Pritchard,1630202.0,1.0,,,,,,,,
94,PT02M54.00S,2025-01-23T03:54:53.3Z,1,REGULAR,3pt,Jump Shot,[],1627884,77.7431011826544,6.61764705882353,1610612746,29,30,2025-01-23T03:54:58Z,930000,False,-217.0,157.0,1,right,D. Jones Jr. 26' 3PT  (14 PTS) (K. Porter Jr. 4 AST),"[1627884, 1629645]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,14.0,26.76,K. Porter Jr.,1629645.0,4.0,,,,,,,,
96,PT02M51.00S,2025-01-23T03:55:04.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,29,30,2025-01-23T03:55:04Z,950000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,out,[],1629599,,,1610612738,29,30,2025-01-23T03:57:48Z,960000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,out,[],1629645,,,1610612738,29,30,2025-01-23T03:57:48Z,970000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,29,30,2025-01-23T03:57:48Z,980000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,29,30,2025-01-23T03:57:48Z,990000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,29,30,2025-01-23T03:57:48Z,1000000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612738,29,30,2025-01-23T03:57:48Z,1010000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,in,[],1641757,,,1610612738,29,30,2025-01-23T03:57:48Z,1020000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,29,30,2025-01-23T03:57:48Z,1030000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,in,[],1631248,,,1610612738,29,30,2025-01-23T03:57:48Z,1040000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M51.00S,2025-01-23T03:57:18.6Z,1,REGULAR,substitution,in,[],1641775,,,1610612738,29,30,2025-01-23T03:57:48Z,1050000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M28.00S,2025-01-23T03:58:16.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,30.962549277266753,40.19607843137255,1610612738,29,30,2025-01-23T04:02:24Z,1060000,False,49.0,239.0,1,left,MISS J. Tatum 24' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,24.35,,,,,,,,,,,
108,PT02M26.00S,2025-01-23T03:58:18.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,29,30,2025-01-23T03:58:23Z,1070000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,107.0,,,,,,,,,,,,,
110,PT02M05.00S,2025-01-23T03:58:48.6Z,1,REGULAR,3pt,Jump Shot,[],1641757,72.48685939553219,83.82352941176471,1610612746,29,30,2025-01-23T03:58:54Z,1090000,False,169.0,206.0,1,right,MISS J. Miller 26' 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.66,,,,,,,,,,,
111,PT02M01.00S,2025-01-23T03:58:52.6Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,29,30,2025-01-23T03:58:54Z,1100000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,110.0,,,,,,1.0,1.0,0.0,,,,,
112,PT01M54.00S,2025-01-23T03:59:01.5Z,1,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,29,30,2025-01-23T03:59:07Z,1110000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,1179.0,,,,,,,,,,,,,,,,,1.0,,
113,PT01M43.00S,2025-01-23T03:59:27.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,74.45795006570303,13.480392156862745,1610612746,29,30,2025-01-23T04:03:49Z,1120000,False,-183.0,188.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.18,,,,,,,,,,,
114,PT01M40.00S,2025-01-23T03:59:30.6Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,29,30,2025-01-23T03:59:32Z,1130000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,113.0,,,,,,1.0,0.0,1.0,,,,,
116,PT01M32.00S,2025-01-23T04:00:05.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627884,87.33574244415243,1.715686274509804,1610612746,32,30,2025-01-23T04:00:10Z,1150000,False,-241.0,67.0,1,right,D. Jones Jr. 25' 3PT  (17 PTS) (B. Hyland 1 AST),"[1627884, 1630538]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,,17.0,25.04,B. Hyland,1630538.0,1.0,,,,,,,,
118,PT01M12.00S,2025-01-23T04:00:24.7Z,1,REGULAR,3pt,Jump Shot,[],1631248,6.915243101182654,1.2254901960784315,1610612738,32,30,2025-01-23T04:00:30Z,1170000,False,244.0,13.0,1,left,MISS B. Scheierman 24' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.42,,,,,,,,,,,
119,PT01M11.00S,2025-01-23T04:00:25.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,32,30,2025-01-23T04:00:30Z,1180000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,118.0,,,,,,,,,,,,,
121,PT01M11.00S,2025-01-23T04:00:31.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,32,30,2025-01-23T04:00:34Z,1200000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M11.00S,2025-01-23T04:00:31.7Z,1,REGULAR,substitution,in,[],1642353,,,1610612746,32,30,2025-01-23T04:00:34Z,1210000,False,,,0,,SUB in: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M55.10S,2025-01-23T04:00:59.0Z,1,REGULAR,2pt,Jump Shot,[],1627884,78.79434954007884,48.529411764705884,1610612746,32,30,2025-01-23T04:01:02Z,1220000,False,-7.0,147.0,1,right,MISS D. Jones Jr. 14' pullup Shot,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,14.7,,,,,,,,,,,
124,PT00M53.10S,2025-01-23T04:01:01.0Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,32,30,2025-01-23T04:01:02Z,1230000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Center,,,,,,,123.0,,,,,,2.0,2.0,0.0,,,,,
125,PT00M41.50S,2025-01-23T04:01:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.1268068331143235,47.549019607843135,1610612738,32,32,2025-01-23T04:01:20Z,1240000,False,12.0,5.0,1,left,J. Tatum driving reverse Layup (8 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.33,P. Pritchard,1630202.0,2.0,,,,,,,,
127,PT00M41.50S,2025-01-23T04:01:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612738,32,32,2025-01-23T04:01:26Z,1260000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Tatum 1 FT),"[1630538, 1628369]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
129,PT00M41.50S,2025-01-23T04:01:42.1Z,1,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,32,33,2025-01-23T04:01:42Z,1280000,False,,,0,,J. Tatum Free Throw 1 of 1 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
130,PT00M31.70S,2025-01-23T04:01:56.7Z,1,REGULAR,foul,offensive,[],1630538,,,1610612746,32,33,2025-01-23T04:02:09Z,1290000,False,,,0,,B. Hyland offensive FOUL (2 PF),"[1630538, 1631248]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,202053.0,2.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
132,PT00M31.70S,2025-01-23T04:01:56.7Z,1,REGULAR,turnover,offensive foul,[],1630538,,,1610612746,32,33,2025-01-23T04:01:56Z,1310000,False,,,0,,B. Hyland offensive foul TURNOVER (1 TO),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,202053.0,,,,,,,,,,,,,,,,,1.0,,
133,PT00M08.40S,2025-01-23T04:02:34.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,31.750985545335087,16.176470588235293,1610612738,32,33,2025-01-23T04:02:40Z,1320000,False,169.0,246.0,1,left,MISS P. Pritchard 29' 3PT - blocked,"[1630202, 1641757]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,29.85,,,,,,,Miller,1641757.0,,,
134,PT00M08.40S,2025-01-23T04:02:34.8Z,1,REGULAR,block,,[],1641757,,,1610612738,32,33,2025-01-23T04:02:38Z,1330000,False,,,0,,J. Miller BLOCK (1 BLK),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
135,PT00M04.40S,2025-01-23T04:02:38.8Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,32,33,2025-01-23T04:02:40Z,1340000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,133.0,,,,,,4.0,2.0,2.0,,,,,
136,PT00M04.40S,2025-01-23T04:02:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641757,92.06636005256242,50.245098039215684,1610612746,34,33,2025-01-23T04:02:45Z,1350000,False,1.0,22.0,1,right,J. Miller running Layup (2 PTS) (D. Jones Jr. 2 AST),"[1641757, 1627884]",1610612746.0,LAC,running,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.21,D. Jones Jr.,1627884.0,2.0,,,,,,,,
138,PT00M01.60S,2025-01-23T04:02:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630202,28.07161629434954,80.88235294117648,1610612738,34,33,2025-01-23T04:03:23Z,1370000,False,-154.0,211.0,1,left,MISS P. Pritchard 26' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.18,,,,,,,,,,,
139,PT00M00.10S,2025-01-23T04:02:50.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,34,33,2025-01-23T04:03:23Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,138.0,,,,,,,,,,,,,
140,PT00M00.00S,2025-01-23T04:02:51.5Z,1,REGULAR,period,end,[],0,,,1610612738,34,33,2025-01-23T04:02:51Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2025-01-23T04:05:20.5Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612738,34,33,2025-01-23T04:05:31Z,1400000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2025-01-23T04:05:20.5Z,2,REGULAR,substitution,out,['startperiod'],1629674,,,1610612738,34,33,2025-01-23T04:05:31Z,1410000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-01-23T04:05:20.5Z,2,REGULAR,substitution,in,['startperiod'],1629599,,,1610612738,34,33,2025-01-23T04:05:31Z,1420000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-01-23T04:05:20.5Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,34,33,2025-01-23T04:05:31Z,1430000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-01-23T04:05:27.6Z,2,REGULAR,period,start,[],0,,,1610612738,34,33,2025-01-23T04:05:32Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M36.00S,2025-01-23T04:05:50.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,36.21879106438896,38.970588235294116,1610612738,34,33,2025-01-23T06:59:47Z,1450000,False,55.0,288.0,1,left,MISS P. Pritchard 29' step back 3PT - blocked,"[1630202, 1641757]",1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.32,,,,,,,Miller,1641757.0,,,
147,PT11M36.00S,2025-01-23T04:05:50.8Z,2,REGULAR,block,,[],1641757,,,1610612738,34,33,2025-01-23T04:05:53Z,1460000,False,,,0,,J. Miller BLOCK (2 BLK),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
148,PT11M32.00S,2025-01-23T04:05:54.8Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,34,33,2025-01-23T04:05:56Z,1470000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,146.0,,,,,,1.0,0.0,1.0,,,,,
149,PT11M32.00S,2025-01-23T04:05:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,37.481521024967144,48.79748774509804,1610612738,34,33,2025-01-23T04:06:01Z,1480000,False,6.0,300.0,1,left,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.99,,,,,,,,,,,
150,PT11M29.00S,2025-01-23T04:05:57.6Z,2,REGULAR,rebound,defensive,[],1629599,,,1610612746,34,33,2025-01-23T04:05:57Z,1490000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,149.0,,,,,,1.0,1.0,0.0,,,,,
151,PT11M22.00S,2025-01-23T04:06:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,90.09526938239159,48.03921568627451,1610612746,36,33,2025-01-23T04:06:08Z,1500000,False,-10.0,41.0,1,right,B. Hyland driving Layup (2 PTS),[1630538],1610612746.0,LAC,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,4.18,,,,,,,,,,,
152,PT11M06.00S,2025-01-23T04:06:20.9Z,2,REGULAR,3pt,Jump Shot,[],1641775,12.040078843626807,0.7352941176470588,1610612738,36,36,2025-01-23T04:06:25Z,1510000,False,246.0,61.0,1,left,J. Walsh 25' 3PT  (3 PTS) (P. Pritchard 3 AST),"[1641775, 1630202]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,25.37,P. Pritchard,1630202.0,3.0,,,,,,,,
154,PT10M38.00S,2025-01-23T04:06:50.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,36,36,2025-01-23T04:07:02Z,1530000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,202053.0,,,,,,,,,,,,,,,,,,,
155,PT10M29.00S,2025-01-23T04:07:37.4Z,2,REGULAR,foul,personal,[],1630538,,,1610612738,36,36,2025-01-23T04:07:45Z,1540000,False,,,0,,B. Hyland personal FOUL (3 PF),"[1630538, 1628369]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Center,202053.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
157,PT10M17.00S,2025-01-23T04:07:54.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631248,26.49474375821288,86.51960784313727,1610612738,36,36,2025-01-23T04:08:00Z,1560000,False,-183.0,197.0,1,left,MISS B. Scheierman 26' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.83,,,,,,,,,,,
158,PT10M12.00S,2025-01-23T04:07:59.9Z,2,REGULAR,rebound,offensive,[],1641775,,,1610612738,36,36,2025-01-23T04:08:00Z,1570000,False,,,0,,J. Walsh REBOUND (Off:1 Def:0),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,157.0,,,,,,1.0,0.0,1.0,,,,,
159,PT10M11.00S,2025-01-23T04:08:01.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630202,26.62614980289093,15.686274509803921,1610612738,36,39,2025-01-23T04:08:05Z,1580000,False,172.0,198.0,1,left,P. Pritchard 26' 3PT  (7 PTS) (J. Walsh 1 AST),"[1630202, 1641775]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,7.0,26.19,J. Walsh,1641775.0,1.0,,,,,,,,
161,PT09M59.00S,2025-01-23T04:08:12.2Z,2,REGULAR,3pt,Jump Shot,[],1630538,70.38436268068331,18.137254901960784,1610612746,39,39,2025-01-23T04:08:18Z,1600000,False,-159.0,226.0,1,right,B. Hyland 27' 3PT step back (5 PTS),[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,27.64,,,,,,,,,,,
162,PT09M43.00S,2025-01-23T04:08:28.9Z,2,REGULAR,2pt,Jump Shot,[],1628369,14.586070959264127,67.91513480392157,1610612738,39,41,2025-01-23T04:08:34Z,1610000,False,-90.0,85.0,1,left,J. Tatum 12' turnaround fadeaway Jump Shot (11 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,Made,,11.0,12.32,,,,,,,,,,,
163,PT09M34.00S,2025-01-23T04:08:37.3Z,2,REGULAR,3pt,Jump Shot,[],1642353,69.72733245729303,19.852941176470587,1610612746,39,41,2025-01-23T04:08:45Z,1620000,False,-151.0,232.0,1,right,MISS C. Christie 27' 3PT,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.67,,,,,,,,,,,
164,PT09M31.00S,2025-01-23T04:08:40.5Z,2,REGULAR,rebound,offensive,[],1641738,,,1610612746,39,41,2025-01-23T04:08:40Z,1630000,False,,,0,,K. Brown REBOUND (Off:1 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,163.0,,,,,,1.0,0.0,1.0,,,,,
165,PT09M29.00S,2025-01-23T04:08:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641738,90.3580814717477,49.01960784313725,1610612746,39,41,2025-01-23T04:13:47Z,1640000,False,-5.0,38.0,1,right,MISS K. Brown driving reverse Layup,[1641738],1610612746.0,LAC,driving reverse,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.84,,,,,,,,,,,
166,PT09M28.00S,2025-01-23T04:08:44.9Z,2,REGULAR,rebound,offensive,[],1641738,,,1610612746,39,41,2025-01-23T04:13:47Z,1650000,False,,,0,,K. Brown REBOUND (Off:2 Def:0),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,165.0,,,,,,2.0,0.0,2.0,,,,,
167,PT09M28.00S,2025-01-23T04:08:46.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641738,94.40999984741211,50.0,1610612746,41,41,2025-01-23T04:13:52Z,1660000,False,0.0,0.0,1,right,K. Brown tip Layup (2 PTS),[1641738],1610612746.0,LAC,tip,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.0,,,,,,,,,,,
168,PT09M14.00S,2025-01-23T04:09:00.0Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,41,41,2025-01-23T04:14:42Z,1670000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1641757]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Miller,1641757.0
169,PT09M14.00S,2025-01-23T04:09:00.0Z,2,REGULAR,steal,,[],1641757,,,1610612746,41,41,2025-01-23T04:09:02Z,1680000,False,,,0,,J. Miller STEAL (1 STL),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT09M09.00S,2025-01-23T04:09:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612746,41,41,2025-01-23T04:09:17Z,1690000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Coffey 2 FT),"[1631248, 1629599]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Coffey,1629599.0,,,,,,,,,,,,,,,
172,PT09M09.00S,2025-01-23T04:09:28.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629599,,,1610612746,42,41,2025-01-23T04:09:28Z,1710000,False,,,0,,A. Coffey Free Throw 1 of 2 (3 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
173,PT09M09.00S,2025-01-23T04:09:31.1Z,2,REGULAR,substitution,out,[],1631248,,,1610612746,42,41,2025-01-23T04:09:35Z,1720000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M09.00S,2025-01-23T04:09:31.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612746,42,41,2025-01-23T04:09:35Z,1730000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M09.00S,2025-01-23T04:09:48.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629599,,,1610612746,43,41,2025-01-23T04:09:48Z,1740000,False,,,0,,A. Coffey Free Throw 2 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
