actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-05T03:40:16.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-05T03:40:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-12-05T03:40:35.2Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612746,0,0,2024-12-05T03:40:35Z,40000,False,,,0,,Jump Ball I. Zubac vs. R. Gobert: Tip to D. Jones Jr.,"[1627884, 1627826, 203497]",1610612746.0,LAC,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Zubac,1627826.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-12-05T03:40:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,11.12023653088042,53.67647058823529,1610612746,0,0,2024-12-05T03:41:20Z,70000,False,-18.0,52.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-12-05T03:40:57.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,0,0,2024-12-05T03:41:20Z,80000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-12-05T03:41:15.7Z,1,REGULAR,2pt,Jump Shot,[],203944,77.7431011826544,47.794117647058826,1610612750,0,2,2024-12-05T03:41:37Z,90000,False,-11.0,157.0,1,right,J. Randle 15' turnaround fadeaway Jump Shot (2 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,15.71,Made,,,,,2.0,,,,,,,,,,,,,
10,PT10M56.00S,2024-12-05T03:41:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,8.886333771353483,34.31372549019608,1610612746,2,2,2024-12-05T03:41:53Z,100000,False,78.0,31.0,1,left,D. Jones Jr. 8' driving floating Jump Shot (2 PTS) (J. Harden 1 AST),"[1627884, 201935]",1610612746.0,LAC,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.43,Made,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,,,
12,PT10M34.00S,2024-12-05T03:41:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,87.99277266754271,49.754901960784316,1610612750,2,4,2024-12-05T03:42:01Z,120000,False,-1.0,60.0,1,right,R. Gobert 6' floating Jump Shot (2 PTS) (J. Randle 1 AST),"[203497, 203944]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,,,,,2.0,J. Randle,203944.0,1.0,,,,,,,,,,
14,PT10M24.00S,2024-12-05T03:42:09.8Z,1,REGULAR,turnover,bad pass,[],1629599,,,1610612746,2,4,2024-12-05T03:42:28Z,140000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 203497]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,,
15,PT10M24.00S,2024-12-05T03:42:09.8Z,1,REGULAR,steal,,[],203497,,,1610612750,2,4,2024-12-05T03:42:12Z,150000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
16,PT10M17.00S,2024-12-05T03:42:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,92.59198423127464,47.794117647058826,1610612750,2,6,2024-12-05T03:42:19Z,160000,False,-11.0,17.0,1,right,J. McDaniels running Layup (2 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,2.0,R. Gobert,203497.0,1.0,,,,,,,,,,
