actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
98,PT03M02.00S,2024-12-04T03:58:02.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,29,21,2024-12-04T03:58:02Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,
99,PT03M02.00S,2024-12-04T03:58:24.8Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,30,21,2024-12-04T03:58:24Z,990000,False,,,0,,J. Harden Free Throw 2 of 3 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2024-12-04T03:58:33.2Z,1,REGULAR,substitution,out,[],1629014,,,1610612746,30,21,2024-12-04T03:58:37Z,1000000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M02.00S,2024-12-04T03:58:33.2Z,1,REGULAR,substitution,in,[],1630625,,,1610612746,30,21,2024-12-04T03:58:37Z,1010000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M02.00S,2024-12-04T03:58:42.4Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,31,21,2024-12-04T03:58:42Z,1020000,False,,,0,,J. Harden Free Throw 3 of 3 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
103,PT02M54.00S,2024-12-04T03:58:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630625,25.837713534822605,82.35294117647058,1610612757,31,21,2024-12-04T03:59:00Z,1030000,False,-162.0,190.0,1,left,MISS D. Banton 24' 3PT,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
104,PT02M49.00S,2024-12-04T03:58:57.7Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,31,21,2024-12-04T03:58:57Z,1040000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,
105,PT02M46.00S,2024-12-04T03:59:04.5Z,1,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612757,31,21,2024-12-04T03:59:11Z,1050000,False,,,0,,D. Ayton lost ball out-of-bounds TURNOVER (1 TO),[1629028],1610612757.0,POR,lost ball,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,,,,,1626301.0,,,,,,,,,,,1.0,,
106,PT02M46.00S,2024-12-04T03:59:10.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,31,21,2024-12-04T03:59:10Z,1060000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M46.00S,2024-12-04T04:01:42.5Z,1,REGULAR,substitution,out,[],1641739,,,1610612746,31,21,2024-12-04T04:02:06Z,1070000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M46.00S,2024-12-04T04:01:42.5Z,1,REGULAR,substitution,in,[],1631101,,,1610612746,31,21,2024-12-04T04:02:06Z,1080000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M29.00S,2024-12-04T04:02:13.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,82.60512483574244,56.61764705882353,1610612746,31,21,2024-12-04T04:02:18Z,1090000,False,33.0,111.0,1,right,MISS I. Zubac 11' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.58,Missed,,,,,,,,,,,,,,,,,,
110,PT02M26.00S,2024-12-04T04:02:16.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,31,21,2024-12-04T04:02:18Z,1100000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,
111,PT02M17.00S,2024-12-04T04:02:25.5Z,1,REGULAR,3pt,Jump Shot,[],1630166,31.488173455978973,31.862745098039213,1610612757,31,24,2024-12-04T04:02:32Z,1110000,False,91.0,243.0,1,left,D. Avdija 25' 3PT step back (9 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.98,Made,9.0,,,,,,,,,,,,,,,,,
112,PT02M09.00S,2024-12-04T04:02:33.4Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,31,24,2024-12-04T04:02:36Z,1120000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630166]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0
113,PT02M09.00S,2024-12-04T04:02:33.4Z,1,REGULAR,steal,,[],1630166,,,1610612757,31,24,2024-12-04T04:02:35Z,1130000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
114,PT02M02.00S,2024-12-04T04:02:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203924,27.808804204993432,18.137254901960784,1610612757,31,24,2024-12-04T04:02:45Z,1140000,False,159.0,209.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
115,PT01M58.00S,2024-12-04T04:02:44.1Z,1,REGULAR,rebound,offensive,[],1630625,,,1610612757,31,24,2024-12-04T04:02:45Z,1150000,False,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,114.0,1.0,0.0,1.0,,,,,,,,,
116,PT01M57.00S,2024-12-04T04:02:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630625,6.783837056504599,50.98039215686274,1610612757,31,26,2024-12-04T04:02:48Z,1160000,False,-5.0,11.0,1,left,D. Banton putback Layup (2 PTS),[1630625],1610612757.0,POR,putback,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,,,,,,,,,,,,,,,,,
117,PT01M44.00S,2024-12-04T04:02:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,81.68528252299606,40.44117647058824,1610612746,33,26,2024-12-04T04:03:05Z,1170000,False,-48.0,120.0,1,right,J. Harden 12' step back Jump Shot (4 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,4.0,,,,,,,,,,,,,,,,,
118,PT01M29.00S,2024-12-04T04:03:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,17.559132720105126,36.76470588235294,1610612757,33,28,2024-12-04T04:05:07Z,1180000,False,66.0,113.0,1,left,D. Ayton 13' Jump Shot (6 PTS) (D. Banton 1 AST),"[1629028, 1630625]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.06,Made,6.0,D. Banton,1630625.0,1.0,,,,,,,,,,,,,,
120,PT01M10.00S,2024-12-04T04:03:32.2Z,1,REGULAR,3pt,Jump Shot,[],201935,68.67608409986859,26.225490196078432,1610612746,36,28,2024-12-04T04:03:35Z,1200000,False,-119.0,242.0,1,right,J. Harden 26' 3PT pullup (7 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.95,Made,7.0,,,,,,,,,,,,,,,,,
121,PT00M49.80S,2024-12-04T04:04:10.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612757,36,28,2024-12-04T04:04:26Z,1210000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M49.80S,2024-12-04T04:04:10.4Z,1,REGULAR,substitution,in,[],1628964,,,1610612757,36,28,2024-12-04T04:04:26Z,1220000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M45.40S,2024-12-04T04:04:28.7Z,1,REGULAR,jumpball,recovered,[],1631101,,,1610612757,36,28,2024-12-04T04:04:28Z,1230000,False,,,0,,Jump Ball D. Banton vs. T. Mann: Tip to S. Sharpe,"[1631101, 1630625, 1629611]",1610612757.0,POR,heldball,S. Sharpe,1631101.0,Sharpe,S. Sharpe,Banton,1630625.0,Mann,1629611.0,,,,,,,,,,,,,,,,,,,,,,
126,PT00M41.20S,2024-12-04T04:04:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,10.988830486202366,64.95098039215686,1610612757,36,28,2024-12-04T04:04:40Z,1260000,False,-75.0,51.0,1,left,MISS D. Avdija 9' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,9.04,Missed,,,,,,,,,,,,,,,,,,
127,PT00M37.40S,2024-12-04T04:04:36.6Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,36,28,2024-12-04T04:06:38Z,1270000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,
128,PT00M35.10S,2024-12-04T04:04:38.8Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,36,28,2024-12-04T04:04:42Z,1280000,False,,,0,,J. Harden lost ball TURNOVER (3 TO),"[201935, 1631101]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Sharpe,1631101.0
129,PT00M35.10S,2024-12-04T04:04:38.8Z,1,REGULAR,steal,,[],1631101,,,1610612757,36,28,2024-12-04T04:04:41Z,1290000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
130,PT00M33.30S,2024-12-04T04:04:43.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.1268068331143235,50.98039215686274,1610612757,36,30,2024-12-04T04:04:49Z,1300000,False,-5.0,5.0,1,left,D. Avdija running DUNK (11 PTS),[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.71,Made,11.0,,,,,,,,,,,,,,,,,
131,PT00M10.70S,2024-12-04T04:05:08.3Z,1,REGULAR,3pt,Jump Shot,[],201935,65.1281208935611,55.63725490196079,1610612746,36,30,2024-12-04T04:07:34Z,1310000,False,28.0,275.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
132,PT00M10.70S,2024-12-04T04:05:11.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,36,30,2024-12-04T04:05:11Z,1320000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,131.0,,,,,,,,,,,,
134,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,out,[],201935,,,1610612757,36,30,2024-12-04T04:05:38Z,1340000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612757,36,30,2024-12-04T04:05:38Z,1350000,False,,,0,,SUB out: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,36,30,2024-12-04T04:05:38Z,1360000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,in,[],1627739,,,1610612757,36,30,2024-12-04T04:05:38Z,1370000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,in,[],1627884,,,1610612757,36,30,2024-12-04T04:05:38Z,1380000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M10.70S,2024-12-04T04:05:17.8Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,36,30,2024-12-04T04:05:38Z,1390000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M03.70S,2024-12-04T04:05:57.2Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612757,36,30,2024-12-04T04:06:09Z,1400000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Simons 2 FT),"[1627739, 1629014]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,,,,,,,1.0,0.0,Simons,1629014.0,,,
142,PT00M03.70S,2024-12-04T04:06:23.3Z,1,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,36,31,2024-12-04T04:06:23Z,1420000,False,,,0,,A. Simons Free Throw 1 of 2 (3 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
143,PT00M03.70S,2024-12-04T04:06:23.3Z,1,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,36,31,2024-12-04T04:06:41Z,1430000,False,,,0,,MISS A. Simons Free Throw 2 of 2,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.50S,2024-12-04T04:06:25.5Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,36,31,2024-12-04T04:06:41Z,1440000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,
145,PT00M00.70S,2024-12-04T04:06:44.0Z,1,REGULAR,3pt,Jump Shot,[],1627884,45.68002628120894,39.950980392156865,1610612746,36,31,2024-12-04T04:07:27Z,1450000,False,-50.0,458.0,1,right,MISS D. Jones Jr. 46' pullup 3PT,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,46.08,Missed,,,,,,,,,,,,,,,,,,
146,PT00M00.10S,2024-12-04T04:06:44.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,36,31,2024-12-04T04:07:27Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,145.0,,,,,,,,,,,,
147,PT00M00.00S,2024-12-04T04:06:47.3Z,1,REGULAR,period,end,[],0,,,1610612746,36,31,2024-12-04T04:06:47Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,out,['startperiod'],1627739,,,1610612746,36,31,2024-12-04T04:09:30Z,1480000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612746,36,31,2024-12-04T04:09:30Z,1490000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612746,36,31,2024-12-04T04:09:30Z,1500000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612746,36,31,2024-12-04T04:09:30Z,1510000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,in,['startperiod'],201587,,,1610612746,36,31,2024-12-04T04:09:30Z,1520000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,in,['startperiod'],1628964,,,1610612746,36,31,2024-12-04T04:09:30Z,1530000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,in,['startperiod'],1641712,,,1610612746,36,31,2024-12-04T04:09:30Z,1540000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-04T04:09:06.6Z,2,REGULAR,substitution,in,['startperiod'],1631133,,,1610612746,36,31,2024-12-04T04:09:30Z,1550000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-04T04:09:24.8Z,2,REGULAR,period,start,[],0,,,1610612757,36,31,2024-12-04T04:09:31Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M35.00S,2024-12-04T04:10:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.521024967148489,51.470588235294116,1610612757,36,33,2024-12-04T04:10:09Z,1580000,False,-7.0,9.0,1,left,D. Avdija driving Layup (13 PTS) (D. Banton 2 AST),"[1630166, 1630625]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.15,Made,13.0,D. Banton,1630625.0,2.0,,,,,,,,,,,,,,
160,PT11M20.00S,2024-12-04T04:10:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,91.27792378449409,45.34313725490196,1610612746,36,33,2024-12-04T04:10:25Z,1600000,False,-23.0,29.0,1,right,MISS J. Miller Layup,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
161,PT11M16.00S,2024-12-04T04:10:25.0Z,2,REGULAR,rebound,offensive,[],1641757,,,1610612746,36,33,2024-12-04T04:10:25Z,1610000,False,,,0,,J. Miller REBOUND (Off:1 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,,
162,PT11M16.00S,2024-12-04T04:10:24.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641757,94.40999984741211,50.0,1610612746,38,33,2024-12-04T04:10:28Z,1620000,False,0.0,0.0,1,right,J. Miller tip Layup (4 PTS),[1641757],1610612746.0,LAC,tip,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
163,PT10M57.00S,2024-12-04T04:10:43.1Z,2,REGULAR,2pt,Jump Shot,[],1630625,21.107095926412615,49.26470588235294,1610612757,38,33,2024-12-04T04:10:47Z,1630000,False,4.0,146.0,1,left,MISS D. Banton 14' pullup Shot,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
164,PT10M55.00S,2024-12-04T04:10:45.2Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612757,38,33,2024-12-04T04:10:45Z,1640000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,163.0,1.0,0.0,1.0,,,,,,,,,
165,PT10M50.00S,2024-12-04T04:10:50.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630166,21.50131406044678,23.52941176470588,1610612757,38,33,2024-12-04T04:10:56Z,1650000,False,132.0,150.0,1,left,MISS D. Avdija 19' Jump Shot,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,19.98,Missed,,,,,,,,,,,,,,,,,,
166,PT10M45.00S,2024-12-04T04:10:55.1Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612757,38,33,2024-12-04T04:10:56Z,1660000,False,,,0,,D. Banton REBOUND (Off:2 Def:0),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Right Center,,,,,,,,165.0,2.0,0.0,2.0,,,,,,,,,
167,PT10M45.00S,2024-12-04T04:10:55.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630625,5.590000152587891,50.0,1610612757,38,35,2024-12-04T04:10:58Z,1670000,False,0.0,0.0,1,left,D. Banton tip Layup (4 PTS),[1630625],1610612757.0,POR,tip,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
168,PT10M27.00S,2024-12-04T04:11:12.9Z,2,REGULAR,3pt,Jump Shot,[],1629599,72.48685939553219,85.7843137254902,1610612746,38,35,2024-12-04T04:11:16Z,1680000,False,179.0,206.0,1,right,MISS A. Coffey 27' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,27.29,Missed,,,,,,,,,,,,,,,,,,
169,PT10M24.00S,2024-12-04T04:11:15.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,38,35,2024-12-04T04:11:16Z,1690000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,168.0,3.0,3.0,0.0,,,,,,,,,
170,PT10M19.00S,2024-12-04T04:11:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.1268068331143235,47.549019607843135,1610612757,38,37,2024-12-04T04:11:28Z,1700000,False,12.0,5.0,1,left,S. Sharpe driving Layup (7 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.33,Made,7.0,,,,,,,,,,,,,,,,,
171,PT10M19.00S,2024-12-04T04:11:28.1Z,2,REGULAR,foul,personal,['1freethrow'],1641757,,,1610612757,38,37,2024-12-04T04:11:36Z,1710000,False,,,0,,J. Miller shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1641757, 1631101]",1610612746.0,LAC,shooting,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,,,,1.0,0.0,Sharpe,1631101.0,,,
173,PT10M19.00S,2024-12-04T04:11:47.4Z,2,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,38,38,2024-12-04T04:11:47Z,1730000,False,,,0,,S. Sharpe Free Throw 1 of 1 (8 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
175,PT09M53.00S,2024-12-04T04:12:26.4Z,2,REGULAR,2pt,Jump Shot,[],1629611,91.80354796320631,22.058823529411764,1610612746,38,38,2024-12-04T04:12:30Z,1750000,False,-140.0,25.0,1,right,MISS T. Mann 14' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,14.18,Missed,,,,,,,,,,,,,,,,,,
176,PT09M51.00S,2024-12-04T04:12:28.4Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,38,38,2024-12-04T04:12:30Z,1760000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,
177,PT09M42.00S,2024-12-04T04:12:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,6.652431011826544,46.32352941176471,1610612757,38,40,2024-12-04T04:12:41Z,1770000,False,18.0,10.0,1,left,J. Walker Layup (2 PTS) (D. Avdija 1 AST),"[1631133, 1630166]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
179,PT09M29.00S,2024-12-04T04:12:50.0Z,2,REGULAR,turnover,lost ball,[],1628964,,,1610612746,38,40,2024-12-04T04:12:55Z,1790000,False,,,0,,M. Bamba lost ball TURNOVER (1 TO),"[1628964, 1631133]",1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Walker,1631133.0
180,PT09M29.00S,2024-12-04T04:12:50.0Z,2,REGULAR,steal,,[],1631133,,,1610612757,38,40,2024-12-04T04:12:52Z,1800000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
