actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-06T03:40:19.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-06T03:40:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-06T03:40:22.1Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-03-06T03:40:22Z,40000,False,,,0,,Jump Ball I. Zubac vs. J. Duren: Tip to J. Harden,"[201935, 1627826, 1631105]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-03-06T03:40:37.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,82.86793692509855,53.92156862745098,1610612746,0,0,2025-03-06T03:40:43Z,70000,False,20.0,109.0,1,right,MISS I. Zubac 11' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-03-06T03:40:39.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2025-03-06T03:40:43Z,80000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-03-06T03:40:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.171484888304862,51.225490196078425,1610612765,0,2,2025-03-06T03:41:01Z,90000,False,-6.0,62.0,1,left,C. Cunningham 6' driving floating Jump Shot (2 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,2.0,,,,,,,,,,,,,
10,PT10M56.00S,2025-03-06T03:41:23.0Z,1,REGULAR,3pt,Jump Shot,[],201935,69.46452036793693,78.18627450980392,1610612746,3,2,2025-03-06T03:41:27Z,100000,False,141.0,235.0,1,right,J. Harden 27' 3PT  (3 PTS) (I. Zubac 1 AST),"[201935, 1627826]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.36,Made,,,,,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,
12,PT10M43.00S,2025-03-06T03:41:35.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,8.623521681997373,55.88235294117647,1610612765,3,2,2025-03-06T03:41:41Z,120000,False,-29.0,29.0,1,left,MISS A. Thompson alley-oop DUNK,[1641709],1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
13,PT10M41.00S,2025-03-06T03:41:37.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,3,2,2025-03-06T03:41:41Z,130000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M35.00S,2025-03-06T03:41:45.4Z,1,REGULAR,foul,personal,[],1627736,,,1610612746,3,2,2025-03-06T03:41:54Z,140000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 201935]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202035.0,1.0,0.0,Harden,201935.0,,,,,
16,PT10M28.00S,2025-03-06T03:42:13.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203992,88.38699080157687,47.30392156862745,1610612746,5,2,2025-03-06T03:43:04Z,160000,False,-13.0,57.0,1,right,B. Bogdanović driving Hook (2 PTS),[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M07.00S,2025-03-06T03:42:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.302890932982917,45.588235294117645,1610612765,5,4,2025-03-06T03:42:37Z,170000,False,22.0,63.0,1,left,C. Cunningham 6' driving floating Jump Shot (4 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,4.0,,,,,,,,,,,,,
