actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-14T03:41:10.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-14T03:41:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-01-14T03:41:14.9Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-01-14T03:41:14Z,40000,False,,,0,,Jump Ball I. Zubac vs. K. Love: Tip to J. Harden,"[201935, 1627826, 201567]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Love,201567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-01-14T03:41:25.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,80.50262812089356,40.19607843137255,1610612746,2,0,2025-01-14T03:41:31Z,70000,False,-49.0,131.0,1,right,I. Zubac 13' turnaround Hook (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,13.97,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
8,PT11M26.00S,2025-01-14T03:41:43.1Z,1,REGULAR,turnover,bad pass,[],1631170,,,1610612748,2,0,2025-01-14T03:41:47Z,80000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1626181]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Powell,1626181.0,,,,,,,,,,,
9,PT11M26.00S,2025-01-14T03:41:43.1Z,1,REGULAR,steal,,[],1626181,,,1610612746,2,0,2025-01-14T03:41:45Z,90000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2025-01-14T03:41:47.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626181,69.46452036793693,78.43137254901961,1610612746,5,0,2025-01-14T03:41:54Z,100000,False,142.0,235.0,1,right,N. Powell 27' 3PT running pullup (3 PTS),[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.42,Made,3.0,,,,,,,,,,,,,,,,,
11,PT11M09.00S,2025-01-14T03:42:00.7Z,1,REGULAR,3pt,Jump Shot,[],1629312,24.78646517739816,86.02941176470588,1610612748,5,0,2025-01-14T03:42:09Z,110000,False,-180.0,180.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2025-01-14T03:42:03.7Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,5,0,2025-01-14T03:42:09Z,120000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M02.00S,2025-01-14T03:42:07.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,67.36202365308804,26.47058823529412,1610612746,5,0,2025-01-14T03:42:14Z,130000,False,-118.0,254.0,1,right,MISS N. Powell 28' running pullup 3PT,[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,28.02,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2025-01-14T03:42:07.3Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,5,0,2025-01-14T03:42:14Z,140000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
