actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-21T03:40:51.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-21T03:40:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-21T03:40:53.3Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612741,0,0,2025-01-21T03:40:53Z,40000,False,,,0,,Jump Ball N. Vučević vs. M. Bamba: Tip to J. Giddey,"[1630581, 202696, 1628964]",1610612741.0,CHI,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Vučević,202696.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-21T03:41:06.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.88370565045992,62.5,1610612741,0,0,2025-01-21T03:41:17Z,70000,False,62.0,33.0,1,right,MISS N. Vučević 7' turnaround bank Hook,[202696],1610612741.0,CHI,turnaround bank,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-01-21T03:41:11.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612746,0,0,2025-01-21T03:46:40Z,80000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-01-21T03:41:23.4Z,1,REGULAR,2pt,Jump Shot,[],1626181,27.414586070959263,54.65686274509803,1610612746,0,0,2025-01-21T03:41:31Z,90000,False,-23.0,205.0,1,left,MISS N. Powell 20' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,20.65,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-01-21T03:41:25.4Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612746,0,0,2025-01-21T03:45:55Z,100000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,,,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11,PT11M25.00S,2025-01-21T03:41:30.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612746,2,0,2025-01-21T03:46:01Z,110000,False,0.0,0.0,1,left,M. Bamba putback Layup (2 PTS),[1628964],1610612746.0,LAC,putback,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M07.00S,2025-01-21T03:41:48.3Z,1,REGULAR,violation,kicked ball,[],1628964,,,1610612741,2,0,2025-01-21T03:41:54Z,120000,False,,,0,,M. Bamba kicked ball VIOLATION,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,202035.0,,,,,,,,,,,,
13,PT10M57.00S,2025-01-21T03:42:14.6Z,1,REGULAR,foul,personal,[],201935,,,1610612741,2,0,2025-01-21T03:42:19Z,130000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1630172]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,,1628159.0,1.0,0.0,Williams,1630172.0,,,,,,,,
15,PT10M45.00S,2025-01-21T03:42:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630172,90.88370565045992,4.411764705882353,1610612741,2,3,2025-01-21T03:42:52Z,150000,False,-228.0,33.0,1,right,P. Williams 3PT  (3 PTS) (J. Giddey 1 AST),"[1630172, 1630581]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,3.0,,,,,,J. Giddey,1630581.0,1.0,,,,,
