actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M47.00S,2024-10-24T02:19:30.4Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,3,2,2024-10-24T02:20:04Z,180000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,
19,PT10M41.00S,2024-10-24T02:19:36.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,24.78646517739816,10.294117647058822,1610612746,3,2,2024-10-24T02:20:15Z,190000,False,199.0,180.0,1,left,MISS T. Mann 26' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,,
20,PT10M38.00S,2024-10-24T02:19:39.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,3,2,2024-10-24T02:19:43Z,200000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M38.00S,2024-10-24T02:19:43.1Z,1,REGULAR,foul,personal,[],1627884,,,1610612756,3,2,2024-10-24T02:20:01Z,210000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 203994]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202007.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,
23,PT10M17.00S,2024-10-24T02:20:18.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,86.28449408672799,98.2843137254902,1610612756,3,2,2024-10-24T02:21:17Z,230000,False,241.0,76.0,1,right,MISS T. Jones 25' 3PT - blocked,"[1626145, 1626181]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,25.32,Missed,,,,,,,,,,,,,,Powell,1626181.0,,,
24,PT10M17.00S,2024-10-24T02:20:18.0Z,1,REGULAR,block,,[],1626181,,,1610612756,3,2,2024-10-24T02:20:21Z,240000,False,,,0,,N. Powell BLOCK (1 BLK),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2024-10-24T02:20:20.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,3,2,2024-10-24T02:21:17Z,250000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
26,PT10M09.00S,2024-10-24T02:20:24.6Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,3,2,2024-10-24T02:20:31Z,260000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,202007.0,,,,,,,,,,,1.0,,
27,PT09M55.00S,2024-10-24T02:20:42.6Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612756,3,2,2024-10-24T02:20:49Z,270000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Nurkić 2 FT),"[1627826, 203994]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,1.0,0.0,Nurkić,203994.0,,,,,,,,,
29,PT09M55.00S,2024-10-24T02:21:11.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203994,,,1610612756,3,2,2024-10-24T02:21:11Z,290000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M55.00S,2024-10-24T02:21:11.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,3,2,2024-10-24T02:21:11Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,
31,PT09M55.00S,2024-10-24T02:21:28.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203994,,,1610612756,3,3,2024-10-24T02:21:28Z,310000,False,,,0,,J. Nurkić Free Throw 2 of 2 (1 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M44.00S,2024-10-24T02:21:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,7.835085413929041,51.470588235294116,1610612746,5,3,2024-10-24T02:21:47Z,320000,False,-7.0,21.0,1,left,J. Harden driving floating Jump Shot (2 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M25.00S,2024-10-24T02:22:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612756,5,3,2024-10-24T02:22:09Z,330000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Nurkić 2 FT),"[1627826, 203994]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,2.0,0.0,Nurkić,203994.0,,,,,,,,,
35,PT09M25.00S,2024-10-24T02:22:36.4Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,5,3,2024-10-24T02:22:36Z,350000,False,,,0,,MISS J. Nurkić Free Throw 1 of 2,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2024-10-24T02:22:36.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,5,3,2024-10-24T02:22:36Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
37,PT09M25.00S,2024-10-24T02:22:43.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612756,5,3,2024-10-24T02:22:48Z,370000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M25.00S,2024-10-24T02:22:43.7Z,1,REGULAR,substitution,in,[],1630539,,,1610612756,5,3,2024-10-24T02:22:48Z,380000,False,,,0,,SUB in: K. Jones,[1630539],1610612746.0,LAC,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M25.00S,2024-10-24T02:23:01.9Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,5,4,2024-10-24T02:23:01Z,390000,False,,,0,,J. Nurkić Free Throw 2 of 2 (2 PTS),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
40,PT09M14.00S,2024-10-24T02:23:13.4Z,1,REGULAR,3pt,Jump Shot,[],201935,30.962549277266753,29.65686274509804,1610612746,5,4,2024-10-24T02:23:21Z,400000,False,102.0,239.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
41,PT09M10.00S,2024-10-24T02:23:17.5Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612746,5,4,2024-10-24T02:23:17Z,410000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,40.0,2.0,0.0,2.0,,,,,
42,PT09M07.00S,2024-10-24T02:23:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,6.389618922470433,47.794117647058826,1610612746,7,4,2024-10-24T02:23:29Z,420000,False,11.0,8.0,1,left,T. Mann driving Layup (2 PTS) (D. Jones Jr. 1 AST),"[1629611, 1627884]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.34,Made,2.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
44,PT08M58.00S,2024-10-24T02:23:29.0Z,1,REGULAR,3pt,Jump Shot,[],201142,74.72076215505913,14.215686274509803,1610612756,7,7,2024-10-24T02:23:36Z,440000,False,-179.0,185.0,1,right,K. Durant 25' 3PT pullup (3 PTS) (T. Jones 1 AST),"[201142, 1626145]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.74,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
46,PT08M47.00S,2024-10-24T02:23:41.9Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612746,7,7,2024-10-24T02:24:10Z,460000,False,,,0,,J. Nurkić shooting personal FOUL (2 PF) (Powell 2 FT),"[203994, 1626181]",1610612756.0,PHX,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,2.0,0.0,Powell,1626181.0,,,,,,,,,
48,PT08M47.00S,2024-10-24T02:24:15.9Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,8,7,2024-10-24T02:24:15Z,480000,False,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
49,PT08M47.00S,2024-10-24T02:24:19.6Z,1,REGULAR,substitution,out,[],203994,,,1610612746,8,7,2024-10-24T02:24:22Z,490000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M47.00S,2024-10-24T02:24:19.6Z,1,REGULAR,substitution,in,[],203486,,,1610612746,8,7,2024-10-24T02:24:22Z,500000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M47.00S,2024-10-24T02:24:38.4Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,9,7,2024-10-24T02:24:38Z,510000,False,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
52,PT08M30.00S,2024-10-24T02:25:00.4Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,9,7,2024-10-24T02:25:24Z,520000,False,,,0,,K. Durant step out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,step,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,202053.0,,,,,,,,,,,1.0,,
53,PT08M14.00S,2024-10-24T02:25:25.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,13.748357424441524,3.9215686274509802,1610612746,9,7,2024-10-24T02:25:30Z,530000,False,230.0,77.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
54,PT08M10.00S,2024-10-24T02:25:29.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,9,7,2024-10-24T02:25:30Z,540000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,
55,PT07M55.00S,2024-10-24T02:25:43.8Z,1,REGULAR,3pt,Jump Shot,[],203078,87.72996057818659,2.941176470588235,1610612756,9,10,2024-10-24T02:25:49Z,550000,False,-235.0,63.0,1,right,B. Beal 24' 3PT  (5 PTS) (D. Booker 1 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,24.35,Made,5.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
57,PT07M45.00S,2024-10-24T02:25:53.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,6.652431011826544,50.0,1610612746,11,10,2024-10-24T02:26:02Z,570000,False,0.0,10.0,1,left,K. Jones cutting DUNK (2 PTS) (N. Powell 1 AST),"[1630539, 1626181]",1610612746.0,LAC,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.0,Made,2.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
59,PT07M35.00S,2024-10-24T02:26:05.8Z,1,REGULAR,foul,offensive,[],203486,,,1610612756,11,10,2024-10-24T02:26:13Z,590000,False,,,0,,M. Plumlee offensive FOUL (1 PF),"[203486, 1626181]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,202053.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
61,PT07M35.00S,2024-10-24T02:26:05.8Z,1,REGULAR,turnover,offensive foul,[],203486,,,1610612756,11,10,2024-10-24T02:26:05Z,610000,False,,,0,,M. Plumlee offensive foul TURNOVER (1 TO),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,202053.0,,,,,,,,,,,1.0,,
62,PT07M35.00S,2024-10-24T02:26:14.6Z,1,REGULAR,substitution,out,[],203078,,,1610612746,11,10,2024-10-24T02:26:17Z,620000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M35.00S,2024-10-24T02:26:14.6Z,1,REGULAR,substitution,in,[],1626220,,,1610612746,11,10,2024-10-24T02:26:17Z,630000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M27.00S,2024-10-24T02:26:59.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630539,7.046649145860711,52.450980392156865,1610612746,11,10,2024-10-24T02:27:39Z,640000,False,-12.0,14.0,1,left,MISS K. Jones cutting DUNK - blocked,"[1630539, 203486]",1610612746.0,LAC,cutting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,Plumlee,203486.0,,,
65,PT07M27.00S,2024-10-24T02:26:59.4Z,1,REGULAR,block,,[],203486,,,1610612746,11,10,2024-10-24T02:27:02Z,650000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M24.00S,2024-10-24T02:27:02.4Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,11,10,2024-10-24T02:27:39Z,660000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
67,PT07M18.00S,2024-10-24T02:27:05.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,91.40932982917214,51.9607843137255,1610612756,11,10,2024-10-24T02:28:21Z,670000,False,10.0,28.0,1,right,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
69,PT07M16.00S,2024-10-24T02:27:07.1Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,11,10,2024-10-24T02:28:31Z,690000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,67.0,3.0,1.0,2.0,,,,,
70,PT07M15.00S,2024-10-24T02:27:09.6Z,1,REGULAR,turnover,lost ball,[],1627884,,,1610612746,11,10,2024-10-24T02:29:01Z,700000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 201142]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0
71,PT07M15.00S,2024-10-24T02:27:09.6Z,1,REGULAR,steal,,[],201142,,,1610612756,11,10,2024-10-24T02:27:39Z,710000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT07M14.00S,2024-10-24T02:27:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,94.43166885676742,51.225490196078425,1610612756,11,12,2024-10-24T02:29:11Z,720000,False,6.0,0.0,1,right,M. Plumlee Layup (2 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,,,,,,,,,,,,,,,,,
73,PT07M00.00S,2024-10-24T02:27:26.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,26.231931668856767,81.12745098039215,1610612746,14,12,2024-10-24T02:29:56Z,730000,False,-156.0,194.0,1,left,N. Powell 24' 3PT pullup (7 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.88,Made,7.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
75,PT06M44.00S,2024-10-24T02:27:39.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,69.99014454664915,80.3921568627451,1610612756,14,15,2024-10-24T02:27:45Z,750000,False,152.0,230.0,1,right,T. Jones 27' 3PT  (3 PTS) (M. Plumlee 1 AST),"[1626145, 203486]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.54,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
77,PT06M16.00S,2024-10-24T02:28:06.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630539,7.835085413929041,47.30392156862745,1610612746,14,15,2024-10-24T02:29:39Z,770000,False,13.0,21.0,1,left,MISS K. Jones Hook,[1630539],1610612746.0,LAC,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2024-10-24T02:28:06.0Z,1,REGULAR,rebound,offensive,[],201935,,,1610612746,14,15,2024-10-24T02:28:11Z,780000,False,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,
79,PT06M09.00S,2024-10-24T02:28:14.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630539,5.469776609724048,49.26470588235294,1610612746,16,15,2024-10-24T02:28:24Z,790000,False,4.0,-1.0,1,left,K. Jones DUNK (4 PTS) (J. Harden 2 AST),"[1630539, 201935]",1610612746.0,LAC,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,0.39,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
81,PT05M52.00S,2024-10-24T02:28:38.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630539,,,1610612756,16,15,2024-10-24T02:28:45Z,810000,False,,,0,,K. Jones personal FOUL (1 PF) (Plumlee 2 FT),"[1630539, 203486]",1610612746.0,LAC,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,
83,PT05M52.00S,2024-10-24T02:28:49.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,16,15,2024-10-24T02:28:49Z,830000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2024-10-24T02:32:12.2Z,1,REGULAR,freethrow,1 of 2,[],203486,,,1610612756,16,16,2024-10-24T02:32:12Z,840000,False,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
85,PT05M52.00S,2024-10-24T02:32:12.2Z,1,REGULAR,freethrow,2 of 2,[],203486,,,1610612756,16,16,2024-10-24T02:32:33Z,850000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2024-10-24T02:32:14.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,16,16,2024-10-24T02:32:33Z,860000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,85.0,2.0,1.0,1.0,,,,,
87,PT05M34.00S,2024-10-24T02:32:44.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,4.944152431011826,48.28431372549019,1610612746,18,16,2024-10-24T02:32:48Z,870000,False,9.0,-6.0,1,left,D. Jones Jr. alley-oop DUNK (2 PTS) (J. Harden 3 AST),"[1627884, 201935]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
89,PT05M20.00S,2024-10-24T02:33:02.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612756,18,16,2024-10-24T02:33:09Z,890000,False,,,0,,D. Jones Jr. personal FOUL (2 PF) (Durant 2 FT),"[1627884, 201142]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,202053.0,2.0,0.0,Durant,201142.0,,,,,,,,,
