actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-31T02:40:38.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-31T02:40:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-10-31T02:40:39.6Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2024-10-31T02:40:39Z,40000,False,,,0,,Jump Ball I. Zubac vs. D. Ayton: Tip to J. Harden,"[201935, 1627826, 1629028]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-10-31T02:40:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.88370565045992,54.65686274509803,1610612746,2,0,2024-10-31T02:41:19Z,70000,False,23.0,33.0,1,right,N. Powell cutting Layup (2 PTS) (J. Harden 1 AST),"[1626181, 201935]",1610612746.0,LAC,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.06,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2024-10-31T02:41:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,7.30946123521682,56.372549019607845,1610612757,2,0,2024-10-31T03:30:10Z,90000,False,-32.0,16.0,1,left,MISS D. Ayton pullup bank Shot,[1629028],1610612757.0,POR,pullup bank,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2024-10-31T02:41:17.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,0,2024-10-31T02:41:21Z,100000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2024-10-31T02:41:31.6Z,1,REGULAR,3pt,Jump Shot,[],201935,72.09264126149803,17.892156862745097,1610612746,2,0,2024-10-31T02:42:32Z,110000,False,-161.0,210.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2024-10-31T02:41:34.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,2,0,2024-10-31T02:41:37Z,120000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M40.00S,2024-10-31T02:41:55.3Z,1,REGULAR,foul,personal,[],201935,,,1610612757,2,0,2024-10-31T02:42:12Z,130000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1629028]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,Ayton,1629028.0,,,,,
15,PT10M32.00S,2024-10-31T02:42:25.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,8.754927726675426,43.38235294117647,1610612757,2,0,2024-10-31T02:42:31Z,150000,False,33.0,30.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
16,PT10M30.00S,2024-10-31T02:42:27.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,2,0,2024-10-31T02:42:31Z,160000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M27.00S,2024-10-31T02:42:30.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,67.36202365308804,28.431372549019606,1610612746,5,0,2024-10-31T02:42:38Z,170000,False,-108.0,254.0,1,right,N. Powell 27' 3PT running pullup (5 PTS),[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,27.62,Made,5.0,,,,,,,,,,,,,,,,,
18,PT10M11.00S,2024-10-31T02:42:46.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,8.229303547963205,2.450980392156863,1610612757,5,0,2024-10-31T02:42:50Z,180000,False,238.0,25.0,1,left,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
19,PT10M09.00S,2024-10-31T02:42:48.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,5,0,2024-10-31T02:42:50Z,190000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M06.00S,2024-10-31T02:42:53.6Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612746,5,0,2024-10-31T02:43:03Z,200000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Zubac 2 FT),"[203924, 1627826]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Zubac,1627826.0,,,,,
22,PT10M06.00S,2024-10-31T02:43:19.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627826,,,1610612746,6,0,2024-10-31T02:43:20Z,220000,False,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
23,PT10M06.00S,2024-10-31T02:43:19.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627826,,,1610612746,6,0,2024-10-31T02:43:48Z,230000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2024-10-31T02:43:22.9Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,6,0,2024-10-31T02:43:48Z,240000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,
25,PT10M01.00S,2024-10-31T02:43:48.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201935,64.60249671484888,39.46078431372549,1610612746,6,0,2024-10-31T02:43:53Z,250000,False,-53.0,280.0,1,right,MISS J. Harden 28' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,28.51,Missed,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2024-10-31T02:43:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,6,0,2024-10-31T02:43:51Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,25.0,,,,,,,,,,,,,
28,PT09M57.00S,2024-10-31T02:44:08.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,86.67871222076215,52.20588235294118,1610612746,6,0,2024-10-31T02:44:12Z,280000,False,11.0,73.0,1,right,MISS D. Jones Jr. 7' cutting DUNK - blocked,"[1627884, 1630166]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,Avdija,1630166.0,,,
29,PT09M57.00S,2024-10-31T02:44:08.4Z,1,REGULAR,block,,[],1630166,,,1610612746,6,0,2024-10-31T02:44:11Z,290000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M54.00S,2024-10-31T02:44:11.4Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,6,0,2024-10-31T02:44:12Z,300000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M51.00S,2024-10-31T02:44:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,7.5722733245729295,53.18627450980392,1610612757,6,0,2024-10-31T02:44:20Z,310000,False,-16.0,19.0,1,left,MISS D. Avdija running reverse Layup,[1630166],1610612757.0,POR,running reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
32,PT09M49.00S,2024-10-31T02:44:16.4Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,6,0,2024-10-31T02:44:16Z,320000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,
33,PT09M48.00S,2024-10-31T02:44:17.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,92.32917214191852,50.73529411764706,1610612746,8,0,2024-10-31T02:44:25Z,330000,False,4.0,20.0,1,right,T. Mann running alley-oop DUNK (2 PTS) (J. Harden 2 AST),"[1629611, 201935]",1610612746.0,LAC,running alley-oop,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
35,PT09M23.00S,2024-10-31T02:44:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.2161629434954,36.76470588235294,1610612757,8,2,2024-10-31T02:44:49Z,350000,False,66.0,119.0,1,left,D. Ayton 13' turnaround fadeaway Jump Shot (2 PTS),[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,13.59,Made,2.0,,,,,,,,,,,,,,,,,
36,PT09M04.00S,2024-10-31T02:45:01.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,74.58935611038108,14.705882352941178,1610612746,8,2,2024-10-31T02:45:52Z,360000,False,-176.0,186.0,1,right,MISS D. Jones Jr. 25' pullup 3PT,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
37,PT09M02.00S,2024-10-31T02:45:03.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,8,2,2024-10-31T02:45:06Z,370000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M55.00S,2024-10-31T02:45:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629028,31.488173455978973,52.94117647058824,1610612757,8,2,2024-10-31T02:45:16Z,380000,False,-15.0,243.0,1,left,MISS D. Ayton 24' 3PT,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,24.39,Missed,,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2024-10-31T02:45:14.7Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,8,2,2024-10-31T02:45:16Z,390000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,38.0,3.0,3.0,0.0,,,,,,,,,,
40,PT08M42.00S,2024-10-31T02:45:23.2Z,1,REGULAR,2pt,Jump Shot,[],201935,79.31997371879106,48.77450980392157,1610612746,8,2,2024-10-31T02:45:27Z,400000,False,-6.0,142.0,1,right,MISS J. Harden 14' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,14.2,Missed,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2024-10-31T02:45:25.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,8,2,2024-10-31T02:45:27Z,410000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT08M23.00S,2024-10-31T02:45:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.206964520367937,52.20588235294118,1610612757,8,2,2024-10-31T02:45:50Z,420000,False,-11.0,-4.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
43,PT08M23.00S,2024-10-31T02:45:42.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,8,2,2024-10-31T02:45:50Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,42.0,,,,,,,,,,,,,
44,PT08M23.00S,2024-10-31T02:45:49.7Z,1,REGULAR,foul,personal,[],1627826,,,1610612757,8,2,2024-10-31T02:46:00Z,440000,False,,,0,,I. Zubac loose ball personal FOUL (1 PF),"[1627826, 1630166]",1610612746.0,LAC,loose ball,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Avdija,1630166.0,,,,,
46,PT08M08.00S,2024-10-31T02:46:26.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641739,7.046649145860711,43.13725490196079,1610612757,8,2,2024-10-31T02:46:29Z,460000,False,34.0,14.0,1,left,MISS T. Camara turnaround Hook,[1641739],1610612757.0,POR,turnaround,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2024-10-31T02:46:29.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,8,2,2024-10-31T02:46:29Z,470000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT07M59.00S,2024-10-31T02:46:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.22667542706965,50.73529411764706,1610612746,8,2,2024-10-31T02:46:38Z,480000,False,4.0,39.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
49,PT07M56.00S,2024-10-31T02:46:37.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,8,2,2024-10-31T02:46:38Z,490000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT07M44.00S,2024-10-31T02:46:49.3Z,1,REGULAR,2pt,Jump Shot,[],1629014,1.921813403416557,66.91176470588235,1610612757,8,4,2024-10-31T02:46:54Z,500000,False,-85.0,-34.0,1,left,A. Simons 9' fadeaway Jump Shot (2 PTS),[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,9.13,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M38.00S,2024-10-31T02:46:55.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,93.51182654402102,50.0,1610612746,10,4,2024-10-31T02:48:35Z,510000,False,0.0,8.0,1,right,T. Mann driving DUNK (4 PTS) (J. Harden 3 AST),"[1629611, 201935]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.85,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
53,PT07M37.00S,2024-10-31T02:47:00.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,10,4,2024-10-31T02:47:00Z,530000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2024-10-31T02:49:27.6Z,1,REGULAR,substitution,out,[],203924,,,1610612757,10,4,2024-10-31T02:49:50Z,540000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M37.00S,2024-10-31T02:49:27.6Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,10,4,2024-10-31T02:49:50Z,550000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
