actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-17T03:40:39.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-17T03:40:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-17T03:40:41.2Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612762,0,0,2024-12-17T03:40:41Z,40000,False,,,0,,Jump Ball W. Kessler vs. I. Zubac: Tip to C. Sexton,"[1629012, 1631117, 1627826]",1610612762.0,UTA,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Kessler,1631117.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-12-17T03:41:17.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,83.39356110381078,52.450980392156865,1610612762,0,0,2024-12-17T03:41:23Z,80000,False,12.0,104.0,1,right,MISS J. Collins 10' driving Hook,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2024-12-17T03:41:19.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,0,2024-12-17T03:41:23Z,90000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M26.00S,2024-12-17T03:41:26.7Z,1,REGULAR,2pt,Jump Shot,[],1627826,20.71287779237845,48.28431372549019,1610612746,2,0,2024-12-17T03:41:35Z,100000,False,9.0,142.0,1,left,I. Zubac 14' floating Jump Shot (2 PTS) (K. Dunn 1 AST),"[1627826, 1627739]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Center,14.25,Made,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
12,PT11M07.00S,2024-12-17T03:41:45.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,69.85873850197109,19.11764705882353,1610612762,2,0,2024-12-17T03:42:12Z,120000,False,-154.0,231.0,1,right,MISS K. George 27' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.77,Missed,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2024-12-17T03:41:48.6Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,2,0,2024-12-17T03:41:51Z,130000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M58.00S,2024-12-17T03:41:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,8.360709592641262,38.48039215686275,1610612746,4,0,2024-12-17T03:43:07Z,140000,False,58.0,26.0,1,left,K. Dunn 6' driving floating bank Jump Shot (2 PTS),[1627739],1610612746.0,LAC,driving floating bank,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M45.00S,2024-12-17T03:42:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629012,91.93495400788436,4.166666666666666,1610612762,4,3,2024-12-17T03:42:12Z,150000,False,-229.0,23.0,1,right,C. Sexton 3PT  (3 PTS) (L. Markkanen 1 AST),"[1629012, 1628374]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,
17,PT10M20.00S,2024-12-17T03:42:32.2Z,1,REGULAR,3pt,Jump Shot,[],1627739,6.915243101182654,2.941176470588235,1610612746,7,3,2024-12-17T03:42:37Z,170000,False,235.0,13.0,1,left,K. Dunn 3PT  (5 PTS) (A. Coffey 1 AST),"[1627739, 1629599]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,5.0,A. Coffey,1629599.0,1.0,,,,,,,,,,
19,PT09M53.00S,2024-12-17T03:42:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,90.48948751642575,44.11764705882353,1610612762,7,3,2024-12-17T03:43:05Z,190000,False,-29.0,37.0,1,right,MISS K. George driving Layup - blocked,"[1641718, 1627826]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
20,PT09M53.00S,2024-12-17T03:42:59.8Z,1,REGULAR,block,,[],1627826,,,1610612762,7,3,2024-12-17T03:43:02Z,200000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT09M50.00S,2024-12-17T03:43:02.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,3,2024-12-17T03:43:05Z,210000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT09M40.00S,2024-12-17T03:43:16.1Z,1,REGULAR,foul,personal,[],1629012,,,1610612746,7,3,2024-12-17T03:43:30Z,220000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1627826]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1204.0,1.0,0.0,Zubac,1627826.0,,,
24,PT09M38.00S,2024-12-17T03:43:40.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,30.305519053876477,21.568627450980394,1610612746,10,3,2024-12-17T03:43:46Z,240000,False,142.0,232.0,1,left,N. Powell 27' 3PT  (3 PTS) (K. Dunn 2 AST),"[1626181, 1627739]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.25,Made,,,,,3.0,K. Dunn,1627739.0,2.0,,,,,,,,,,
26,PT09M26.00S,2024-12-17T03:43:54.9Z,1,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,10,3,2024-12-17T03:44:03Z,260000,False,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (1 TO),[1628374],1610612762.0,UTA,bad pass,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1204.0,,,,,1.0,,
27,PT09M13.00S,2024-12-17T03:44:22.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,16.770696452036795,45.83333333333333,1610612746,12,3,2024-12-17T03:45:12Z,270000,False,21.0,105.0,1,left,I. Zubac 10' Hook (4 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,10.71,Made,,,,,4.0,J. Harden,201935.0,1.0,,,,,,,,,,
29,PT08M56.00S,2024-12-17T03:44:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.27792378449409,46.07843137254902,1610612762,12,3,2024-12-17T03:44:47Z,290000,False,-20.0,29.0,1,right,MISS J. Collins cutting Layup - blocked,"[1628381, 1629599]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,Coffey,1629599.0,,,,,,,,
30,PT08M56.00S,2024-12-17T03:44:41.0Z,1,REGULAR,block,,[],1629599,,,1610612762,12,3,2024-12-17T03:44:43Z,300000,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT08M56.00S,2024-12-17T03:44:41.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,12,3,2024-12-17T03:44:47Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,29.0,,,,,,,,,,,,,,,,,
33,PT08M45.00S,2024-12-17T03:44:55.7Z,1,REGULAR,3pt,Jump Shot,[],201935,13.748357424441524,3.431372549019608,1610612746,12,3,2024-12-17T03:45:01Z,330000,False,233.0,77.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,24.51,Missed,,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2024-12-17T03:44:58.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,12,3,2024-12-17T03:45:01Z,340000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M31.00S,2024-12-17T03:45:13.7Z,1,REGULAR,foul,personal,[],201935,,,1610612762,12,3,2024-12-17T03:45:18Z,350000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1629012]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1204.0,1.0,0.0,Sexton,1629012.0,,,
