actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-21T03:40:15.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-21T03:40:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-11-21T03:40:19.6Z,1,REGULAR,jumpball,recovered,[],1629599,,,1610612746,0,0,2024-11-21T03:40:19Z,40000,False,,,0,,Jump Ball I. Zubac vs. G. Bitadze: Tip to A. Coffey,"[1629599, 1627826, 1629048]",1610612746.0,LAC,startperiod,A. Coffey,1629599.0,Coffey,A. Coffey,Zubac,1627826.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-11-21T03:40:31.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,92.59198423127464,41.911764705882355,1610612746,2,0,2024-11-21T03:40:35Z,70000,False,-40.0,17.0,1,right,I. Zubac turnaround Hook (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.39,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-11-21T03:40:59.1Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,2,0,2024-11-21T03:41:04Z,90000,False,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1627739]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
10,PT11M16.00S,2024-11-21T03:40:59.1Z,1,REGULAR,steal,,[],1627739,,,1610612746,2,0,2024-11-21T03:41:02Z,100000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M06.00S,2024-11-21T03:41:09.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,92.32917214191852,55.88235294117647,1610612746,4,0,2024-11-21T03:41:13Z,110000,False,29.0,20.0,1,right,I. Zubac Layup (4 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.53,Made,4.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
14,PT10M43.00S,2024-11-21T03:41:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,5.469776609724048,95.09803921568627,1610612753,4,3,2024-11-21T03:41:52Z,140000,False,-225.0,-1.0,1,left,J. Suggs 3PT  (3 PTS) (F. Wagner 1 AST),"[1630591, 1630532]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,22.55,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
16,PT10M30.00S,2024-11-21T03:42:00.1Z,1,REGULAR,foul,offensive,[],201935,,,1610612746,4,3,2024-11-21T03:42:12Z,160000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 203484]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,2002.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,
18,PT10M30.00S,2024-11-21T03:42:00.1Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612746,4,3,2024-11-21T03:42:00Z,180000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,2002.0,,,,,,,,,,
19,PT10M17.00S,2024-11-21T03:42:29.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,29.6484888304862,75.98039215686273,1610612753,4,3,2024-11-21T03:42:34Z,190000,False,-130.0,226.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2024-11-21T03:42:34.2Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,4,3,2024-11-21T03:42:34Z,200000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,
21,PT10M05.00S,2024-11-21T03:42:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.51182654402102,45.588235294117645,1610612746,4,3,2024-11-21T03:42:47Z,210000,False,-22.0,8.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1630591]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
22,PT10M05.00S,2024-11-21T03:42:39.9Z,1,REGULAR,block,,[],1630591,,,1610612746,4,3,2024-11-21T03:42:42Z,220000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M59.00S,2024-11-21T03:42:45.9Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,3,2024-11-21T03:42:47Z,230000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,21.0,1.0,0.0,1.0,,
24,PT09M59.00S,2024-11-21T03:42:46.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,6,3,2024-11-21T03:42:49Z,240000,False,0.0,0.0,1,right,I. Zubac putback DUNK (6 PTS),[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
