actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
89,PT05M00.00S,2025-03-24T01:24:01.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,12,2025-03-24T01:24:02Z,870000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,
92,PT04M55.00S,2025-03-24T01:24:44.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,14,12,2025-03-24T01:24:44Z,900000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2025-03-24T01:27:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.492115637319317,43.627450980392155,1610612760,14,12,2025-03-24T01:27:29Z,920000,False,32.0,27.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
96,PT04M55.00S,2025-03-24T01:27:21.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,14,12,2025-03-24T01:27:21Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,95.0,,,,,,,,,,,,,,,,,
97,PT04M55.00S,2025-03-24T01:27:39.5Z,1,REGULAR,substitution,out,[],1630198,,,1610612746,14,12,2025-03-24T01:27:48Z,940000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M55.00S,2025-03-24T01:27:39.5Z,1,REGULAR,substitution,in,[],1641717,,,1610612746,14,12,2025-03-24T01:27:48Z,950000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M42.00S,2025-03-24T01:27:50.4Z,1,REGULAR,3pt,Jump Shot,[],202695,69.20170827858082,75.24509803921569,1610612746,17,12,2025-03-24T01:30:51Z,960000,False,126.0,237.0,1,right,K. Leonard 26' 3PT pullup (5 PTS) (D. Jones Jr. 1 AST),"[202695, 1627884]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.85,Made,,,,,,,,,,,,5.0,D. Jones Jr.,1627884.0,1.0,,,
101,PT04M22.00S,2025-03-24T01:28:10.0Z,1,REGULAR,3pt,Jump Shot,[],1631119,25.706307490144546,16.42156862745098,1610612760,17,15,2025-03-24T01:28:14Z,980000,False,168.0,189.0,1,left,J. Williams 25' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1631119, 1630598]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,,,,,,3.0,A. Wiggins,1630598.0,1.0,,,
104,PT04M00.00S,2025-03-24T01:28:32.0Z,1,REGULAR,3pt,Jump Shot,[],1627884,90.62089356110381,4.6568627450980395,1610612746,20,15,2025-03-24T01:28:37Z,1000000,False,-227.0,36.0,1,right,D. Jones Jr. 3PT  (3 PTS) (B. Bogdanović 1 AST),"[1627884, 203992]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,22.95,Made,,,,,,,,,,,,3.0,B. Bogdanović,203992.0,1.0,,,
106,PT03M47.00S,2025-03-24T01:28:44.5Z,1,REGULAR,3pt,Jump Shot,[],1631119,29.911300919842315,75.24509803921569,1610612760,20,18,2025-03-24T01:28:50Z,1020000,False,-126.0,229.0,1,left,J. Williams 26' 3PT  (6 PTS) (S. Gilgeous-Alexander 5 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,5.0,,,
108,PT03M33.00S,2025-03-24T01:28:59.0Z,1,REGULAR,2pt,Jump Shot,[],202695,89.17542706964521,32.59803921568628,1610612746,22,18,2025-03-24T01:29:04Z,1040000,False,-87.0,49.0,1,right,K. Leonard 10' turnaround fadeaway Jump Shot (7 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,10.0,Made,,,,,,,,,,,,7.0,,,,,,
109,PT03M22.00S,2025-03-24T01:29:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.389618922470433,44.36274509803921,1610612760,22,20,2025-03-24T01:31:48Z,1050000,False,28.0,8.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.92,Made,,,,,,,,,,,,2.0,,,,,,
110,PT03M10.00S,2025-03-24T01:29:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612746,22,20,2025-03-24T01:29:35Z,1060000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Harden 2 FT),"[1631119, 201935]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1628172.0,1.0,0.0,Harden,201935.0,,,,,,,
112,PT03M10.00S,2025-03-24T01:29:56.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,23,20,2025-03-24T01:29:56Z,1080000,False,,,0,,J. Harden Free Throw 1 of 2 (3 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
113,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,out,[],202695,,,1610612746,23,20,2025-03-24T01:30:08Z,1090000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,23,20,2025-03-24T01:30:08Z,1100000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,out,[],1641717,,,1610612746,23,20,2025-03-24T01:30:08Z,1110000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,in,[],1627732,,,1610612746,23,20,2025-03-24T01:30:08Z,1120000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,in,[],201587,,,1610612746,23,20,2025-03-24T01:30:08Z,1130000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M10.00S,2025-03-24T01:29:57.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612746,23,20,2025-03-24T01:30:08Z,1140000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M10.00S,2025-03-24T01:30:23.2Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,24,20,2025-03-24T01:30:23Z,1150000,False,,,0,,J. Harden Free Throw 2 of 2 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
120,PT02M56.00S,2025-03-24T01:30:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.389618922470433,46.32352941176471,1610612760,24,22,2025-03-24T01:30:41Z,1160000,False,18.0,8.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS) (J. Williams 1 AST),"[1628983, 1631119]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,,,4.0,J. Williams,1631119.0,1.0,,,
122,PT02M30.00S,2025-03-24T01:31:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,85.62746386333771,56.86274509803921,1610612746,24,22,2025-03-24T01:31:10Z,1180000,False,34.0,83.0,1,right,MISS J. Harden 8' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.94,Missed,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2025-03-24T01:31:09.0Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612746,24,22,2025-03-24T01:31:09Z,1190000,False,,,0,,B. Simmons REBOUND (Off:1 Def:0),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,122.0,1.0,0.0,1.0,,,,,,,,,,,,,,
124,PT02M25.00S,2025-03-24T01:31:09.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627732,94.40999984741211,50.0,1610612746,24,22,2025-03-24T01:31:29Z,1200000,False,0.0,0.0,1,right,MISS B. Simmons tip Layup,[1627732],1610612746.0,LAC,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2025-03-24T01:31:09.0Z,1,REGULAR,rebound,offensive,[],201935,,,1610612746,24,22,2025-03-24T01:31:16Z,1210000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,124.0,2.0,1.0,1.0,,,,,,,,,,,,,,
126,PT02M25.00S,2025-03-24T01:31:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,91.01511169513797,50.98039215686274,1610612746,24,22,2025-03-24T01:33:42Z,1220000,False,5.0,32.0,1,right,MISS J. Harden putback Layup - blocked,"[201935, 1629652]",1610612746.0,LAC,putback,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,Dort,1629652.0,,,,,,,,,,,,
127,PT02M25.00S,2025-03-24T01:31:11.3Z,1,REGULAR,block,,[],1629652,,,1610612746,24,22,2025-03-24T01:31:13Z,1230000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2025-03-24T01:31:11.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,24,22,2025-03-24T01:31:48Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,126.0,,,,,,,,,,,,,,,,,
130,PT02M25.00S,2025-03-24T01:31:23.9Z,1,REGULAR,substitution,out,[],1629652,,,1610612746,24,22,2025-03-24T01:31:27Z,1260000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M25.00S,2025-03-24T01:31:23.9Z,1,REGULAR,substitution,in,[],1627936,,,1610612746,24,22,2025-03-24T01:31:27Z,1270000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M18.00S,2025-03-24T01:31:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,92.46057818659659,54.41176470588235,1610612746,26,22,2025-03-24T01:34:54Z,1280000,False,22.0,18.0,1,right,B. Simmons cutting Layup (2 PTS) (J. Harden 3 AST),"[1627732, 201935]",1610612746.0,LAC,cutting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,2.0,J. Harden,201935.0,3.0,,,
134,PT02M10.00S,2025-03-24T01:31:52.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,28.07161629434954,21.323529411764707,1610612760,26,22,2025-03-24T01:31:57Z,1300000,False,143.0,211.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
135,PT02M06.00S,2025-03-24T01:31:56.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,22,2025-03-24T01:31:57Z,1310000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,134.0,3.0,2.0,1.0,,,,,,,,,,,,,,
136,PT02M00.00S,2025-03-24T01:32:03.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630598,,,1610612746,26,22,2025-03-24T01:32:20Z,1320000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Harden 3 FT),"[1630598, 201935]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,1628172.0,1.0,0.0,Harden,201935.0,,,,,,,
138,PT02M00.00S,2025-03-24T01:32:36.6Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,27,22,2025-03-24T01:32:36Z,1340000,False,,,0,,J. Harden Free Throw 1 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
139,PT02M00.00S,2025-03-24T01:32:49.9Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,28,22,2025-03-24T01:32:49Z,1350000,False,,,0,,J. Harden Free Throw 2 of 3 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
140,PT02M00.00S,2025-03-24T01:33:08.7Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,29,22,2025-03-24T01:33:08Z,1360000,False,,,0,,J. Harden Free Throw 3 of 3 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
141,PT01M40.00S,2025-03-24T01:33:29.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,20.45006570302234,71.07843137254902,1610612760,29,22,2025-03-24T01:33:34Z,1370000,False,-105.0,140.0,1,left,MISS S. Gilgeous-Alexander 17' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,17.5,Missed,,,,,,,,,,,,,,,,,,
142,PT01M36.00S,2025-03-24T01:33:33.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,29,22,2025-03-24T01:33:34Z,1380000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,141.0,4.0,3.0,1.0,,,,,,,,,,,,,,
143,PT01M31.00S,2025-03-24T01:33:37.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627732,88.51839684625493,51.470588235294116,1610612746,31,22,2025-03-24T01:34:03Z,1390000,False,7.0,55.0,1,right,B. Simmons running Layup (4 PTS) (J. Harden 4 AST),"[1627732, 201935]",1610612746.0,LAC,running,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,,,,4.0,J. Harden,201935.0,4.0,,,
144,PT01M31.00S,2025-03-24T01:33:46.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612760,31,22,2025-03-24T01:33:46Z,1400000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M31.00S,2025-03-24T01:35:15.3Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,31,22,2025-03-24T01:35:25Z,1410000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M31.00S,2025-03-24T01:35:15.3Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,31,22,2025-03-24T01:35:25Z,1420000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M17.00S,2025-03-24T01:35:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.873193166885677,60.29411764705882,1610612760,31,22,2025-03-24T01:35:35Z,1430000,False,-51.0,125.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.51,Missed,,,,,,,,,,,,,,,,,,
149,PT01M14.00S,2025-03-24T01:35:32.2Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,31,22,2025-03-24T01:35:35Z,1440000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M05.00S,2025-03-24T01:35:41.2Z,1,REGULAR,turnover,lost ball,[],1627732,,,1610612746,31,22,2025-03-24T01:35:44Z,1450000,False,,,0,,B. Simmons lost ball TURNOVER (1 TO),"[1627732, 1628983]",1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0
151,PT01M05.00S,2025-03-24T01:35:41.2Z,1,REGULAR,steal,,[],1628983,,,1610612760,31,22,2025-03-24T01:35:43Z,1460000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M01.00S,2025-03-24T01:35:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,7.178055190538765,52.94117647058824,1610612760,31,24,2025-03-24T01:35:48Z,1470000,False,-15.0,15.0,1,left,S. Gilgeous-Alexander running Layup (6 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,6.0,,,,,,
153,PT00M42.00S,2025-03-24T01:36:09.6Z,1,REGULAR,3pt,Jump Shot,[],1627884,70.38436268068331,25.0,1610612746,34,24,2025-03-24T01:36:13Z,1480000,False,-125.0,226.0,1,right,D. Jones Jr. 25' 3PT  (6 PTS) (B. Bogdanović 2 AST),"[1627884, 203992]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,,,,,,,,6.0,B. Bogdanović,203992.0,2.0,,,
155,PT00M26.10S,2025-03-24T01:36:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.835085413929041,44.11764705882353,1610612760,34,24,2025-03-24T01:36:29Z,1500000,False,29.0,21.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1627884]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,Jones Jr.,1627884.0,,,,,,,,,,,,
156,PT00M26.10S,2025-03-24T01:36:25.5Z,1,REGULAR,block,,[],1627884,,,1610612760,34,24,2025-03-24T01:36:28Z,1510000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M22.90S,2025-03-24T01:36:28.7Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612746,34,24,2025-03-24T01:36:29Z,1520000,False,,,0,,B. Simmons REBOUND (Off:1 Def:1),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,,
158,PT00M20.30S,2025-03-24T01:36:31.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,78.0059132720105,90.44117647058823,1610612746,34,24,2025-03-24T01:36:37Z,1530000,False,202.0,154.0,1,right,MISS B. Bogdanović 25' running 3PT,[203992],1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
159,PT00M16.90S,2025-03-24T01:36:34.7Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,34,24,2025-03-24T01:36:34Z,1540000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M00.10S,2025-03-24T01:36:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.30946123521682,55.392156862745104,1610612760,34,24,2025-03-24T01:36:56Z,1550000,False,-27.0,16.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.10S,2025-03-24T01:36:51.4Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612746,34,24,2025-03-24T01:36:56Z,1560000,False,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,160.0,3.0,2.0,1.0,,,,,,,,,,,,,,
162,PT00M00.00S,2025-03-24T01:36:55.8Z,1,REGULAR,period,end,[],0,,,1610612746,34,24,2025-03-24T01:36:55Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,34,24,2025-03-24T01:39:29Z,1580000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,34,24,2025-03-24T01:39:29Z,1590000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612746,34,24,2025-03-24T01:39:29Z,1600000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612746,34,24,2025-03-24T01:39:29Z,1610000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,34,24,2025-03-24T01:39:29Z,1620000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,in,['startperiod'],1629599,,,1610612746,34,24,2025-03-24T01:39:29Z,1630000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612746,34,24,2025-03-24T01:39:29Z,1640000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-24T01:38:03.8Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612746,34,24,2025-03-24T01:39:29Z,1650000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-03-24T01:39:34.3Z,2,REGULAR,period,start,[],0,,,1610612746,34,24,2025-03-24T01:39:34Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M38.00S,2025-03-24T01:39:55.9Z,2,REGULAR,2pt,Jump Shot,[],202695,83.919185282523,30.392156862745097,1610612746,34,24,2025-03-24T01:41:06Z,1670000,False,-98.0,99.0,1,right,MISS K. Leonard 13' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,13.91,Missed,,,,,,,,,,,,,,,,,,
173,PT11M35.00S,2025-03-24T01:39:58.9Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,34,24,2025-03-24T01:40:02Z,1680000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
174,PT11M27.00S,2025-03-24T01:40:07.3Z,2,REGULAR,3pt,Jump Shot,[],1630198,31.225361366622867,61.76470588235294,1610612760,34,24,2025-03-24T01:40:12Z,1690000,False,-59.0,241.0,1,left,MISS I. Joe 24' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
175,PT11M23.00S,2025-03-24T01:40:11.3Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612746,34,24,2025-03-24T01:40:12Z,1700000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,174.0,4.0,3.0,1.0,,,,,,,,,,,,,,
