actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-19T02:40:36.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-19T02:40:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-19T02:40:39.4Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2025-03-19T02:40:39Z,40000,False,,,0,,Jump Ball J. Allen vs. I. Zubac: Tip to E. Mobley,"[1630596, 1628386, 1627826]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-03-19T02:40:49.5Z,1,REGULAR,3pt,Jump Shot,[],1629622,66.44218134034165,55.392156862745104,1610612739,0,3,2025-03-19T02:40:54Z,70000,False,27.0,263.0,1,right,M. Strus 26' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1629622, 1628378]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.43,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-03-19T02:41:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,6.389618922470433,57.84313725490197,1610612746,2,3,2025-03-19T02:43:23Z,90000,False,-39.0,8.0,1,left,I. Zubac driving Hook (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.99,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
11,PT11M13.00S,2025-03-19T02:41:22.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,77.08607095926413,9.068627450980392,1610612739,2,6,2025-03-19T02:41:26Z,110000,False,-205.0,163.0,1,right,M. Strus 26' 3PT  (6 PTS) (D. Garland 1 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.16,Made,6.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
13,PT10M54.00S,2025-03-19T02:41:44.1Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612746,2,6,2025-03-19T02:41:52Z,130000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Harden 2 FT),"[1628378, 201935]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Harden,201935.0,,,,,,,,,
15,PT10M54.00S,2025-03-19T02:42:12.5Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,3,6,2025-03-19T02:42:38Z,150000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2025-03-19T02:42:12.5Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,3,6,2025-03-19T02:42:38Z,160000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M52.00S,2025-03-19T02:42:14.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,6,2025-03-19T02:42:38Z,170000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M44.00S,2025-03-19T02:42:41.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,71.96123521681997,81.37254901960785,1610612739,3,9,2025-03-19T02:43:08Z,180000,False,157.0,211.0,1,right,D. Garland 26' 3PT pullup (3 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,26.3,Made,3.0,,,,,,,,,,,,,,,,,
19,PT10M27.00S,2025-03-19T02:42:57.6Z,1,REGULAR,2pt,Jump Shot,[],1626181,23.47240473061761,24.509803921568626,1610612746,5,9,2025-03-19T02:43:05Z,190000,False,127.0,168.0,1,left,N. Powell 21' Jump Shot (2 PTS) (J. Harden 2 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,21.1,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
21,PT10M15.00S,2025-03-19T02:43:10.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,90.75229960578186,49.26470588235294,1610612739,5,11,2025-03-19T02:43:19Z,210000,False,-4.0,34.0,1,right,J. Allen driving Hook (2 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.46,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
22,PT10M00.00S,2025-03-19T02:43:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,10.85742444152431,51.9607843137255,1610612746,7,11,2025-03-19T02:43:31Z,220000,False,-10.0,50.0,1,left,N. Powell driving floating Jump Shot (4 PTS) (K. Leonard 1 AST),"[1626181, 202695]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,4.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
25,PT09M47.00S,2025-03-19T02:43:52.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,92.19776609724047,95.34313725490196,1610612739,7,11,2025-03-19T02:43:57Z,250000,False,227.0,21.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2025-03-19T02:43:55.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,7,11,2025-03-19T02:43:57Z,260000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,
