actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT04M55.00S,2025-02-05T03:23:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.389618922470433,55.63725490196079,1610612747,21,25,2025-02-05T03:26:28Z,870000,False,-28.0,8.0,1,left,R. Hachimura cutting Layup (7 PTS) (A. Reaves 4 AST),"[1629060, 1630559]",1610612747.0,LAL,cutting,,,,,,,Hachimura,R. Hachimura,Restricted Area,0-8 Center,2.92,Made,7.0,A. Reaves,1630559.0,4.0,,,,,,,,,,,,,
94,PT04M43.00S,2025-02-05T03:23:40.8Z,1,REGULAR,2pt,Jump Shot,[],1626181,79.84559789750328,18.872549019607842,1610612746,23,25,2025-02-05T03:26:47Z,890000,False,-156.0,137.0,1,right,N. Powell 20' pullup Jump Shot (10 PTS) (J. Harden 4 AST),"[1626181, 201935]",1610612746.0,LAC,pullup,,,,,,,Powell,N. Powell,Mid-Range,16-24 Left Center,20.73,Made,10.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,
96,PT04M35.00S,2025-02-05T03:23:48.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,22.421156373193167,93.13725490196079,1610612747,23,28,2025-02-05T03:23:54Z,910000,False,-216.0,158.0,1,left,R. Hachimura 26' 3PT  (10 PTS) (A. Reaves 5 AST),"[1629060, 1630559]",1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,Above the Break 3,24+ Left Center,26.76,Made,10.0,A. Reaves,1630559.0,5.0,,,,,,,,,,,,,
98,PT04M22.00S,2025-02-05T03:24:19.2Z,1,REGULAR,2pt,Jump Shot,[],202695,76.2976346911958,52.20588235294118,1610612746,23,28,2025-02-05T03:27:11Z,930000,False,11.0,170.0,1,right,MISS K. Leonard 17' pullup Shot,[202695],1610612746.0,LAC,pullup,,,,,,,Leonard,K. Leonard,Mid-Range,16-24 Center,17.07,Missed,,,,,,,,,,,,,,,,,
99,PT04M17.00S,2025-02-05T03:24:24.2Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612747,23,28,2025-02-05T03:24:24Z,940000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,Mid-Range,16-24 Center,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,
100,PT04M04.00S,2025-02-05T03:24:35.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,23.340998685939553,8.57843137254902,1610612747,23,28,2025-02-05T03:24:39Z,950000,False,207.0,167.0,1,left,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,,,,,Reaves,A. Reaves,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,
101,PT04M02.00S,2025-02-05T03:24:37.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,23,28,2025-02-05T03:24:39Z,960000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,Above the Break 3,24+ Right Center,,,,,,,,,,,100.0,2.0,2.0,0.0,,,,,
102,PT03M54.00S,2025-02-05T03:24:45.6Z,1,REGULAR,3pt,Jump Shot,[],202695,67.09921156373193,51.9607843137255,1610612746,23,28,2025-02-05T03:24:49Z,970000,False,10.0,257.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2025-02-05T03:24:47.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,23,28,2025-02-05T03:24:49Z,980000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,Above the Break 3,24+ Center,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,
104,PT03M48.00S,2025-02-05T03:24:52.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,23.73521681997372,7.598039215686274,1610612747,23,31,2025-02-05T03:24:59Z,990000,False,212.0,171.0,1,left,G. Vincent 27' 3PT running (3 PTS) (J. Hayes 2 AST),"[1629216, 1629637]",1610612747.0,LAL,running,,,,,,,Vincent,G. Vincent,Above the Break 3,24+ Right Center,27.21,Made,3.0,J. Hayes,1629637.0,2.0,,,,,,,,,,,,,
106,PT03M34.00S,2025-02-05T03:25:06.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,68.28186596583443,20.833333333333336,1610612746,23,31,2025-02-05T03:25:11Z,1010000,False,-146.0,246.0,1,right,MISS N. Powell 28' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,,,,,Powell,N. Powell,Above the Break 3,24+ Left Center,28.57,Missed,,,,,,,,,,,,,,,,,
107,PT03M31.00S,2025-02-05T03:25:09.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,23,31,2025-02-05T03:25:11Z,1020000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,Above the Break 3,24+ Left Center,,,,,,,,,,,106.0,2.0,2.0,0.0,,,,,
108,PT03M16.00S,2025-02-05T03:25:24.2Z,1,REGULAR,3pt,Jump Shot,[],1629216,20.97568988173456,88.48039215686273,1610612747,23,31,2025-02-05T03:25:28Z,1030000,False,-192.0,145.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,Above the Break 3,24+ Left Center,24.07,Missed,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2025-02-05T03:25:26.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,23,31,2025-02-05T03:25:28Z,1040000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,Above the Break 3,24+ Left Center,,,,,,,,,,,108.0,3.0,1.0,2.0,,,,,
110,PT03M02.00S,2025-02-05T03:25:39.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,88.64980289093299,2.2058823529411766,1610612746,23,31,2025-02-05T03:25:43Z,1050000,False,-239.0,54.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,Left Corner 3,24+ Left,24.51,Missed,,,,,,,,,,,,,,,,,
111,PT02M57.00S,2025-02-05T03:25:44.0Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,23,31,2025-02-05T03:25:43Z,1060000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,Left Corner 3,24+ Left,,,,,,,,,,,110.0,2.0,2.0,0.0,,,,,
112,PT02M42.00S,2025-02-05T03:25:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,8.623521681997373,44.6078431372549,1610612747,23,31,2025-02-05T03:28:24Z,1070000,False,27.0,29.0,1,left,MISS J. Vanderbilt cutting Layup,[1629020],1610612747.0,LAL,cutting,,,,,,,Vanderbilt,J. Vanderbilt,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,
113,PT02M39.00S,2025-02-05T03:26:00.8Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,23,31,2025-02-05T03:26:00Z,1080000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,Restricted Area,0-8 Center,,,,,,,,,,,112.0,2.0,1.0,1.0,,,,,
114,PT02M38.00S,2025-02-05T03:26:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,6.652431011826544,46.81372549019608,1610612747,23,33,2025-02-05T03:26:10Z,1090000,False,16.0,10.0,1,left,J. Vanderbilt putback Layup (2 PTS),[1629020],1610612747.0,LAL,putback,,,,,,,Vanderbilt,J. Vanderbilt,Restricted Area,0-8 Center,1.88,Made,2.0,,,,,,,,,,,,,,,,
115,PT02M19.00S,2025-02-05T03:26:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,87.33574244415243,46.568627450980394,1610612746,25,33,2025-02-05T03:26:24Z,1100000,False,-17.0,67.0,1,right,K. Dunn 6' turnaround Jump Shot (2 PTS) (I. Zubac 2 AST),"[1627739, 1627826]",1610612746.0,LAC,turnaround,,,,,,,Dunn,K. Dunn,In The Paint (Non-RA),0-8 Center,6.87,Made,2.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,
117,PT02M12.00S,2025-02-05T03:26:37.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,25,33,2025-02-05T03:26:37Z,1120000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,out,[],202695,,,1610612747,25,33,2025-02-05T03:28:11Z,1130000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,
119,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,25,33,2025-02-05T03:28:11Z,1140000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,25,33,2025-02-05T03:28:11Z,1150000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,
121,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,in,[],1629599,,,1610612747,25,33,2025-02-05T03:28:11Z,1160000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,
122,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,in,[],1642261,,,1610612747,25,33,2025-02-05T03:28:11Z,1170000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,
123,PT02M12.00S,2025-02-05T03:27:56.4Z,1,REGULAR,substitution,in,[],2544,,,1610612747,25,33,2025-02-05T03:28:11Z,1180000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2025-02-05T03:28:25.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,7.046649145860711,48.28431372549019,1610612747,25,35,2025-02-05T03:28:31Z,1190000,False,9.0,14.0,1,left,D. Knecht cutting DUNK (2 PTS) (L. James 2 AST),"[1642261, 2544]",1610612747.0,LAL,cutting,,,,,,,Knecht,D. Knecht,Restricted Area,0-8 Center,1.62,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,
126,PT01M45.00S,2025-02-05T03:28:46.7Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612746,25,35,2025-02-05T03:29:02Z,1210000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Powell 2 FT),"[1629637, 1626181]",1610612747.0,LAL,shooting,,,,,,1626300.0,Hayes,J. Hayes,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,0.0,Powell,1626181.0,,,,,,,,,
128,PT01M45.00S,2025-02-05T03:29:14.1Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,26,35,2025-02-05T03:29:14Z,1230000,False,,,0,,N. Powell Free Throw 1 of 2 (11 PTS),[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,,,,Made,11.0,,,,,,,,,,,,,,,,
129,PT01M45.00S,2025-02-05T03:29:15.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,26,35,2025-02-05T03:29:29Z,1240000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,
130,PT01M45.00S,2025-02-05T03:29:15.7Z,1,REGULAR,substitution,in,[],201587,,,1610612746,26,35,2025-02-05T03:29:29Z,1250000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,
131,PT01M45.00S,2025-02-05T03:29:40.1Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,27,35,2025-02-05T03:29:40Z,1260000,False,,,0,,N. Powell Free Throw 2 of 2 (12 PTS),[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,,,,Made,12.0,,,,,,,,,,,,,,,,
132,PT01M31.00S,2025-02-05T03:29:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612747,27,35,2025-02-05T03:30:03Z,1270000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (James 2 FT),"[1627739, 2544]",1610612746.0,LAC,shooting,,,,,,204059.0,Dunn,K. Dunn,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,James,2544.0,,,,,,,,,
134,PT01M31.00S,2025-02-05T03:30:20.7Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,27,36,2025-02-05T03:30:20Z,1290000,False,,,0,,L. James Free Throw 1 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,Made,7.0,,,,,,,,,,,,,,,,
135,PT01M31.00S,2025-02-05T03:30:23.5Z,1,REGULAR,substitution,out,[],1626181,,,1610612747,27,36,2025-02-05T03:30:28Z,1300000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2025-02-05T03:30:23.5Z,1,REGULAR,substitution,out,[],1629216,,,1610612747,27,36,2025-02-05T03:30:28Z,1310000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,
137,PT01M31.00S,2025-02-05T03:30:23.5Z,1,REGULAR,substitution,in,[],1629645,,,1610612747,27,36,2025-02-05T03:30:28Z,1320000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,
138,PT01M31.00S,2025-02-05T03:30:23.5Z,1,REGULAR,substitution,in,[],1629003,,,1610612747,27,36,2025-02-05T03:30:28Z,1330000,False,,,0,,SUB in: S. Milton,[1629003],1610612747.0,LAL,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2025-02-05T03:30:42.7Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,27,37,2025-02-05T03:30:42Z,1340000,False,,,0,,L. James Free Throw 2 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,Made,8.0,,,,,,,,,,,,,,,,
140,PT01M22.00S,2025-02-05T03:30:52.1Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,27,37,2025-02-05T03:30:56Z,1350000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1629020]",1610612746.0,LAC,,,,,,,,Harden,J. Harden,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,
141,PT01M22.00S,2025-02-05T03:30:52.1Z,1,REGULAR,steal,,[],1629020,,,1610612747,27,37,2025-02-05T03:30:54Z,1360000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
142,PT01M18.00S,2025-02-05T03:30:56.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642261,7.5722733245729295,49.01960784313725,1610612747,27,39,2025-02-05T03:31:02Z,1370000,False,5.0,19.0,1,left,D. Knecht running DUNK (4 PTS) (L. James 3 AST),"[1642261, 2544]",1610612747.0,LAL,running,,,,,,,Knecht,D. Knecht,Restricted Area,0-8 Center,1.93,Made,4.0,L. James,2544.0,3.0,,,,,,,,,,,,,
144,PT00M57.70S,2025-02-05T03:31:17.6Z,1,REGULAR,3pt,Jump Shot,[],201587,87.07293035479631,98.0392156862745,1610612746,27,39,2025-02-05T03:31:22Z,1390000,False,240.0,69.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,,,,,Batum,N. Batum,Right Corner 3,24+ Right,24.99,Missed,,,,,,,,,,,,,,,,,
145,PT00M54.30S,2025-02-05T03:31:20.9Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612746,27,39,2025-02-05T03:31:20Z,1400000,False,,,0,,K. Dunn REBOUND (Off:2 Def:0),[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,Right Corner 3,24+ Right,,,,,,,,,,,144.0,2.0,0.0,2.0,,,,,
146,PT00M51.40S,2025-02-05T03:31:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,90.75229960578186,46.81372549019608,1610612746,27,39,2025-02-05T03:31:28Z,1410000,False,-16.0,34.0,1,right,MISS K. Porter Jr. cutting Layup,[1629645],1610612746.0,LAC,cutting,,,,,,,Porter Jr.,K. Porter Jr.,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,
147,PT00M49.30S,2025-02-05T03:31:25.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,27,39,2025-02-05T03:31:28Z,1420000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,,,,,James,L. James,Restricted Area,0-8 Center,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,
148,PT00M42.30S,2025-02-05T03:31:35.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612747,27,39,2025-02-05T03:31:41Z,1430000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (James 2 FT),"[1627739, 2544]",1610612746.0,LAC,shooting,,,,,,1627519.0,Dunn,K. Dunn,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,0.0,James,2544.0,,,,,,,,,
150,PT00M42.30S,2025-02-05T03:31:54.9Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,27,39,2025-02-05T03:32:25Z,1450000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,Missed,,,,,,,,,,,,,,,,,
151,PT00M42.30S,2025-02-05T03:31:54.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,27,39,2025-02-05T03:32:25Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,
152,PT00M42.30S,2025-02-05T03:32:04.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612747,27,39,2025-02-05T03:32:09Z,1470000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,
153,PT00M42.30S,2025-02-05T03:32:04.1Z,1,REGULAR,substitution,in,[],1629611,,,1610612747,27,39,2025-02-05T03:32:09Z,1480000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,
154,PT00M42.30S,2025-02-05T03:31:54.9Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,27,39,2025-02-05T03:32:25Z,1490000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,,,,,James,L. James,,,,Missed,,,,,,,,,,,,,,,,,
155,PT00M39.00S,2025-02-05T03:31:58.2Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,27,39,2025-02-05T03:32:25Z,1500000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,154.0,3.0,2.0,1.0,,,,,
156,PT00M37.80S,2025-02-05T03:32:26.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,28.33442838370565,82.1078431372549,1610612747,27,42,2025-02-05T03:33:15Z,1510000,False,-161.0,214.0,1,left,L. James 26' 3PT pullup (11 PTS) (J. Hayes 3 AST),"[2544, 1629637]",1610612747.0,LAL,pullup,,,,,,,James,L. James,Above the Break 3,24+ Left Center,26.73,Made,11.0,J. Hayes,1629637.0,3.0,,,,,,,,,,,,,
158,PT00M18.40S,2025-02-05T03:32:46.1Z,1,REGULAR,2pt,Jump Shot,[],1629611,84.83902759526939,32.1078431372549,1610612746,27,42,2025-02-05T03:32:50Z,1530000,False,-89.0,90.0,1,right,MISS T. Mann 12' fadeaway Shot,[1629611],1610612746.0,LAC,fadeaway,,,,,,,Mann,T. Mann,Mid-Range,8-16 Left,12.69,Missed,,,,,,,,,,,,,,,,,
159,PT00M15.30S,2025-02-05T03:32:49.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,27,42,2025-02-05T03:32:49Z,1540000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,Mid-Range,8-16 Left,,,,,,,,,,,158.0,3.0,2.0,1.0,,,,,
160,PT00M01.60S,2025-02-05T03:33:03.7Z,1,REGULAR,3pt,Jump Shot,[],2544,27.414586070959263,75.24509803921569,1610612747,27,45,2025-02-05T03:33:07Z,1550000,False,-126.0,205.0,1,left,L. James 24' 3PT step back (14 PTS),[2544],1610612747.0,LAL,step back,,,,,,,James,L. James,Above the Break 3,24+ Left Center,24.09,Made,14.0,,,,,,,,,,,,,,,,
161,PT00M01.00S,2025-02-05T03:33:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,89.83245729303549,46.81372549019608,1610612746,29,45,2025-02-05T03:33:47Z,1560000,False,-16.0,43.0,1,right,A. Coffey Layup (2 PTS) (J. Harden 5 AST),"[1629599, 201935]",1610612746.0,LAC,,,,,,,,Coffey,A. Coffey,In The Paint (Non-RA),0-8 Center,4.59,Made,2.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,
163,PT00M00.00S,2025-02-05T03:33:29.2Z,1,REGULAR,period,end,[],0,,,1610612747,29,45,2025-02-05T03:33:29Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612747,29,45,2025-02-05T03:36:52Z,1590000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612747,29,45,2025-02-05T03:36:52Z,1600000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,29,45,2025-02-05T03:36:52Z,1610000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612747,29,45,2025-02-05T03:36:52Z,1620000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,29,45,2025-02-05T03:36:52Z,1630000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-05T03:36:31.5Z,2,REGULAR,substitution,in,['startperiod'],1627827,,,1610612747,29,45,2025-02-05T03:36:52Z,1640000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-05T03:36:53.4Z,2,REGULAR,period,start,[],0,,,1610612746,29,45,2025-02-05T03:36:53Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M42.00S,2025-02-05T03:37:10.6Z,2,REGULAR,2pt,Jump Shot,[],1629645,76.16622864651774,75.98039215686273,1610612746,29,45,2025-02-05T03:37:17Z,1660000,False,130.0,172.0,1,right,MISS K. Porter Jr. 21' step back Shot,[1629645],1610612746.0,LAC,step back,,,,,,,Porter Jr.,K. Porter Jr.,Mid-Range,16-24 Right Center,21.51,Missed,,,,,,,,,,,,,,,,,
172,PT11M35.00S,2025-02-05T03:37:17.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,29,45,2025-02-05T03:37:17Z,1670000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,,,,,James,L. James,Mid-Range,16-24 Right Center,,,,,,,,,,,171.0,3.0,3.0,0.0,,,,,
173,PT11M30.00S,2025-02-05T03:37:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.302890932982917,47.794117647058826,1610612747,29,45,2025-02-05T03:37:44Z,1680000,False,11.0,63.0,1,left,MISS L. James 6' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,,,,,James,L. James,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,
174,PT11M30.00S,2025-02-05T03:37:22.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,29,45,2025-02-05T03:37:26Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,173.0,,,,,,,,
175,PT11M30.00S,2025-02-05T03:37:27.4Z,2,REGULAR,foul,personal,[],2544,,,1610612746,29,45,2025-02-05T03:39:45Z,1700000,False,,,0,,L. James loose ball personal FOUL (1 PF),"[2544, 1629645]",1610612747.0,LAL,loose ball,,,,,,1626300.0,James,L. James,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
