actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
82,PT05M48.00S,2023-11-19T21:22:38.4Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,14,12,2023-11-19T21:22:40Z,820000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:0),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,81.0,1.0,0.0,1.0,,,,,
83,PT05M48.00S,2023-11-19T21:22:37.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630595,94.40999984741211,50.0,1610612765,14,12,2023-11-19T21:35:11Z,830000,False,0.0,0.0,1,right,MISS C. Cunningham tip Layup - blocked,"[1630595, 1627751]",1610612765.0,DET,tip,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
161,PT05M48.00S,2023-11-19T21:22:37.3Z,1,REGULAR,block,,[],1627751,,,1610612765,14,12,2023-11-19T21:35:11Z,835000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
84,PT05M47.00S,2023-11-19T21:22:38.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,14,12,2023-11-19T21:35:11Z,840000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,83.0,5.0,4.0,1.0,,,,,
85,PT05M34.00S,2023-11-19T21:22:51.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,7.966491458607096,41.66666666666667,1610612761,14,12,2023-11-19T21:22:55Z,850000,False,42.0,22.0,1,left,MISS P. Siakam turnaround bank Hook,[1627783],1610612761.0,TOR,turnaround bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
86,PT05M32.00S,2023-11-19T21:22:53.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,14,12,2023-11-19T21:22:53Z,860000,False,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,85.0,3.0,2.0,1.0,,,,,
87,PT05M21.00S,2023-11-19T21:23:07.0Z,1,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612765,14,12,2023-11-19T21:23:13Z,870000,False,,,0,,K. Knox II bad pass out-of-bounds TURNOVER (1 TO),[1628995],1610612765.0,DET,bad pass,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,,,,,,,1627962.0,,,,,,,,,1.0,,,,
88,PT05M21.00S,2023-11-19T21:23:09.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,14,12,2023-11-19T21:23:21Z,880000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M21.00S,2023-11-19T21:23:09.7Z,1,REGULAR,substitution,out,[],1630191,,,1610612761,14,12,2023-11-19T21:23:21Z,890000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M21.00S,2023-11-19T21:23:09.7Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,14,12,2023-11-19T21:23:21Z,900000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M21.00S,2023-11-19T21:23:09.7Z,1,REGULAR,substitution,in,[],1628963,,,1610612761,14,12,2023-11-19T21:23:21Z,910000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M10.00S,2023-11-19T21:23:36.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,5.075558475689881,46.81372549019608,1610612761,16,12,2023-11-19T21:23:40Z,920000,False,16.0,-5.0,1,left,D. Schroder driving finger roll Layup (7 PTS) (J. Poeltl 1 AST),"[203471, 1627751]",1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.66,Made,7.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
94,PT04M51.00S,2023-11-19T21:23:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,80.6340341655716,48.03921568627451,1610612765,16,14,2023-11-19T21:24:00Z,940000,False,-10.0,130.0,1,right,A. Burks 12' floating Jump Shot (2 PTS),[202692],1610612765.0,DET,floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,2.0,,,,,,,,,,,,,,,,,
95,PT04M31.00S,2023-11-19T21:24:14.7Z,1,REGULAR,2pt,Jump Shot,[],203471,17.821944809461236,21.568627450980394,1610612761,18,14,2023-11-19T21:24:18Z,950000,False,142.0,115.0,1,left,D. Schroder 18' pullup Jump Shot (9 PTS),[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,18.29,Made,9.0,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2023-11-19T21:24:29.9Z,1,REGULAR,2pt,Jump Shot,[],1630595,74.19513797634691,43.13725490196079,1610612765,18,16,2023-11-19T21:24:34Z,960000,False,-34.0,190.0,1,right,C. Cunningham 19' pullup Jump Shot (7 PTS) (M. Bagley III 1 AST),"[1630595, 1628963]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,19.32,Made,7.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
98,PT04M02.00S,2023-11-19T21:24:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.863994743758213,50.98039215686274,1610612761,20,16,2023-11-19T21:24:48Z,980000,False,-5.0,3.0,1,left,D. Schroder cutting Layup (11 PTS) (J. Poeltl 2 AST),"[203471, 1627751]",1610612761.0,TOR,cutting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,0.55,Made,11.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
101,PT03M48.00S,2023-11-19T21:24:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,82.34231274638634,43.38235294117647,1610612765,20,16,2023-11-19T21:25:03Z,1000000,False,-33.0,113.0,1,right,MISS K. Knox II 11' driving floating Shot,[1628995],1610612765.0,DET,driving floating,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,11.82,Missed,,,,,,,,,,,,,,,,,,
102,PT03M45.00S,2023-11-19T21:25:00.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,20,16,2023-11-19T21:25:03Z,1010000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,101.0,6.0,5.0,1.0,,,,,
103,PT03M33.00S,2023-11-19T21:25:13.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,8.886333771353483,38.23529411764706,1610612761,20,16,2023-11-19T21:25:20Z,1020000,False,59.0,31.0,1,left,MISS P. Siakam 6' turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
104,PT03M30.00S,2023-11-19T21:25:15.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,20,16,2023-11-19T21:25:15Z,1030000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,103.0,2.0,1.0,1.0,,,,,
105,PT03M26.00S,2023-11-19T21:25:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,93.77463863337714,52.20588235294118,1610612765,20,16,2023-11-19T21:25:27Z,1040000,False,11.0,6.0,1,right,MISS C. Cunningham running Layup - blocked,"[1630595, 1627751]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
106,PT03M26.00S,2023-11-19T21:25:19.8Z,1,REGULAR,block,,[],1627751,,,1610612765,20,16,2023-11-19T21:25:22Z,1050000,False,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M22.00S,2023-11-19T21:25:23.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,20,16,2023-11-19T21:25:27Z,1060000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,105.0,2.0,2.0,0.0,,,,,
108,PT03M18.00S,2023-11-19T21:25:28.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,21.632720105124836,9.803921568627452,1610612761,20,16,2023-11-19T21:25:39Z,1070000,False,201.0,151.0,1,left,MISS G. Trent Jr. 25' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2023-11-19T21:25:32.3Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,20,16,2023-11-19T21:25:32Z,1080000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,108.0,3.0,2.0,1.0,,,,,
110,PT03M12.00S,2023-11-19T21:25:34.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,28.728646517739815,71.32352941176471,1610612761,20,16,2023-11-19T21:25:41Z,1090000,False,-107.0,218.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,,
111,PT03M09.00S,2023-11-19T21:25:37.1Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,20,16,2023-11-19T21:25:41Z,1100000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,110.0,3.0,3.0,0.0,,,,,
112,PT03M03.00S,2023-11-19T21:25:43.6Z,1,REGULAR,3pt,Jump Shot,[],1628995,71.69842312746385,22.30392156862745,1610612765,20,16,2023-11-19T21:25:49Z,1110000,False,-138.0,214.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2023-11-19T21:25:47.4Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,20,16,2023-11-19T21:25:47Z,1120000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,112.0,1.0,0.0,1.0,,,,,
114,PT03M00.00S,2023-11-19T21:25:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,20,18,2023-11-19T21:25:47Z,1130000,False,0.0,0.0,1,right,M. Bagley III tip Layup (2 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
115,PT03M00.00S,2023-11-19T21:25:50.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,20,18,2023-11-19T21:25:50Z,1140000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,out,[],203471,,,1610612761,20,18,2023-11-19T21:28:35Z,1150000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,20,18,2023-11-19T21:28:35Z,1160000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,out,[],1630595,,,1610612761,20,18,2023-11-19T21:28:35Z,1170000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,out,[],1628995,,,1610612761,20,18,2023-11-19T21:28:35Z,1180000,False,,,0,,SUB out: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,20,18,2023-11-19T21:28:35Z,1190000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,20,18,2023-11-19T21:28:35Z,1200000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,in,[],1630649,,,1610612761,20,18,2023-11-19T21:28:35Z,1210000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2023-11-19T21:27:53.4Z,1,REGULAR,substitution,in,[],1631204,,,1610612761,20,18,2023-11-19T21:28:35Z,1220000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M40.00S,2023-11-19T21:29:02.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,11.645860709592641,49.50980392156863,1610612761,22,18,2023-11-19T21:29:06Z,1230000,False,2.0,57.0,1,left,S. Barnes turnaround Hook (2 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,2.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
126,PT02M26.00S,2023-11-19T21:29:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,82.21090670170827,57.35294117647059,1610612765,22,20,2023-11-19T21:36:19Z,1250000,False,37.0,115.0,1,right,M. Sasser 12' pullup Jump Shot (2 PTS),[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,2.0,,,,,,,,,,,,,,,,,
127,PT02M13.00S,2023-11-19T21:29:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,12.959921156373195,44.11764705882353,1610612761,24,20,2023-11-19T21:29:36Z,1260000,False,29.0,69.0,1,left,G. Trent Jr. 7' driving floating Jump Shot (2 PTS) (P. Achiuwa 1 AST),"[1629018, 1630173]",1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,2.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
128,PT02M13.00S,2023-11-19T21:29:34.9Z,1,REGULAR,foul,personal,['1freethrow'],1630649,,,1610612761,24,20,2023-11-19T21:29:43Z,1270000,False,,,0,,S. Umude shooting personal FOUL (1 PF) (Trent Jr. 1 FT),"[1630649, 1629018]",1610612765.0,DET,shooting,,,Umude,S. Umude,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627962.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,
130,PT02M13.00S,2023-11-19T21:29:57.1Z,1,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,25,20,2023-11-19T21:29:57Z,1290000,False,,,0,,G. Trent Jr. Free Throw 1 of 1 (3 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
131,PT02M00.00S,2023-11-19T21:30:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,85.3646517739816,55.63725490196079,1610612765,25,20,2023-11-19T21:30:19Z,1300000,False,28.0,85.0,1,right,MISS A. Burks 8' floating Shot,[202692],1610612765.0,DET,floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
132,PT01M59.00S,2023-11-19T21:30:14.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,25,20,2023-11-19T21:30:14Z,1310000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,131.0,,,,,,,,
134,PT01M42.00S,2023-11-19T21:30:36.9Z,1,REGULAR,2pt,Jump Shot,[],1630567,13.485545335085414,90.93137254901961,1610612761,25,20,2023-11-19T21:37:20Z,1330000,False,-205.0,74.0,1,left,MISS S. Barnes 21' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,21.78,Missed,,,,,,,,,,,,,,,,,,
135,PT01M39.00S,2023-11-19T21:30:39.9Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,25,20,2023-11-19T21:30:41Z,1340000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,134.0,4.0,4.0,0.0,,,,,
136,PT01M25.00S,2023-11-19T21:30:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,84.1819973718791,58.57843137254902,1610612765,25,20,2023-11-19T21:31:00Z,1350000,False,43.0,96.0,1,right,MISS A. Burks 10' driving floating Shot,[202692],1610612765.0,DET,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,10.53,Missed,,,,,,,,,,,,,,,,,,
137,PT01M25.00S,2023-11-19T21:30:53.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,20,2023-11-19T21:31:00Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,136.0,,,,,,,,
138,PT01M25.00S,2023-11-19T21:30:59.7Z,1,REGULAR,foul,personal,[],1630201,,,1610612765,25,20,2023-11-19T21:31:12Z,1370000,False,,,0,,M. Flynn loose ball personal FOUL (1 PF),"[1630201, 1628963]",1610612761.0,TOR,loose ball,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
140,PT01M25.00S,2023-11-19T21:31:07.2Z,1,REGULAR,substitution,out,[],1627783,,,1610612765,25,20,2023-11-19T21:31:14Z,1390000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M25.00S,2023-11-19T21:31:07.2Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,25,20,2023-11-19T21:31:14Z,1400000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M25.00S,2023-11-19T21:31:07.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612765,25,20,2023-11-19T21:31:14Z,1410000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M25.00S,2023-11-19T21:31:07.2Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,25,20,2023-11-19T21:31:14Z,1420000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2023-11-19T21:31:29.4Z,1,REGULAR,turnover,backcourt,[],202692,,,1610612765,25,20,2023-11-19T21:39:12Z,1430000,False,,,0,,A. Burks backcourt TURNOVER (1 TO),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,,,2005.0,,,,,,,,,1.0,,,,
145,PT01M11.00S,2023-11-19T21:31:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,32.802233902759525,53.92156862745098,1610612761,28,20,2023-11-19T21:31:57Z,1440000,False,-20.0,256.0,1,left,P. Achiuwa 25' 3PT  (3 PTS) (S. Barnes 1 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,25.65,Made,3.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
147,PT00M57.70S,2023-11-19T21:32:06.9Z,1,REGULAR,2pt,Jump Shot,[],1631204,79.97700394218134,73.2843137254902,1610612765,28,20,2023-11-19T21:32:14Z,1460000,False,116.0,136.0,1,right,MISS M. Sasser 17' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,17.88,Missed,,,,,,,,,,,,,,,,,,
148,PT00M54.80S,2023-11-19T21:32:09.8Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,20,2023-11-19T21:32:14Z,1470000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,
149,PT00M46.80S,2023-11-19T21:32:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,11.383048620236531,50.49019607843137,1610612761,30,20,2023-11-19T21:32:29Z,1480000,False,-2.0,55.0,1,left,S. Barnes turnaround Jump Shot (4 PTS) (M. Flynn 1 AST),"[1630567, 1630201]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.46,Made,4.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,,,,
152,PT00M35.40S,2023-11-19T21:32:32.0Z,1,REGULAR,turnover,bad pass,[],1630649,,,1610612765,30,20,2023-11-19T21:32:39Z,1500000,False,,,0,,S. Umude bad pass TURNOVER (1 TO),"[1630649, 1630201]",1610612765.0,DET,,,,Umude,S. Umude,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Flynn,1630201.0
153,PT00M35.40S,2023-11-19T21:32:32.0Z,1,REGULAR,steal,,[],1630201,,,1610612761,30,20,2023-11-19T21:35:50Z,1510000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
154,PT00M34.60S,2023-11-19T21:32:37.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,5.075558475689881,49.26470588235294,1610612761,32,20,2023-11-19T21:32:49Z,1520000,False,4.0,-5.0,1,left,P. Achiuwa running DUNK (5 PTS) (M. Flynn 2 AST),"[1630173, 1630201]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,M. Flynn,1630201.0,2.0,,,,,,,,,,,,,,
156,PT00M15.00S,2023-11-19T21:32:57.4Z,1,REGULAR,3pt,Jump Shot,[],202692,68.01905387647832,59.55882352941176,1610612765,32,20,2023-11-19T21:33:04Z,1540000,False,48.0,248.0,1,right,MISS A. Burks 25' step back 3PT,[202692],1610612765.0,DET,step back,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
157,PT00M12.20S,2023-11-19T21:33:00.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,32,20,2023-11-19T21:33:00Z,1550000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,156.0,2.0,2.0,0.0,,,,,
158,PT00M00.90S,2023-11-19T21:33:11.6Z,1,REGULAR,3pt,Jump Shot,[],1629018,25.443495400788436,12.009803921568627,1610612761,32,20,2023-11-19T21:33:16Z,1560000,False,190.0,187.0,1,left,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.90S,2023-11-19T21:33:11.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,32,20,2023-11-19T21:33:16Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,158.0,,,,,,,,
160,PT00M00.00S,2023-11-19T21:33:18.1Z,1,REGULAR,period,end,[],0,,,1610612761,32,20,2023-11-19T21:33:18Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-11-19T21:34:18.7Z,2,REGULAR,substitution,out,['startperiod'],1630201,,,1610612761,32,20,2023-11-19T21:35:56Z,1590000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-11-19T21:34:18.7Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,32,20,2023-11-19T21:35:56Z,1600000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
