actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-06T00:40:49.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-06T00:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-06T00:40:51.7Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612740,0,0,2024-03-06T00:40:51Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. K. Olynyk: Tip to C. McCollum,"[203468, 202685, 203482]",1610612740.0,NOP,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Valanciunas,202685.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-03-06T00:41:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,90.09526938239159,51.71568627450981,1610612740,0,2,2024-03-06T00:41:38Z,80000,False,9.0,41.0,1,right,B. Ingram driving floating bank Jump Shot (2 PTS),[1627742],1610612740.0,NOP,driving floating bank,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,4.15,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M09.00S,2024-03-06T00:42:09.6Z,1,REGULAR,3pt,Jump Shot,[],1629018,23.340998685939553,11.27450980392157,1610612761,3,2,2024-03-06T00:42:14Z,100000,False,194.0,167.0,1,left,G. Trent Jr. 25' 3PT pullup (3 PTS) (I. Quickley 1 AST),"[1629018, 1630193]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.56,Made,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
12,PT10M50.00S,2024-03-06T00:42:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,88.25558475689881,49.50980392156863,1610612740,3,4,2024-03-06T00:42:34Z,120000,False,-2.0,58.0,1,right,C. McCollum floating Jump Shot (2 PTS),[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M34.00S,2024-03-06T00:42:43.7Z,1,REGULAR,3pt,Jump Shot,[],1630534,21.50131406044678,9.068627450980392,1610612761,3,4,2024-03-06T00:42:49Z,130000,False,205.0,150.0,1,left,MISS O. Agbaji 25' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
14,PT10M32.00S,2024-03-06T00:42:45.7Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,3,4,2024-03-06T00:42:49Z,140000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
83,PT10M26.00S,2024-03-06T00:42:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.42772667542707,54.411764705882355,1610612740,3,4,2024-03-06T00:56:19Z,155000,False,22.0,19.0,1,right,MISS J. Valanciunas Layup - blocked,"[202685, 1629628]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,Barrett,1629628.0,,,,,,,,
84,PT10M26.00S,2024-03-06T00:42:51.8Z,1,REGULAR,block,,[],1629628,,,1610612740,3,4,2024-03-06T00:56:19Z,162500,False,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT10M26.00S,2024-03-06T00:42:51.8Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,3,4,2024-03-06T00:56:24Z,166250,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
