actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-18T00:40:44.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-18T00:40:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-18T00:40:46.8Z,1,REGULAR,jumpball,recovered,[],1628369,,,1610612738,0,0,2023-11-18T00:40:46Z,40000,False,,,0,,Jump Ball K. Porzingis vs. J. Poeltl: Tip to J. Tatum,"[1628369, 204001, 1627751]",1610612738.0,BOS,startperiod,J. Tatum,1628369.0,Tatum,J. Tatum,Porzingis,204001.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-18T00:40:58.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,31.35676741130092,27.941176470588236,1610612738,0,0,2023-11-18T00:41:03Z,70000,False,110.0,242.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-11-18T00:41:01.2Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,0,0,2023-11-18T00:41:03Z,80000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2023-11-18T00:41:02.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,30.17411300919842,69.36274509803921,1610612738,0,0,2023-11-18T00:41:07Z,90000,False,-97.0,231.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
10,PT11M37.00S,2023-11-18T00:41:06.9Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,0,0,2023-11-18T00:41:07Z,100000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M28.00S,2023-11-18T00:41:16.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204001,24.78646517739816,84.80392156862744,1610612738,0,0,2023-11-18T00:41:21Z,110000,False,-174.0,180.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2023-11-18T00:41:20.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,0,2023-11-18T00:41:21Z,120000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M08.00S,2023-11-18T00:41:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.38042049934296,49.26470588235294,1610612761,2,0,2023-11-18T00:41:51Z,140000,False,-4.0,10.0,1,right,P. Siakam alley-oop Layup (2 PTS) (J. Poeltl 1 AST),"[1627783, 1627751]",1610612761.0,TOR,alley-oop,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
16,PT10M53.00S,2023-11-18T00:42:02.4Z,1,REGULAR,3pt,Jump Shot,[],201950,4.681340341655716,96.07843137254902,1610612738,2,3,2023-11-18T00:42:07Z,160000,False,-230.0,-8.0,1,left,J. Holiday 3PT  (3 PTS) (J. Brown 1 AST),"[201950, 1627759]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,
18,PT10M33.00S,2023-11-18T00:42:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.03745072273325,49.26470588235294,1610612761,4,3,2023-11-18T00:42:27Z,180000,False,-4.0,4.0,1,right,S. Barnes cutting Layup (2 PTS) (J. Poeltl 2 AST),"[1630567, 1627751]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,2.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,
20,PT10M16.00S,2023-11-18T00:42:39.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,10.988830486202366,2.450980392156863,1610612738,4,3,2023-11-18T00:42:43Z,200000,False,238.0,51.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
21,PT10M13.00S,2023-11-18T00:42:42.7Z,1,REGULAR,rebound,defensive,[],203471,,,1610612761,4,3,2023-11-18T00:42:43Z,210000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Right Corner 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M00.00S,2023-11-18T00:42:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.43166885676742,50.245098039215684,1610612761,6,3,2023-11-18T00:43:00Z,220000,False,1.0,0.0,1,right,J. Poeltl cutting Layup (2 PTS) (D. Schroder 1 AST),"[1627751, 203471]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,2.0,D. Schroder,203471.0,1.0,,,,,,,,,,
