actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
27,PT10M04.00S,2023-10-30T23:43:13.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203924,7.966491458607096,53.431372549019606,1610612757,8,4,2023-10-30T23:43:24Z,270000,False,-17.0,22.0,1,left,J. Grant driving Hook (2 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,,,2.0,,,,,,,,,,,
28,PT09M41.00S,2023-10-30T23:43:37.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,92.85479632063075,19.607843137254903,1610612761,8,4,2023-10-30T23:43:51Z,280000,False,-152.0,15.0,1,right,MISS S. Barnes 15' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,15.27,Missed,,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2023-10-30T23:43:41.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,8,4,2023-10-30T23:51:53Z,290000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M30.00S,2023-10-30T23:43:47.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,22.683968462549277,87.74509803921569,1610612757,8,7,2023-10-30T23:43:54Z,300000,False,-189.0,161.0,1,left,S. Sharpe 24' 3PT step back (3 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,24.79,Made,,,,,,,3.0,,,,,,,,,,,
31,PT09M06.00S,2023-10-30T23:44:11.5Z,1,REGULAR,3pt,Jump Shot,[],1627783,67.23061760840999,22.54901960784314,1610612761,8,7,2023-10-30T23:44:17Z,310000,False,-137.0,256.0,1,right,MISS P. Siakam 29' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,29.01,Missed,,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2023-10-30T23:44:14.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,8,7,2023-10-30T23:44:17Z,320000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT09M01.00S,2023-10-30T23:44:16.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,67.62483574244416,61.51960784313726,1610612761,8,7,2023-10-30T23:44:21Z,330000,False,58.0,252.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
34,PT08M59.00S,2023-10-30T23:44:18.1Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,8,7,2023-10-30T23:44:21Z,340000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,33.0,2.0,0.0,2.0,,,,,,,,,,,,,,
35,PT08M57.00S,2023-10-30T23:44:21.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,67.7562417871222,27.941176470588236,1610612761,8,7,2023-10-30T23:44:26Z,350000,False,-110.0,251.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2023-10-30T23:44:25.3Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,8,7,2023-10-30T23:44:26Z,360000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M45.00S,2023-10-30T23:44:33.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,29.517082785808146,74.50980392156863,1610612757,8,7,2023-10-30T23:44:39Z,370000,False,-123.0,225.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
38,PT08M42.00S,2023-10-30T23:44:36.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,8,7,2023-10-30T23:44:39Z,380000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,37.0,3.0,1.0,2.0,,,,,,,,,,,,,,
39,PT08M36.00S,2023-10-30T23:44:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,94.43166885676742,51.470588235294116,1610612761,10,7,2023-10-31T00:47:34Z,390000,False,7.0,0.0,1,right,P. Siakam running Layup (6 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,6.0,,,,,,,,,S. Barnes,1630567.0,1.0
41,PT08M09.00S,2023-10-30T23:45:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,10.726018396846255,38.48039215686275,1610612757,10,7,2023-10-30T23:49:37Z,410000,False,58.0,48.0,1,left,MISS J. Grant 7' driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
42,PT08M07.00S,2023-10-30T23:45:10.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,10,7,2023-10-30T23:45:16Z,420000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M56.00S,2023-10-30T23:45:44.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.38042049934296,50.49019607843137,1610612761,12,7,2023-10-30T23:52:53Z,440000,False,2.0,10.0,1,right,J. Poeltl cutting Layup (2 PTS) (D. Schroder 3 AST),"[1627751, 203471]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,2.0,,,,,,,,,D. Schroder,203471.0,3.0
46,PT07M56.00S,2023-10-30T23:45:49.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,12,7,2023-10-30T23:45:49Z,460000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M31.00S,2023-10-30T23:49:08.6Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,12,7,2023-10-30T23:49:15Z,470000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1627783]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,,,
48,PT07M31.00S,2023-10-30T23:49:08.6Z,1,REGULAR,steal,,[],1627783,,,1610612761,12,7,2023-10-30T23:49:10Z,480000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
49,PT07M22.00S,2023-10-30T23:49:17.6Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,12,7,2023-10-30T23:49:23Z,490000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629028]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,,,
50,PT07M22.00S,2023-10-30T23:49:17.6Z,1,REGULAR,steal,,[],1629028,,,1610612757,12,7,2023-10-30T23:49:20Z,500000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M09.00S,2023-10-30T23:49:31.1Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,12,7,2023-10-30T23:49:35Z,510000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1628384]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,,,
52,PT07M09.00S,2023-10-30T23:49:31.1Z,1,REGULAR,steal,,[],1628384,,,1610612761,12,7,2023-10-30T23:58:22Z,520000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
53,PT07M00.00S,2023-10-30T23:49:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,94.03745072273325,52.94117647058824,1610612761,12,7,2023-10-30T23:49:45Z,530000,False,15.0,4.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
54,PT06M59.00S,2023-10-30T23:49:40.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,12,7,2023-10-30T23:49:45Z,540000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT06M54.00S,2023-10-30T23:49:45.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629680,31.225361366622867,72.79411764705883,1610612757,12,10,2023-10-30T23:55:52Z,550000,False,-114.0,241.0,1,left,M. Thybulle 26' 3PT running (3 PTS) (S. Henderson 1 AST),"[1629680, 1630703]",1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,,,3.0,,,,,,,,,S. Henderson,1630703.0,1.0
57,PT06M28.00S,2023-10-30T23:50:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,89.43823915900131,62.5,1610612761,12,10,2023-10-30T23:50:17Z,570000,False,62.0,47.0,1,right,MISS D. Schroder 7' driving floating Shot,[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
58,PT06M27.00S,2023-10-30T23:50:12.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,12,10,2023-10-30T23:50:17Z,580000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,4.0,1.0,3.0,,,,,,,,,,,,,,
59,PT06M25.00S,2023-10-30T23:50:14.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,78.0059132720105,9.558823529411764,1610612761,12,10,2023-10-30T23:50:21Z,590000,False,-202.0,154.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2023-10-30T23:50:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,12,10,2023-10-30T23:50:21Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,59.0,,,,,,,,,,,,,,,,,
62,PT06M23.00S,2023-10-30T23:50:20.1Z,1,REGULAR,substitution,out,[],1629680,,,1610612757,12,10,2023-10-30T23:50:27Z,620000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M23.00S,2023-10-30T23:50:20.1Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,12,10,2023-10-30T23:50:27Z,630000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M23.00S,2023-10-30T23:50:20.1Z,1,REGULAR,substitution,in,[],1627763,,,1610612757,12,10,2023-10-30T23:50:27Z,640000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M23.00S,2023-10-30T23:50:20.1Z,1,REGULAR,substitution,in,[],1641739,,,1610612757,12,10,2023-10-30T23:50:27Z,650000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M08.00S,2023-10-30T23:50:48.0Z,1,REGULAR,3pt,Jump Shot,[],203924,27.283180026281208,80.14705882352942,1610612757,12,10,2023-10-30T23:50:53Z,660000,False,-151.0,204.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
67,PT06M05.00S,2023-10-30T23:50:51.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,12,10,2023-10-30T23:50:53Z,670000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,66.0,5.0,2.0,3.0,,,,,,,,,,,,,,
68,PT05M50.00S,2023-10-30T23:51:05.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,87.86136662286465,49.754901960784316,1610612761,14,10,2023-10-30T23:51:10Z,680000,False,-1.0,62.0,1,right,J. Poeltl 6' driving Hook (4 PTS) (O. Anunoby 1 AST),"[1627751, 1628384]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,4.0,,,,,,,,,O. Anunoby,1628384.0,1.0
70,PT05M30.00S,2023-10-30T23:51:26.4Z,1,REGULAR,turnover,lost ball,[],1627763,,,1610612757,14,10,2023-10-30T23:51:31Z,700000,False,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 1628384]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,
71,PT05M30.00S,2023-10-30T23:51:26.4Z,1,REGULAR,steal,,[],1628384,,,1610612761,14,10,2023-10-30T23:51:28Z,710000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
72,PT05M28.00S,2023-10-30T23:51:30.4Z,1,REGULAR,foul,personal,[],1630703,,,1610612761,14,10,2023-10-30T23:51:49Z,720000,False,,,0,,S. Henderson personal FOUL (1 PF),"[1630703, 1628384]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Anunoby,1628384.0,,,
74,PT05M28.00S,2023-10-30T23:51:38.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,14,10,2023-10-30T23:51:47Z,740000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2023-10-30T23:51:38.2Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,14,10,2023-10-30T23:51:47Z,750000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M28.00S,2023-10-30T23:51:38.2Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,14,10,2023-10-30T23:51:47Z,760000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M28.00S,2023-10-30T23:51:38.2Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,14,10,2023-10-30T23:51:47Z,770000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2023-10-30T23:52:05.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203471,70.90998685939553,24.264705882352942,1610612761,17,10,2023-10-30T23:52:10Z,780000,False,-129.0,221.0,1,right,D. Schroder 25' 3PT  (3 PTS) (G. Trent Jr. 1 AST),"[203471, 1629018]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,3.0,,,,,,,,,G. Trent Jr.,1629018.0,1.0
80,PT05M03.00S,2023-10-30T23:52:20.5Z,1,REGULAR,3pt,Jump Shot,[],203924,24.26084099868594,12.745098039215685,1610612757,17,13,2023-10-30T23:52:26Z,800000,False,186.0,176.0,1,left,J. Grant 25' 3PT  (5 PTS) (M. Brogdon 1 AST),"[203924, 1627763]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.6,Made,,,,,,,5.0,,,,,,,,,M. Brogdon,1627763.0,1.0
82,PT04M42.00S,2023-10-30T23:52:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,80.76544021024968,52.450980392156865,1610612761,17,13,2023-10-30T23:52:46Z,820000,False,12.0,128.0,1,right,MISS G. Trent Jr. 12' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
83,PT04M39.00S,2023-10-30T23:52:44.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,17,13,2023-10-30T23:52:46Z,830000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,82.0,4.0,3.0,1.0,,,,,,,,,,,,,,
85,PT04M29.00S,2023-10-30T23:53:03.1Z,1,REGULAR,substitution,out,[],203471,,,1610612757,17,13,2023-10-30T23:53:15Z,850000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
