actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-23T00:40:53.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-23T00:40:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-23T00:40:55.7Z,1,REGULAR,jumpball,recovered,[],1629723,,,1610612763,0,0,2024-01-23T00:40:55Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. S. Barnes: Tip to J. Konchar,"[1629723, 1628991, 1630567]",1610612763.0,MEM,startperiod,J. Konchar,1629723.0,Konchar,J. Konchar,Jackson Jr.,1628991.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-01-23T00:41:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.5407358738502,43.627450980392155,1610612763,0,2,2024-01-23T00:41:21Z,70000,False,-32.0,27.0,1,right,J. Jackson Jr. Layup (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.18,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M19.00S,2024-01-23T00:41:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.995400788436268,46.32352941176471,1610612761,2,2,2024-01-23T00:42:06Z,80000,False,18.0,4.0,1,left,S. Barnes Layup (2 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
10,PT11M02.00S,2024-01-23T00:41:50.5Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612763,2,2,2024-01-23T00:41:55Z,100000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1630193]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,
11,PT11M02.00S,2024-01-23T00:41:50.5Z,1,REGULAR,steal,,[],1630193,,,1610612761,2,2,2024-01-23T00:41:52Z,110000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-01-23T00:42:20.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629007,11.383048620236531,47.05882352941176,1610612761,2,2,2024-01-23T00:42:27Z,130000,False,15.0,55.0,1,left,MISS J. Porter turnaround Hook,[1629007],1610612761.0,TOR,turnaround,,,Porter,J. Porter,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2024-01-23T00:42:25.4Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,2,2,2024-01-23T00:42:27Z,140000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M44.00S,2024-01-23T00:42:28.7Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612763,2,2,2024-01-23T00:42:41Z,150000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Williams Jr. 2 FT),"[1629628, 1631246]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Williams Jr.,1631246.0,,
17,PT10M44.00S,2024-01-23T00:42:53.3Z,1,REGULAR,freethrow,1 of 2,[],1631246,,,1610612763,2,3,2024-01-23T00:42:53Z,170000,False,,,0,,V. Williams Jr. Free Throw 1 of 2 (1 PTS),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
