actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
38,PT08M52.00S,2024-01-18T00:47:00.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,95.48291721419186,95.83333333333334,1610612761,13,2,2024-01-18T00:47:05Z,380000,False,229.0,-10.0,1,right,I. Quickley 3PT  (8 PTS) (R. Barrett 1 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,8.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
40,PT08M51.00S,2024-01-18T00:47:06.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,13,2,2024-01-18T00:47:06Z,400000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2024-01-18T00:50:17.0Z,1,REGULAR,foul,personal,[],1629007,,,1610612748,13,2,2024-01-18T00:51:36Z,410000,False,,,0,,J. Porter personal FOUL (1 PF),"[1629007, 200768]",1610612761.0,TOR,,,,Porter,J. Porter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1199.0,,1.0,0.0,Lowry,200768.0,,,,
43,PT08M25.00S,2024-01-18T00:50:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,14.931011826544022,54.65686274509803,1610612748,13,4,2024-01-18T01:44:35Z,430000,False,-23.0,88.0,1,left,K. Lowry 9' pullup Jump Shot (2 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,9.09,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M00.00S,2024-01-18T00:51:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630193,87.33574244415243,48.03921568627451,1610612761,15,4,2024-01-18T00:51:29Z,440000,False,-10.0,67.0,1,right,I. Quickley 6' driving finger roll Layup (10 PTS),[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,,,,,10.0,,,,,,,,,,,,,
45,PT08M00.00S,2024-01-18T00:51:22.4Z,1,REGULAR,violation,defensive goaltending,[],1628389,,,1610612761,15,4,2024-01-18T00:51:29Z,450000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1628480.0,,,,,,,,,
46,PT07M46.00S,2024-01-18T00:51:45.7Z,1,REGULAR,foul,personal,['2freethrow'],1629007,,,1610612748,15,4,2024-01-18T00:51:56Z,460000,False,,,0,,J. Porter shooting personal FOUL (2 PF) (Butler 2 FT),"[1629007, 202710]",1610612761.0,TOR,shooting,,,Porter,J. Porter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,,2.0,0.0,Butler,202710.0,,,,
48,PT07M46.00S,2024-01-18T00:52:16.4Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,15,5,2024-01-18T00:52:16Z,480000,False,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
49,PT07M46.00S,2024-01-18T00:52:18.0Z,1,REGULAR,substitution,out,[],1629007,,,1610612748,15,5,2024-01-18T00:52:23Z,490000,False,,,0,,SUB out: J. Porter,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M46.00S,2024-01-18T00:52:18.0Z,1,REGULAR,substitution,in,[],201152,,,1610612748,15,5,2024-01-18T00:52:23Z,500000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M46.00S,2024-01-18T00:52:38.7Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,15,6,2024-01-18T00:52:38Z,510000,False,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
52,PT07M33.00S,2024-01-18T00:52:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630567,71.82982917214193,19.607843137254903,1610612761,15,6,2024-01-18T00:52:58Z,520000,False,-152.0,212.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
53,PT07M30.00S,2024-01-18T00:52:56.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,15,6,2024-01-18T00:52:58Z,530000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M12.00S,2024-01-18T00:53:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.1268068331143235,48.03921568627451,1610612748,15,8,2024-01-18T00:53:22Z,540000,False,10.0,5.0,1,left,J. Butler driving finger roll Layup (4 PTS) (T. Herro 1 AST),"[202710, 1629639]",1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,4.0,T. Herro,1629639.0,1.0,,,,,,,,,,
56,PT07M12.00S,2024-01-18T00:53:19.8Z,1,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612748,15,8,2024-01-18T00:53:30Z,560000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Butler 1 FT),"[1629628, 202710]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,,1.0,0.0,Butler,202710.0,,,,
58,PT07M12.00S,2024-01-18T00:53:44.5Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,15,9,2024-01-18T00:53:44Z,580000,False,,,0,,J. Butler Free Throw 1 of 1 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
59,PT07M03.00S,2024-01-18T00:53:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,90.3580814717477,3.9215686274509802,1610612761,18,9,2024-01-18T00:54:00Z,590000,False,-230.0,38.0,1,right,G. Trent Jr. 3PT  (6 PTS) (I. Quickley 2 AST),"[1629018, 1630193]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.35,Made,,,,,6.0,I. Quickley,1630193.0,2.0,,,,,,,,,,
61,PT06M44.00S,2024-01-18T00:54:13.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,24.392247043363994,13.23529411764706,1610612748,18,9,2024-01-18T00:54:20Z,610000,False,184.0,177.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2024-01-18T00:54:13.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,18,9,2024-01-18T00:54:20Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,61.0,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2024-01-18T00:54:35.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,93.11760840998686,48.03921568627451,1610612761,20,9,2024-01-18T00:54:40Z,640000,False,-10.0,12.0,1,right,R. Barrett driving DUNK (2 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,2.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
66,PT06M18.00S,2024-01-18T00:54:52.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.469776609724048,48.28431372549019,1610612748,20,11,2024-01-18T00:54:56Z,660000,False,9.0,-1.0,1,left,B. Adebayo driving DUNK (4 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,4.0,,,,,,,,,,,,,
67,PT06M02.00S,2024-01-18T00:55:09.8Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612761,20,11,2024-01-18T00:55:19Z,670000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Barrett 2 FT),"[200768, 1629628]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,,1.0,0.0,Barrett,1629628.0,,,,
69,PT06M02.00S,2024-01-18T00:55:37.4Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,21,11,2024-01-18T00:55:37Z,690000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
70,PT06M02.00S,2024-01-18T00:55:38.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612761,21,11,2024-01-18T00:55:46Z,700000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2024-01-18T00:55:38.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612761,21,11,2024-01-18T00:55:46Z,710000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2024-01-18T00:55:57.1Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,22,11,2024-01-18T00:55:57Z,720000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
73,PT05M52.00S,2024-01-18T00:56:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.783837056504599,44.6078431372549,1610612748,22,13,2024-01-18T00:56:16Z,730000,False,27.0,11.0,1,left,J. Butler Layup (7 PTS) (N. Jovic 1 AST),"[202710, 1631107]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.93,Made,,,,,7.0,N. Jovic,1631107.0,1.0,,,,,,,,,,
75,PT05M25.00S,2024-01-18T00:56:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,89.17542706964521,62.00980392156863,1610612761,22,13,2024-01-18T00:56:43Z,750000,False,60.0,49.0,1,right,MISS I. Quickley 7' driving floating bank Shot,[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2024-01-18T00:56:38.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,22,13,2024-01-18T00:56:43Z,760000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,75.0,,,,,,,,,,,,,,,,,
78,PT05M24.00S,2024-01-18T00:56:43.0Z,1,REGULAR,substitution,out,[],1629628,,,1610612748,22,13,2024-01-18T00:56:47Z,780000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M24.00S,2024-01-18T00:56:43.0Z,1,REGULAR,substitution,in,[],203471,,,1610612748,22,13,2024-01-18T00:56:47Z,790000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2024-01-18T00:57:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,5.732588699080158,50.245098039215684,1610612748,22,15,2024-01-18T00:57:19Z,800000,False,-1.0,1.0,1,left,N. Jovic driving finger roll Layup (2 PTS),[1631107],1610612748.0,MIA,driving finger roll,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,,,,,,,,,,,,,
81,PT04M55.00S,2024-01-18T00:57:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,84.70762155059133,47.549019607843135,1610612761,24,15,2024-01-18T00:57:34Z,810000,False,-12.0,91.0,1,right,G. Trent Jr. 9' driving floating Jump Shot (8 PTS) (I. Quickley 4 AST),"[1629018, 1630193]",1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.2,Made,,,,,8.0,I. Quickley,1630193.0,4.0,,,,,,,,,,
83,PT04M37.00S,2024-01-18T00:57:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.732588699080158,51.9607843137255,1610612748,24,15,2024-01-18T00:57:52Z,830000,False,-10.0,1.0,1,left,MISS J. Butler driving Layup - blocked,"[202710, 1630567]",1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,Barnes,1630567.0,,
84,PT04M37.00S,2024-01-18T00:57:47.2Z,1,REGULAR,block,,[],1630567,,,1610612748,24,15,2024-01-18T00:57:49Z,840000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M34.00S,2024-01-18T00:57:50.2Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,24,15,2024-01-18T00:57:52Z,850000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M25.00S,2024-01-18T00:57:59.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,94.03745072273325,49.26470588235294,1610612761,26,15,2024-01-18T00:58:03Z,860000,False,-4.0,4.0,1,right,S. Barnes cutting DUNK (4 PTS) (T. Young 1 AST),"[1630567, 201152]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,4.0,T. Young,201152.0,1.0,,,,,,,,,,
88,PT04M07.00S,2024-01-18T00:58:16.9Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.40801576872536,43.38235294117647,1610612748,26,15,2024-01-18T00:58:22Z,880000,False,33.0,252.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
