actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-15T23:40:57.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-15T23:40:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-15T23:40:59.9Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2024-03-15T23:40:59Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. K. Olynyk: Tip to J. Suggs,"[1630591, 1628976, 203482]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-03-15T23:41:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.09395532194481,67.64705882352942,1610612753,0,3,2024-03-15T23:41:19Z,70000,False,-88.0,240.0,1,left,J. Suggs 25' 3PT  (3 PTS) (P. Banchero 1 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.55,Made,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-03-15T23:41:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629018,66.83639947437582,44.11764705882353,1610612761,3,3,2024-03-15T23:41:36Z,90000,False,-29.0,259.0,1,right,G. Trent Jr. 26' 3PT  (3 PTS) (I. Quickley 1 AST),"[1629018, 1630193]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.09,Made,3.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
11,PT11M06.00S,2024-03-15T23:41:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,8.492115637319317,45.588235294117645,1610612753,3,5,2024-03-15T23:41:56Z,110000,False,22.0,27.0,1,left,F. Wagner driving floating bank Jump Shot (2 PTS),[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.51,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M49.00S,2024-03-15T23:42:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,89.43823915900131,38.72549019607843,1610612761,3,5,2024-03-15T23:42:11Z,120000,False,-56.0,47.0,1,right,MISS K. Olynyk 7' driving floating Shot,[203482],1610612761.0,TOR,driving floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2024-03-15T23:42:07.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,5,2024-03-15T23:42:11Z,130000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M43.00S,2024-03-15T23:42:12.6Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,3,5,2024-03-15T23:42:16Z,140000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 1630193]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Quickley,1630193.0,,,,,,,
15,PT10M43.00S,2024-03-15T23:42:12.6Z,1,REGULAR,steal,,[],1630193,,,1610612761,3,5,2024-03-15T23:42:14Z,150000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
16,PT10M35.00S,2024-03-15T23:42:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,81.553876478318,38.48039215686275,1610612761,3,5,2024-03-15T23:42:26Z,160000,False,-58.0,121.0,1,right,MISS G. Trent Jr. 13' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.39,Missed,,,,,,,,,,,,,,,,,,
