actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT11M18.00S,2024-01-16T00:41:40.5Z,1,REGULAR,steal,,[],201950,,,1610612738,0,0,2024-01-16T00:41:42Z,160000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
17,PT11M10.00S,2024-01-16T00:41:48.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,33.327858081471746,49.754901960784316,1610612738,0,3,2024-01-16T00:41:55Z,170000,False,1.0,261.0,1,left,K. Porzingis 26' 3PT step back (3 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,step back,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,,,,3.0,J. Holiday,201950.0,1.0,,,,,
19,PT10M47.00S,2024-01-16T00:42:11.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,89.43823915900131,58.82352941176471,1610612761,0,3,2024-01-16T00:42:43Z,190000,False,44.0,47.0,1,right,MISS S. Barnes 6' driving bank Hook,[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
20,PT10M44.00S,2024-01-16T00:42:14.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2024-01-16T00:42:27Z,200000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M36.00S,2024-01-16T00:42:21.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,6.652431011826544,18.137254901960784,1610612738,0,3,2024-01-16T00:42:32Z,210000,False,159.0,10.0,1,left,MISS J. Tatum 15' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,15.96,Missed,,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2024-01-16T00:42:24.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,0,3,2024-01-16T00:42:32Z,220000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M25.00S,2024-01-16T00:42:33.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,89.70105124835742,58.57843137254902,1610612761,0,3,2024-01-16T01:40:03Z,230000,False,43.0,44.0,1,right,MISS P. Siakam 6' turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
24,PT10M22.00S,2024-01-16T00:42:36.5Z,1,REGULAR,rebound,offensive,[],1629007,,,1610612761,0,3,2024-01-16T01:39:35Z,240000,False,,,0,,J. Porter REBOUND (Off:1 Def:1),[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,
25,PT10M12.00S,2024-01-16T00:42:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629007,93.24901445466492,53.92156862745098,1610612761,0,3,2024-01-16T00:42:52Z,250000,False,20.0,11.0,1,right,MISS J. Porter driving finger roll Layup - blocked,"[1629007, 204001]",1610612761.0,TOR,driving finger roll,,,Porter,J. Porter,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,
26,PT10M12.00S,2024-01-16T00:42:46.6Z,1,REGULAR,block,,[],204001,,,1610612761,0,3,2024-01-16T00:42:49Z,260000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2024-01-16T00:42:46.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,0,3,2024-01-16T00:42:52Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,25.0,,,,,,,,,,,,,,,,,
29,PT10M08.00S,2024-01-16T00:43:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629007,90.75229960578186,53.67647058823529,1610612761,0,3,2024-01-16T00:43:11Z,290000,False,18.0,34.0,1,right,MISS J. Porter driving Layup - blocked,"[1629007, 201950]",1610612761.0,TOR,driving,,,Porter,J. Porter,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,Holiday,201950.0,,,,,,,,,,,,
30,PT10M08.00S,2024-01-16T00:43:06.2Z,1,REGULAR,block,,[],201950,,,1610612761,0,3,2024-01-16T00:43:08Z,300000,False,,,0,,J. Holiday BLOCK (2 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT10M05.00S,2024-01-16T00:43:09.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2024-01-16T00:43:11Z,310000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT10M03.00S,2024-01-16T00:43:12.7Z,1,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,0,3,2024-01-16T00:43:29Z,320000,False,,,0,,A. Horford lost ball out-of-bounds TURNOVER (1 TO),[201143],1610612738.0,BOS,lost ball,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,1.0,,,,,,,203054.0,,,,
33,PT09M51.00S,2024-01-16T00:43:33.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,94.1688567674113,50.0,1610612761,0,3,2024-01-16T00:43:36Z,330000,False,0.0,2.0,1,right,MISS I. Quickley driving finger roll Layup,[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.23,Missed,,,,,,,,,,,,,,,,,,
34,PT09M49.00S,2024-01-16T00:43:35.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2024-01-16T00:43:36Z,340000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,33.0,3.0,3.0,0.0,,,,,,,,,,,,,,
35,PT09M44.00S,2024-01-16T00:43:40.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,5.995400788436268,3.1862745098039214,1610612738,0,6,2024-01-16T00:43:47Z,350000,False,234.0,4.0,1,left,J. Holiday 3PT running (3 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,
37,PT09M31.00S,2024-01-16T00:43:51.7Z,1,REGULAR,2pt,Jump Shot,[],1629628,76.95466491458606,46.32352941176471,1610612761,2,6,2024-01-16T00:43:59Z,370000,False,-18.0,164.0,1,right,R. Barrett 16' pullup Jump Shot (2 PTS),[1629628],1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,16.51,Made,,,,,,,,,,2.0,,,,,,,,
38,PT09M14.00S,2024-01-16T00:44:10.2Z,1,REGULAR,turnover,out-of-bounds,[],204001,,,1610612738,2,6,2024-01-16T00:44:17Z,380000,False,,,0,,K. Porzingis bad pass out-of-bounds TURNOVER (1 TO),[204001],1610612738.0,BOS,bad pass,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,,,,203054.0,,,,
39,PT08M59.00S,2024-01-16T00:44:29.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,78.40013140604468,48.03921568627451,1610612761,2,6,2024-01-16T00:44:34Z,390000,False,-10.0,151.0,1,right,MISS P. Siakam 15' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
40,PT08M56.00S,2024-01-16T00:44:32.8Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,2,6,2024-01-16T00:44:34Z,400000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M47.00S,2024-01-16T00:44:41.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,12.565703022339028,56.61764705882353,1610612738,2,6,2024-01-16T00:44:48Z,410000,False,-33.0,66.0,1,left,MISS J. Holiday 7' pullup Shot,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
42,PT08M46.00S,2024-01-16T00:44:42.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,2,6,2024-01-16T00:44:48Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2024-01-16T00:45:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,94.43166885676742,52.20588235294118,1610612761,4,6,2024-01-16T00:45:12Z,440000,False,11.0,0.0,1,right,I. Quickley reverse Layup (2 PTS) (P. Siakam 1 AST),"[1630193, 1627783]",1610612761.0,TOR,reverse,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,
46,PT08M14.00S,2024-01-16T00:45:25.5Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612738,4,6,2024-01-16T00:45:32Z,460000,False,,,0,,K. Porzingis bad pass TURNOVER (2 TO),"[204001, 1630193]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,Quickley,1630193.0,,,,,,,,,
47,PT08M14.00S,2024-01-16T00:45:25.5Z,1,REGULAR,steal,,[],1630193,,,1610612761,4,6,2024-01-16T00:45:27Z,470000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
48,PT08M11.00S,2024-01-16T00:45:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,93.9060446780552,50.245098039215684,1610612761,6,6,2024-01-16T00:45:42Z,480000,False,1.0,5.0,1,right,I. Quickley running reverse Layup (4 PTS),[1630193],1610612761.0,TOR,running reverse,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,4.0,,,,,,,,
49,PT07M51.00S,2024-01-16T00:45:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,48.77450980392157,1610612738,6,8,2024-01-16T00:46:59Z,490000,False,6.0,6.0,1,left,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,2.0,,,,,,,,
50,PT07M38.00S,2024-01-16T00:46:01.0Z,1,REGULAR,3pt,Jump Shot,[],1629007,67.88764783180025,57.107843137254896,1610612761,6,8,2024-01-16T00:46:07Z,500000,False,36.0,249.0,1,right,MISS J. Porter 25' 3PT,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
51,PT07M36.00S,2024-01-16T00:46:03.0Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,6,8,2024-01-16T00:46:07Z,510000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M29.00S,2024-01-16T00:46:10.5Z,1,REGULAR,3pt,Jump Shot,[],201950,32.670827858081466,41.42156862745098,1610612738,6,8,2024-01-16T00:46:16Z,520000,False,43.0,255.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
53,PT07M26.00S,2024-01-16T00:46:13.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,6,8,2024-01-16T00:46:16Z,530000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M23.00S,2024-01-16T00:46:18.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,90.3580814717477,57.35294117647059,1610612761,8,8,2024-01-16T01:24:00Z,540000,False,37.0,38.0,1,right,P. Siakam running Layup (2 PTS) (R. Barrett 1 AST),"[1627783, 1629628]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,,,,,,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,
56,PT07M23.00S,2024-01-16T00:46:21.7Z,1,REGULAR,foul,personal,['1freethrow'],201950,,,1610612761,8,8,2024-01-16T00:46:29Z,560000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Siakam 1 FT),"[201950, 1627783]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Siakam,1627783.0
58,PT07M23.00S,2024-01-16T00:46:45.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627783,,,1610612761,9,8,2024-01-16T00:46:45Z,580000,False,,,0,,P. Siakam Free Throw 1 of 1 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
59,PT07M13.00S,2024-01-16T00:47:00.0Z,1,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612738,9,8,2024-01-16T00:47:08Z,590000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Holiday 2 FT),"[1630193, 201950]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Holiday,201950.0
61,PT07M13.00S,2024-01-16T00:47:20.1Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,9,9,2024-01-16T00:47:20Z,610000,False,,,0,,J. Holiday Free Throw 1 of 2 (4 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
62,PT07M13.00S,2024-01-16T00:47:33.6Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,9,10,2024-01-16T00:47:33Z,620000,False,,,0,,J. Holiday Free Throw 2 of 2 (5 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
63,PT06M53.00S,2024-01-16T00:47:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.77463863337714,50.245098039215684,1610612761,11,10,2024-01-16T00:48:04Z,630000,False,1.0,6.0,1,right,R. Barrett cutting Layup (4 PTS) (J. Porter 1 AST),"[1629628, 1629007]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,4.0,J. Porter,1629007.0,1.0,,,,,
65,PT06M32.00S,2024-01-16T00:48:16.0Z,1,REGULAR,2pt,Jump Shot,[],1628369,23.99802890932983,66.17647058823529,1610612738,11,12,2024-01-16T00:48:22Z,650000,False,-81.0,173.0,1,left,J. Tatum 19' turnaround fadeaway Jump Shot (4 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,19.11,Made,,,,,,,,,,4.0,,,,,,,,
66,PT06M22.00S,2024-01-16T00:48:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,86.94152431011827,41.17647058823529,1610612761,11,12,2024-01-16T00:48:31Z,660000,False,-44.0,70.0,1,right,MISS P. Siakam 8' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
67,PT06M19.00S,2024-01-16T00:48:28.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,11,12,2024-01-16T00:48:31Z,670000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M14.00S,2024-01-16T00:48:34.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,8.229303547963205,2.696078431372549,1610612738,11,15,2024-01-16T00:48:41Z,680000,False,237.0,25.0,1,left,D. White 3PT running (3 PTS) (J. Holiday 2 AST),"[1628401, 201950]",1610612738.0,BOS,running,,,White,D. White,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,,,,3.0,J. Holiday,201950.0,2.0,,,,,
70,PT06M12.00S,2024-01-16T00:48:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,15,2024-01-16T00:48:39Z,700000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2024-01-16T00:50:28.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,15,2024-01-16T00:51:19Z,710000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M12.00S,2024-01-16T00:50:28.5Z,1,REGULAR,substitution,in,[],203471,,,1610612761,11,15,2024-01-16T00:51:19Z,720000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2024-01-16T00:52:02.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,94.43166885676742,2.941176470588235,1610612761,11,15,2024-01-16T00:52:08Z,730000,False,-235.0,0.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
74,PT05M46.00S,2024-01-16T00:52:04.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,15,2024-01-16T00:52:08Z,740000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,73.0,4.0,4.0,0.0,,,,,,,,,,,,,,
75,PT05M35.00S,2024-01-16T00:52:16.2Z,1,REGULAR,3pt,Jump Shot,[],201950,32.276609724047304,61.029411764705884,1610612738,11,18,2024-01-16T00:52:22Z,750000,False,-55.0,251.0,1,left,J. Holiday 25' 3PT  (8 PTS) (K. Porzingis 1 AST),"[201950, 204001]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,,,8.0,K. Porzingis,204001.0,1.0,,,,,
77,PT05M17.00S,2024-01-16T00:52:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.75229960578186,58.82352941176471,1610612761,13,18,2024-01-16T00:52:45Z,770000,False,44.0,34.0,1,right,R. Barrett driving finger roll Layup (6 PTS) (J. Porter 2 AST),"[1629628, 1629007]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,,6.0,J. Porter,1629007.0,2.0,,,,,
79,PT05M01.00S,2024-01-16T00:52:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,11.645860709592641,39.21568627450981,1610612738,13,20,2024-01-16T00:52:58Z,790000,False,54.0,57.0,1,left,A. Horford 7' turnaround bank Jump Shot (2 PTS) (D. White 1 AST),"[201143, 1628401]",1610612738.0,BOS,turnaround bank,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,,,,,,,,,,2.0,D. White,1628401.0,1.0,,,,,
81,PT04M52.00S,2024-01-16T00:52:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630193,67.49342969776609,44.36274509803921,1610612761,13,20,2024-01-16T00:53:04Z,810000,False,-28.0,253.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2024-01-16T00:53:00.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,20,2024-01-16T00:53:04Z,820000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,81.0,5.0,5.0,0.0,,,,,,,,,,,,,,
83,PT04M44.00S,2024-01-16T00:53:07.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204001,31.09395532194481,65.19607843137256,1610612738,13,20,2024-01-16T00:54:08Z,830000,False,-76.0,240.0,1,left,MISS K. Porzingis 25' running 3PT,[204001],1610612738.0,BOS,running,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
