actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M06.00S,2024-03-31T22:12:26.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631241,92.9862023653088,57.84313725490197,1610612761,2,5,2024-03-31T22:13:54Z,160000,False,39.0,13.0,1,right,MISS J. Freeman-Liberty running finger roll Layup,[1631241],1610612761.0,TOR,running finger roll,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,4.14,Missed,,,,,,,,,,,,,,,,,,
17,PT10M02.00S,2024-03-31T22:12:30.0Z,1,REGULAR,rebound,offensive,[],1631241,,,1610612761,2,5,2024-03-31T22:12:35Z,170000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:1),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,
18,PT10M02.00S,2024-03-31T22:12:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631241,94.40999984741211,50.0,1610612761,2,5,2024-03-31T22:12:28Z,180000,False,0.0,0.0,1,right,MISS J. Freeman-Liberty tip Layup - blocked,"[1631241, 202699]",1610612761.0,TOR,tip,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,Harris,202699.0,,,,,,
19,PT10M02.00S,2024-03-31T22:12:28.9Z,1,REGULAR,block,,[],202699,,,1610612761,2,5,2024-03-31T22:12:30Z,190000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
20,PT10M00.00S,2024-03-31T22:12:30.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,2,5,2024-03-31T22:12:30Z,200000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M58.00S,2024-03-31T22:12:33.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200768,25.969119579500656,16.911764705882355,1610612755,2,8,2024-03-31T22:12:43Z,210000,False,165.0,192.0,1,left,K. Lowry 25' 3PT running pullup (3 PTS),[200768],1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,3.0,,,,,,,,,,,,,
22,PT09M41.00S,2024-03-31T22:12:49.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.36202365308804,50.0,1610612761,2,8,2024-03-31T22:12:54Z,220000,False,0.0,254.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
23,PT09M38.00S,2024-03-31T22:12:52.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,2,8,2024-03-31T22:12:54Z,230000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT09M24.00S,2024-03-31T22:13:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,9.149145860709593,54.166666666666664,1610612755,2,10,2024-03-31T22:13:11Z,240000,False,-21.0,34.0,1,left,K. Oubre Jr. driving finger roll Layup (2 PTS),[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.94,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M24.00S,2024-03-31T22:13:11.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,2,10,2024-03-31T22:13:11Z,250000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M10.00S,2024-03-31T22:16:20.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,81.68528252299606,45.588235294117645,1610612761,2,10,2024-03-31T22:16:25Z,260000,False,-22.0,120.0,1,right,MISS B. Brown 12' driving floating Shot,[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.17,Missed,,,,,,,,,,,,,,,,,,
27,PT09M07.00S,2024-03-31T22:16:23.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,2,10,2024-03-31T22:16:25Z,270000,False,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M04.00S,2024-03-31T22:16:26.5Z,1,REGULAR,turnover,bad pass,[],1626166,,,1610612755,2,10,2024-03-31T22:16:31Z,280000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1628971]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,Brown,1628971.0,,,,
29,PT09M04.00S,2024-03-31T22:16:26.5Z,1,REGULAR,steal,,[],1628971,,,1610612761,2,10,2024-03-31T22:16:28Z,290000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
30,PT09M00.00S,2024-03-31T22:16:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,94.03745072273325,45.09803921568628,1610612761,4,10,2024-03-31T22:16:35Z,300000,False,-25.0,4.0,1,right,G. Trent Jr. running Layup (2 PTS) (B. Brown 1 AST),"[1629018, 1628971]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,
32,PT08M39.00S,2024-03-31T22:16:50.7Z,1,REGULAR,3pt,Jump Shot,[],1628964,18.610381077529567,5.637254901960785,1610612755,4,10,2024-03-31T22:16:54Z,320000,False,222.0,122.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
33,PT08M36.00S,2024-03-31T22:16:53.7Z,1,REGULAR,rebound,defensive,[],1631241,,,1610612761,4,10,2024-03-31T22:16:54Z,330000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:2),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Right Center,,,32.0,3.0,2.0,1.0,,,,,,,,,,,,,,
34,PT08M33.00S,2024-03-31T22:16:58.7Z,1,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612761,4,10,2024-03-31T22:17:05Z,340000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1626166, 203482]",1610612755.0,PHI,shooting,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2002.0,,,,,,1.0,0.0,Olynyk,203482.0
36,PT08M33.00S,2024-03-31T22:17:21.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203482,,,1610612761,5,10,2024-03-31T22:17:21Z,360000,False,,,0,,K. Olynyk Free Throw 1 of 2 (3 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
37,PT08M33.00S,2024-03-31T22:17:33.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203482,,,1610612761,6,10,2024-03-31T22:17:33Z,370000,False,,,0,,K. Olynyk Free Throw 2 of 2 (4 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
38,PT08M15.00S,2024-03-31T22:17:52.3Z,1,REGULAR,2pt,Jump Shot,[],202699,13.748357424441524,76.22549019607843,1610612755,6,10,2024-03-31T22:17:58Z,380000,False,-131.0,77.0,1,left,MISS T. Harris 15' step back Shot,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,15.19,Missed,,,,,,,,,,,,,,,,,,
39,PT08M11.00S,2024-03-31T22:17:56.3Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612761,6,10,2024-03-31T22:17:58Z,390000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M05.00S,2024-03-31T22:18:12.5Z,1,REGULAR,foul,offensive,[],1641711,,,1610612761,6,10,2024-03-31T22:18:20Z,410000,False,,,0,,G. Dick charge offensive FOUL (1 PF),"[1641711, 200768]",1610612761.0,TOR,charge,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,,,,,,1.0,0.0,Lowry,200768.0
43,PT08M05.00S,2024-03-31T22:18:12.5Z,1,REGULAR,turnover,offensive foul,[],1641711,,,1610612761,6,10,2024-03-31T22:18:12Z,430000,False,,,0,,G. Dick offensive foul TURNOVER (1 TO),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1199.0,1.0,,,,,,,,
44,PT07M52.00S,2024-03-31T22:18:33.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,7.046649145860711,43.627450980392155,1610612755,6,10,2024-03-31T22:18:41Z,440000,False,32.0,14.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
45,PT07M50.00S,2024-03-31T22:18:35.9Z,1,REGULAR,rebound,defensive,[],203482,,,1610612761,6,10,2024-03-31T22:18:41Z,450000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M45.00S,2024-03-31T22:18:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631241,92.59198423127464,50.73529411764706,1610612761,8,10,2024-03-31T22:18:50Z,460000,False,4.0,17.0,1,right,J. Freeman-Liberty running Layup (2 PTS) (K. Olynyk 1 AST),"[1631241, 203482]",1610612761.0,TOR,running,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,
48,PT07M27.00S,2024-03-31T22:18:57.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,5.732588699080158,96.07843137254902,1610612755,8,13,2024-03-31T22:19:02Z,480000,False,-230.0,1.0,1,left,K. Oubre Jr. 3PT  (5 PTS) (K. Lowry 2 AST),"[1626162, 200768]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,5.0,K. Lowry,200768.0,2.0,,,,,,,,,,
50,PT07M14.00S,2024-03-31T22:19:12.2Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612761,8,13,2024-03-31T22:19:19Z,500000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1628964]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,Bamba,1628964.0,,,,
51,PT07M14.00S,2024-03-31T22:19:12.2Z,1,REGULAR,steal,,[],1628964,,,1610612755,8,13,2024-03-31T22:25:45Z,510000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2024-03-31T22:19:17.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626162,7.30946123521682,1.715686274509804,1610612755,8,16,2024-03-31T23:15:10Z,520000,False,241.0,16.0,1,left,K. Oubre Jr. 24' 3PT running (8 PTS) (C. Payne 1 AST),"[1626162, 1626166]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,24.19,Made,,,,,8.0,C. Payne,1626166.0,1.0,,,,,,,,,,
53,PT06M59.00S,2024-03-31T22:19:28.4Z,1,REGULAR,foul,personal,[],1626162,,,1610612761,8,16,2024-03-31T22:19:42Z,530000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1629018]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,Trent Jr.,1629018.0
55,PT06M56.00S,2024-03-31T22:19:59.4Z,1,REGULAR,3pt,Jump Shot,[],203482,70.77858081471747,19.607843137254903,1610612761,8,16,2024-03-31T22:20:03Z,550000,False,-152.0,222.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
56,PT06M54.00S,2024-03-31T22:20:01.4Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,8,16,2024-03-31T22:20:03Z,560000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M45.00S,2024-03-31T22:20:13.7Z,1,REGULAR,foul,personal,[],1628971,,,1610612755,8,16,2024-03-31T22:20:39Z,570000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 202699]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2002.0,,,,,,1.0,0.0,Harris,202699.0
59,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,out,[],1641711,,,1610612755,8,16,2024-03-31T22:20:37Z,590000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612755,8,16,2024-03-31T22:20:37Z,600000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,out,[],202699,,,1610612755,8,16,2024-03-31T22:20:37Z,610000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,in,[],1629670,,,1610612755,8,16,2024-03-31T22:20:37Z,620000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,in,[],201587,,,1610612755,8,16,2024-03-31T22:20:37Z,630000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2024-03-31T22:20:19.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612755,8,16,2024-03-31T22:20:37Z,640000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2024-03-31T22:20:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.469776609724048,42.64705882352941,1610612755,8,16,2024-03-31T22:20:57Z,650000,False,37.0,-1.0,1,left,MISS K. Oubre Jr. cutting finger roll Layup,[1626162],1610612755.0,PHI,cutting finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
66,PT06M38.00S,2024-03-31T22:20:54.5Z,1,REGULAR,rebound,defensive,[],1631241,,,1610612761,8,16,2024-03-31T22:20:57Z,660000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:3),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,
67,PT06M35.00S,2024-03-31T22:20:59.1Z,1,REGULAR,turnover,out-of-bounds,[],1631241,,,1610612761,8,16,2024-03-31T22:21:04Z,670000,False,,,0,,J. Freeman-Liberty bad pass out-of-bounds TURNOVER (1 TO),[1631241],1610612761.0,TOR,bad pass,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1199.0,1.0,,,,,,,,
68,PT06M16.00S,2024-03-31T22:21:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630194,5.732588699080158,51.470588235294116,1610612755,8,18,2024-03-31T22:21:28Z,680000,False,-7.0,1.0,1,left,P. Reed reverse Layup (2 PTS),[1630194],1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,2.0,,,,,,,,,,,,,
70,PT06M02.00S,2024-03-31T22:21:37.0Z,1,REGULAR,3pt,Jump Shot,[],1631241,95.0886990801577,4.411764705882353,1610612761,11,18,2024-03-31T22:21:41Z,700000,False,-228.0,-6.0,1,right,J. Freeman-Liberty 3PT  (5 PTS) (K. Olynyk 2 AST),"[1631241, 203482]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,5.0,K. Olynyk,203482.0,2.0,,,,,,,,,,
72,PT05M52.00S,2024-03-31T22:21:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,8.623521681997373,43.872549019607845,1610612755,11,20,2024-03-31T22:21:54Z,720000,False,31.0,29.0,1,left,P. Reed driving floating bank Jump Shot (4 PTS) (K. Lowry 3 AST),"[1630194, 200768]",1610612755.0,PHI,driving floating bank,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,4.19,Made,,,,,4.0,K. Lowry,200768.0,3.0,,,,,,,,,,
74,PT05M52.00S,2024-03-31T22:21:53.0Z,1,REGULAR,foul,personal,['1freethrow'],203482,,,1610612755,11,20,2024-03-31T22:22:02Z,740000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Reed 1 FT),"[203482, 1630194]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1199.0,,,,,,1.0,0.0,Reed,1630194.0
76,PT05M52.00S,2024-03-31T22:22:15.9Z,1,REGULAR,freethrow,1 of 1,[],1630194,,,1610612755,11,20,2024-03-31T22:22:15Z,760000,False,,,0,,MISS P. Reed Free Throw 1 of 1,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT05M52.00S,2024-03-31T22:22:15.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,20,2024-03-31T22:22:22Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
78,PT05M52.00S,2024-03-31T22:22:20.8Z,1,REGULAR,foul,personal,[],200768,,,1610612761,11,20,2024-03-31T22:25:34Z,780000,False,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 1629670]",1610612755.0,PHI,loose ball,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,,,,,1.0,0.0,Nwora,1629670.0
80,PT05M37.00S,2024-03-31T22:22:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,91.67214191852825,40.931372549019606,1610612761,13,20,2024-03-31T22:22:49Z,800000,False,-45.0,26.0,1,right,B. Brown turnaround bank Jump Shot (2 PTS) (G. Trent Jr. 1 AST),"[1628971, 1629018]",1610612761.0,TOR,turnaround bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
82,PT05M20.00S,2024-03-31T22:23:00.2Z,1,REGULAR,3pt,Jump Shot,[],1626166,32.013797634691194,20.098039215686274,1610612755,13,20,2024-03-31T22:23:04Z,820000,False,150.0,248.0,1,left,MISS C. Payne 28' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,28.99,Missed,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2024-03-31T22:23:03.2Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612761,13,20,2024-03-31T22:23:04Z,830000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT05M14.00S,2024-03-31T22:23:13.5Z,1,REGULAR,foul,offensive,[],203482,,,1610612761,13,20,2024-03-31T22:23:27Z,840000,False,,,0,,K. Olynyk off-the-ball offensive FOUL (2 PF),"[203482, 200768]",1610612761.0,TOR,off-the-ball,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2002.0,,,,,,2.0,0.0,Lowry,200768.0
