actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-03T23:10:55.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-03T23:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-03-03T23:10:57.1Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612761,0,0,2024-03-03T23:10:57Z,40000,False,,,0,,Jump Ball J. Poeltl vs. G. Williams: Tip to I. Quickley,"[1630193, 1627751, 1629684]",1610612761.0,TOR,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Poeltl,1627751.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2024-03-03T23:11:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,6.389618922470433,46.568627450980394,1610612761,2,0,2024-03-03T23:12:38Z,70000,False,17.0,8.0,1,left,O. Agbaji alley-oop Layup (2 PTS) (J. Poeltl 1 AST),"[1630534, 1627751]",1610612761.0,TOR,alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-03-03T23:11:26.7Z,1,REGULAR,2pt,Jump Shot,[],1641706,89.83245729303549,74.01960784313727,1610612766,2,2,2024-03-03T23:11:32Z,90000,False,120.0,43.0,1,right,B. Miller 12' pullup Jump Shot (2 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,12.76,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M06.00S,2024-03-03T23:11:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,6.783837056504599,48.28431372549019,1610612761,4,2,2024-03-03T23:11:57Z,100000,False,9.0,11.0,1,left,O. Agbaji reverse Layup (4 PTS) (J. Poeltl 2 AST),"[1630534, 1627751]",1610612761.0,TOR,reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.42,Made,4.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
12,PT10M52.00S,2024-03-03T23:12:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,94.1688567674113,52.69607843137255,1610612766,4,2,2024-03-03T23:12:08Z,120000,False,13.0,2.0,1,right,MISS T. Mann reverse Layup,[1630544],1610612766.0,CHA,reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-03-03T23:12:04.4Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,4,2,2024-03-03T23:12:08Z,130000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M44.00S,2024-03-03T23:12:09.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,31.09395532194481,68.13725490196079,1610612761,7,2,2024-03-03T23:13:43Z,140000,False,-91.0,240.0,1,left,I. Quickley 25' 3PT running (3 PTS) (R. Barrett 1 AST),"[1630193, 1629628]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.64,Made,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
16,PT10M26.00S,2024-03-03T23:12:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.77463863337714,50.49019607843137,1610612766,7,4,2024-03-03T23:12:34Z,160000,False,2.0,6.0,1,right,T. Mann cutting finger roll Layup (2 PTS) (G. Williams 1 AST),"[1630544, 1629684]",1610612766.0,CHA,cutting finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
19,PT10M06.00S,2024-03-03T23:12:54.9Z,1,REGULAR,foul,offensive,[],1627751,,,1610612761,7,4,2024-03-03T23:13:20Z,190000,False,,,0,,J. Poeltl off-the-ball offensive FOUL (1 PF),"[1627751, 1629684]",1610612761.0,TOR,off-the-ball,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627964.0,1.0,0.0,Williams,1629684.0,,,,,
