actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M31.00S,2024-03-25T23:41:56.0Z,1,REGULAR,block,,[],1629651,,,1610612761,0,2,2024-03-25T23:41:58Z,160000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2024-03-25T23:41:59.0Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,0,2,2024-03-25T23:42:02Z,170000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M18.00S,2024-03-25T23:42:30.7Z,1,REGULAR,3pt,Jump Shot,[],203471,21.50131406044678,91.17647058823529,1610612751,0,2,2024-03-25T23:42:34Z,190000,False,-206.0,150.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
20,PT10M14.00S,2024-03-25T23:42:34.7Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,0,2,2024-03-25T23:42:34Z,200000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M01.00S,2024-03-25T23:42:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,93.51182654402102,49.754901960784316,1610612761,2,2,2024-03-25T23:42:50Z,210000,False,-1.0,8.0,1,right,O. Agbaji cutting Layup (2 PTS) (K. Olynyk 1 AST),"[1630534, 203482]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,
23,PT09M48.00S,2024-03-25T23:42:59.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,5.601182654402102,95.09803921568627,1610612751,2,5,2024-03-25T23:43:04Z,230000,False,-225.0,0.0,1,left,D. Finney-Smith 3PT  (5 PTS) (M. Bridges 1 AST),"[1627827, 1628969]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,5.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
25,PT09M30.00S,2024-03-25T23:43:18.2Z,1,REGULAR,3pt,Jump Shot,[],1641711,95.0886990801577,3.6764705882352944,1610612761,2,5,2024-03-25T23:43:22Z,250000,False,-232.0,-6.0,1,right,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
26,PT09M28.00S,2024-03-25T23:43:20.2Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,2,5,2024-03-25T23:43:22Z,260000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M25.00S,2024-03-25T23:43:23.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641711,92.19776609724047,45.83333333333333,1610612761,4,5,2024-03-26T00:36:36Z,270000,False,-21.0,21.0,1,right,G. Dick cutting Layup (2 PTS) (O. Agbaji 1 AST),"[1641711, 1630534]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,2.0,O. Agbaji,1630534.0,1.0,,,,,,,,,,
29,PT09M08.00S,2024-03-25T23:43:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,7.30946123521682,52.20588235294118,1610612751,4,7,2024-03-25T23:48:29Z,290000,False,-11.0,16.0,1,left,D. Finney-Smith driving Layup (7 PTS) (D. Schroder 2 AST),"[1627827, 203471]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,7.0,D. Schroder,203471.0,2.0,,,,,,,,,,
34,PT09M00.00S,2024-03-25T23:43:45.5Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612761,4,7,2024-03-25T23:46:16Z,305000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (1 TO),[203482],1610612761.0,TOR,bad pass,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202041.0,1.0,,,,,,
32,PT09M00.00S,2024-03-25T23:44:10.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,4,7,2024-03-25T23:46:16Z,320000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M50.00S,2024-03-25T23:47:18.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,5.469776609724048,1.715686274509804,1610612751,4,10,2024-03-25T23:47:22Z,340000,False,241.0,-1.0,1,left,M. Bridges 24' 3PT  (3 PTS) (D. Schroder 3 AST),"[1628969, 203471]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.14,Made,,,,,3.0,D. Schroder,203471.0,3.0,,,,,,,,,,
37,PT08M25.00S,2024-03-25T23:47:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.59198423127464,49.26470588235294,1610612761,6,10,2024-03-25T23:47:47Z,360000,False,-4.0,17.0,1,right,K. Olynyk reverse Layup (2 PTS),[203482],1610612761.0,TOR,reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,,,,,,,,,,,,,
38,PT08M10.00S,2024-03-25T23:47:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.30946123521682,55.63725490196079,1610612751,6,10,2024-03-25T23:48:11Z,370000,False,-28.0,16.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
39,PT08M09.00S,2024-03-25T23:47:59.6Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,6,10,2024-03-25T23:48:11Z,380000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT08M09.00S,2024-03-25T23:48:03.4Z,1,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612751,6,10,2024-03-25T23:48:09Z,390000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Claxton 2 FT),"[1630534, 1629651]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,,1.0,0.0,Claxton,1629651.0,,
42,PT08M09.00S,2024-03-25T23:48:28.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,6,10,2024-03-25T23:48:28Z,410000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
43,PT08M09.00S,2024-03-25T23:48:28.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,6,10,2024-03-25T23:48:28Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,
44,PT08M09.00S,2024-03-25T23:48:46.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,6,11,2024-03-25T23:48:46Z,430000,False,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
45,PT07M57.00S,2024-03-25T23:48:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,93.24901445466492,52.20588235294118,1610612761,8,11,2024-03-25T23:49:04Z,440000,False,11.0,11.0,1,right,O. Agbaji cutting finger roll Layup (4 PTS) (K. Olynyk 2 AST),"[1630534, 203482]",1610612761.0,TOR,cutting finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,4.0,K. Olynyk,203482.0,2.0,,,,,,,,,,
47,PT07M44.00S,2024-03-25T23:49:12.5Z,1,REGULAR,turnover,lost ball,[],203471,,,1610612751,8,11,2024-03-25T23:49:19Z,460000,False,,,0,,D. Schroder lost ball TURNOVER (1 TO),"[203471, 1631241]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,,,,,Freeman-Liberty,1631241.0
48,PT07M44.00S,2024-03-25T23:49:12.5Z,1,REGULAR,steal,,[],1631241,,,1610612761,8,11,2024-03-26T00:03:14Z,470000,False,,,0,,J. Freeman-Liberty STEAL (1 STL),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
49,PT07M29.00S,2024-03-25T23:49:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631241,93.11760840998686,50.73529411764706,1610612761,10,11,2024-03-25T23:49:30Z,480000,False,4.0,12.0,1,right,J. Freeman-Liberty cutting Layup (2 PTS) (K. Olynyk 3 AST),"[1631241, 203482]",1610612761.0,TOR,cutting,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,K. Olynyk,203482.0,3.0,,,,,,,,,,
51,PT07M12.00S,2024-03-25T23:49:44.2Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612751,10,11,2024-03-25T23:49:48Z,500000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1641711]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,,,,,Dick,1641711.0
52,PT07M12.00S,2024-03-25T23:49:44.2Z,1,REGULAR,steal,,[],1641711,,,1610612761,10,11,2024-03-25T23:49:46Z,510000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M08.00S,2024-03-25T23:49:48.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641711,69.59592641261499,28.676470588235293,1610612761,10,11,2024-03-25T23:52:32Z,520000,False,-107.0,233.0,1,right,MISS G. Dick 25' running pullup 3PT,[1641711],1610612761.0,TOR,running pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
54,PT07M03.00S,2024-03-25T23:49:53.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,11,2024-03-25T23:49:56Z,530000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT06M57.00S,2024-03-25T23:49:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630592,6.521024967148489,96.07843137254902,1610612751,10,14,2024-03-25T23:53:31Z,540000,False,-230.0,9.0,1,left,J. Wilson 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[1630592, 1627827]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,3.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,
57,PT06M39.00S,2024-03-25T23:50:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.85479632063075,54.90196078431373,1610612761,12,14,2024-03-25T23:50:24Z,560000,False,25.0,15.0,1,right,G. Trent Jr. driving finger roll Layup (2 PTS) (K. Olynyk 4 AST),"[1629018, 203482]",1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,K. Olynyk,203482.0,4.0,,,,,,,,,,
59,PT06M28.00S,2024-03-25T23:50:30.4Z,1,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,12,14,2024-03-25T23:50:38Z,580000,False,,,0,,N. Claxton lost ball out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,lost ball,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627961.0,1.0,,,,,,
60,PT06M28.00S,2024-03-25T23:50:37.4Z,1,REGULAR,substitution,out,[],1630592,,,1610612761,12,14,2024-03-25T23:50:44Z,590000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2024-03-25T23:50:37.4Z,1,REGULAR,substitution,out,[],1627827,,,1610612761,12,14,2024-03-25T23:50:44Z,600000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M28.00S,2024-03-25T23:50:37.4Z,1,REGULAR,substitution,in,[],1629022,,,1610612761,12,14,2024-03-25T23:50:44Z,610000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M28.00S,2024-03-25T23:50:37.4Z,1,REGULAR,substitution,in,[],1630570,,,1610612761,12,14,2024-03-25T23:50:44Z,620000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M14.00S,2024-03-25T23:51:05.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630534,75.3777923784494,46.07843137254902,1610612761,12,14,2024-03-25T23:51:09Z,630000,False,-20.0,179.0,1,right,MISS O. Agbaji 18' step back Shot,[1630534],1610612761.0,TOR,step back,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Center,18.0,Missed,,,,,,,,,,,,,,,,,,
65,PT06M11.00S,2024-03-25T23:51:08.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,14,2024-03-25T23:51:09Z,640000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,64.0,4.0,3.0,1.0,,,,,,,,,,,,,,
66,PT06M01.00S,2024-03-25T23:51:18.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,9.543363994743759,58.57843137254902,1610612751,12,14,2024-03-25T23:51:22Z,650000,False,-43.0,37.0,1,left,MISS L. Walker IV driving floating Shot - blocked,"[1629022, 203482]",1610612751.0,BKN,driving floating,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,Olynyk,203482.0,,,,,,,,
67,PT06M01.00S,2024-03-25T23:51:18.0Z,1,REGULAR,block,,[],203482,,,1610612751,12,14,2024-03-25T23:51:20Z,660000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2024-03-25T23:51:21.0Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,12,14,2024-03-25T23:51:22Z,670000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT05M52.00S,2024-03-25T23:51:27.7Z,1,REGULAR,3pt,Jump Shot,[],203482,95.87713534822602,96.56862745098039,1610612761,12,14,2024-03-25T23:51:32Z,680000,False,233.0,-14.0,1,right,MISS K. Olynyk 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
70,PT05M47.00S,2024-03-25T23:51:31.5Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,12,14,2024-03-25T23:51:31Z,690000,False,,,0,,O. Agbaji REBOUND (Off:2 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,69.0,2.0,0.0,2.0,,,,,,,,,,,,,,
71,PT05M46.00S,2024-03-25T23:51:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,94.03745072273325,44.36274509803921,1610612761,12,14,2024-03-25T23:56:33Z,700000,False,-28.0,4.0,1,right,MISS O. Agbaji putback Layup,[1630534],1610612761.0,TOR,putback,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
72,PT05M44.00S,2024-03-25T23:51:35.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,14,2024-03-25T23:51:35Z,710000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,71.0,5.0,4.0,1.0,,,,,,,,,,,,,,
73,PT05M29.00S,2024-03-25T23:51:49.4Z,1,REGULAR,3pt,Jump Shot,[],1628969,6.1268068331143235,1.9607843137254901,1610612751,12,14,2024-03-25T23:51:54Z,720000,False,240.0,5.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2024-03-25T23:51:51.4Z,1,REGULAR,rebound,defensive,[],203482,,,1610612761,12,14,2024-03-25T23:51:54Z,730000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
75,PT05M24.00S,2024-03-25T23:51:56.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,66.83639947437582,38.48039215686275,1610612761,15,14,2024-03-25T23:52:03Z,740000,False,-58.0,259.0,1,right,G. Trent Jr. 26' 3PT running pullup (5 PTS),[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.55,Made,,,,,5.0,,,,,,,,,,,,,
76,PT04M56.00S,2024-03-25T23:52:23.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,5.863994743758213,95.58823529411765,1610612751,15,14,2024-03-25T23:52:29Z,750000,False,-228.0,3.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
77,PT04M55.00S,2024-03-25T23:52:24.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,15,14,2024-03-25T23:52:29Z,760000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,76.0,,,,,,,,,,,,,,,,,
78,PT04M55.00S,2024-03-25T23:52:33.2Z,1,REGULAR,foul,personal,[],1630570,,,1610612761,15,14,2024-03-25T23:55:34Z,770000,False,,,0,,T. Watford loose ball personal FOUL (1 PF),"[1630570, 1631241]",1610612751.0,BKN,loose ball,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,1.0,0.0,Freeman-Liberty,1631241.0,,
80,PT04M55.00S,2024-03-25T23:52:43.4Z,1,REGULAR,substitution,out,[],1641711,,,1610612761,15,14,2024-03-25T23:52:57Z,790000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M55.00S,2024-03-25T23:52:43.4Z,1,REGULAR,substitution,out,[],1628969,,,1610612761,15,14,2024-03-25T23:52:57Z,800000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M55.00S,2024-03-25T23:52:43.4Z,1,REGULAR,substitution,in,[],1628971,,,1610612761,15,14,2024-03-25T23:52:57Z,810000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2024-03-25T23:52:43.4Z,1,REGULAR,substitution,in,[],1627827,,,1610612761,15,14,2024-03-25T23:52:57Z,820000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M33.00S,2024-03-25T23:53:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,89.17542706964521,48.77450980392157,1610612761,15,14,2024-03-25T23:53:17Z,830000,False,-6.0,49.0,1,right,MISS B. Brown driving floating Shot,[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
