actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M20.00S,2023-11-30T00:43:08.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,2,5,2023-11-30T00:43:15Z,210000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M01.00S,2023-11-30T00:44:01.2Z,1,REGULAR,2pt,Jump Shot,[],1626164,11.777266754270697,71.56862745098039,1610612756,2,5,2023-11-30T00:44:06Z,240000,False,-108.0,58.0,1,left,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,12.25,Missed,,,,,,,,,,,,,,,,,,
25,PT09M59.00S,2023-11-30T00:44:03.2Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,5,2023-11-30T00:44:06Z,250000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M52.00S,2023-11-30T00:44:09.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1627783,87.86136662286465,52.20588235294118,1610612761,4,5,2023-11-30T00:44:16Z,260000,False,11.0,62.0,1,right,P. Siakam 6' driving Hook (2 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M36.00S,2023-11-30T00:44:25.6Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,4,5,2023-11-30T00:44:29Z,270000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 203471]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Schroder,203471.0,,
28,PT09M36.00S,2023-11-30T00:44:25.6Z,1,REGULAR,steal,,[],203471,,,1610612761,4,5,2023-11-30T00:44:27Z,280000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2023-11-30T00:44:29.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,93.77463863337714,50.0,1610612761,6,5,2023-11-30T00:44:37Z,290000,False,0.0,6.0,1,right,O. Anunoby running alley-oop DUNK (2 PTS) (D. Schroder 1 AST),"[1628384, 203471]",1610612761.0,TOR,running alley-oop,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,2.0,,,,,,D. Schroder,203471.0,1.0,,,,,
31,PT09M07.00S,2023-11-30T00:44:56.5Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612756,6,5,2023-11-30T00:45:03Z,310000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Okogie 2 FT),"[1627751, 1629006]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,1.0,0.0,Okogie,1629006.0,,,,,,,,
33,PT09M07.00S,2023-11-30T00:45:26.8Z,1,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,6,6,2023-11-30T00:45:26Z,330000,False,,,0,,J. Okogie Free Throw 1 of 2 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
34,PT09M07.00S,2023-11-30T00:45:41.2Z,1,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,6,7,2023-11-30T00:45:41Z,340000,False,,,0,,J. Okogie Free Throw 2 of 2 (4 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
35,PT08M47.00S,2023-11-30T00:46:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627783,66.70499342969777,40.931372549019606,1610612761,9,7,2023-11-30T00:46:08Z,350000,False,-45.0,260.0,1,right,P. Siakam 26' 3PT  (5 PTS) (J. Poeltl 1 AST),"[1627783, 1627751]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.44,Made,,,,,5.0,,,,,,J. Poeltl,1627751.0,1.0,,,,,
37,PT08M30.00S,2023-11-30T00:46:20.6Z,1,REGULAR,2pt,Jump Shot,[],201142,6.389618922470433,78.67647058823529,1610612756,9,7,2023-11-30T00:46:25Z,370000,False,-143.0,8.0,1,left,MISS K. Durant 14' step back Shot,[201142],1610612756.0,PHX,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,14.36,Missed,,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2023-11-30T00:46:22.6Z,1,REGULAR,rebound,defensive,[],203471,,,1610612761,9,7,2023-11-30T00:46:25Z,380000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M10.00S,2023-11-30T00:46:41.4Z,1,REGULAR,2pt,Jump Shot,[],1627783,88.38699080157687,28.431372549019606,1610612761,11,7,2023-11-30T00:46:54Z,390000,False,-108.0,57.0,1,right,P. Siakam 12' driving floating bank Jump Shot (7 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,12.18,Made,,,,,7.0,,,,,,S. Barnes,1630567.0,1.0,,,,,
42,PT07M54.00S,2023-11-30T00:47:13.2Z,1,REGULAR,2pt,Jump Shot,[],201142,6.1268068331143235,22.30392156862745,1610612756,11,7,2023-11-30T00:47:48Z,420000,False,138.0,5.0,1,left,MISS K. Durant 13' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,13.86,Missed,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2023-11-30T00:47:16.2Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,11,7,2023-11-30T00:47:20Z,430000,False,,,0,,J. Okogie REBOUND (Off:2 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,42.0,2.0,0.0,2.0,,,,,,,,,,,,,,
44,PT07M49.00S,2023-11-30T00:47:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,6.1268068331143235,53.67647058823529,1610612756,11,7,2023-11-30T00:47:24Z,440000,False,-18.0,5.0,1,left,MISS J. Okogie reverse Layup,[1629006],1610612756.0,PHX,reverse,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2023-11-30T00:47:18.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,11,7,2023-11-30T00:47:24Z,450000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M38.00S,2023-11-30T00:47:51.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,85.3646517739816,47.549019607843135,1610612761,13,7,2023-11-30T00:47:58Z,470000,False,-12.0,85.0,1,right,J. Poeltl 8' Hook (2 PTS) (O. Anunoby 1 AST),"[1627751, 1628384]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,8.6,Made,,,,,2.0,,,,,,O. Anunoby,1628384.0,1.0,,,,,
49,PT07M22.00S,2023-11-30T00:48:08.1Z,1,REGULAR,2pt,Layup,[],203994,8.886333771353483,31.127450980392158,1610612756,13,9,2023-11-30T00:48:12Z,490000,False,94.0,31.0,1,left,J. Nurkic 9' cutting Layup (2 PTS) (K. Durant 1 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,9.94,Made,,,,,2.0,,,,,,K. Durant,201142.0,1.0,,,,,
51,PT07M11.00S,2023-11-30T00:48:18.7Z,1,REGULAR,2pt,Jump Shot,[],203471,77.21747700394218,31.372549019607842,1610612761,13,9,2023-11-30T00:48:24Z,510000,False,-93.0,162.0,1,right,MISS D. Schroder 18' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,18.66,Missed,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2023-11-30T00:48:21.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,13,9,2023-11-30T00:48:24Z,520000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M02.00S,2023-11-30T00:48:27.3Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,13,9,2023-11-30T00:48:31Z,530000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1627783]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,
54,PT07M02.00S,2023-11-30T00:48:27.3Z,1,REGULAR,steal,,[],1627783,,,1610612761,13,9,2023-11-30T00:48:29Z,540000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2023-11-30T00:48:32.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203471,95.74572930354796,4.6568627450980395,1610612761,16,9,2023-11-30T00:48:41Z,550000,False,-227.0,-13.0,1,right,D. Schroder 3PT running (3 PTS) (P. Siakam 1 AST),"[203471, 1627783]",1610612761.0,TOR,running,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,22.7,Made,,,,,3.0,,,,,,P. Siakam,1627783.0,1.0,,,,,
57,PT06M56.00S,2023-11-30T00:48:38.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,16,9,2023-11-30T00:48:38Z,570000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M56.00S,2023-11-30T00:49:11.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612756,16,9,2023-11-30T00:51:17Z,580000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M56.00S,2023-11-30T00:49:11.0Z,1,REGULAR,substitution,in,[],1629018,,,1610612756,16,9,2023-11-30T00:51:17Z,590000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M42.00S,2023-11-30T00:51:49.2Z,1,REGULAR,2pt,Jump Shot,[],201142,10.200394218134035,70.34313725490196,1610612756,16,11,2023-11-30T00:51:54Z,600000,False,-102.0,43.0,1,left,K. Durant 11' turnaround fadeaway Jump Shot (5 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,11.06,Made,,,,,5.0,,,,,,,,,,,,,
61,PT06M23.00S,2023-11-30T00:52:06.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,74.85216819973719,13.480392156862745,1610612761,16,11,2023-11-30T00:52:13Z,610000,False,-183.0,184.0,1,right,MISS P. Siakam 25' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
62,PT06M20.00S,2023-11-30T00:52:09.9Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,16,11,2023-11-30T00:52:13Z,620000,False,,,0,,J. Okogie REBOUND (Off:2 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,61.0,3.0,1.0,2.0,,,,,,,,,,,,,,
63,PT06M14.00S,2023-11-30T00:52:15.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.013797634691194,54.41176470588235,1610612756,16,11,2023-11-30T00:52:22Z,630000,False,-22.0,248.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
64,PT06M11.00S,2023-11-30T00:52:19.2Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,16,11,2023-11-30T00:52:19Z,640000,False,,,0,,J. Okogie REBOUND (Off:3 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,63.0,4.0,1.0,3.0,,,,,,,,,,,,,,
65,PT06M09.00S,2023-11-30T00:52:22.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201569,19.136005256241788,6.61764705882353,1610612756,16,14,2023-11-30T00:52:26Z,650000,False,217.0,127.0,1,left,E. Gordon 25' 3PT  (3 PTS) (K. Durant 2 AST),"[201569, 201142]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,3.0,,,,,,K. Durant,201142.0,2.0,,,,,
67,PT05M47.00S,2023-11-30T00:52:43.0Z,1,REGULAR,3pt,Jump Shot,[],1628384,88.25558475689881,96.81372549019608,1610612761,16,14,2023-11-30T00:52:47Z,670000,False,234.0,58.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
68,PT05M45.00S,2023-11-30T00:52:45.0Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,16,14,2023-11-30T00:52:47Z,680000,False,,,0,,J. Okogie REBOUND (Off:3 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,67.0,5.0,2.0,3.0,,,,,,,,,,,,,,
69,PT05M28.00S,2023-11-30T00:53:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,11.645860709592641,42.8921568627451,1610612756,16,14,2023-11-30T00:53:21Z,690000,False,36.0,57.0,1,left,MISS J. Nurkic 6' driving Layup,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2023-11-30T00:53:04.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,16,14,2023-11-30T00:53:07Z,700000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M16.00S,2023-11-30T00:53:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.3646517739816,41.42156862745098,1610612761,18,14,2023-11-30T00:53:19Z,710000,False,-43.0,85.0,1,right,P. Siakam 9' driving floating Jump Shot (9 PTS) (D. Schroder 2 AST),"[1627783, 203471]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,,,,,9.0,,,,,,D. Schroder,203471.0,2.0,,,,,
73,PT05M08.00S,2023-11-30T00:53:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,11.645860709592641,56.86274509803921,1610612756,18,14,2023-11-30T00:53:57Z,730000,False,-34.0,57.0,1,left,MISS D. Booker 6' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
74,PT05M07.00S,2023-11-30T00:53:23.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,18,14,2023-11-30T00:53:36Z,740000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,73.0,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2023-11-30T00:53:30.3Z,1,REGULAR,substitution,out,[],1626164,,,1610612761,18,14,2023-11-30T00:53:43Z,760000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2023-11-30T00:53:30.3Z,1,REGULAR,substitution,out,[],1629006,,,1610612761,18,14,2023-11-30T00:53:43Z,770000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2023-11-30T00:53:30.3Z,1,REGULAR,substitution,in,[],1630692,,,1610612761,18,14,2023-11-30T00:53:43Z,780000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2023-11-30T00:53:30.3Z,1,REGULAR,substitution,in,[],1629139,,,1610612761,18,14,2023-11-30T00:53:43Z,790000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M43.00S,2023-11-30T00:54:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.11760840998686,46.568627450980394,1610612761,18,14,2023-11-30T00:54:15Z,800000,False,-17.0,12.0,1,right,MISS D. Schroder driving reverse Layup,[203471],1610612761.0,TOR,driving reverse,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
81,PT04M43.00S,2023-11-30T00:54:08.8Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,18,14,2023-11-30T00:54:15Z,810000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT04M43.00S,2023-11-30T00:54:14.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,18,14,2023-11-30T00:54:22Z,820000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,202007.0,,,,,,,,,,,,
83,PT04M32.00S,2023-11-30T00:54:33.8Z,1,REGULAR,turnover,bad pass,[],1629139,,,1610612756,18,14,2023-11-30T00:54:37Z,830000,False,,,0,,Y. Watanabe bad pass TURNOVER (1 TO),"[1629139, 1628384]",1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,
84,PT04M32.00S,2023-11-30T00:54:33.8Z,1,REGULAR,steal,,[],1628384,,,1610612761,18,14,2023-11-30T00:54:36Z,840000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
85,PT04M25.00S,2023-11-30T00:54:40.8Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,18,14,2023-11-30T00:54:45Z,850000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1629139]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Watanabe,1629139.0,,
86,PT04M25.00S,2023-11-30T00:54:40.8Z,1,REGULAR,steal,,[],1629139,,,1610612756,18,14,2023-11-30T00:54:43Z,860000,False,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612756.0,PHX,,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
