actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-25T00:41:12.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-25T00:41:12Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-11-25T00:41:14.4Z,1,REGULAR,jumpball,recovered,[],1629632,,,1610612741,0,0,2023-11-25T00:41:14Z,40000,False,,,0,,Jump Ball N. Vucevic vs. J. Poeltl: Tip to C. White,"[1629632, 202696, 1627751]",1610612741.0,CHI,startperiod,C. White,1629632.0,White,C. White,Vucevic,202696.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-11-25T00:41:28.7Z,1,REGULAR,3pt,Jump Shot,[],203897,67.88764783180025,62.254901960784316,1610612741,0,0,2023-11-25T00:41:33Z,70000,False,61.0,249.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-11-25T00:41:30.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,0,2023-11-25T00:41:33Z,80000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-11-25T00:41:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.440867279894875,49.01960784313725,1610612761,2,0,2023-11-25T00:41:52Z,90000,False,5.0,17.0,1,left,O. Anunoby Layup (2 PTS) (J. Poeltl 1 AST),"[1628384, 1627751]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
11,PT11M13.00S,2023-11-25T00:41:59.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,95.3515111695138,4.166666666666666,1610612741,2,0,2023-11-25T00:42:03Z,110000,False,-229.0,-9.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2023-11-25T00:42:03.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,0,2023-11-25T00:42:03Z,120000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M05.00S,2023-11-25T00:42:11.4Z,1,REGULAR,foul,offensive,[],1630567,,,1610612761,2,0,2023-11-25T00:42:27Z,130000,False,,,0,,S. Barnes offensive FOUL (1 PF),"[1630567, 203897]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202041.0,1.0,0.0,LaVine,203897.0,,,,,
15,PT11M05.00S,2023-11-25T00:42:11.4Z,1,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,2,0,2023-11-25T00:42:11Z,150000,False,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202041.0,,,,,1.0,,,,
16,PT10M53.00S,2023-11-25T00:42:34.1Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,2,0,2023-11-25T00:42:38Z,160000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1627751]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,
