actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M24.00S,2023-12-07T00:42:35.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,12.302890932982917,42.8921568627451,1610612748,2,3,2023-12-07T00:42:40Z,180000,False,36.0,63.0,1,left,MISS C. Martin 7' driving floating Shot - blocked,"[1628997, 1630567]",1610612748.0,MIA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,Barnes,1630567.0,,
19,PT10M24.00S,2023-12-07T00:42:35.0Z,1,REGULAR,block,,[],1630567,,,1610612748,2,3,2023-12-07T00:42:37Z,190000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M21.00S,2023-12-07T00:42:38.0Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,2,3,2023-12-07T00:42:40Z,200000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,
21,PT10M18.00S,2023-12-07T00:42:41.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,5.863994743758213,54.41176470588235,1610612748,2,3,2023-12-07T00:42:55Z,210000,False,-22.0,3.0,1,left,MISS J. Butler driving reverse Layup,[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2023-12-07T00:42:44.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,3,2023-12-07T00:42:55Z,230000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M12.00S,2023-12-07T00:42:48.7Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612761,2,3,2023-12-07T00:43:04Z,240000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Poeltl 2 FT),"[200768, 1627751]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,1.0,0.0,Poeltl,1627751.0,,,,,
26,PT10M12.00S,2023-12-07T00:43:19.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627751,,,1610612761,2,3,2023-12-07T00:43:42Z,260000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2023-12-07T00:43:19.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,2,3,2023-12-07T00:43:42Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,
28,PT10M12.00S,2023-12-07T00:43:19.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627751,,,1610612761,2,3,2023-12-07T00:43:42Z,280000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
29,PT10M08.00S,2023-12-07T00:43:23.6Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612748,2,3,2023-12-07T00:48:06Z,290000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT10M03.00S,2023-12-07T00:43:45.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,5.338370565045992,1.9607843137254901,1610612748,2,6,2023-12-07T00:43:57Z,300000,False,240.0,-2.0,1,left,D. Robinson 24' 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,24.02,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
32,PT09M57.00S,2023-12-07T00:43:53.4Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,2,6,2023-12-07T00:44:02Z,320000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1151.0,,,,,2.0,,,,
33,PT09M51.00S,2023-12-07T00:44:01.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,4.681340341655716,96.07843137254902,1610612748,2,6,2023-12-07T00:47:36Z,330000,False,-230.0,-8.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
34,PT09M48.00S,2023-12-07T00:44:04.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,6,2023-12-07T00:44:07Z,340000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT09M28.00S,2023-12-07T00:44:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.40932982917214,57.84313725490197,1610612761,2,6,2023-12-07T00:44:46Z,350000,False,39.0,28.0,1,right,MISS J. Poeltl Layup - blocked,"[1627751, 1628997]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,Martin,1628997.0,,
36,PT09M28.00S,2023-12-07T00:44:25.1Z,1,REGULAR,block,,[],1628997,,,1610612761,2,6,2023-12-07T00:44:27Z,360000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M28.00S,2023-12-07T00:44:25.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,2,6,2023-12-07T00:44:46Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,,,,,,,,,,,,,
39,PT09M25.00S,2023-12-07T00:44:46.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203471,93.11760840998686,81.37254901960785,1610612761,2,6,2023-12-07T00:44:53Z,390000,False,157.0,12.0,1,right,MISS D. Schroder 15' fadeaway Shot,[203471],1610612761.0,TOR,fadeaway,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,15.74,Missed,,,,,,,,,,,,,,,,,,
40,PT09M22.00S,2023-12-07T00:44:49.7Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612748,2,6,2023-12-07T00:44:53Z,400000,False,,,0,,O. Robinson REBOUND (Off:0 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
41,PT09M16.00S,2023-12-07T00:44:56.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629130,6.258212877792378,50.98039215686274,1610612748,2,6,2023-12-07T00:52:02Z,410000,False,-5.0,6.0,1,left,MISS D. Robinson running finger roll Layup - blocked,"[1629130, 1627751]",1610612748.0,MIA,running finger roll,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
42,PT09M16.00S,2023-12-07T00:44:56.2Z,1,REGULAR,block,,[],1627751,,,1610612748,2,6,2023-12-07T00:44:58Z,420000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT09M13.00S,2023-12-07T00:44:59.2Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612748,2,6,2023-12-07T00:45:01Z,430000,False,,,0,,O. Robinson REBOUND (Off:1 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,41.0,3.0,2.0,1.0,,,,,,,,,,
44,PT09M10.00S,2023-12-07T00:45:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,28.203022339027594,25.735294117647058,1610612748,2,9,2023-12-07T00:45:06Z,440000,False,121.0,213.0,1,left,C. Martin 24' 3PT  (6 PTS) (O. Robinson 1 AST),"[1628997, 1631115]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,24.48,Made,6.0,O. Robinson,1631115.0,1.0,,,,,,,,,,,,,,
46,PT08M51.00S,2023-12-07T00:45:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.64323258869908,46.568627450980394,1610612761,4,9,2023-12-07T00:45:25Z,460000,False,-17.0,7.0,1,right,D. Schroder driving Layup (2 PTS) (P. Siakam 1 AST),"[203471, 1627783]",1610612761.0,TOR,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
48,PT08M27.00S,2023-12-07T00:45:44.9Z,1,REGULAR,3pt,Jump Shot,[],202710,8.360709592641262,95.58823529411765,1610612748,4,12,2023-12-07T00:45:48Z,480000,False,-228.0,26.0,1,left,J. Butler 3PT  (3 PTS) (O. Robinson 2 AST),"[202710, 1631115]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,22.94,Made,3.0,O. Robinson,1631115.0,2.0,,,,,,,,,,,,,,
50,PT08M13.00S,2023-12-07T00:45:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,89.30683311432325,63.23529411764706,1610612761,4,12,2023-12-07T00:46:04Z,500000,False,66.0,48.0,1,right,MISS S. Barnes 8' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,8.18,Missed,,,,,,,,,,,,,,,,,,
51,PT08M11.00S,2023-12-07T00:46:00.8Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,4,12,2023-12-07T00:46:04Z,510000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT07M59.00S,2023-12-07T00:46:13.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203471,82.21090670170827,48.77450980392157,1610612761,4,12,2023-12-07T00:46:19Z,520000,False,-6.0,115.0,1,right,MISS D. Schroder 11' driving floating Shot,[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
53,PT07M58.00S,2023-12-07T00:46:14.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,4,12,2023-12-07T00:46:19Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,52.0,,,,,,,,,,,,,
55,PT07M45.00S,2023-12-07T00:46:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,15.850854139290407,46.07843137254902,1610612748,4,12,2023-12-07T00:53:48Z,550000,False,20.0,96.0,1,left,MISS J. Butler 9' pullup Shot - blocked,"[202710, 1627751]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,
56,PT07M45.00S,2023-12-07T00:46:32.7Z,1,REGULAR,block,,[],1627751,,,1610612748,4,12,2023-12-07T00:46:35Z,560000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M42.00S,2023-12-07T00:46:35.7Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,4,12,2023-12-07T00:46:36Z,570000,False,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,55.0,3.0,1.0,2.0,,,,,,,,,,
58,PT07M40.00S,2023-12-07T00:46:37.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,26.49474375821288,80.63725490196079,1610612748,4,15,2023-12-07T00:46:41Z,580000,False,-153.0,197.0,1,left,C. Martin 24' 3PT  (9 PTS) (K. Lowry 1 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.92,Made,9.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,
60,PT07M39.00S,2023-12-07T00:46:42.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,4,15,2023-12-07T00:46:42Z,600000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2023-12-07T00:50:07.6Z,1,REGULAR,2pt,Jump Shot,[],1627783,75.77201051248358,70.09803921568627,1610612761,4,15,2023-12-07T00:50:11Z,610000,False,100.0,175.0,1,right,MISS P. Siakam 20' Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,20.2,Missed,,,,,,,,,,,,,,,,,,
62,PT07M11.00S,2023-12-07T00:50:09.9Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,4,15,2023-12-07T00:50:09Z,620000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,,,
63,PT07M09.00S,2023-12-07T00:50:11.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,74.98357424441524,12.990196078431374,1610612761,7,15,2023-12-07T00:50:15Z,630000,False,-185.0,183.0,1,right,D. Schroder 26' 3PT  (5 PTS) (O. Anunoby 1 AST),"[203471, 1628384]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.0,Made,5.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
65,PT06M40.00S,2023-12-07T00:50:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,9.017739816031538,56.372549019607845,1610612748,7,17,2023-12-07T00:50:51Z,650000,False,-32.0,32.0,1,left,C. Martin driving finger roll Layup (11 PTS) (O. Robinson 3 AST),"[1628997, 1631115]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,11.0,O. Robinson,1631115.0,3.0,,,,,,,,,,,,,,
67,PT06M34.00S,2023-12-07T00:50:55.4Z,1,REGULAR,foul,personal,[],1629130,,,1610612761,7,17,2023-12-07T00:51:04Z,670000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1627783]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2530.0,1.0,0.0,Siakam,1627783.0,,,,,
69,PT06M23.00S,2023-12-07T00:51:20.4Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612761,7,17,2023-12-07T00:51:25Z,690000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 202710]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Butler,202710.0
70,PT06M23.00S,2023-12-07T00:51:20.4Z,1,REGULAR,steal,,[],202710,,,1610612748,7,17,2023-12-07T00:51:22Z,700000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2023-12-07T00:51:30.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631115,29.77989487516426,29.901960784313726,1610612748,7,20,2023-12-07T00:51:34Z,710000,False,100.0,227.0,1,left,O. Robinson 24' 3PT  (3 PTS) (C. Martin 1 AST),"[1631115, 1628997]",1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Right Center,24.86,Made,3.0,C. Martin,1628997.0,1.0,,,,,,,,,,,,,,
73,PT06M04.00S,2023-12-07T00:51:39.2Z,1,REGULAR,2pt,Jump Shot,[],1627783,77.87450722733246,23.284313725490197,1610612761,7,20,2023-12-07T00:51:46Z,730000,False,-134.0,155.0,1,right,MISS P. Siakam 20' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,20.5,Missed,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2023-12-07T00:51:42.2Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,7,20,2023-12-07T00:51:42Z,740000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,73.0,4.0,2.0,2.0,,,,,,,,,,
75,PT05M54.00S,2023-12-07T00:51:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,18.74178712220762,43.38235294117647,1610612748,7,22,2023-12-07T00:51:56Z,750000,False,33.0,124.0,1,left,C. Martin 12' floating Jump Shot (13 PTS),[1628997],1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,12.81,Made,13.0,,,,,,,,,,,,,,,,,
76,PT05M51.00S,2023-12-07T00:51:56.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,7,22,2023-12-07T00:51:56Z,760000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,7,22,2023-12-07T00:54:39Z,770000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,out,[],1631115,,,1610612761,7,22,2023-12-07T00:54:39Z,780000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,out,[],1629130,,,1610612761,7,22,2023-12-07T00:54:39Z,790000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,7,22,2023-12-07T00:54:39Z,800000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,in,[],201567,,,1610612761,7,22,2023-12-07T00:54:39Z,810000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2023-12-07T00:54:17.7Z,1,REGULAR,substitution,in,[],1631170,,,1610612761,7,22,2023-12-07T00:54:39Z,820000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M31.00S,2023-12-07T00:55:11.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,65.39093298291722,45.83333333333333,1610612761,10,22,2023-12-07T00:55:15Z,830000,False,-21.0,273.0,1,right,O. Anunoby 27' 3PT  (3 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,27.36,Made,3.0,,,,,,,,,,,,,,,,,
84,PT05M06.00S,2023-12-07T00:55:36.7Z,1,REGULAR,3pt,Jump Shot,[],201567,32.276609724047304,59.80392156862745,1610612748,10,22,2023-12-07T00:55:42Z,840000,False,-49.0,251.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2023-12-07T00:55:40.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,10,22,2023-12-07T00:55:42Z,850000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,84.0,3.0,2.0,1.0,,,,,,,,,,
86,PT04M56.00S,2023-12-07T00:55:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,89.04402102496715,58.57843137254902,1610612761,12,22,2023-12-07T00:57:34Z,860000,False,43.0,50.0,1,right,O. Anunoby 6' driving floating bank Jump Shot (5 PTS),[1628384],1610612761.0,TOR,driving floating bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,5.0,,,,,,,,,,,,,,,,,
