actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-23T00:11:42.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-23T00:11:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-23T00:11:45.1Z,1,REGULAR,jumpball,recovered,[],1627827,,,1610612751,0,0,2024-02-23T00:11:45Z,40000,False,,,0,,Jump Ball N. Claxton vs. J. Poeltl: Tip to D. Finney-Smith,"[1627827, 1629651, 1627751]",1610612751.0,BKN,startperiod,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Claxton,1629651.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2024-02-23T00:11:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,94.82588699080158,50.73529411764706,1610612751,0,0,2024-02-23T00:11:53Z,70000,False,4.0,-4.0,1,right,MISS B. Simmons driving Layup - blocked,"[1627732, 1630567]",1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.54,Missed,Barnes,1630567.0,,,,,,,,,,,,,,,,
8,PT11M53.00S,2024-02-23T00:11:48.7Z,1,REGULAR,block,,[],1630567,,,1610612751,0,0,2024-02-23T00:11:51Z,80000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M50.00S,2024-02-23T00:11:51.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,0,2024-02-23T00:16:51Z,90000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M48.00S,2024-02-23T00:11:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,5.338370565045992,50.49019607843137,1610612761,2,0,2024-02-23T00:11:59Z,100000,False,-2.0,-2.0,1,left,S. Barnes running finger roll Layup (2 PTS) (I. Quickley 1 AST),"[1630567, 1630193]",1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,,,2.0,I. Quickley,1630193.0,1.0,,,,,,,,
12,PT11M25.00S,2024-02-23T00:12:16.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,82.07950065703022,92.64705882352942,1610612751,2,0,2024-02-23T00:12:21Z,120000,False,213.0,116.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.27,Missed,,,,,,,,,,,,,,,,,,
13,PT11M22.00S,2024-02-23T00:12:19.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,2,0,2024-02-23T00:12:21Z,130000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,
14,PT11M14.00S,2024-02-23T00:12:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,9.543363994743759,59.55882352941176,1610612761,2,0,2024-02-23T00:12:32Z,140000,False,-48.0,37.0,1,left,MISS R. Barrett 6' driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
15,PT11M12.00S,2024-02-23T00:12:29.5Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,2,0,2024-02-23T00:12:32Z,150000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,
