actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M02.00S,2023-12-19T00:42:51.3Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612766,3,5,2023-12-19T00:42:57Z,180000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Richards 2 FT),"[1627751, 1630208]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Richards,1630208.0,,
20,PT10M02.00S,2023-12-19T00:43:14.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,3,6,2023-12-19T00:43:14Z,200000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
21,PT10M02.00S,2023-12-19T00:43:32.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,3,7,2023-12-19T00:43:32Z,210000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
22,PT09M49.00S,2023-12-19T00:43:48.0Z,1,REGULAR,2pt,Jump Shot,[],1628384,6.915243101182654,77.94117647058823,1610612761,3,7,2023-12-19T00:43:53Z,220000,False,-140.0,13.0,1,left,MISS O. Anunoby 14' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,14.03,Missed,,,,,,,,,,,,,,,,
23,PT09M45.00S,2023-12-19T00:43:52.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,3,7,2023-12-19T00:43:53Z,230000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT09M33.00S,2023-12-19T00:44:05.1Z,1,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,3,7,2023-12-19T00:44:11Z,240000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,1179.0,1.0,,,,,,,,,,,,,,,,,,
25,PT09M19.00S,2023-12-19T00:44:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,6.915243101182654,52.450980392156865,1610612761,5,7,2023-12-19T00:44:32Z,250000,False,-12.0,13.0,1,left,O. Anunoby driving Layup (2 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.75,Made,2.0,,,,,,,,,,,,,,,
26,PT08M57.00S,2023-12-19T00:44:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,85.49605781865965,40.19607843137255,1610612766,5,7,2023-12-19T00:44:52Z,260000,False,-49.0,84.0,1,right,MISS T. Rozier 9' driving floating Shot - blocked,"[1626179, 1630567]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,9.71,Missed,,,,,,,,,,,,,,,Barnes,1630567.0
27,PT08M57.00S,2023-12-19T00:44:47.2Z,1,REGULAR,block,,[],1630567,,,1610612766,5,7,2023-12-19T00:44:50Z,270000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
28,PT08M54.00S,2023-12-19T00:44:50.2Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,5,7,2023-12-19T00:44:52Z,280000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,
29,PT08M53.00S,2023-12-19T00:44:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.389618922470433,41.66666666666667,1610612761,7,7,2023-12-19T00:45:00Z,290000,False,42.0,8.0,1,left,P. Siakam running Layup (2 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,4.24,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,
31,PT08M37.00S,2023-12-19T00:45:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,87.46714848883047,48.28431372549019,1610612766,7,7,2023-12-19T00:45:12Z,310000,False,-9.0,65.0,1,right,MISS B. McGowens 6' driving finger roll Layup,[1631121],1610612766.0,CHA,driving finger roll,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,6.59,Missed,,,,,,,,,,,,,,,,
32,PT08M34.00S,2023-12-19T00:45:11.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,7,7,2023-12-19T00:45:12Z,320000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,
33,PT08M28.00S,2023-12-19T00:45:17.2Z,1,REGULAR,turnover,lost ball,[],203471,,,1610612761,7,7,2023-12-19T00:45:21Z,330000,False,,,0,,D. Schroder lost ball TURNOVER (2 TO),"[203471, 1626179]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,Rozier,1626179.0,,,,,,,,,,
34,PT08M28.00S,2023-12-19T00:45:17.2Z,1,REGULAR,steal,,[],1626179,,,1610612766,7,7,2023-12-19T00:45:19Z,340000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
35,PT08M23.00S,2023-12-19T00:45:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631121,92.59198423127464,53.431372549019606,1610612766,7,7,2023-12-19T00:45:28Z,350000,False,17.0,17.0,1,right,MISS B. McGowens running finger roll Layup,[1631121],1610612766.0,CHA,running finger roll,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,2.43,Missed,,,,,,,,,,,,,,,,
36,PT08M21.00S,2023-12-19T00:45:23.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,7,2023-12-19T00:45:23Z,360000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,
37,PT08M16.00S,2023-12-19T00:45:28.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627751,5.469776609724048,47.794117647058826,1610612761,9,7,2023-12-19T00:45:33Z,370000,False,11.0,-1.0,1,left,J. Poeltl running DUNK (2 PTS) (P. Siakam 2 AST),"[1627751, 1627783]",1610612761.0,TOR,running,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,1.11,Made,2.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,
39,PT07M59.00S,2023-12-19T00:45:45.3Z,1,REGULAR,2pt,Jump Shot,[],1641706,78.40013140604468,30.14705882352941,1610612766,9,7,2023-12-19T00:45:50Z,390000,False,-99.0,151.0,1,right,MISS B. Miller 18' step back Shot,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,,,18.03,Missed,,,,,,,,,,,,,,,,
40,PT07M56.00S,2023-12-19T00:45:48.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,7,2023-12-19T00:45:50Z,400000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,39.0,3.0,3.0,0.0,,,,,,
41,PT07M39.00S,2023-12-19T00:46:06.4Z,1,REGULAR,turnover,lost ball,[],1627751,,,1610612761,9,7,2023-12-19T00:48:37Z,410000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1626179]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,Rozier,1626179.0,,,,,,,,,,
42,PT07M39.00S,2023-12-19T00:46:06.4Z,1,REGULAR,steal,,[],1626179,,,1610612766,9,7,2023-12-19T00:48:32Z,420000,False,,,0,,T. Rozier STEAL (3 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M30.00S,2023-12-19T00:46:14.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,66.04796320630749,37.254901960784316,1610612766,9,7,2023-12-19T00:46:21Z,430000,False,-64.0,267.0,1,right,MISS T. Rozier 27' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,27.41,Missed,,,,,,,,,,,,,,,,
44,PT07M26.00S,2023-12-19T00:46:18.9Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,9,7,2023-12-19T00:46:21Z,440000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,
45,PT07M20.00S,2023-12-19T00:46:24.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,32.53942181340342,61.51960784313726,1610612761,9,7,2023-12-19T00:46:29Z,450000,False,-58.0,253.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,25.99,Missed,,,,,,,,,,,,,,,,
46,PT07M16.00S,2023-12-19T00:46:28.6Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,9,7,2023-12-19T00:46:29Z,460000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,
47,PT07M10.00S,2023-12-19T00:46:34.2Z,1,REGULAR,3pt,Jump Shot,[],1631121,76.16622864651774,87.99019607843137,1610612766,9,10,2023-12-19T00:46:38Z,470000,False,190.0,172.0,1,right,B. McGowens 25' 3PT  (3 PTS) (N. Richards 1 AST),"[1631121, 1630208]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,25.6,Made,3.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,
49,PT06M53.00S,2023-12-19T00:46:51.5Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612761,9,10,2023-12-19T00:46:56Z,490000,False,,,0,,D. Schroder bad pass TURNOVER (3 TO),"[203471, 1629023]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,Washington,1629023.0,,,,,,,,,,
50,PT06M53.00S,2023-12-19T00:46:51.5Z,1,REGULAR,steal,,[],1629023,,,1610612766,9,10,2023-12-19T00:49:58Z,500000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT06M48.00S,2023-12-19T00:46:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,93.24901445466492,49.01960784313725,1610612766,9,12,2023-12-19T00:47:05Z,510000,False,-5.0,11.0,1,right,T. Rozier running finger roll Layup (5 PTS),[1626179],1610612766.0,CHA,running finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,1.2,Made,5.0,,,,,,,,,,,,,,,
52,PT06M48.00S,2023-12-19T00:47:02.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,9,12,2023-12-19T00:47:02Z,520000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M48.00S,2023-12-19T00:48:51.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,9,12,2023-12-19T00:49:48Z,530000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M48.00S,2023-12-19T00:48:51.5Z,1,REGULAR,substitution,out,[],1629023,,,1610612761,9,12,2023-12-19T00:49:48Z,540000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M48.00S,2023-12-19T00:48:51.5Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,9,12,2023-12-19T00:49:48Z,550000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2023-12-19T00:48:51.5Z,1,REGULAR,substitution,in,[],1630550,,,1610612761,9,12,2023-12-19T00:49:48Z,560000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M30.00S,2023-12-19T00:50:11.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,32.53942181340342,31.127450980392158,1610612761,9,12,2023-12-19T00:50:15Z,570000,False,94.0,253.0,1,left,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,27.04,Missed,,,,,,,,,,,,,,,,
58,PT06M27.00S,2023-12-19T00:50:14.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,9,12,2023-12-19T00:50:15Z,580000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,
59,PT06M14.00S,2023-12-19T00:50:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,82.86793692509855,43.627450980392155,1610612766,9,14,2023-12-19T00:50:35Z,590000,False,-32.0,109.0,1,right,T. Rozier 11' pullup Jump Shot (7 PTS) (N. Richards 2 AST),"[1626179, 1630208]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,11.31,Made,7.0,N. Richards,1630208.0,2.0,,,,,,,,,,,,
61,PT06M02.00S,2023-12-19T00:50:42.8Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,9,14,2023-12-19T00:50:48Z,610000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (3 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,1627962.0,3.0,,,,,,,,,,,,,,,,,,
62,PT05M48.00S,2023-12-19T00:51:03.2Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,9,14,2023-12-19T00:51:07Z,620000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1629018]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,Trent Jr.,1629018.0,,,,,,,,,,
63,PT05M48.00S,2023-12-19T00:51:03.2Z,1,REGULAR,steal,,[],1629018,,,1610612761,9,14,2023-12-19T00:51:05Z,630000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
64,PT05M44.00S,2023-12-19T00:51:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,6.389618922470433,46.32352941176471,1610612761,9,14,2023-12-19T00:51:15Z,640000,False,18.0,8.0,1,left,MISS G. Trent Jr. running Layup - blocked,"[1629018, 1641706]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,1.99,Missed,,,,,,,,,,,,,,,Miller,1641706.0
65,PT05M44.00S,2023-12-19T00:51:07.4Z,1,REGULAR,block,,[],1641706,,,1610612761,9,14,2023-12-19T00:51:10Z,650000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT05M40.00S,2023-12-19T00:51:11.4Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,9,14,2023-12-19T00:51:15Z,660000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,64.0,2.0,1.0,1.0,,,,,,
67,PT05M31.00S,2023-12-19T00:51:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,87.72996057818659,53.92156862745098,1610612766,9,16,2023-12-19T00:51:25Z,670000,False,20.0,63.0,1,right,T. Rozier 6' driving finger roll Layup (9 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,6.58,Made,9.0,,,,,,,,,,,,,,,
68,PT05M09.00S,2023-12-19T00:51:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.046649145860711,40.19607843137255,1610612761,9,16,2023-12-19T00:51:46Z,680000,False,49.0,14.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,5.09,Missed,,,,,,,,,,,,,,,,
69,PT05M06.00S,2023-12-19T00:51:45.0Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,9,16,2023-12-19T00:51:46Z,690000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,
70,PT05M03.00S,2023-12-19T00:51:48.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630208,94.56307490144546,49.50980392156863,1610612766,9,18,2023-12-19T00:51:53Z,700000,False,-2.0,-1.0,1,right,N. Richards running DUNK (4 PTS) (T. Rozier 1 AST),"[1630208, 1626179]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,0.29,Made,4.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,
72,PT05M02.00S,2023-12-19T00:51:53.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,9,18,2023-12-19T00:51:53Z,720000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M02.00S,2023-12-19T00:53:43.0Z,1,REGULAR,substitution,out,[],203471,,,1610612761,9,18,2023-12-19T00:54:03Z,730000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M02.00S,2023-12-19T00:53:43.0Z,1,REGULAR,substitution,out,[],1626179,,,1610612761,9,18,2023-12-19T00:54:03Z,740000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M02.00S,2023-12-19T00:53:43.0Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,9,18,2023-12-19T00:54:03Z,750000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M02.00S,2023-12-19T00:53:43.0Z,1,REGULAR,substitution,in,[],202397,,,1610612761,9,18,2023-12-19T00:54:03Z,760000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2023-12-19T00:55:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.69053876478318,48.529411764705884,1610612761,9,18,2023-12-19T00:55:08Z,770000,False,7.0,114.0,1,left,MISS P. Siakam 11' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,11.4,Missed,,,,,,,,,,,,,,,,
79,PT04M43.00S,2023-12-19T00:55:03.9Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,9,18,2023-12-19T00:55:08Z,790000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,
80,PT04M38.00S,2023-12-19T00:55:12.3Z,1,REGULAR,foul,offensive,[],1631121,,,1610612766,9,18,2023-12-19T00:55:28Z,800000,False,,,0,,B. McGowens off-the-ball offensive FOUL (1 PF),"[1631121, 1628384]",1610612766.0,CHA,off-the-ball,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,
