actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT03M54.00S,2023-10-28T23:54:35.7Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,22,15,2023-10-28T23:54:49Z,830000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M54.00S,2023-10-28T23:54:35.7Z,1,REGULAR,substitution,in,[],201976,,,1610612755,22,15,2023-10-28T23:54:49Z,840000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M54.00S,2023-10-28T23:54:35.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202699,,,1610612755,22,15,2023-10-28T23:55:06Z,850000,False,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT03M52.00S,2023-10-28T23:54:37.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,22,15,2023-10-28T23:55:06Z,860000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,85.0,,,,,,3.0,3.0,0.0,,,
87,PT03M41.00S,2023-10-28T23:55:13.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,69.20170827858082,69.6078431372549,1610612761,25,15,2023-10-28T23:55:19Z,870000,False,98.0,237.0,1,right,P. Siakam 25' 3PT  (8 PTS) (M. Flynn 1 AST),"[1627783, 1630201]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.65,Made,8.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,,,,
89,PT03M24.00S,2023-10-28T23:55:34.4Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612755,25,15,2023-10-28T23:55:40Z,890000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630173, 203954]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Embiid,203954.0,,,,,,
91,PT03M24.00S,2023-10-28T23:56:05.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,25,16,2023-10-28T23:56:05Z,910000,False,,,0,,J. Embiid Free Throw 1 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
92,PT03M24.00S,2023-10-28T23:56:23.1Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,25,17,2023-10-28T23:56:23Z,920000,False,,,0,,J. Embiid Free Throw 2 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
93,PT03M19.00S,2023-10-28T23:56:32.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,25,17,2023-10-28T23:56:32Z,930000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M19.00S,2023-10-28T23:56:34.4Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,25,17,2023-10-28T23:59:06Z,940000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M19.00S,2023-10-28T23:56:34.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,25,17,2023-10-28T23:59:06Z,950000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M19.00S,2023-10-28T23:56:34.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612761,25,17,2023-10-29T00:00:29Z,955000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M19.00S,2023-10-28T23:56:34.4Z,1,REGULAR,substitution,in,[],1629001,,,1610612761,25,17,2023-10-29T00:00:29Z,957500,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M08.00S,2023-10-28T23:59:50.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,92.06636005256242,48.03921568627451,1610612761,25,17,2023-10-29T00:00:04Z,960000,False,-10.0,22.0,1,right,MISS P. Achiuwa alley-oop DUNK,[1630173],1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,,
97,PT03M06.00S,2023-10-28T23:59:52.4Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,25,17,2023-10-28T23:59:52Z,970000,False,,,0,,G. Dick REBOUND (Off:1 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,96.0,,,,,,1.0,0.0,1.0,,,
98,PT02M58.00S,2023-10-29T00:00:00.2Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,25,17,2023-10-29T00:00:09Z,980000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1629001]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
99,PT02M58.00S,2023-10-29T00:00:00.2Z,1,REGULAR,steal,,[],1629001,,,1610612755,25,17,2023-10-29T00:00:03Z,990000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
100,PT02M55.00S,2023-10-29T00:00:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,5.863994743758213,50.73529411764706,1610612755,25,19,2023-10-29T00:00:15Z,1000000,False,-4.0,3.0,1,left,K. Oubre Jr. cutting Layup (2 PTS) (D. Melton 2 AST),"[1626162, 1629001]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.45,Made,2.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
102,PT02M55.00S,2023-10-29T00:00:14.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612755,25,19,2023-10-29T00:00:43Z,1020000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1627783, 1626162]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
106,PT02M55.00S,2023-10-29T00:00:26.6Z,1,REGULAR,substitution,out,[],1627783,,,1610612755,25,19,2023-10-29T00:00:35Z,1040000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M55.00S,2023-10-29T00:00:26.6Z,1,REGULAR,substitution,in,[],1628449,,,1610612755,25,19,2023-10-29T00:00:35Z,1060000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M55.00S,2023-10-29T00:00:48.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,25,19,2023-10-29T00:00:53Z,1080000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
111,PT02M51.00S,2023-10-29T00:00:52.6Z,1,REGULAR,rebound,offensive,[],201976,,,1610612755,25,19,2023-10-29T00:00:53Z,1090000,False,,,0,,P. Beverley REBOUND (Off:1 Def:0),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,110.0,,,,,,1.0,0.0,1.0,,,
112,PT02M51.00S,2023-10-29T00:00:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,5.590000152587891,50.0,1610612755,25,21,2023-10-29T00:00:51Z,1100000,False,0.0,0.0,1,left,P. Beverley tip Layup (2 PTS),[201976],1610612755.0,PHI,tip,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
113,PT02M34.00S,2023-10-29T00:01:07.9Z,1,REGULAR,3pt,Jump Shot,[],1641711,71.30420499342969,80.88235294117648,1610612761,28,21,2023-10-29T00:01:12Z,1110000,False,154.0,217.0,1,right,G. Dick 26' 3PT  (3 PTS) (M. Flynn 2 AST),"[1641711, 1630201]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,26.65,Made,3.0,M. Flynn,1630201.0,2.0,,,,,,,,,,,,,,
115,PT02M20.00S,2023-10-29T00:01:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,44.36274509803921,1610612755,28,23,2023-10-29T00:01:30Z,1130000,False,28.0,6.0,1,left,K. Oubre Jr. driving finger roll Layup (4 PTS) (J. Embiid 2 AST),"[1626162, 203954]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.89,Made,4.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,
117,PT02M08.00S,2023-10-29T00:01:37.6Z,1,REGULAR,foul,personal,[],1626162,,,1610612761,28,23,2023-10-29T00:01:45Z,1150000,False,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1630567]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,201245.0,1.0,0.0,Barnes,1630567.0,,,,,,
119,PT02M08.00S,2023-10-29T00:01:45.9Z,1,REGULAR,substitution,out,[],202699,,,1610612761,28,23,2023-10-29T00:01:49Z,1170000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M08.00S,2023-10-29T00:01:45.9Z,1,REGULAR,substitution,in,[],201980,,,1610612761,28,23,2023-10-29T00:01:49Z,1180000,False,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M00.00S,2023-10-29T00:02:07.6Z,1,REGULAR,turnover,traveling,[],1628449,,,1610612761,28,23,2023-10-29T00:02:16Z,1190000,False,,,0,,C. Boucher traveling TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,,,,,,1830.0,,,,,,,,1.0,,
122,PT01M48.00S,2023-10-29T00:02:30.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629001,3.7614980289093296,15.196078431372548,1610612755,28,25,2023-10-29T00:02:44Z,1200000,False,174.0,-17.0,1,left,D. Melton 17' pullup Jump Shot (2 PTS) (J. Embiid 3 AST),"[1629001, 203954]",1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right,17.48,Made,2.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,
123,PT01M42.00S,2023-10-29T00:02:45.7Z,1,REGULAR,foul,personal,[],201976,,,1610612761,28,25,2023-10-29T00:03:01Z,1210000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1630567]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,201245.0,1.0,0.0,Barnes,1630567.0,,,,,,
125,PT01M34.00S,2023-10-29T00:02:58.3Z,1,REGULAR,2pt,Jump Shot,[],1641711,72.7496714848883,46.32352941176471,1610612761,30,25,2023-10-29T00:03:06Z,1230000,False,-18.0,204.0,1,right,G. Dick 20' Jump Shot (5 PTS) (P. Achiuwa 1 AST),"[1641711, 1630173]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,20.45,Made,5.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
127,PT01M16.00S,2023-10-29T00:03:16.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,5.469776609724048,47.30392156862745,1610612755,30,27,2023-10-29T00:03:21Z,1250000,False,13.0,-1.0,1,left,J. Embiid turnaround bank Hook (14 PTS) (K. Oubre Jr. 1 AST),"[203954, 1626162]",1610612755.0,PHI,turnaround bank,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.35,Made,14.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
129,PT01M07.00S,2023-10-29T00:03:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,92.06636005256242,47.549019607843135,1610612761,30,27,2023-10-29T00:03:35Z,1270000,False,-12.0,22.0,1,right,MISS C. Boucher turnaround Shot,[1628449],1610612761.0,TOR,turnaround,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,,
130,PT01M05.00S,2023-10-29T00:03:27.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,30,27,2023-10-29T00:03:35Z,1280000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,129.0,,,,,,4.0,4.0,0.0,,,
131,PT00M54.60S,2023-10-29T00:03:38.8Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612755,30,27,2023-10-29T00:03:44Z,1290000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1628449]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,1.0,Boucher,1628449.0
132,PT00M54.60S,2023-10-29T00:03:38.8Z,1,REGULAR,steal,,[],1628449,,,1610612761,30,27,2023-10-29T00:03:40Z,1300000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
133,PT00M52.20S,2023-10-29T00:03:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,94.03745072273325,51.225490196078425,1610612761,32,27,2023-10-29T00:03:51Z,1310000,False,6.0,4.0,1,right,C. Boucher running finger roll Layup (2 PTS),[1628449],1610612761.0,TOR,running finger roll,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,,,,,,,,,,,,,,,,,
134,PT00M52.20S,2023-10-29T00:03:46.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201980,,,1610612761,32,27,2023-10-29T00:03:54Z,1320000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Boucher 1 FT),"[201980, 1628449]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,1.0,0.0,Boucher,1628449.0,,,,,,
136,PT00M52.20S,2023-10-29T00:04:18.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628449,,,1610612761,33,27,2023-10-29T00:04:17Z,1340000,False,,,0,,C. Boucher Free Throw 1 of 1 (3 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
137,PT00M35.10S,2023-10-29T00:04:39.3Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,33,27,2023-10-29T00:04:46Z,1350000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1630201]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Flynn,1630201.0
138,PT00M35.10S,2023-10-29T00:04:39.3Z,1,REGULAR,steal,,[],1630201,,,1610612761,33,27,2023-10-29T00:04:41Z,1360000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
139,PT00M33.20S,2023-10-29T00:04:48.3Z,1,REGULAR,turnover,out-of-bounds,[],1630201,,,1610612761,33,27,2023-10-29T00:04:56Z,1370000,False,,,0,,M. Flynn lost ball out-of-bounds TURNOVER (1 TO),[1630201],1610612761.0,TOR,lost ball,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,2005.0,,,,,,,,1.0,,
142,PT00M15.30S,2023-10-29T00:05:46.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,20.581471747700395,90.44117647058823,1610612755,33,27,2023-10-29T00:05:52Z,1400000,False,-202.0,141.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
143,PT00M12.60S,2023-10-29T00:05:48.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,33,27,2023-10-29T00:05:59Z,1410000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,142.0,,,,,,,,,,,
145,PT00M07.70S,2023-10-29T00:06:08.1Z,1,REGULAR,3pt,Jump Shot,[],1641711,95.6143232588699,3.1862745098039214,1610612761,36,27,2023-10-29T00:06:15Z,1430000,False,-234.0,-11.0,1,right,G. Dick 3PT  (8 PTS) (S. Barnes 1 AST),"[1641711, 1630567]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,23.44,Made,8.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
147,PT00M02.80S,2023-10-29T00:06:18.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,27.808804204993432,80.14705882352942,1610612755,36,27,2023-10-29T00:06:26Z,1450000,False,-151.0,209.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
148,PT00M02.80S,2023-10-29T00:06:18.8Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,36,27,2023-10-29T00:06:26Z,1460000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,147.0,,,,,,1.0,0.0,1.0,,,
149,PT00M00.10S,2023-10-29T00:06:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,27.020367936925098,81.37254901960785,1610612755,36,27,2023-10-29T00:06:35Z,1470000,False,-157.0,201.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.10S,2023-10-29T00:06:23.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,36,27,2023-10-29T00:06:35Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,149.0,,,,,,,,,,,
151,PT00M00.00S,2023-10-29T00:06:26.7Z,1,REGULAR,period,end,[],0,,,1610612755,36,27,2023-10-29T00:06:26Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-10-29T00:06:58.9Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,36,27,2023-10-29T00:08:59Z,1500000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-10-29T00:06:58.9Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,36,27,2023-10-29T00:08:59Z,1510000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-10-29T00:06:58.9Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,36,27,2023-10-29T00:08:59Z,1520000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-10-29T00:06:58.9Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,36,27,2023-10-29T00:08:59Z,1530000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-10-29T00:09:07.8Z,2,REGULAR,period,start,[],0,,,1610612755,36,27,2023-10-29T00:09:07Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M37.00S,2023-10-29T00:09:30.3Z,2,REGULAR,2pt,Jump Shot,[],201980,10.068988173455978,7.598039215686274,1610612755,36,27,2023-10-29T00:09:37Z,1550000,False,212.0,42.0,1,left,MISS D. Green 21' Jump Shot,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,21.61,Missed,,,,,,,,,,,,,,,,,,
159,PT11M36.00S,2023-10-29T00:09:31.3Z,2,REGULAR,rebound,offensive,[],201976,,,1610612755,36,27,2023-10-29T00:09:57Z,1560000,False,,,0,,P. Beverley REBOUND (Off:2 Def:0),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right,,,,,,,,,158.0,,,,,,2.0,0.0,2.0,,,
160,PT11M36.00S,2023-10-29T00:09:37.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,36,27,2023-10-29T00:09:52Z,1570000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1830.0,,,,,,,,,,
161,PT11M26.00S,2023-10-29T00:09:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,78.0059132720105,9.803921568627452,1610612761,39,27,2023-10-29T00:10:04Z,1580000,False,-201.0,154.0,1,right,M. Flynn 25' 3PT  (3 PTS) (S. Barnes 2 AST),"[1630201, 1630567]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.33,Made,3.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
163,PT11M11.00S,2023-10-29T00:10:15.3Z,2,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612755,39,27,2023-10-29T00:10:22Z,1600000,False,,,0,,G. Dick shooting personal FOUL (2 PF) (Maxey 2 FT),"[1641711, 1630178]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201245.0,2.0,0.0,Maxey,1630178.0,,,,,,
165,PT11M11.00S,2023-10-29T00:10:42.2Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,39,28,2023-10-29T00:10:42Z,1620000,False,,,0,,T. Maxey Free Throw 1 of 2 (1 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
166,PT11M11.00S,2023-10-29T00:10:59.5Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,39,29,2023-10-29T00:10:59Z,1630000,False,,,0,,T. Maxey Free Throw 2 of 2 (2 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
167,PT11M02.00S,2023-10-29T00:11:15.8Z,2,REGULAR,foul,technical,['1freethrow'],1630194,,,1610612761,39,29,2023-10-29T00:11:25Z,1640000,False,,,0,,P. Reed defensive-3-second technical FOUL (1 Tech),[1630194],1610612755.0,PHI,defensive-3-second,,,Reed,P. Reed,,,,,,,,,,,,,,,,2005.0,0.0,1.0,,,,,,,,
168,PT11M02.00S,2023-10-29T00:11:32.6Z,2,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,40,29,2023-10-29T00:11:32Z,1650000,False,,,0,,M. Flynn technical Free Throw 1 of 1 (4 PTS),[1630201],1610612761.0,TOR,technical,,,Flynn,M. Flynn,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
169,PT10M48.00S,2023-10-29T00:12:02.0Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612761,40,29,2023-10-29T00:12:06Z,1660000,False,,,0,,M. Flynn bad pass TURNOVER (2 TO),"[1630201, 1630194]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Reed,1630194.0
170,PT10M48.00S,2023-10-29T00:12:02.0Z,2,REGULAR,steal,,[],1630194,,,1610612755,40,29,2023-10-29T00:32:41Z,1670000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
171,PT10M42.00S,2023-10-29T00:12:07.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,6.652431011826544,48.28431372549019,1610612755,40,31,2023-10-29T00:12:13Z,1680000,False,9.0,10.0,1,left,K. Oubre Jr. running Layup (6 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.32,Made,6.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
173,PT10M30.00S,2023-10-29T00:12:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628449,69.20170827858082,73.2843137254902,1610612761,40,31,2023-10-29T00:12:24Z,1700000,False,116.0,237.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
