actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
21,PT10M27.00S,2025-01-18T02:46:37.7Z,1,REGULAR,2pt,Jump Shot,[],101108,14.4053876478318,28.431372549019606,1610612759,2,5,2025-01-18T02:47:15Z,210000,False,108.0,83.0,1,left,MISS C. Paul 13' step back Shot,[101108],1610612759.0,SAS,step back,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2025-01-18T02:46:43.7Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,2,5,2025-01-18T02:47:15Z,220000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M21.00S,2025-01-18T02:46:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,4,5,2025-01-18T02:46:43Z,230000,False,0.0,0.0,1,left,V. Wembanyama putback Layup (2 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
24,PT10M00.00S,2025-01-18T02:47:04.7Z,1,REGULAR,3pt,Jump Shot,[],1642377,91.27792378449409,3.1862745098039214,1610612763,4,5,2025-01-18T02:47:11Z,240000,False,-234.0,29.0,1,right,MISS J. Wells pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2025-01-18T02:47:06.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,4,5,2025-01-18T02:50:04Z,250000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,,
26,PT09M55.00S,2025-01-18T02:47:09.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,6.1268068331143235,94.36274509803921,1610612759,7,5,2025-01-18T03:50:26Z,260000,False,-222.0,5.0,1,left,H. Barnes 3PT running (3 PTS) (D. Vassell 1 AST),"[203084, 1630170]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.19,Made,,,,,3.0,D. Vassell,1630170.0,1.0,,,,,,,,,,
28,PT09M45.00S,2025-01-18T02:47:23.1Z,1,REGULAR,foul,personal,[],1630170,,,1610612763,7,5,2025-01-18T02:47:58Z,280000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1630217]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1193.0,1.0,0.0,Bane,1630217.0,,,,,
30,PT09M31.00S,2025-01-18T02:48:17.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,92.72339027595268,48.03921568627451,1610612763,7,7,2025-01-18T02:50:45Z,300000,False,-10.0,16.0,1,right,Z. Edey cutting DUNK (2 PTS) (D. Bane 2 AST),"[1641744, 1630217]",1610612763.0,MEM,cutting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,2.0,D. Bane,1630217.0,2.0,,,,,,,,,,
32,PT09M15.00S,2025-01-18T02:48:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,5.995400788436268,49.01960784313725,1610612759,9,7,2025-01-18T02:48:38Z,320000,False,5.0,4.0,1,left,S. Castle cutting DUNK (4 PTS) (C. Paul 1 AST),"[1642264, 101108]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,4.0,C. Paul,101108.0,1.0,,,,,,,,,,
34,PT08M54.00S,2025-01-18T02:48:53.9Z,1,REGULAR,2pt,Jump Shot,[],1628379,86.81011826544021,68.62745098039215,1610612763,9,9,2025-01-18T02:49:00Z,340000,False,93.0,71.0,1,right,L. Kennard 11' pullup Jump Shot (5 PTS),[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,11.74,Made,,,,,5.0,,,,,,,,,,,,,
35,PT08M45.00S,2025-01-18T02:49:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,7.178055190538765,50.98039215686274,1610612759,11,9,2025-01-18T02:53:13Z,350000,False,-5.0,15.0,1,left,S. Castle driving Layup (6 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,6.0,,,,,,,,,,,,,
37,PT08M27.00S,2025-01-18T02:49:21.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.11760840998686,50.0,1610612763,11,11,2025-01-18T02:49:27Z,370000,False,0.0,12.0,1,right,Z. Edey cutting DUNK (4 PTS) (J. Jackson Jr. 1 AST),"[1641744, 1628991]",1610612763.0,MEM,cutting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
39,PT08M11.00S,2025-01-18T02:49:36.9Z,1,REGULAR,3pt,Jump Shot,[],1642264,26.757555847568987,18.38235294117647,1610612759,11,11,2025-01-18T02:49:42Z,390000,False,158.0,199.0,1,left,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
40,PT08M09.00S,2025-01-18T02:49:38.9Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,11,11,2025-01-18T02:49:42Z,400000,False,,,0,,Z. Edey REBOUND (Off:0 Def:3),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Right Center,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,
41,PT08M05.00S,2025-01-18T02:49:49.6Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,11,11,2025-01-18T02:50:05Z,410000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1179.0,,,,,1.0,,,,
42,PT07M56.00S,2025-01-18T02:50:04.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642264,5.338370565045992,48.28431372549019,1610612759,13,11,2025-01-18T02:50:18Z,420000,False,9.0,-2.0,1,left,S. Castle driving DUNK (8 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,8.0,,,,,,,,,,,,,
43,PT07M55.00S,2025-01-18T02:50:08.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,11,2025-01-18T02:50:08Z,430000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M55.00S,2025-01-18T02:53:22.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,13,11,2025-01-18T02:53:39Z,440000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M55.00S,2025-01-18T02:53:22.7Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,13,11,2025-01-18T02:53:39Z,450000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M55.00S,2025-01-18T02:53:22.7Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,13,11,2025-01-18T02:53:39Z,460000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M55.00S,2025-01-18T02:53:22.7Z,1,REGULAR,substitution,in,[],1631222,,,1610612763,13,11,2025-01-18T02:53:39Z,470000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2025-01-18T02:53:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,93.9060446780552,51.225490196078425,1610612763,13,13,2025-01-18T02:54:02Z,480000,False,6.0,5.0,1,right,L. Kennard driving Layup (7 PTS) (J. Wells 1 AST),"[1628379, 1642377]",1610612763.0,MEM,driving,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,7.0,J. Wells,1642377.0,1.0,,,,,,,,,,
50,PT07M28.00S,2025-01-18T02:54:09.7Z,1,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,13,13,2025-01-18T02:54:19Z,500000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2004.0,,,,,1.0,,,,
51,PT07M18.00S,2025-01-18T02:54:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,94.43166885676742,40.931372549019606,1610612763,13,13,2025-01-18T02:54:42Z,510000,False,-45.0,0.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1641705]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,Wembanyama,1641705.0,,
52,PT07M18.00S,2025-01-18T02:54:19.4Z,1,REGULAR,block,,[],1641705,,,1610612763,13,13,2025-01-18T02:54:21Z,520000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2025-01-18T02:54:22.4Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,13,13,2025-01-18T02:54:28Z,530000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M10.00S,2025-01-18T02:54:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,6.521024967148489,53.431372549019606,1610612759,15,13,2025-01-18T02:54:38Z,540000,False,-17.0,9.0,1,left,S. Castle running Layup (10 PTS) (C. Paul 2 AST),"[1642264, 101108]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,10.0,C. Paul,101108.0,2.0,,,,,,,,,,
56,PT06M50.00S,2025-01-18T02:54:46.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,78.66294349540078,8.088235294117647,1610612763,15,13,2025-01-18T02:54:53Z,560000,False,-210.0,148.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2025-01-18T02:54:49.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,15,13,2025-01-18T02:54:53Z,570000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M41.00S,2025-01-18T02:54:59.3Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,15,13,2025-01-18T02:55:08Z,580000,False,,,0,,D. Vassell lost ball out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,lost ball,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1193.0,,,,,1.0,,,,
59,PT06M41.00S,2025-01-18T02:55:02.5Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,15,13,2025-01-18T02:55:11Z,590000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M41.00S,2025-01-18T02:55:02.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,15,13,2025-01-18T02:55:11Z,600000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M27.00S,2025-01-18T02:55:25.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,67.7562417871222,64.2156862745098,1610612763,15,13,2025-01-18T02:55:32Z,610000,False,71.0,251.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
62,PT06M23.00S,2025-01-18T02:55:29.4Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,15,13,2025-01-18T02:55:32Z,620000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M13.00S,2025-01-18T02:55:51.1Z,1,REGULAR,foul,personal,[],1628991,,,1610612759,15,13,2025-01-18T02:56:03Z,630000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 1641705]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1193.0,1.0,0.0,Wembanyama,1641705.0,,,,,
65,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,15,13,2025-01-18T02:56:15Z,650000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,out,[],203084,,,1610612759,15,13,2025-01-18T02:56:15Z,660000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612759,15,13,2025-01-18T02:56:15Z,670000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,in,[],1629646,,,1610612759,15,13,2025-01-18T02:56:15Z,680000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,15,13,2025-01-18T02:56:15Z,690000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2025-01-18T02:56:00.4Z,1,REGULAR,substitution,in,[],1629634,,,1610612759,15,13,2025-01-18T02:56:15Z,700000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M00.00S,2025-01-18T02:56:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629640,22.683968462549277,85.7843137254902,1610612759,18,13,2025-01-18T02:56:32Z,710000,False,-179.0,161.0,1,left,K. Johnson 24' 3PT  (3 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.05,Made,,,,,3.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
73,PT05M47.00S,2025-01-18T02:56:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,93.9060446780552,44.36274509803921,1610612763,18,13,2025-01-18T02:56:47Z,730000,False,-28.0,5.0,1,right,MISS J. Wells driving Layup,[1642377],1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2025-01-18T02:56:42.7Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,18,13,2025-01-18T02:56:42Z,740000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT05M43.00S,2025-01-18T02:56:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.1688567674113,51.225490196078425,1610612763,18,13,2025-01-18T02:57:26Z,750000,False,6.0,2.0,1,right,MISS B. Clarke putback Layup - blocked,"[1629634, 1629646]",1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,Bassey,1629646.0,,
76,PT05M43.00S,2025-01-18T02:56:43.6Z,1,REGULAR,block,,[],1629646,,,1610612763,18,13,2025-01-18T02:56:45Z,760000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2025-01-18T02:56:43.6Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,18,13,2025-01-18T02:56:51Z,770000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT05M32.00S,2025-01-18T02:56:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,6.258212877792378,47.549019607843135,1610612759,18,13,2025-01-18T02:57:55Z,780000,False,12.0,6.0,1,left,MISS C. Bassey cutting Layup,[1629646],1610612759.0,SAS,cutting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2025-01-18T02:56:54.8Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,18,13,2025-01-18T02:58:00Z,790000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M27.00S,2025-01-18T02:57:00.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,74.98357424441524,15.441176470588236,1610612763,18,13,2025-01-18T02:57:45Z,800000,False,-173.0,183.0,1,right,MISS J. Wells 25' running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2025-01-18T02:57:04.2Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,18,13,2025-01-18T02:57:10Z,810000,False,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Left Center,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT05M18.00S,2025-01-18T02:57:09.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],101108,30.436925098554536,32.84313725490196,1610612759,18,13,2025-01-18T02:58:36Z,820000,False,86.0,234.0,1,left,MISS C. Paul 24' running pullup 3PT,[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
83,PT05M15.00S,2025-01-18T02:57:12.8Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612763,18,13,2025-01-18T02:57:15Z,830000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
