actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
84,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,out,[],203084,,,1610612746,18,12,2025-01-01T00:27:26Z,840000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,18,12,2025-01-01T00:27:26Z,850000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,18,12,2025-01-01T00:27:26Z,860000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,18,12,2025-01-01T00:27:26Z,870000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,in,[],1629640,,,1610612746,18,12,2025-01-01T00:27:26Z,880000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,18,12,2025-01-01T00:27:26Z,890000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,in,[],201587,,,1610612746,18,12,2025-01-01T00:27:26Z,900000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M20.00S,2025-01-01T00:27:09.7Z,1,REGULAR,substitution,in,[],1629645,,,1610612746,18,12,2025-01-01T00:27:26Z,910000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2025-01-01T00:27:08.9Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,18,12,2025-01-01T00:27:43Z,920000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT04M18.00S,2025-01-01T00:27:10.9Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,18,12,2025-01-01T00:27:43Z,930000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,92.0,3.0,1.0,2.0,,,,,,,,,,,,,,
94,PT04M01.00S,2025-01-01T00:27:55.2Z,1,REGULAR,3pt,Jump Shot,[],1628380,21.23850197109067,87.74509803921569,1610612759,18,12,2025-01-01T00:28:00Z,940000,False,-189.0,147.0,1,left,MISS Z. Collins 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,23.93,Missed,,,,,,,,,,,,,,,,,,
95,PT03M58.00S,2025-01-01T00:27:58.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,18,12,2025-01-01T00:28:00Z,950000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT03M37.00S,2025-01-01T00:28:22.2Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,18,12,2025-01-01T00:28:31Z,960000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,,,,1628482.0,,,,,,,,1.0,,
97,PT03M37.00S,2025-01-01T00:28:26.3Z,1,REGULAR,substitution,out,[],101108,,,1610612759,18,12,2025-01-01T00:28:31Z,970000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M37.00S,2025-01-01T00:28:26.3Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,18,12,2025-01-01T00:28:31Z,980000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M26.00S,2025-01-01T00:28:47.5Z,1,REGULAR,foul,personal,[],1629599,,,1610612759,18,12,2025-01-01T00:28:53Z,990000,False,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 1628380]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1151.0,1.0,0.0,Collins,1628380.0,,,,,,
101,PT03M26.00S,2025-01-01T00:28:53.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612759,18,12,2025-01-01T00:28:57Z,1010000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M26.00S,2025-01-01T00:28:53.2Z,1,REGULAR,substitution,in,[],1628964,,,1610612759,18,12,2025-01-01T00:28:57Z,1020000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M13.00S,2025-01-01T00:29:23.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,5.732588699080158,72.05882352941177,1610612759,18,12,2025-01-01T00:29:40Z,1030000,False,-110.0,1.0,1,left,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,11.03,Missed,,,,,,,,,,,,,,,,,,
104,PT03M11.00S,2025-01-01T00:29:25.1Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,18,12,2025-01-01T00:29:40Z,1040000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT03M03.00S,2025-01-01T00:29:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.93495400788436,49.01960784313725,1610612746,18,12,2025-01-01T00:29:46Z,1050000,False,-5.0,23.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612746.0,LAC,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2025-01-01T00:29:34.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,18,12,2025-01-01T00:32:22Z,1060000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,
107,PT02M58.00S,2025-01-01T00:29:37.7Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,18,12,2025-01-01T00:29:50Z,1070000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 201935]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Harden,201935.0
108,PT02M58.00S,2025-01-01T00:29:37.7Z,1,REGULAR,steal,,[],201935,,,1610612746,18,12,2025-01-01T00:29:39Z,1080000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT02M55.00S,2025-01-01T00:29:40.7Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,18,12,2025-01-01T00:29:53Z,1090000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630170]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Vassell,1630170.0
110,PT02M55.00S,2025-01-01T00:29:40.7Z,1,REGULAR,steal,,[],1630170,,,1610612759,18,12,2025-01-01T00:29:42Z,1100000,False,,,0,,D. Vassell STEAL (3 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
111,PT02M48.00S,2025-01-01T00:29:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,4.681340341655716,50.0,1610612759,20,12,2025-01-01T00:30:00Z,1110000,False,0.0,-8.0,1,left,D. Vassell running finger roll Layup (6 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,6.0,,,,,,Z. Collins,1628380.0,3.0,,,
113,PT02M23.00S,2025-01-01T00:30:12.3Z,1,REGULAR,2pt,Jump Shot,[],1629645,75.50919842312747,53.431372549019606,1610612746,20,12,2025-01-01T00:30:25Z,1130000,False,17.0,178.0,1,right,MISS K. Porter Jr. 17' step back Shot,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,17.85,Missed,,,,,,,,,,,,,,,,,,
114,PT02M20.00S,2025-01-01T00:30:15.3Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,20,12,2025-01-01T00:30:25Z,1140000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,,
115,PT02M16.00S,2025-01-01T00:30:19.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201935,73.53810775295663,81.61764705882352,1610612746,20,15,2025-01-01T00:30:45Z,1150000,False,158.0,196.0,1,right,J. Harden 25' 3PT pullup (11 PTS) (K. Porter Jr. 1 AST),"[201935, 1629645]",1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,,,,11.0,,,,,,K. Porter Jr.,1629645.0,1.0,,,
117,PT02M15.00S,2025-01-01T00:30:27.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,20,15,2025-01-01T00:30:27Z,1170000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,20,15,2025-01-01T00:33:30Z,1180000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,20,15,2025-01-01T00:33:30Z,1190000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,20,15,2025-01-01T00:33:30Z,1200000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,in,[],1641705,,,1610612759,20,15,2025-01-01T00:33:30Z,1210000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,20,15,2025-01-01T00:33:30Z,1220000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2025-01-01T00:33:08.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,20,15,2025-01-01T00:33:30Z,1230000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M00.00S,2025-01-01T00:33:43.5Z,1,REGULAR,2pt,Jump Shot,[],1641705,20.844283837056505,33.57843137254902,1610612759,22,15,2025-01-01T00:34:18Z,1240000,False,82.0,143.0,1,left,V. Wembanyama 16' turnaround Jump Shot (10 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,16.52,Made,,,,,,,10.0,,,,,,S. Castle,1642264.0,1.0,,,
126,PT02M00.00S,2025-01-01T00:33:45.6Z,1,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612759,22,15,2025-01-01T00:33:58Z,1260000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1629645, 1641705]",1610612746.0,LAC,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,204058.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
128,PT02M00.00S,2025-01-01T00:34:17.8Z,1,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,23,15,2025-01-01T00:34:17Z,1280000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (11 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
129,PT01M55.00S,2025-01-01T00:34:26.6Z,1,REGULAR,foul,personal,[],1642264,,,1610612746,23,15,2025-01-01T00:34:34Z,1290000,False,,,0,,S. Castle personal FOUL (1 PF),"[1642264, 1629645]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,1151.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,
131,PT01M42.00S,2025-01-01T00:34:51.0Z,1,REGULAR,3pt,Jump Shot,[],1628964,94.69448094612353,95.34313725490196,1610612746,23,15,2025-01-01T00:34:55Z,1310000,False,227.0,-3.0,1,right,MISS M. Bamba 3PT,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
132,PT01M39.00S,2025-01-01T00:34:54.0Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,23,15,2025-01-01T00:34:55Z,1320000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M26.00S,2025-01-01T00:35:07.6Z,1,REGULAR,2pt,Jump Shot,[],1641705,24.655059132720105,55.392156862745104,1610612759,25,15,2025-01-01T00:35:11Z,1330000,False,-27.0,179.0,1,left,V. Wembanyama 18' Jump Shot (13 PTS) (S. Castle 2 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,18.13,Made,,,,,,,13.0,,,,,,S. Castle,1642264.0,2.0,,,
135,PT01M11.00S,2025-01-01T00:35:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,84.97043363994744,39.950980392156865,1610612746,25,17,2025-01-01T00:35:31Z,1350000,False,-50.0,89.0,1,right,J. Harden 10' driving floating Jump Shot (13 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,,,,,,,13.0,,,,,,,,,,,
136,PT00M53.50S,2025-01-01T00:35:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.258212877792378,50.245098039215684,1610612759,27,17,2025-01-01T00:35:51Z,1360000,False,-1.0,6.0,1,left,V. Wembanyama finger roll Layup (15 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,15.0,,,,,,J. Champagnie,1630577.0,1.0,,,
138,PT00M41.30S,2025-01-01T00:35:56.0Z,1,REGULAR,3pt,Jump Shot,[],201935,76.5604467805519,87.5,1610612746,27,17,2025-01-01T00:36:00Z,1380000,False,188.0,168.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
139,PT00M38.00S,2025-01-01T00:35:59.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,27,17,2025-01-01T00:36:00Z,1390000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT00M31.60S,2025-01-01T00:36:12.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612759,27,17,2025-01-01T00:36:23Z,1400000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[201587, 1641705]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,1.0,0.0,Wembanyama,1641705.0,,,,,,
142,PT00M31.60S,2025-01-01T00:36:46.3Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,28,17,2025-01-01T00:36:46Z,1420000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
143,PT00M31.60S,2025-01-01T00:37:07.8Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,29,17,2025-01-01T00:37:07Z,1430000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
144,PT00M08.10S,2025-01-01T00:37:31.8Z,1,REGULAR,3pt,Jump Shot,[],201935,67.62483574244416,38.72549019607843,1610612746,29,17,2025-01-01T00:38:08Z,1440000,False,-56.0,252.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
145,PT00M08.10S,2025-01-01T00:37:31.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,29,17,2025-01-01T00:38:08Z,1450000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M08.10S,2025-01-01T00:37:36.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612759,29,17,2025-01-01T00:38:24Z,1460000,False,,,0,,M. Bamba loose ball personal FOUL (1 PF) (Johnson 2 FT),"[1628964, 1629640]",1610612746.0,LAC,loose ball,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628482.0,1.0,0.0,Johnson,1629640.0,,,,,,
148,PT00M08.10S,2025-01-01T00:38:06.1Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,30,17,2025-01-01T00:38:06Z,1480000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
149,PT00M08.10S,2025-01-01T00:38:19.7Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,31,17,2025-01-01T00:38:19Z,1490000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
150,PT00M00.00S,2025-01-01T00:38:32.1Z,1,REGULAR,2pt,Jump Shot,[],1629645,79.45137976346912,67.64705882352942,1610612746,31,17,2025-01-01T00:38:35Z,1500000,False,88.0,141.0,1,right,MISS K. Porter Jr. 16' fadeaway Shot,[1629645],1610612746.0,LAC,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,16.61,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2025-01-01T00:38:33.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,31,17,2025-01-01T00:38:33Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right Center,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2025-01-01T00:38:36.7Z,1,REGULAR,period,end,[],0,,,1610612746,31,17,2025-01-01T00:38:36Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-01T00:40:23.7Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,31,17,2025-01-01T00:41:07Z,1530000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-01T00:40:23.7Z,2,REGULAR,substitution,in,['startperiod'],1626181,,,1610612746,31,17,2025-01-01T00:41:07Z,1540000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-01T00:41:29.5Z,2,REGULAR,period,start,[],0,,,1610612746,31,17,2025-01-01T00:41:29Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M45.00S,2025-01-01T00:41:43.7Z,2,REGULAR,3pt,Jump Shot,[],1628964,77.7431011826544,90.44117647058823,1610612746,31,17,2025-01-01T00:41:47Z,1560000,False,202.0,157.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
157,PT11M42.00S,2025-01-01T00:41:46.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,31,17,2025-01-01T00:41:47Z,1570000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
158,PT11M40.00S,2025-01-01T00:41:48.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,23.603810775295663,83.33333333333334,1610612759,31,17,2025-01-01T00:42:01Z,1580000,False,-167.0,169.0,1,left,MISS J. Champagnie running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,23.77,Missed,,,,,,,,,,,,,,,,,,
159,PT11M36.00S,2025-01-01T00:41:52.6Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,31,17,2025-01-01T00:42:01Z,1590000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT11M21.00S,2025-01-01T00:42:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628964,68.54467805519053,37.745098039215684,1610612746,31,17,2025-01-01T00:42:13Z,1600000,False,-61.0,243.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
161,PT11M18.00S,2025-01-01T00:42:10.6Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,31,17,2025-01-01T00:42:13Z,1610000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT11M01.00S,2025-01-01T00:42:27.6Z,2,REGULAR,3pt,Jump Shot,[],1642264,28.86005256241787,73.2843137254902,1610612759,31,17,2025-01-01T00:42:31Z,1620000,False,-116.0,219.0,1,left,MISS S. Castle 24' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
163,PT10M59.00S,2025-01-01T00:42:29.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612746,31,17,2025-01-01T00:42:31Z,1630000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT10M48.00S,2025-01-01T00:42:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,87.99277266754271,52.20588235294118,1610612746,31,19,2025-01-01T00:42:47Z,1640000,False,11.0,60.0,1,right,M. Bamba 6' driving Layup (2 PTS) (N. Powell 1 AST),"[1628964, 1626181]",1610612746.0,LAC,driving,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,,,,,,,2.0,,,,,,N. Powell,1626181.0,1.0,,,
166,PT10M33.00S,2025-01-01T00:42:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,15.982260183968464,37.5,1610612759,33,19,2025-01-01T00:43:03Z,1660000,False,62.0,98.0,1,left,K. Johnson 11' driving floating Jump Shot (4 PTS) (V. Wembanyama 1 AST),"[1629640, 1641705]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,11.6,Made,,,,,,,4.0,,,,,,V. Wembanyama,1641705.0,1.0,,,
