actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
29,PT09M07.00S,2025-03-03T00:16:34.1Z,1,REGULAR,rebound,offensive,[],202687,,,1610612759,4,11,2025-03-03T00:20:50Z,290000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M07.00S,2025-03-03T00:16:37.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202687,94.40999984741211,50.0,1610612759,6,11,2025-03-03T00:20:55Z,300000,False,0.0,0.0,1,right,B. Biyombo tip Layup (2 PTS),[202687],1610612759.0,SAS,tip,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
31,PT08M51.00S,2025-03-03T00:16:50.1Z,1,REGULAR,3pt,Jump Shot,[],1641717,18.873193166885677,5.637254901960785,1610612760,6,14,2025-03-03T00:16:55Z,310000,False,222.0,125.0,1,left,C. Wallace 25' 3PT  (6 PTS) (S. Gilgeous-Alexander 1 AST),"[1641717, 1628983]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
33,PT08M38.00S,2025-03-03T00:17:03.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,72.35545335085413,82.59803921568627,1610612759,9,14,2025-03-03T00:17:13Z,330000,False,163.0,207.0,1,right,D. Fox 26' 3PT step back (3 PTS) (D. Vassell 1 AST),"[1628368, 1630170]",1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,,3.0,D. Vassell,1630170.0,1.0,,,,,,,,,,
34,PT08M25.00S,2025-03-03T00:17:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,15.982260183968464,40.19607843137255,1610612760,9,14,2025-03-03T00:17:21Z,340000,False,49.0,98.0,1,left,MISS C. Wallace 10' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
35,PT08M22.00S,2025-03-03T00:17:20.1Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,9,14,2025-03-03T00:17:20Z,350000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M16.00S,2025-03-03T00:17:25.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,7.703679369250986,27.696078431372552,1610612760,9,14,2025-03-03T00:17:32Z,360000,False,112.0,20.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,11.33,Missed,,,,,,,,,,,,,,,,,,
37,PT08M14.00S,2025-03-03T00:17:27.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,9,14,2025-03-03T00:17:32Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,36.0,,,,,,,,,,,,,,,,,
39,PT08M06.00S,2025-03-03T00:17:44.2Z,1,REGULAR,foul,personal,[],1629652,,,1610612759,9,14,2025-03-03T00:17:52Z,390000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1628368]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Fox,1628368.0,,,
41,PT07M59.00S,2025-03-03T00:18:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,80.23981603153744,60.049019607843135,1610612759,11,14,2025-03-03T00:18:08Z,410000,False,50.0,133.0,1,right,D. Fox 14' pullup Jump Shot (5 PTS) (B. Biyombo 1 AST),"[1628368, 202687]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,14.23,Made,,,,,5.0,B. Biyombo,202687.0,1.0,,,,,,,,,,
42,PT07M39.00S,2025-03-03T00:18:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,44.6078431372549,1610612760,11,14,2025-03-03T00:24:20Z,420000,False,27.0,9.0,1,left,MISS S. Gilgeous-Alexander driving reverse Layup,[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
43,PT07M38.00S,2025-03-03T00:18:23.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,11,14,2025-03-03T00:24:20Z,430000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M33.00S,2025-03-03T00:18:27.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,79.71419185282524,92.64705882352942,1610612759,11,14,2025-03-03T00:25:15Z,440000,False,213.0,138.0,1,right,MISS D. Fox 25' running 3PT,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
45,PT07M33.00S,2025-03-03T00:18:27.9Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,11,14,2025-03-03T00:18:32Z,450000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M29.00S,2025-03-03T00:18:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,6.521024967148489,39.21568627450981,1610612760,11,14,2025-03-03T00:19:01Z,460000,False,54.0,9.0,1,left,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 101108]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,Paul,101108.0,,,,,,,,
47,PT07M29.00S,2025-03-03T00:18:33.8Z,1,REGULAR,block,,[],101108,,,1610612760,11,14,2025-03-03T00:18:36Z,470000,False,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M29.00S,2025-03-03T00:18:33.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,11,14,2025-03-03T00:18:50Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,46.0,,,,,,,,,,,,,,,,,
50,PT07M19.00S,2025-03-03T00:19:01.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,16.507884362680684,55.88235294117647,1610612760,11,16,2025-03-03T00:19:17Z,500000,False,-29.0,103.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (5 PTS) (I. Hartenstein 1 AST),"[1628983, 1628392]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,10.68,Made,,,,,5.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
52,PT07M04.00S,2025-03-03T00:19:16.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,91.01511169513797,56.372549019607845,1610612759,11,16,2025-03-03T00:26:50Z,520000,False,32.0,32.0,1,right,MISS H. Barnes driving floating bank Shot,[203084],1610612759.0,SAS,driving floating bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
53,PT07M02.00S,2025-03-03T00:19:18.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,11,16,2025-03-03T00:19:21Z,530000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M58.00S,2025-03-03T00:19:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,6.652431011826544,53.18627450980392,1610612760,11,18,2025-03-03T00:27:22Z,540000,False,-16.0,10.0,1,left,C. Wallace driving Layup (8 PTS) (S. Gilgeous-Alexander 2 AST),"[1641717, 1628983]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,8.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
56,PT06M58.00S,2025-03-03T00:19:29.4Z,1,REGULAR,foul,personal,['1freethrow'],202687,,,1610612760,11,18,2025-03-03T00:22:56Z,560000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Wallace 1 FT),"[202687, 1641717]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Wallace,1641717.0,,,
58,PT06M58.00S,2025-03-03T00:20:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,11,18,2025-03-03T00:20:01Z,580000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2025-03-03T00:22:45.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612760,11,18,2025-03-03T00:22:54Z,590000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2025-03-03T00:22:45.9Z,1,REGULAR,substitution,in,[],1642264,,,1610612760,11,18,2025-03-03T00:22:54Z,600000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2025-03-03T00:23:17.5Z,1,REGULAR,freethrow,1 of 1,[],1641717,,,1610612760,11,19,2025-03-03T00:23:17Z,610000,False,,,0,,C. Wallace Free Throw 1 of 1 (9 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
63,PT06M40.00S,2025-03-03T00:23:37.5Z,1,REGULAR,3pt,Jump Shot,[],203084,89.70105124835742,96.81372549019608,1610612759,14,19,2025-03-03T00:23:43Z,620000,False,234.0,44.0,1,right,H. Barnes 3PT  (3 PTS) (S. Castle 1 AST),"[203084, 1642264]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.83,Made,,,,,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,
65,PT06M24.00S,2025-03-03T00:23:52.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,25.312089356110377,15.441176470588236,1610612760,14,22,2025-03-03T00:24:00Z,640000,False,173.0,185.0,1,left,J. Williams 25' 3PT  (8 PTS) (I. Hartenstein 2 AST),"[1631114, 1628392]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,8.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,
67,PT06M06.00S,2025-03-03T00:24:10.8Z,1,REGULAR,3pt,Jump Shot,[],203084,90.09526938239159,2.696078431372549,1610612759,17,22,2025-03-03T00:24:15Z,660000,False,-237.0,41.0,1,right,H. Barnes 24' 3PT  (6 PTS) (D. Vassell 2 AST),"[203084, 1630170]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,6.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
69,PT05M52.00S,2025-03-03T00:24:24.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,6.521024967148489,48.77450980392157,1610612760,17,24,2025-03-03T00:24:30Z,680000,False,6.0,9.0,1,left,I. Hartenstein alley-oop DUNK (2 PTS) (J. Williams 2 AST),"[1628392, 1631114]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,2.0,J. Williams,1631114.0,2.0,,,,,,,,,,
71,PT05M40.00S,2025-03-03T00:24:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,84.70762155059133,50.98039215686274,1610612759,17,24,2025-03-03T00:24:44Z,700000,False,5.0,91.0,1,right,MISS S. Castle 9' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,9.13,Missed,,,,,,,,,,,,,,,,,,
72,PT05M38.00S,2025-03-03T00:24:39.3Z,1,REGULAR,rebound,offensive,[],202687,,,1610612759,17,24,2025-03-03T00:29:03Z,710000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,71.0,3.0,1.0,2.0,,,,,,,,,,,,,,
73,PT05M37.00S,2025-03-03T00:24:43.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,93.24901445466492,2.696078431372549,1610612759,20,24,2025-03-03T00:29:15Z,720000,False,-237.0,11.0,1,right,H. Barnes 3PT  (9 PTS) (B. Biyombo 2 AST),"[203084, 202687]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,9.0,B. Biyombo,202687.0,2.0,,,,,,,,,,
75,PT05M17.00S,2025-03-03T00:24:59.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,10.200394218134035,62.254901960784316,1610612760,20,26,2025-03-03T00:25:04Z,740000,False,-61.0,43.0,1,left,I. Hartenstein 7' turnaround Hook (4 PTS),[1628392],1610612760.0,OKC,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,,,,,4.0,,,,,,,,,,,,,
76,PT04M52.00S,2025-03-03T00:25:24.5Z,1,REGULAR,3pt,Jump Shot,[],203084,89.04402102496715,94.36274509803921,1610612759,20,26,2025-03-03T00:25:31Z,750000,False,222.0,50.0,1,right,MISS H. Barnes step back 3PT,[203084],1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,,
77,PT04M49.00S,2025-03-03T00:25:27.6Z,1,REGULAR,rebound,offensive,[],1642264,,,1610612759,20,26,2025-03-03T00:25:27Z,760000,False,,,0,,S. Castle REBOUND (Off:1 Def:0),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,,
78,PT04M48.00S,2025-03-03T00:25:28.9Z,1,REGULAR,turnover,lost ball,[],1642264,,,1610612759,20,26,2025-03-03T00:25:35Z,770000,False,,,0,,S. Castle lost ball TURNOVER (1 TO),"[1642264, 1629652]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0
79,PT04M48.00S,2025-03-03T00:25:28.9Z,1,REGULAR,steal,,[],1629652,,,1610612760,20,26,2025-03-03T00:25:30Z,780000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M44.00S,2025-03-03T00:25:33.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641717,21.895532194480946,90.93137254901961,1610612760,20,26,2025-03-03T00:30:57Z,790000,False,-205.0,153.0,1,left,MISS C. Wallace 25' running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
81,PT04M40.00S,2025-03-03T00:25:37.2Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,20,26,2025-03-03T00:25:37Z,800000,False,,,0,,L. Dort REBOUND (Off:2 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,80.0,2.0,0.0,2.0,,,,,,,,,,,,,,
82,PT04M38.00S,2025-03-03T00:25:38.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628983,32.670827858081466,56.127450980392155,1610612760,20,26,2025-03-03T00:25:48Z,810000,False,-31.0,255.0,1,left,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
83,PT04M36.00S,2025-03-03T00:25:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,20,26,2025-03-03T00:25:48Z,820000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,82.0,,,,,,,,,,,,,,,,,
