actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-05T01:40:28.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-05T01:40:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-05T01:40:31.3Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612759,0,0,2025-03-05T01:40:31Z,40000,False,,,0,,Jump Ball B. Biyombo vs. N. Claxton: Tip to D. Fox,"[1628368, 202687, 1629651]",1610612759.0,SAS,startperiod,D. Fox,1628368.0,Fox,D. Fox,Biyombo,202687.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-03-05T01:40:50.6Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612759,0,0,2025-03-05T01:40:55Z,70000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1629651]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-05T01:40:50.6Z,1,REGULAR,steal,,[],1629651,,,1610612751,0,0,2025-03-05T01:40:53Z,80000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2025-03-05T01:40:56.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,7.440867279894875,4.6568627450980395,1610612751,0,0,2025-03-05T01:41:03Z,90000,False,227.0,17.0,1,left,MISS C. Johnson running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,22.74,Missed,,,,,,,,,,,,,,,
10,PT11M28.00S,2025-03-05T01:41:00.2Z,1,REGULAR,rebound,defensive,[],202687,,,1610612759,0,0,2025-03-05T01:41:03Z,100000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Right Corner 3,24+ Right,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M19.00S,2025-03-05T01:41:09.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,84.70762155059133,43.872549019607845,1610612759,2,0,2025-03-05T01:41:25Z,110000,False,-31.0,91.0,1,right,B. Biyombo 9' driving Hook (2 PTS) (D. Fox 1 AST),"[202687, 1628368]",1610612759.0,SAS,driving,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,9.62,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,
13,PT10M59.00S,2025-03-05T01:41:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630560,32.14520367936925,60.78431372549019,1610612751,2,0,2025-03-05T01:41:32Z,130000,False,-54.0,250.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.55,Missed,,,,,,,,,,,,,,,
14,PT10M57.00S,2025-03-05T01:41:30.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,2,0,2025-03-05T01:41:32Z,140000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M42.00S,2025-03-05T01:41:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,79.71419185282524,8.088235294117647,1610612759,5,0,2025-03-05T01:41:49Z,150000,False,-210.0,138.0,1,right,D. Vassell 25' 3PT  (3 PTS) (H. Barnes 1 AST),"[1630170, 203084]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,25.11,Made,,,,,3.0,H. Barnes,203084.0,1.0,,,,,,,
17,PT10M29.00S,2025-03-05T01:41:58.0Z,1,REGULAR,3pt,Jump Shot,[],1630533,18.347568988173457,5.637254901960785,1610612751,5,0,2025-03-05T01:42:12Z,170000,False,222.0,120.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
18,PT10M26.00S,2025-03-05T01:42:01.0Z,1,REGULAR,rebound,defensive,[],202687,,,1610612759,5,0,2025-03-05T01:42:12Z,180000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,
19,PT10M16.00S,2025-03-05T01:42:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.68528252299606,65.68627450980392,1610612759,7,0,2025-03-05T01:42:16Z,190000,False,78.0,120.0,1,right,D. Vassell 14' turnaround fadeaway Jump Shot (5 PTS),[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,,,,14.31,Made,,,,,5.0,,,,,,,,,,
20,PT10M06.00S,2025-03-05T01:42:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.485545335085414,49.26470588235294,1610612751,7,2,2025-03-05T01:42:26Z,200000,False,4.0,74.0,1,left,D. Russell 7' driving floating Jump Shot (2 PTS),[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,7.44,Made,,,,,2.0,,,,,,,,,,
21,PT09M48.00S,2025-03-05T01:42:40.8Z,1,REGULAR,3pt,Jump Shot,[],203084,95.48291721419186,94.6078431372549,1610612759,10,2,2025-03-05T01:42:45Z,210000,False,223.0,-10.0,1,right,H. Barnes 3PT  (3 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,22.32,Made,,,,,3.0,D. Fox,1628368.0,2.0,,,,,,,
23,PT09M33.00S,2025-03-05T01:42:55.5Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612751,10,2,2025-03-05T01:42:59Z,230000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 202687]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,1.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,
24,PT09M33.00S,2025-03-05T01:42:55.5Z,1,REGULAR,steal,,[],202687,,,1610612759,10,2,2025-03-05T01:43:26Z,240000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT09M29.00S,2025-03-05T01:42:59.4Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612759,10,2,2025-03-05T01:43:05Z,250000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629661]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2025-03-05T01:42:59.4Z,1,REGULAR,steal,,[],1629661,,,1610612751,10,2,2025-03-05T01:43:01Z,260000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
27,PT09M25.00S,2025-03-05T01:43:03.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,21.632720105124836,88.48039215686273,1610612751,10,2,2025-03-05T01:43:07Z,270000,False,-192.0,151.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,24.45,Missed,,,,,,,,,,,,,,,
28,PT09M22.00S,2025-03-05T01:43:06.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,10,2,2025-03-05T01:43:06Z,280000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M18.00S,2025-03-05T01:43:10.6Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,10,2,2025-03-05T01:43:17Z,290000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,,,,,1628481.0,,,,,,
30,PT09M03.00S,2025-03-05T01:43:33.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,9.280551905387648,95.58823529411765,1610612751,10,5,2025-03-05T01:43:37Z,300000,False,-228.0,35.0,1,left,C. Johnson 3PT  (3 PTS) (C. Thomas 1 AST),"[1629661, 1630560]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.05,Made,,,,,3.0,C. Thomas,1630560.0,1.0,,,,,,,
