actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-09T00:10:29.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-09T00:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-09T00:10:31.7Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612759,0,0,2024-12-09T00:10:31Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. Y. Missi: Tip to H. Barnes,"[203084, 1641705, 1642274]",1610612759.0,SAS,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Wembanyama,1641705.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-12-09T00:10:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,10.726018396846255,49.01960784313725,1610612759,0,0,2024-12-09T00:10:53Z,70000,False,5.0,48.0,1,left,MISS V. Wembanyama cutting Layup,[1641705],1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2024-12-09T00:10:45.8Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,0,0,2024-12-09T00:11:36Z,80000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:0),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2024-12-09T00:10:49.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,2,0,2024-12-09T00:11:39Z,90000,False,0.0,0.0,1,left,V. Wembanyama tip Layup (2 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M26.00S,2024-12-09T00:11:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,80.23981603153744,50.245098039215684,1610612740,2,2,2024-12-09T00:11:10Z,100000,False,1.0,133.0,1,right,T. Murphy III 13' pullup Jump Shot (2 PTS) (D. Murray 1 AST),"[1630530, 1627749]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,13.32,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,
12,PT11M06.00S,2024-12-09T00:11:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630577,27.54599211563732,20.833333333333336,1610612759,5,2,2024-12-09T00:11:26Z,120000,False,146.0,206.0,1,left,J. Champagnie 25' 3PT  (3 PTS) (V. Wembanyama 1 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,3.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,
14,PT10M42.00S,2024-12-09T00:11:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,85.23324572930355,51.470588235294116,1610612740,5,2,2024-12-09T00:12:44Z,140000,False,7.0,86.0,1,right,MISS H. Jones 8' driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2024-12-09T00:11:50.1Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,5,2,2024-12-09T00:12:44Z,150000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT10M39.00S,2024-12-09T00:11:55.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,5,2,2024-12-09T00:13:15Z,160000,False,0.0,0.0,1,right,MISS Y. Missi putback Layup,[1642274],1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
