actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-30T23:10:35.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-30T23:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-03-30T23:10:37.1Z,1,REGULAR,jumpball,recovered,[],201939,,,1610612744,0,0,2025-03-30T23:10:37Z,40000,False,,,0,,Jump Ball D. Green vs. J. Sochan: Tip to S. Curry,"[201939, 203110, 1631110]",1610612744.0,GSW,startperiod,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,Sochan,1631110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-03-30T23:10:49.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,91.93495400788436,51.470588235294116,1610612744,0,2,2025-03-30T23:10:59Z,70000,False,7.0,23.0,1,right,J. Butler III cutting DUNK (2 PTS) (D. Green 1 AST),"[202710, 203110]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.44,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-03-30T23:11:06.4Z,1,REGULAR,3pt,Jump Shot,[],1630170,6.652431011826544,3.9215686274509802,1610612759,0,2,2025-03-30T23:11:11Z,90000,False,230.0,10.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-03-30T23:11:09.4Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,0,2,2025-03-30T23:11:11Z,100000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M10.00S,2025-03-30T23:11:24.5Z,1,REGULAR,3pt,Jump Shot,[],1641764,66.96780551905388,55.14705882352941,1610612744,0,5,2025-03-30T23:11:29Z,110000,False,26.0,258.0,1,right,B. Podziemski 25' 3PT  (3 PTS) (M. Moody 1 AST),"[1641764, 1630541]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.93,Made,3.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
13,PT10M52.00S,2025-03-30T23:11:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,10.33180026281209,50.73529411764706,1610612759,2,5,2025-03-30T23:11:47Z,130000,False,-4.0,45.0,1,left,J. Sochan turnaround Jump Shot (2 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M42.00S,2025-03-30T23:11:59.5Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,2,5,2025-03-30T23:12:07Z,140000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1151.0,1.0,,,,,,,,
15,PT10M34.00S,2025-03-30T23:12:19.1Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,2,5,2025-03-31T02:33:57Z,150000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 202710]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,Butler III,202710.0,,,,,,
38,PT10M34.00S,2025-03-30T23:12:19.1Z,1,REGULAR,steal,,[],202710,,,1610612744,2,5,2025-03-30T23:17:19Z,155000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
16,PT10M34.00S,2025-03-30T23:12:22.6Z,1,REGULAR,foul,personal,[],1631110,,,1610612744,2,5,2025-03-30T23:12:26Z,160000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 1641764]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,101284.0,,,,1.0,0.0,Podziemski,1641764.0,,
18,PT10M13.00S,2025-03-30T23:12:50.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,73.9323258869908,16.911764705882355,1610612744,2,5,2025-03-30T23:12:56Z,180000,False,-165.0,193.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
19,PT10M10.00S,2025-03-30T23:12:53.9Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,2,5,2025-03-30T23:12:56Z,190000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M04.00S,2025-03-30T23:13:00.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,15.062417871222076,4.411764705882353,1610612759,2,5,2025-03-30T23:13:04Z,200000,False,228.0,89.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,24.47,Missed,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2025-03-30T23:13:04.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,2,5,2025-03-30T23:13:04Z,210000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M54.00S,2025-03-30T23:13:10.3Z,1,REGULAR,3pt,Jump Shot,[],202710,94.56307490144546,2.450980392156863,1610612744,2,5,2025-03-30T23:13:15Z,220000,False,-238.0,-1.0,1,right,MISS J. Butler III 3PT,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
23,PT09M54.00S,2025-03-30T23:13:10.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,2,5,2025-03-30T23:13:15Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,22.0,,,,,,,,,,,,,
24,PT09M54.00S,2025-03-30T23:13:14.2Z,1,REGULAR,foul,personal,[],1631110,,,1610612744,2,5,2025-03-30T23:13:25Z,240000,False,,,0,,J. Sochan loose ball personal FOUL (2 PF),"[1631110, 1630541]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,,,,2.0,0.0,Moody,1630541.0,,
26,PT09M43.00S,2025-03-30T23:13:43.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203110,89.43823915900131,87.00980392156863,1610612744,2,7,2025-03-30T23:13:50Z,260000,False,185.0,47.0,1,right,D. Green 19' Jump Shot (2 PTS) (B. Podziemski 1 AST),"[203110, 1641764]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,19.08,Made,2.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
28,PT09M32.00S,2025-03-30T23:13:55.2Z,1,REGULAR,2pt,Jump Shot,[],203084,3.4986859395532193,74.01960784313727,1610612759,2,7,2025-03-30T23:14:01Z,280000,False,-120.0,-20.0,1,left,MISS H. Barnes 12' pullup Shot,[203084],1610612759.0,SAS,pullup,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,12.17,Missed,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2025-03-30T23:13:57.8Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,2,7,2025-03-30T23:13:57Z,290000,False,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,
30,PT09M27.00S,2025-03-30T23:13:59.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,32.670827858081466,43.872549019607845,1610612759,5,7,2025-03-30T23:14:04Z,300000,False,31.0,255.0,1,left,C. Paul 25' 3PT  (3 PTS) (J. Sochan 1 AST),"[101108, 1631110]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.64,Made,3.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
32,PT09M19.00S,2025-03-30T23:14:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.85479632063075,48.77450980392157,1610612744,5,9,2025-03-30T23:17:17Z,320000,False,-6.0,15.0,1,right,B. Podziemski driving reverse Layup (5 PTS),[1641764],1610612744.0,GSW,driving reverse,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2025-03-30T23:14:23.8Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,5,9,2025-03-30T23:14:27Z,330000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 202710]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,Butler III,202710.0,,,,,,
34,PT09M02.00S,2025-03-30T23:14:23.8Z,1,REGULAR,steal,,[],202710,,,1610612744,5,9,2025-03-30T23:20:53Z,340000,False,,,0,,J. Butler III STEAL (2 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
35,PT08M47.00S,2025-03-30T23:14:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630541,92.59198423127464,50.0,1610612744,5,11,2025-03-30T23:14:45Z,350000,False,0.0,17.0,1,right,M. Moody driving finger roll Layup (2 PTS) (J. Butler III 1 AST),"[1630541, 202710]",1610612744.0,GSW,driving finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,J. Butler III,202710.0,1.0,,,,,,,,,,,,,,
37,PT08M47.00S,2025-03-30T23:14:45.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,5,11,2025-03-30T23:14:45Z,370000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M36.00S,2025-03-30T23:17:50.6Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,5,11,2025-03-30T23:17:55Z,380000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 202710]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Butler III,202710.0,,,,,,
40,PT08M36.00S,2025-03-30T23:17:50.6Z,1,REGULAR,steal,,[],202710,,,1610612744,5,11,2025-03-30T23:17:52Z,390000,False,,,0,,J. Butler III STEAL (3 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2025-03-30T23:17:53.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,93.24901445466492,50.73529411764706,1610612744,5,13,2025-03-30T23:18:00Z,400000,False,4.0,11.0,1,right,J. Butler III running DUNK (4 PTS),[202710],1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2025-03-30T23:18:03.2Z,1,REGULAR,3pt,Jump Shot,[],203084,8.229303547963205,3.6764705882352944,1610612759,5,13,2025-03-30T23:18:06Z,410000,False,232.0,25.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
43,PT08M21.00S,2025-03-30T23:18:05.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,5,13,2025-03-30T23:18:06Z,420000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT08M16.00S,2025-03-30T23:18:13.3Z,1,REGULAR,foul,personal,[],101108,,,1610612744,5,13,2025-03-30T23:18:18Z,430000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 201939]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1151.0,,,,1.0,0.0,Curry,201939.0,,
46,PT08M09.00S,2025-03-30T23:18:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.72339027595268,49.754901960784316,1610612744,5,15,2025-03-30T23:18:41Z,450000,False,-1.0,16.0,1,right,D. Green cutting Layup (4 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
48,PT08M02.00S,2025-03-30T23:18:44.0Z,1,REGULAR,foul,personal,['2freethrow'],201939,,,1610612759,5,15,2025-03-30T23:18:49Z,470000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Castle 2 FT),"[201939, 1642264]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1151.0,,,,1.0,0.0,Castle,1642264.0,,
50,PT08M02.00S,2025-03-30T23:19:10.0Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,5,15,2025-03-30T23:19:10Z,490000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT08M02.00S,2025-03-30T23:19:10.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,5,15,2025-03-30T23:19:10Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,
52,PT08M02.00S,2025-03-30T23:19:12.5Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,5,15,2025-03-30T23:19:16Z,510000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M02.00S,2025-03-30T23:19:12.5Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,5,15,2025-03-30T23:19:16Z,520000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M02.00S,2025-03-30T23:19:40.3Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,6,15,2025-03-30T23:19:40Z,530000,False,,,0,,S. Castle Free Throw 2 of 2 (1 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
55,PT07M52.00S,2025-03-30T23:19:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,94.43166885676742,52.450980392156865,1610612744,6,17,2025-03-30T23:19:59Z,540000,False,12.0,0.0,1,right,M. Moody cutting Layup (4 PTS) (J. Butler III 2 AST),"[1630541, 202710]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
57,PT07M43.00S,2025-03-30T23:20:01.1Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,6,17,2025-03-30T23:20:04Z,560000,False,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 201939]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Curry,201939.0,,,,,,
58,PT07M43.00S,2025-03-30T23:20:01.1Z,1,REGULAR,steal,,[],201939,,,1610612744,6,17,2025-03-30T23:20:02Z,570000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
59,PT07M37.00S,2025-03-30T23:20:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,92.06636005256242,49.26470588235294,1610612744,6,19,2025-03-30T23:20:13Z,580000,False,-4.0,22.0,1,right,J. Butler III cutting Layup (6 PTS) (B. Podziemski 2 AST),"[202710, 1641764]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.24,Made,6.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
61,PT07M37.00S,2025-03-30T23:20:11.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,6,19,2025-03-30T23:20:11Z,600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,out,[],101108,,,1610612759,6,19,2025-03-30T23:22:52Z,610000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,6,19,2025-03-30T23:22:52Z,620000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,6,19,2025-03-30T23:22:52Z,630000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,out,[],203084,,,1610612759,6,19,2025-03-30T23:22:52Z,640000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,in,[],1629162,,,1610612759,6,19,2025-03-30T23:22:52Z,650000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,6,19,2025-03-30T23:22:52Z,660000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,6,19,2025-03-30T23:22:52Z,670000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M37.00S,2025-03-30T23:22:40.1Z,1,REGULAR,substitution,in,[],1630572,,,1610612759,6,19,2025-03-30T23:22:52Z,680000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M19.00S,2025-03-30T23:23:21.3Z,1,REGULAR,turnover,bad pass,[],1630577,,,1610612759,6,19,2025-03-30T23:23:26Z,690000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630577, 1630541]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,,
71,PT07M19.00S,2025-03-30T23:23:21.3Z,1,REGULAR,steal,,[],1630541,,,1610612744,6,19,2025-03-30T23:23:23Z,700000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
72,PT07M16.00S,2025-03-30T23:23:24.6Z,1,REGULAR,turnover,bad pass,[],1641764,,,1610612744,6,19,2025-03-30T23:24:05Z,710000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1631104]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Wesley,1631104.0,,,,,,
73,PT07M16.00S,2025-03-30T23:23:24.6Z,1,REGULAR,steal,,[],1631104,,,1610612759,6,19,2025-03-30T23:24:05Z,720000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
