actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-20T00:10:47.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-20T00:10:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-20T00:10:49.9Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612759,0,0,2025-03-20T00:10:49Z,40000,False,,,0,,Jump Ball J. Sochan vs. K. Towns: Tip to H. Barnes,"[203084, 1631110, 1626157]",1610612759.0,SAS,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Sochan,1631110.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2025-03-20T00:11:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,85.75886990801577,49.26470588235294,1610612759,0,0,2025-03-20T00:11:42Z,70000,False,-4.0,81.0,1,right,MISS J. Sochan 8' driving floating Shot,[1631110],1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2025-03-20T00:11:14.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,0,2025-03-20T00:11:42Z,80000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-03-20T00:11:19.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,31.09395532194481,28.186274509803923,1610612752,0,3,2025-03-20T00:12:03Z,90000,False,109.0,240.0,1,left,K. Towns 26' 3PT running (3 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,
11,PT11M13.00S,2025-03-20T00:11:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.72339027595268,52.69607843137255,1610612759,2,3,2025-03-20T00:11:42Z,110000,False,13.0,16.0,1,right,H. Barnes driving reverse Layup (2 PTS) (D. Vassell 1 AST),"[203084, 1630170]",1610612759.0,SAS,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,
13,PT10M56.00S,2025-03-20T00:11:50.9Z,1,REGULAR,2pt,Jump Shot,[],1626157,8.14717477003942,19.630821078431374,1610612752,2,5,2025-03-20T00:12:42Z,130000,False,152.0,24.0,1,left,K. Towns 15' turnaround fadeaway Jump Shot (5 PTS) (M. McBride 1 AST),"[1626157, 1630540]",1610612752.0,NYK,turnaround fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,15.37,Made,,,,,5.0,M. McBride,1630540.0,1.0,,,,,,,,,,
15,PT10M46.00S,2025-03-20T00:12:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.06636005256242,53.67647058823529,1610612759,4,5,2025-03-20T00:12:10Z,150000,False,18.0,22.0,1,right,S. Castle driving Layup (2 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M24.00S,2025-03-20T00:12:22.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,6.176084099868594,64.72886029411765,1610612752,4,7,2025-03-20T00:12:30Z,170000,False,-74.0,6.0,1,left,K. Towns 7' turnaround Hook (7 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,7.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
19,PT10M13.00S,2025-03-20T00:12:33.7Z,1,REGULAR,3pt,Jump Shot,[],203084,89.43823915900131,3.9215686274509802,1610612759,7,7,2025-03-20T00:12:38Z,190000,False,-230.0,47.0,1,right,H. Barnes 3PT  (5 PTS) (C. Paul 1 AST),"[203084, 101108]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.51,Made,,,,,5.0,C. Paul,101108.0,1.0,,,,,,,,,,
21,PT09M47.00S,2025-03-20T00:13:00.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,5.206964520367937,50.98039215686274,1610612752,7,9,2025-03-20T00:13:06Z,210000,False,-5.0,-4.0,1,left,K. Towns driving DUNK (9 PTS) (M. Bridges 2 AST),"[1626157, 1628969]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,9.0,M. Bridges,1628969.0,2.0,,,,,,,,,,
23,PT09M35.00S,2025-03-20T00:13:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,86.99080157687253,48.67493872549019,1610612759,9,9,2025-03-20T00:13:21Z,230000,False,-7.0,70.0,1,right,S. Castle 7' pullup Jump Shot (4 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,4.0,,,,,,,,,,,,,
24,PT09M14.00S,2025-03-20T00:13:32.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,32.013797634691194,49.26470588235294,1610612752,9,9,2025-03-20T00:13:39Z,240000,False,4.0,248.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
25,PT09M12.00S,2025-03-20T00:13:34.7Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,9,9,2025-03-20T00:13:39Z,250000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M07.00S,2025-03-20T00:13:43.7Z,1,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612759,9,9,2025-03-20T00:13:56Z,260000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Castle 2 FT),"[1630540, 1642264]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Castle,1642264.0,,,,,
28,PT09M07.00S,2025-03-20T00:14:14.0Z,1,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,9,9,2025-03-20T00:14:14Z,280000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
29,PT09M07.00S,2025-03-20T00:14:14.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,9,9,2025-03-20T00:14:14Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,
30,PT09M07.00S,2025-03-20T00:14:36.9Z,1,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,10,9,2025-03-20T00:14:36Z,300000,False,,,0,,S. Castle Free Throw 2 of 2 (5 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
31,PT08M42.00S,2025-03-20T00:15:05.0Z,1,REGULAR,2pt,Jump Shot,[],1630540,22.946780551905388,27.450980392156865,1610612752,10,9,2025-03-20T00:15:58Z,310000,False,113.0,163.0,1,left,MISS M. McBride 19' step back Shot,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,19.83,Missed,,,,,,,,,,,,,,,,,,
