actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-22T00:10:09.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-22T00:10:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-22T00:10:12.3Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612759,0,0,2025-03-22T00:10:12Z,40000,False,,,0,,Jump Ball J. Sochan vs. G. Yabusele: Tip to H. Barnes,"[203084, 1631110, 1627824]",1610612759.0,SAS,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Sochan,1631110.0,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-22T00:10:23.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,92.32917214191852,49.50980392156863,1610612759,2,0,2025-03-22T00:10:30Z,70000,False,-2.0,20.0,1,right,J. Sochan cutting DUNK (2 PTS) (S. Castle 1 AST),"[1631110, 1642264]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.98,Made,2.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-03-22T00:10:38.1Z,1,REGULAR,3pt,Jump Shot,[],1627824,24.26084099868594,88.48039215686273,1610612755,2,0,2025-03-22T00:10:44Z,90000,False,-192.0,176.0,1,left,MISS G. Yabusele 26' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2025-03-22T00:10:42.1Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,2,0,2025-03-22T00:10:44Z,100000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2025-03-22T00:10:52.6Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,2,0,2025-03-22T00:11:00Z,110000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1627824]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Yabusele,1627824.0,,,,,,,
12,PT11M15.00S,2025-03-22T00:10:52.6Z,1,REGULAR,steal,,[],1627824,,,1610612755,2,0,2025-03-22T00:10:55Z,120000,False,,,0,,G. Yabusele STEAL (1 STL),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M10.00S,2025-03-22T00:10:58.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627824,7.5722733245729295,50.98039215686274,1610612755,2,2,2025-03-22T00:11:07Z,130000,False,-5.0,19.0,1,left,G. Yabusele running DUNK (2 PTS) (C. Okeke 1 AST),"[1627824, 1629643]",1610612755.0,PHI,running,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.93,Made,2.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,,,,
15,PT10M59.00S,2025-03-22T00:11:08.7Z,1,REGULAR,3pt,Jump Shot,[],1642264,62.89421813403416,51.225490196078425,1610612759,2,2,2025-03-22T00:11:19Z,150000,False,6.0,296.0,1,right,MISS S. Castle 29' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,29.64,Missed,,,,,,,,,,,,,,,,,,
16,PT10M55.00S,2025-03-22T00:11:12.7Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612755,2,2,2025-03-22T00:11:19Z,160000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
