actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
48,PT07M57.00S,2025-02-22T01:49:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,86.94152431011827,50.49019607843137,1610612759,4,15,2025-02-22T01:49:13Z,460000,False,2.0,70.0,1,right,MISS H. Barnes 7' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.02,Missed,,,,,,,,,,,,,,,
49,PT07M54.00S,2025-02-22T01:49:09.1Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,4,15,2025-02-22T01:49:09Z,470000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,48.0,4.0,1.0,3.0,,,,,,,,,,,
50,PT07M50.00S,2025-02-22T01:49:13.4Z,1,REGULAR,turnover,lost ball,[],1641709,,,1610612765,4,15,2025-02-22T01:49:17Z,480000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641709, 1628368]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2025-02-22T01:49:13.4Z,1,REGULAR,steal,,[],1628368,,,1610612759,4,15,2025-02-22T01:49:15Z,490000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M47.00S,2025-02-22T01:49:19.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,68.54467805519053,26.96078431372549,1610612759,7,15,2025-02-22T01:50:34Z,500000,False,-115.0,243.0,1,right,D. Fox 26' 3PT running pullup (3 PTS),[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,26.91,Made,,,,,,,,,,3.0,,,,,
53,PT07M34.00S,2025-02-22T01:49:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630595,7.440867279894875,51.470588235294116,1610612765,7,17,2025-02-22T01:50:59Z,510000,False,-7.0,17.0,1,left,C. Cunningham driving finger roll Layup (4 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,1.89,Made,,,,,,,,,,4.0,,,,,
54,PT07M34.00S,2025-02-22T01:49:41.0Z,1,REGULAR,violation,defensive goaltending,[],202687,,,1610612765,7,17,2025-02-22T01:49:52Z,520000,False,,,0,,B. Biyombo defensive goaltending VIOLATION,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,202056.0,,,,,,,,,,
55,PT07M21.00S,2025-02-22T01:50:01.6Z,1,REGULAR,3pt,Jump Shot,[],101108,66.5735873850197,46.81372549019608,1610612759,7,17,2025-02-22T01:50:05Z,530000,False,-16.0,262.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,26.22,Missed,,,,,,,,,,,,,,,
56,PT07M19.00S,2025-02-22T01:50:03.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,7,17,2025-02-22T01:50:05Z,540000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,55.0,4.0,3.0,1.0,,,,,,,,,,,
57,PT07M14.00S,2025-02-22T01:50:08.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,28.203022339027594,23.774509803921568,1610612765,7,17,2025-02-22T01:50:19Z,550000,False,131.0,213.0,1,left,MISS C. Cunningham 24' running pullup 3PT,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,24.98,Missed,,,,,,,,,,,,,,,
58,PT07M11.00S,2025-02-22T01:50:11.9Z,1,REGULAR,rebound,defensive,[],202687,,,1610612759,7,17,2025-02-22T01:50:19Z,560000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,
59,PT07M05.00S,2025-02-22T01:50:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,94.56307490144546,43.627450980392155,1610612759,9,17,2025-02-22T01:50:27Z,570000,False,-32.0,-1.0,1,right,D. Fox running finger roll Layup (5 PTS),[1628368],1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,3.19,Made,,,,,,,,,,5.0,,,,,
60,PT06M47.00S,2025-02-22T01:50:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,6.652431011826544,55.14705882352941,1610612765,9,17,2025-02-22T01:51:47Z,580000,False,-26.0,10.0,1,left,MISS A. Thompson bank Shot,[1641709],1610612765.0,DET,bank,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,2.76,Missed,,,,,,,,,,,,,,,
61,PT06M42.00S,2025-02-22T01:50:40.2Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,9,17,2025-02-22T01:50:40Z,590000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,60.0,5.0,1.0,4.0,,,,,,,,,,,
62,PT06M42.00S,2025-02-22T01:50:40.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641709,5.590000152587891,50.0,1610612765,9,19,2025-02-22T01:50:40Z,600000,False,0.0,0.0,1,left,A. Thompson putback DUNK (4 PTS),[1641709],1610612765.0,DET,putback,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,4.0,,,,,
63,PT06M38.00S,2025-02-22T01:50:46.3Z,1,REGULAR,foul,personal,[],1630595,,,1610612759,9,19,2025-02-22T01:50:59Z,610000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1628368]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628951.0,1.0,0.0,Fox,1628368.0,,,,,,
65,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,out,[],101108,,,1610612759,9,19,2025-02-22T01:51:06Z,630000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,out,[],202687,,,1610612759,9,19,2025-02-22T01:51:06Z,640000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,out,[],203084,,,1610612759,9,19,2025-02-22T01:51:06Z,650000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,out,[],1641709,,,1610612759,9,19,2025-02-22T01:51:06Z,660000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,in,[],1631110,,,1610612759,9,19,2025-02-22T01:51:06Z,670000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,9,19,2025-02-22T01:51:06Z,680000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,in,[],1629646,,,1610612759,9,19,2025-02-22T01:51:06Z,690000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M38.00S,2025-02-22T01:50:53.1Z,1,REGULAR,substitution,in,[],1627736,,,1610612759,9,19,2025-02-22T01:51:06Z,700000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M30.00S,2025-02-22T01:51:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.9060446780552,50.98039215686274,1610612759,11,19,2025-02-22T01:51:22Z,710000,False,5.0,5.0,1,right,S. Castle driving Layup (2 PTS) (C. Bassey 1 AST),"[1642264, 1629646]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,0.69,Made,,,,,,,,,,2.0,C. Bassey,1629646.0,1.0,,
75,PT06M19.00S,2025-02-22T01:51:32.5Z,1,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612765,11,19,2025-02-22T01:51:39Z,730000,False,,,0,,C. Bassey shooting personal FOUL (1 PF) (Harris 2 FT),"[1629646, 202699]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Harris,202699.0,,,,,,
77,PT06M19.00S,2025-02-22T01:52:04.8Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,11,20,2025-02-22T01:52:04Z,750000,False,,,0,,T. Harris Free Throw 1 of 2 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
78,PT06M19.00S,2025-02-22T01:52:25.7Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,11,21,2025-02-22T01:52:25Z,760000,False,,,0,,T. Harris Free Throw 2 of 2 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,6.0,,,,,
79,PT06M04.00S,2025-02-22T01:52:42.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,67.88764783180025,44.36274509803921,1610612759,11,21,2025-02-22T01:53:23Z,770000,False,-28.0,249.0,1,right,MISS D. Fox 25' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,25.1,Missed,,,,,,,,,,,,,,,
80,PT06M01.00S,2025-02-22T01:52:45.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,21,2025-02-22T01:53:23Z,780000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,79.0,5.0,4.0,1.0,,,,,,,,,,,
81,PT05M49.00S,2025-02-22T01:53:02.0Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612765,11,21,2025-02-22T01:53:09Z,790000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1631110, 1630595]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,1.0,0.0,Cunningham,1630595.0,,,,,,
83,PT05M49.00S,2025-02-22T01:53:26.0Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,11,21,2025-02-22T01:53:26Z,810000,False,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
